SITE_ID,VISIT_NO,SAMPLE_CATEGORY,OTU_OE5,ABUND_OE5
NLA06608-0408,1,P,Cyclopidae,0.000309289
NLA06608-0408,1,P,Cyclotella,8.63152715
NLA06608-0408,1,P,Cymbella,0.663963627
NLA06608-0408,1,P,Diaphanosoma,2.37915E-05
NLA06608-0408,1,P,Eudorina,39.83781762
NLA06608-0408,1,P,Euglena,1.327927254
NLA06608-0408,1,P,Fragilaria,1.327927254
NLA06608-0408,1,P,Gloeocapsa,15.93512705
NLA06608-0408,1,P,Gloeocystis,0.663963627
NLA06608-0408,1,P,Gloeomonas,0.663963627
NLA06608-0408,1,P,Golenkinia,0.663963627
NLA06608-0408,1,P,Kirchneriella,6.639636269
NLA06608-0408,1,P,Microcystis,79.67563523
NLA06608-0408,1,P,Mougeotia,0.663963627
NLA06608-0408,1,P,Navicula,1.991890881
NLA06608-0408,1,P,Nephrocytium,7.967563523
NLA06608-0408,1,P,Nitzschia,12.61530891
NLA06608-0408,1,P,Oocystis,5.311709015
NLA06608-0408,1,P,Pediastrum,2.655854508
NLA06608-0408,1,P,Peridinium,12.61530891
NLA06608-0408,1,P,Platydorina,33.19818135
NLA06608-0408,1,P,Ploesoma,2.45845E-05
NLA06608-0408,1,P,Polyarthra,0.000417937
NLA06608-0408,1,P,Scenedesmus,10.62341803
NLA06608-0408,1,P,Selenastrum,0.663963627
NLA06608-0408,1,P,Sphaerocystis,7.303599896
NLA06608-0408,1,P,Spondylosium,6.639636269
NLA06608-0408,1,P,Staurastrum,3.983781762
NLA06608-0408,1,P,Surirella,0.663963627
NLA06608-0408,1,P,Synchaeta,2.45845E-05
NLA06608-0408,1,P,Synechococcus,2.655854508
NLA06608-0408,1,P,Synedra,1.327927254
NLA06608-0408,1,P,Trachelomonas,5.311709015
NLA06608-0408,1,P,Trichocerca,0.000295014
NLA06608-0408,1,P,Volvox,165.9909067
NLA06608-0413,1,P,Ankistrodesmus,6.755555556
NLA06608-0413,1,P,Anuraeopsis,0.000531145
NLA06608-0413,1,P,Aphanizomenon,209.4222222
NLA06608-0413,1,P,Asplanchna,0.000885241
NLA06608-0413,1,P,Brachionus_caudatus,0.000708193
NLA06608-0413,1,P,Ceriodaphnia,0.000678057
NLA06608-0413,1,P,Chaoborus,0.00244854
NLA06608-0413,1,P,Chroomonas,20.26666667
NLA06608-0413,1,P,Conochilidae,0.029567058
NLA06608-0413,1,P,Crucigenia,6.755555556
NLA06608-0413,1,P,Cryptomonas,27.02222222
NLA06608-0413,1,P,Cyclopidae,0.001883492
NLA06608-0413,1,P,Daphnia_parvula,0.004520381
NLA06608-0413,1,P,Diaptomidae,0.000489708
NLA06608-0413,1,P,Discostella,20.26666667
NLA06608-0413,1,P,Elakatothrix,6.755555556
NLA06608-0413,1,P,Filinia,0.000885241
NLA06608-0413,1,P,Gomphosphaeria,304
NLA06608-0413,1,P,Gymnodinium,27.02222222
NLA06608-0413,1,P,Hexarthra,0.000531145
NLA06608-0413,1,P,Kellicottia_bostoniensis,0.01522615
NLA06608-0413,1,P,Keratella_cceo,0.006019641
NLA06608-0413,1,P,Keratella_serrulata,0.000354097
NLA06608-0413,1,P,Lyngbya,1216
NLA06608-0413,1,P,Microcystis,8275.555556
NLA06608-0413,1,P,Oocystis,81.06666667
NLA06608-0413,1,P,Oscillatoria,20.26666667
NLA06608-0413,1,P,Peridinium,13.51111111
NLA06608-0413,1,P,Planktosphaeria,121.6
NLA06608-0413,1,P,Polyarthra,0.005311448
NLA06608-0413,1,P,Puncticulata,952.5333333
NLA06608-0413,1,P,Pyrenomonas,6.755555556
NLA06608-0413,1,P,Synechococcus,155.3777778
NLA06608-0413,1,P,Synedra,54.04444444
NLA06608-0413,1,P,Tetraedron,6.755555556
NLA06608-0414,1,P,Asplanchna,0.001205435
NLA06608-0414,1,P,Bosmina,0.006027175
NLA06608-0414,1,P,Brachionus_quadridentatus,0.000481439
NLA06608-0414,1,P,Chaoborus,0.000150679
NLA06608-0414,1,P,Chlamydomonas,676.1460539
NLA06608-0414,1,P,Coliothecidae,0.002166475
NLA06608-0414,1,P,Conochilidae,0.025516264
NLA06608-0414,1,P,Cryptomonas,350.1470636
NLA06608-0414,1,P,Cyclopidae,0.000753397
NLA06608-0414,1,P,Daphnia_catawba_pulex_complex,0.000150679
NLA06608-0414,1,P,Daphnia_mendotae_complex,0.000150679
NLA06608-0414,1,P,Daphnia_retrocurva,0.000150679
NLA06608-0414,1,P,Dinobryon,169.0365135
NLA06608-0414,1,P,Eubosmina,0.000301359
NLA06608-0414,1,P,Gastropus,0.000962878
NLA06608-0414,1,P,Keratella_cceo,0.00457367
NLA06608-0414,1,P,Keratella_quadrata,0.000481439
NLA06608-0414,1,P,Komma,1219.477704
NLA06608-0414,1,P,Lecanidae,0.000962878
NLA06608-0414,1,P,Ploesoma,0.000481439
NLA06608-0414,1,P,Polyarthra,0.019498277
NLA06608-0414,1,P,Polytoma,688.2200906
NLA06608-0414,1,P,Scenedesmus,193.1845868
NLA06608-0414,1,P,Selenastrum,48.29614671
NLA06608-0414,1,P,Staurastrum,48.29614671
NLA06608-0414,1,P,Trichocerca,0.001444317
NLA06608-0414,1,P,Trichotridae,0.000240719
NLA06608-0418,1,P,Achnanthidium,1.299145299
NLA06608-0418,1,P,Ankistrodesmus,2.598290598
NLA06608-0418,1,P,Aphanizomenon,3.897435897
NLA06608-0418,1,P,Asplanchna,0.000904076
NLA06608-0418,1,P,Aulacoseira,1.299145299
NLA06608-0418,1,P,Chroomonas,7.794871795
NLA06608-0418,1,P,Chrysochromulina,3.897435897
NLA06608-0418,1,P,Coliothecidae,0.000376698
NLA06608-0418,1,P,Conochilidae,0.006554552
NLA06608-0418,1,P,Cosmarium,1.299145299
NLA06608-0418,1,P,Crucigenia,1.299145299
NLA06608-0418,1,P,Cryptomonas,15.58974359
NLA06608-0418,1,P,Cyclopidae,0.001280775
NLA06608-0418,1,P,Diaptomidae,0.000979416
NLA06608-0418,1,P,Discostella,11.69230769
NLA06608-0418,1,P,Euglena,1.299145299
NLA06608-0418,1,P,Fragilaria,1.299145299
NLA06608-0418,1,P,Gymnodinium,9.094017094
NLA06608-0418,1,P,Holopedium_gibberum,0.000753397
NLA06608-0418,1,P,Kellicottia_bostoniensis,0.000150679
NLA06608-0418,1,P,Kephyrion,1.299145299
NLA06608-0418,1,P,Keratella_cceo,0.003766984
NLA06608-0418,1,P,Keratella_taurocephala,0.004897079
NLA06608-0418,1,P,Merismopedia,11.69230769
NLA06608-0418,1,P,Microcystis,779.4871795
NLA06608-0418,1,P,Mougeotia,5.196581197
NLA06608-0418,1,P,Navicula,1.299145299
NLA06608-0418,1,P,Oscillatoria,9.094017094
NLA06608-0418,1,P,Peridinium,5.196581197
NLA06608-0418,1,P,Phacus,1.299145299
NLA06608-0418,1,P,Ploesoma,0.000150679
NLA06608-0418,1,P,Puncticulata,1.299145299
NLA06608-0418,1,P,Pyrenomonas,5.196581197
NLA06608-0418,1,P,Radiococcus,1.299145299
NLA06608-0418,1,P,Scenedesmus,1.299145299
NLA06608-0418,1,P,Synechococcus,181.8803419
NLA06608-0418,1,P,Synedra,3.897435897
NLA06608-0418,1,P,Tetraedron,2.598290598
NLA06608-0418,1,P,Trichocerca,0.000226019
NLA06608-0421,1,P,Ankistrodesmus,1.991890881
NLA06608-0421,1,P,Aphanocapsa,68.72023539
NLA06608-0421,1,P,Asplanchna,0.014309271
NLA06608-0421,1,P,Asterionella,3.983781762
NLA06608-0421,1,P,Chrysococcus,14.93918161
NLA06608-0421,1,P,Chydoridae,0.000481504
NLA06608-0421,1,P,Cryptomonas,0.99594544
NLA06608-0421,1,P,Cyclopidae,0.00120376
NLA06608-0421,1,P,Cyclotella,0.99594544
NLA06608-0421,1,P,Daphnia_mendotae_complex,0.056335949
NLA06608-0421,1,P,Dinobryon,1.991890881
NLA06608-0421,1,P,Euglena,1.991890881
NLA06608-0421,1,P,Fragilaria,206.1607062
NLA06608-0421,1,P,Gomphosphaeria,29.87836321
NLA06608-0421,1,P,Keratella_cceo,0.000221277
NLA06608-0421,1,P,Kirchneriella,9.959454404
NLA06608-0421,1,P,Mallomonas,1.991890881
NLA06608-0421,1,P,Microcystis,298.7836321
NLA06608-0421,1,P,Nephrocytium,3.983781762
NLA06608-0421,1,P,Oocystis,15.93512705
NLA06608-0421,1,P,Oscillatoria,44.81754482
NLA06608-0421,1,P,Peridinium,1.991890881
NLA06608-0421,1,P,Platydorina,49.79727202
NLA06608-0421,1,P,Scenedesmus,7.967563523
NLA06608-0421,1,P,Sphaerocystis,98.5985986
NLA06608-0421,1,P,Staurastrum,3.983781762
NLA06608-0421,1,P,Stichosiphon,2.987836321
NLA06608-0421,1,P,Synura,4.979727202
NLA06608-0421,1,P,Trichocerca,0.000295037
NLA06608-0421,1,P,Uroglena,51.7891629
NLA06608-0421,1,P,Volvox,298.7836321
NLA06608-0421,1,P,Zygnema,0.99594544
NLA06608-0425,1,P,Aphanizomenon,8560.029165
NLA06608-0425,1,P,Bosmina,3.01359E-05
NLA06608-0425,1,P,Chydoridae,3.01359E-05
NLA06608-0425,1,P,Cryptomonas,163.985233
NLA06608-0425,1,P,Cyclopidae,0.002712229
NLA06608-0425,1,P,Homoeothrix,721.5350254
NLA06608-0425,1,P,Pseudanabaena,4132.427873
NLA06608-0425,1,P,Schroederia,98.39113983
NLA06608-0425,1,P,Synechocystis,10888.61947
NLA06608-0426,1,P,Ankistrodesmus,15.01234568
NLA06608-0426,1,P,Asplanchna,0.000365785
NLA06608-0426,1,P,Bitrichia,3.75308642
NLA06608-0426,1,P,Bosmina,9.83534E-05
NLA06608-0426,1,P,Botryococcus,7.50617284
NLA06608-0426,1,P,Ceriodaphnia,0.001426124
NLA06608-0426,1,P,Chlorella,41.28395062
NLA06608-0426,1,P,Chroomonas,15.01234568
NLA06608-0426,1,P,Chrysochromulina,97.58024691
NLA06608-0426,1,P,Chydoridae,4.91767E-05
NLA06608-0426,1,P,Coliothecidae,0.000853498
NLA06608-0426,1,P,Conochilidae,0.017679612
NLA06608-0426,1,P,Crucigenia,11.25925926
NLA06608-0426,1,P,Cryptomonas,67.55555556
NLA06608-0426,1,P,Cyclopidae,0.000196707
NLA06608-0426,1,P,Daphnia_retrocurva,0.007573211
NLA06608-0426,1,P,Diaphanosoma,0.000344237
NLA06608-0426,1,P,Diaptomidae,0.002704718
NLA06608-0426,1,P,Dinobryon,45.03703704
NLA06608-0426,1,P,Discostella,15.01234568
NLA06608-0426,1,P,Elakatothrix,7.50617284
NLA06608-0426,1,P,Fragilaria,37.5308642
NLA06608-0426,1,P,Gomphosphaeria,1801.481481
NLA06608-0426,1,P,Gymnodinium,7.50617284
NLA06608-0426,1,P,Hexarthra,0.000365785
NLA06608-0426,1,P,Keratella_cceo,0.010241982
NLA06608-0426,1,P,Lecanidae,0.001341212
NLA06608-0426,1,P,Lyngbya,15.01234568
NLA06608-0426,1,P,Merismopedia,78.81481481
NLA06608-0426,1,P,Microcystis,2814.814815
NLA06608-0426,1,P,Navicula,3.75308642
NLA06608-0426,1,P,Oocystis,22.51851852
NLA06608-0426,1,P,Peridinium,7.50617284
NLA06608-0426,1,P,Ploesoma,0.000243857
NLA06608-0426,1,P,Polyarthra,0.000975427
NLA06608-0426,1,P,Pompholyx,0.000121928
NLA06608-0426,1,P,Pyrenomonas,37.5308642
NLA06608-0426,1,P,Synchaeta,0.000487713
NLA06608-0426,1,P,Synechococcus,431.6049383
NLA06608-0426,1,P,Synechocystis,645.5308642
NLA06608-0426,1,P,Synedra,7.50617284
NLA06608-0426,1,P,Tetraedron,3.75308642
NLA06608-0426,1,P,Trichocerca,0.000487713
NLA06608-0432,1,P,Anabaena,132.7927254
NLA06608-0432,1,P,Asplanchna,0.000191774
NLA06608-0432,1,P,Aulacoseira,1268.170527
NLA06608-0432,1,P,Brachionus_angularis,0.00182185
NLA06608-0432,1,P,Brachionus_calyciflorus,0.000191774
NLA06608-0432,1,P,Brachionus_caudatus,9.58869E-05
NLA06608-0432,1,P,Brachionus_forficula,0.000191774
NLA06608-0432,1,P,Brachionus_havanaensis,0.000767095
NLA06608-0432,1,P,Ceriodaphnia,0.000180815
NLA06608-0432,1,P,Chaoborus,6.02717E-05
NLA06608-0432,1,P,Chlamydomonas,19.91890881
NLA06608-0432,1,P,Chroococcus,531.1709015
NLA06608-0432,1,P,Coelastrum,265.5854508
NLA06608-0432,1,P,Coliothecidae,0.001054756
NLA06608-0432,1,P,Conochilidae,0.007383289
NLA06608-0432,1,P,Cosmarium,19.91890881
NLA06608-0432,1,P,Crucigenia,26.55854508
NLA06608-0432,1,P,Cryptomonas,73.03599896
NLA06608-0432,1,P,Cyclopidae,0.000753397
NLA06608-0432,1,P,Cyclotella,13.27927254
NLA06608-0432,1,P,Daphnia_lumholtzi,0.001084891
NLA06608-0432,1,P,Daphnia_parvula,0.002501277
NLA06608-0432,1,P,Diaphanosoma,0.002199919
NLA06608-0432,1,P,Diaptomidae,0.003314946
NLA06608-0432,1,P,Eremosphaera,6.639636269
NLA06608-0432,1,P,Eudorina,7170.807171
NLA06608-0432,1,P,Euglena,13.27927254
NLA06608-0432,1,P,Filinia,0.001054756
NLA06608-0432,1,P,Fragilaria,13.27927254
NLA06608-0432,1,P,Gloeocapsa,53.11709015
NLA06608-0432,1,P,Hexarthra,0.004986117
NLA06608-0432,1,P,Holopedium_amazonicum,0.000120543
NLA06608-0432,1,P,Keratella_cceo,0.000479434
NLA06608-0432,1,P,Moina,0.000391766
NLA06608-0432,1,P,Nephrocytium,26.55854508
NLA06608-0432,1,P,Oocystis,13.27927254
NLA06608-0432,1,P,Peridiniopsis,6.639636269
NLA06608-0432,1,P,Peridinium,13.27927254
NLA06608-0432,1,P,Phacus,6.639636269
NLA06608-0432,1,P,Ploesoma,0.000287661
NLA06608-0432,1,P,Polyarthra,0.001342416
NLA06608-0432,1,P,Pompholyx,0.001054756
NLA06608-0432,1,P,Scenedesmus,292.1439958
NLA06608-0432,1,P,Sphaerocystis,73.03599896
NLA06608-0432,1,P,Staurastrum,6.639636269
NLA06608-0432,1,P,Synchaeta,0.001438303
NLA06608-0432,1,P,Trachelomonas,66.39636269
NLA06608-0432,1,P,Trichocerca,0.000287661
NLA06608-0433,1,P,Anabaena,49.79727202
NLA06608-0433,1,P,Aphanocapsa,7.63558171
NLA06608-0433,1,P,Asplanchna,5.71075E-05
NLA06608-0433,1,P,Asterionella,2.323872694
NLA06608-0433,1,P,Bosmina,6.93125E-05
NLA06608-0433,1,P,Ceriodaphnia,6.02717E-06
NLA06608-0433,1,P,Chlamydomonas,0.663963627
NLA06608-0433,1,P,Chlorococcum,0.663963627
NLA06608-0433,1,P,Closteriopsis,0.331981813
NLA06608-0433,1,P,Conochilidae,0.001675153
NLA06608-0433,1,P,Cosmarium,0.331981813
NLA06608-0433,1,P,Cryptomonas,4.647745388
NLA06608-0433,1,P,Cyclopidae,0.00015972
NLA06608-0433,1,P,Cyclotella,0.331981813
NLA06608-0433,1,P,Daphnia_laevis,0.000530391
NLA06608-0433,1,P,Diaphanosoma,2.71223E-05
NLA06608-0433,1,P,Diaptomidae,0.000165747
NLA06608-0433,1,P,Dinobryon,4.979727202
NLA06608-0433,1,P,Euglena,0.331981813
NLA06608-0433,1,P,Filinia,0.000133251
NLA06608-0433,1,P,Kellicottia_longispina,0.000989863
NLA06608-0433,1,P,Keratella_chussa,0.000513967
NLA06608-0433,1,P,Keratella_quadrata,3.80717E-05
NLA06608-0433,1,P,Microcystis,99.59454404
NLA06608-0433,1,P,Nitzschia,0.663963627
NLA06608-0433,1,P,Oocystis,9.295490777
NLA06608-0433,1,P,Oscillatoria,44.81754482
NLA06608-0433,1,P,Polyarthra,0.000666254
NLA06608-0433,1,P,Scenedesmus,2.655854508
NLA06608-0433,1,P,Schroederia,1.659909067
NLA06608-0433,1,P,Selenastrum,0.331981813
NLA06608-0433,1,P,Sphaerocystis,25.56259964
NLA06608-0433,1,P,Staurastrum,0.331981813
NLA06608-0433,1,P,Synchaeta,3.80717E-05
NLA06608-0433,1,P,Synura,5.311709015
NLA06608-0433,1,P,Temoridae,9.04076E-06
NLA06608-0433,1,P,Trachelomonas,1.991890881
NLA06608-0433,1,P,Volvox,33.19818135
NLA06608-0435,1,P,Anabaena,2442.405134
NLA06608-0435,1,P,Anuraeopsis,0.006495955
NLA06608-0435,1,P,Aphanizomenon,37698.59223
NLA06608-0435,1,P,Asterionella,55.19559624
NLA06608-0435,1,P,Bosmina,0.000433203
NLA06608-0435,1,P,Ceratium,13.79889906
NLA06608-0435,1,P,Ceriodaphnia,0.000433203
NLA06608-0435,1,P,Chydoridae,0.019494143
NLA06608-0435,1,P,Coelastrum,565.7548614
NLA06608-0435,1,P,Coelosphaerium,9355.653562
NLA06608-0435,1,P,Conochilidae,0.003410376
NLA06608-0435,1,P,Cryptomonas,344.9724765
NLA06608-0435,1,P,Cyclopidae,0.014295705
NLA06608-0435,1,P,Daphnia_ambigua,0.004765235
NLA06608-0435,1,P,Daphnia_mendotae_complex,0.090539462
NLA06608-0435,1,P,Diaphanosoma,0.01646172
NLA06608-0435,1,P,Diaptomidae,0.00823086
NLA06608-0435,1,P,Filinia,0.005359163
NLA06608-0435,1,P,Gastropus,0.000487197
NLA06608-0435,1,P,Harpacticoida,0.000433203
NLA06608-0435,1,P,Kellicottia_bostoniensis,0.000324798
NLA06608-0435,1,P,Kellicottia_longispina,0.000649595
NLA06608-0435,1,P,Keratella_cceo,0.023385437
NLA06608-0435,1,P,Keratella_quadrata,0.000162399
NLA06608-0435,1,P,Komma,386.3691737
NLA06608-0435,1,P,Lecanidae,0.005196764
NLA06608-0435,1,P,Leptodora,0.000433203
NLA06608-0435,1,P,Microcystis,2125.030455
NLA06608-0435,1,P,Polyarthra,0.000162399
NLA06608-0435,1,P,Schroederia,82.79339436
NLA06608-0435,1,P,Selenastrum,220.782385
NLA06608-0435,1,P,Synchaeta,0.000487197
NLA06608-0435,1,P,Trichocerca,0.000162399
NLA06608-0436,1,P,Achnanthidium,3.983781762
NLA06608-0436,1,P,Anabaena,59.75672642
NLA06608-0436,1,P,Ankistrodesmus,7.967563523
NLA06608-0436,1,P,Aphanocapsa,183.253961
NLA06608-0436,1,P,Asplanchna,0.002020473
NLA06608-0436,1,P,Aulacoseira,17.92701793
NLA06608-0436,1,P,Bosmina,1.95687E-05
NLA06608-0436,1,P,Chlamydomonas,1.991890881
NLA06608-0436,1,P,Coelastrum,119.5134528
NLA06608-0436,1,P,Conochilidae,0.019916094
NLA06608-0436,1,P,Cosmarium,11.95134528
NLA06608-0436,1,P,Crucigenia,23.90269057
NLA06608-0436,1,P,Cryptomonas,7.967563523
NLA06608-0436,1,P,Cyclotella,37.84592673
NLA06608-0436,1,P,Cymbella,1.991890881
NLA06608-0436,1,P,Daphnia_catawba_pulex_complex,4.89219E-05
NLA06608-0436,1,P,Diaphanosoma,2.93531E-05
NLA06608-0436,1,P,Dinobryon,1.991890881
NLA06608-0436,1,P,Euastrum,7.967563523
NLA06608-0436,1,P,Eucapsis,39.83781762
NLA06608-0436,1,P,Eudorina,119.5134528
NLA06608-0436,1,P,Fragilaria,1.991890881
NLA06608-0436,1,P,Gloeocapsa,15.93512705
NLA06608-0436,1,P,Golenkinia,1.991890881
NLA06608-0436,1,P,Gomphosphaeria,59.75672642
NLA06608-0436,1,P,Kellicottia_bostoniensis,0.000288639
NLA06608-0436,1,P,Keratella_cceo,0.000288639
NLA06608-0436,1,P,Kirchneriella,49.79727202
NLA06608-0436,1,P,Lecanidae,0.007215976
NLA06608-0436,1,P,Microcystis,2151.242151
NLA06608-0436,1,P,Navicula,5.975672642
NLA06608-0436,1,P,Nephrocytium,7.967563523
NLA06608-0436,1,P,Nitzschia,51.7891629
NLA06608-0436,1,P,Oocystis,7.967563523
NLA06608-0436,1,P,Oscillatoria,537.8105378
NLA06608-0436,1,P,Pandorina,1.991890881
NLA06608-0436,1,P,Pediastrum,31.87025409
NLA06608-0436,1,P,Peridinium,15.93512705
NLA06608-0436,1,P,Planktolyngbya,812.6914794
NLA06608-0436,1,P,Ploesoma,0.009525088
NLA06608-0436,1,P,Polyarthra,0.000288639
NLA06608-0436,1,P,Raphidiopsis,7.967563523
NLA06608-0436,1,P,Scenedesmus,87.64319875
NLA06608-0436,1,P,Schroederia,1.991890881
NLA06608-0436,1,P,Selenastrum,1.991890881
NLA06608-0436,1,P,Staurastrum,5.975672642
NLA06608-0436,1,P,Synchaeta,0.016163786
NLA06608-0436,1,P,Synedra,5.975672642
NLA06608-0436,1,P,Synura,99.59454404
NLA06608-0436,1,P,Tetrastrum,7.967563523
NLA06608-0436,1,P,Trachelomonas,3.983781762
NLA06608-0436,1,P,Trichocerca,0.005195503
NLA06608-0436,1,P,Volvox,99.59454404
NLA06608-0439,1,P,Anabaenopsis,8784.114398
NLA06608-0439,1,P,Aphanocapsa,146401.9066
NLA06608-0439,1,P,Aphanothece,1673.164647
NLA06608-0439,1,P,Asplanchna,0.044058646
NLA06608-0439,1,P,Brachionus_angularis,0.178283823
NLA06608-0439,1,P,Brachionus_calyciflorus,0.008196957
NLA06608-0439,1,P,Ceriodaphnia,0.004893669
NLA06608-0439,1,P,Chroococcus,20496.26693
NLA06608-0439,1,P,Coelomoron,407833.8828
NLA06608-0439,1,P,Coelosphaerium,23424.30506
NLA06608-0439,1,P,Cyclopidae,0.096475192
NLA06608-0439,1,P,Dactylococcopsis,627.4367427
NLA06608-0439,1,P,Daphnia_catawba_pulex_complex,0.016079199
NLA06608-0439,1,P,Diaptomidae,0.02376925
NLA06608-0439,1,P,Dictyosphaerium,941.155114
NLA06608-0439,1,P,Euglena,313.7183713
NLA06608-0439,1,P,Filinia,0.034837069
NLA06608-0439,1,P,Glaucospira,15372.2002
NLA06608-0439,1,P,Leptolyngbya,5019.493942
NLA06608-0439,1,P,Limnothrix,22587.72274
NLA06608-0439,1,P,Merismopedia,311208.6244
NLA06608-0439,1,P,Oocystis,15895.06415
NLA06608-0439,1,P,Pediastrum,48312.62919
NLA06608-0439,1,P,Scenedesmus,26770.63436
NLA06608-0439,1,P,Schroederia,627.4367427
NLA06608-0439,1,P,Sphaerocystis,13385.31718
NLA06608-0439,1,P,Staurastrum,313.7183713
NLA06608-0439,1,P,Tetrastrum,418.2911618
NLA06608-0439,1,P,Trachelomonas,418.2911618
NLA06608-0440,1,P,Anabaena,11.92156863
NLA06608-0440,1,P,Aphanizomenon,9.934640523
NLA06608-0440,1,P,Aulacoseira,554.3529412
NLA06608-0440,1,P,Bosmina,3.5454E-05
NLA06608-0440,1,P,Brachionus_angularis,5.14083E-05
NLA06608-0440,1,P,Ceriodaphnia,0.000779987
NLA06608-0440,1,P,Chaoborus,3.5454E-05
NLA06608-0440,1,P,Chroococcus,7.947712418
NLA06608-0440,1,P,Chroomonas,13.90849673
NLA06608-0440,1,P,Chrysochromulina,7.947712418
NLA06608-0440,1,P,Closterium,7.947712418
NLA06608-0440,1,P,Conochilidae,0.011669674
NLA06608-0440,1,P,Cryptomonas,19.86928105
NLA06608-0440,1,P,Cyclopidae,0.000319086
NLA06608-0440,1,P,Daphnia_parvula,0.000691352
NLA06608-0440,1,P,Diaphanosoma,0.001010438
NLA06608-0440,1,P,Diaptomidae,0.00187906
NLA06608-0440,1,P,Elakatothrix,5.960784314
NLA06608-0440,1,P,Gymnodinium,11.92156863
NLA06608-0440,1,P,Hexarthra,0.00030845
NLA06608-0440,1,P,Microcystis,2086.27451
NLA06608-0440,1,P,Peridinium,9.934640523
NLA06608-0440,1,P,Phacus,7.947712418
NLA06608-0440,1,P,Pyrenomonas,1.986928105
NLA06608-0442,1,P,Achnanthidium,20.57169648
NLA06608-0442,1,P,Ankistrodesmus,41.14339296
NLA06608-0442,1,P,Aphanocapsa,298.289599
NLA06608-0442,1,P,Aulacoseira,20.57169648
NLA06608-0442,1,P,Botryococcus,771.4386181
NLA06608-0442,1,P,Brachionus_angularis,0.000635217
NLA06608-0442,1,P,Chlamydomonas,20.57169648
NLA06608-0442,1,P,Chroococcus,802.2961628
NLA06608-0442,1,P,Cocconeis,10.28584824
NLA06608-0442,1,P,Coelosphaerium,1892.596076
NLA06608-0442,1,P,Conochilidae,0.001270434
NLA06608-0442,1,P,Cryptomonas,102.8584824
NLA06608-0442,1,P,Cyclotella,10.28584824
NLA06608-0442,1,P,Dactylococcopsis,46.28631708
NLA06608-0442,1,P,Daphnia_catawba_pulex_complex,0.035961106
NLA06608-0442,1,P,Diaptomidae,0.054576266
NLA06608-0442,1,P,Dinobryon,15.42877236
NLA06608-0442,1,P,Elakatothrix,92.57263417
NLA06608-0442,1,P,Euglena,10.28584824
NLA06608-0442,1,P,Filinia,0.001905651
NLA06608-0442,1,P,Hexarthra,0.00825782
NLA06608-0442,1,P,Homoeothrix,246.8603578
NLA06608-0442,1,P,Keratella_cceo,0.006352169
NLA06608-0442,1,P,Keratella_quadrata,0.188024209
NLA06608-0442,1,P,Komma,488.5777914
NLA06608-0442,1,P,Leptolyngbya,144.0018754
NLA06608-0442,1,P,Mallomonas,20.57169648
NLA06608-0442,1,P,Microspora,25.7146206
NLA06608-0442,1,P,Navicula,5.14292412
NLA06608-0442,1,P,Notommatidae,0.001905651
NLA06608-0442,1,P,Polyarthra,0.000635217
NLA06608-0442,1,P,Pseudanabaena,72.00093769
NLA06608-0442,1,P,Tetraedron,25.7146206
NLA06608-0444,1,P,Anabaena,6174.86173
NLA06608-0444,1,P,Botryococcus,1195.134528
NLA06608-0444,1,P,Brachionus_angularis,-999
NLA06608-0444,1,P,Ceriodaphnia,-999
NLA06608-0444,1,P,Chaoborus,-999
NLA06608-0444,1,P,Chlamydomonas,29.87836321
NLA06608-0444,1,P,Chlorella,29.87836321
NLA06608-0444,1,P,Chroococcus,3187.025409
NLA06608-0444,1,P,Coelastrum,4979.727202
NLA06608-0444,1,P,Coliothecidae,-999
NLA06608-0444,1,P,Conochilidae,-999
NLA06608-0444,1,P,Cosmarium,49.79727202
NLA06608-0444,1,P,Crucigenia,39.83781762
NLA06608-0444,1,P,Cryptomonas,59.75672642
NLA06608-0444,1,P,Cyclopidae,-999
NLA06608-0444,1,P,Daphnia_lumholtzi,-999
NLA06608-0444,1,P,Daphnia_parvula,-999
NLA06608-0444,1,P,Diaptomidae,-999
NLA06608-0444,1,P,Elakatothrix,79.67563523
NLA06608-0444,1,P,Eremosphaera,9.959454404
NLA06608-0444,1,P,Euglena,9.959454404
NLA06608-0444,1,P,Filinia,-999
NLA06608-0444,1,P,Gloeocapsa,796.7563523
NLA06608-0444,1,P,Gloeocystis,39.83781762
NLA06608-0444,1,P,Gloeomonas,9.959454404
NLA06608-0444,1,P,Gomphosphaeria,298.7836321
NLA06608-0444,1,P,Holopedium_amazonicum,-999
NLA06608-0444,1,P,Kellicottia_bostoniensis,-999
NLA06608-0444,1,P,Keratella_cceo,-999
NLA06608-0444,1,P,Mallomonas,19.91890881
NLA06608-0444,1,P,Merismopedia,1593.512705
NLA06608-0444,1,P,Microcystis,26292.95963
NLA06608-0444,1,P,Mougeotia,29.87836321
NLA06608-0444,1,P,Nitzschia,19.91890881
NLA06608-0444,1,P,Oocystis,69.71618083
NLA06608-0444,1,P,Oscillatoria,4332.362666
NLA06608-0444,1,P,Peridinium,199.1890881
NLA06608-0444,1,P,Polyarthra,-999
NLA06608-0444,1,P,Scenedesmus,39.83781762
NLA06608-0444,1,P,Sphaerocystis,657.3239907
NLA06608-0444,1,P,Trachelomonas,39.83781762
NLA06608-0444,1,P,Trichocerca,-999
NLA06608-0444,1,P,Volvox,497.9727202
NLA06608-0445,1,P,Ankistrodesmus,4.222222222
NLA06608-0445,1,P,Aphanizomenon,2.111111111
