SITE_ID,VISIT_NO,DATEZOOP,SAMPLED_ZOOP,INDXSAMP_ZOOP,SAMPLE_CATEGORY,SAMPLE_ID,SAMPLE_TYPE,DEPTHMAX,DEPTH_X,DEPTH_OF_TOW,FLAG_ZOOP_FLD,COMMENT_ZOOP_FLD,JAR_NO,VISIT_ID
NLA06608-0488,1,7/19/2007,Yes,YES,P,504925,ZOOC,3.6,3.6,3.4,,,1,7827
NLA06608-0488,1,7/19/2007,Yes,YES,P,504926,ZOOF,3.6,3.6,3.4,,,1,7827
NLA06608-0489,1,7/10/2007,Yes,YES,P,504555,ZOOC,2.5,2.5,4,F1,TOW DEPTH 2M X2 TOWS. FORGOT TO NARCOTIZE.,,7828
NLA06608-0489,1,7/10/2007,Yes,YES,P,504556,ZOOF,2.5,2.5,4,F1,TOW DEPTH 2M X2 TOWS. FORGOT TO NARCOTIZE.,,7828
NLA06608-0491,1,7/17/2007,Yes,YES,P,512815,ZOOC,1.3,1.3,0.8,IM,IM: TOW LENGTH MAY BE 1.6 (2 TOWS?),1,7830
NLA06608-0491,1,7/17/2007,Yes,YES,P,512816,ZOOF,1.3,1.3,0.8,IM,IM: TOW LENGTH MAY BE 1.6 (2 TOWS?),1,7830
NLA06608-0493,1,7/11/2007,Yes,YES,P,506485,ZOOC,15.1,15.1,14,,,1,7831
NLA06608-0493,1,7/11/2007,Yes,YES,P,506486,ZOOF,15.1,15.1,14,,,1,7831
NLA06608-0494,1,7/11/2007,Yes,YES,P,503615,ZOOC,23.5,23.5,22,,,1,7832
NLA06608-0494,1,7/11/2007,Yes,YES,P,503616,ZOOF,23.5,23.5,22,,,1,7832
NLA06608-0495,1,9/5/2007,Yes,YES,P,513835,ZOOC,44.5,44.5,43,,,1,7833
NLA06608-0495,1,9/5/2007,Yes,YES,P,513836,ZOOF,44.5,44.5,43,,,1,7833
NLA06608-0496,1,6/23/2007,Yes,YES,P,514085,ZOOC,1.9,1.9,1.4,IM,IM:  TOW LENGTH MAY BE 1.4 (TWO TOWS?),1,7834
NLA06608-0496,1,6/23/2007,Yes,YES,P,514086,ZOOF,1.9,1.9,1.4,IM,IM:  TOW LENGTH MAY BE 1.4 (TWO TOWS?),1,7834
NLA06608-0497,1,8/17/2007,Yes (1 sample only),YES,P,511845,ZOOC,9.6,9.6,9.2,U,,1,7835
NLA06608-0497,1,8/17/2007,Yes (1 sample only),YES,P,511846,ZOOF,9.6,9.6,9.2,U,NET DAMAGED,1,7835
NLA06608-0498,1,7/31/2007,Yes,YES,P,512215,ZOOC,5.5,5.5,5,,,1,7836
NLA06608-0498,1,7/31/2007,Yes,YES,P,512216,ZOOF,5.5,5.5,5,,,1,7836
NLA06608-0500,1,9/14/2007,Yes,YES,P,507965,ZOOC,22,22,21.5,,,1,7837
NLA06608-0500,1,9/14/2007,Yes,YES,P,507966,ZOOF,22,22,21.5,,,1,7837
NLA06608-0501,1,7/24/2007,Yes,YES,P,507165,ZOOC,16.3,16.3,16,,IM: TOW LENGTH CHANGED TO 16 BASED ON SITE DEPTH,1,7838
NLA06608-0501,1,7/24/2007,Yes,YES,P,507166,ZOOF,16.3,16.3,16,,IM: TOW LENGTH CHANGED TO 16 BASED ON SITE DEPTH,1,7838
NLA06608-0502,1,8/18/2007,Yes,YES,P,515735,ZOOC,10.7,10.7,10.7,,,1,7839
NLA06608-0502,1,8/18/2007,Yes,YES,P,515736,ZOOF,10.7,10.7,10.7,,,1,7839
NLA06608-0503,1,8/1/2007,Yes,YES,P,512885,ZOOC,2,2,2,,,1,7840
NLA06608-0503,1,8/1/2007,Yes,YES,P,512886,ZOOF,2,2,2,,,1,7840
NLA06608-0508,1,7/10/2007,Yes,YES,P,502465,ZOOC,0.5,0.5,0.25,IM,IM: TOW LENGTH MAY BE 1 (TWO TOWS?),1,7842
NLA06608-0508,1,7/10/2007,Yes,YES,P,502466,ZOOF,0.5,0.5,0.25,IM,IM: TOW LENGTH MAY BE 1 (TWO TOWS?),1,7842
NLA06608-0509,1,6/20/2007,Yes,YES,P,502516,ZOOC,13.4,13.4,10,F1,WE ARE DRIFTING IN THE WIND.,1,7843
NLA06608-0509,1,6/20/2007,Yes,YES,P,502515,ZOOF,13.4,13.4,10,,,1,7843
NLA06608-0510,1,6/27/2007,Yes,YES,P,503465,ZOOC,4.1,4.1,3.6,,,1,7844
NLA06608-0510,1,6/27/2007,Yes,YES,P,503466,ZOOF,4.1,4.1,5.6,,,1,7844
NLA06608-0511,1,9/6/2007,Yes,YES,P,512205,ZOOC,16,16,14.5,,,1,7845
NLA06608-0511,1,9/6/2007,Yes,YES,P,512206,ZOOF,16,16,14.5,,,1,7845
NLA06608-0512,1,8/13/2007,Yes,YES,P,512455,ZOOC,3,3,2.5,,,1,7846
NLA06608-0512,1,8/13/2007,Yes,YES,P,512456,ZOOF,3,3,2.5,,,1,7846
NLA06608-0514,1,7/24/2007,Yes,YES,P,502525,ZOOC,28,28,25,F1,BARK FRAGMENTS FROM SUBMERGED TREES,,7847
NLA06608-0514,1,7/24/2007,Yes,YES,P,502526,ZOOF,28,28,25,F1,,,7847
NLA06608-0515,1,6/28/2007,Yes,YES,P,514175,ZOOC,3.7,3.7,3.2,,,1,7848
NLA06608-0515,1,6/28/2007,Yes,YES,P,514176,ZOOF,3.7,3.7,3.2,,,1,7848
NLA06608-0523,1,7/16/2007,Yes,YES,P,512895,ZOOC,4.1,4.1,4,,,1,7849
NLA06608-0523,1,7/16/2007,Yes,YES,P,512896,ZOOF,4.1,4.1,4,,,1,7849
NLA06608-0526,1,7/18/2007,Yes,YES,P,506675,ZOOC,5.5,5.5,4.5,,,1,7850
NLA06608-0526,1,7/18/2007,Yes,YES,P,506676,ZOOF,5.5,5.5,4.5,,,1,7850
NLA06608-0528,1,6/28/2007,Yes,YES,P,504906,ZOOC,10.7,10.7,10.2,,,1,7851
NLA06608-0528,1,6/28/2007,Yes,YES,P,504905,ZOOF,10.7,10.7,10.2,,,1,7851
NLA06608-0529,1,9/4/2007,Yes,YES,P,517815,ZOOC,8.5,8.5,8,F1,SMALL PORTION OF SAMPLE LEFT IN NET DUE TO THICK PLANT MATERIAL CLINGING TO SIDES.,1,7852
NLA06608-0529,1,9/4/2007,Yes,YES,P,517816,ZOOF,8.5,8.5,8,F1,SMALL PORTION OF SAMPLE LEFT IN NET DUE TO THICK PLANT MATERIAL CLINGING TO SIDES.,1,7852
NLA06608-0530,1,8/7/2007,Yes,YES,P,508456,ZOOC,2.4,2.4,2,,,1,7853
NLA06608-0530,1,8/7/2007,Yes,YES,P,508455,ZOOF,2.4,2.4,2,,,1,7853
NLA06608-0531,1,7/11/2007,Yes,YES,P,505225,ZOOC,1.8,1.8,1.3,IM,IM: TOW LENGTH MAY BE 2.6 (TWO TOWS?),1,7854
NLA06608-0531,1,7/11/2007,Yes,YES,P,505226,ZOOF,1.8,1.8,1.3,IM,IM: TOW LENGTH MAY BE 2.6 (TWO TOWS?),1,7854
NLA06608-0533,1,7/18/2007,Yes,YES,P,505025,ZOOC,6.9,6.9,7.2,F2,TOW LOWER DUE TO DEPTH,1,7855
NLA06608-0533,1,7/18/2007,Yes,YES,P,505026,ZOOF,6.9,6.9,7.2,F3,NEW LOCATION 42.25081/78.29214,1,7855
NLA06608-0537,1,6/6/2007,Yes,YES,P,502645,ZOOC,7.5,7.5,5.5,,,1,7856
NLA06608-0537,1,6/6/2007,Yes,YES,P,502646,ZOOF,7.5,7.5,5.3,,,1,7856
NLA06608-0540,1,8/27/2007,Yes,YES,P,509905,ZOOC,2,2,1.5,,,1,7857
NLA06608-0540,1,8/27/2007,Yes,YES,P,509906,ZOOF,2,2,1.5,,,1,7857
NLA06608-0541,1,7/12/2007,Yes,YES,P,514255,ZOOC,7.1,7.1,6,,,1,7858
NLA06608-0541,1,7/12/2007,Yes,YES,P,514256,ZOOF,7.1,7.1,6,,,1,7858
NLA06608-0542,1,8/30/2007,Yes,YES,P,513565,ZOOC,1.3,1.3,0.8,IM,IM: TOW LENGTH MAY BE 1.6 (TWO TOWS?),1,7859
NLA06608-0542,1,8/30/2007,Yes,YES,P,513566,ZOOF,1.3,1.3,0.8,IM,IM: TOW LENGTH MAY BE 1.6 (TWO TOWS?),1,7859
NLA06608-0546,1,7/18/2007,Yes,YES,P,513135,ZOOC,2.8,2.8,1.8,,,1,7860
NLA06608-0546,1,7/18/2007,Yes,YES,P,513136,ZOOF,2.8,2.8,1.8,,,1,7860
NLA06608-0547,1,7/31/2007,Yes,YES,P,506575,ZOOC,5.7,5.7,5.2,,,1,7861
NLA06608-0547,1,7/31/2007,Yes,YES,P,506576,ZOOF,5.7,5.7,5.2,,,1,7861
NLA06608-0550,1,8/1/2007,Yes,YES,P,504385,ZOOC,7.9,,7.2,IM,IM: TOW LENGTH EST. AS DEPTH -0.5 M,,7862
NLA06608-0550,1,8/1/2007,Yes,YES,P,504386,ZOOF,7.9,,7.2,IM,IM: TOW LENGTH EST. AS DEPTH -0.5 M,,7862
NLA06608-0551,1,8/20/2007,Yes,YES,P,509446,ZOOC,13.5,13.5,13,,,1,7863
NLA06608-0551,1,8/20/2007,Yes,YES,P,509445,ZOOF,13.5,13.5,13,,,1,7863
NLA06608-0555,1,7/23/2007,Yes,YES,P,506935,ZOOC,10.7,10.7,10,,,1,7864
NLA06608-0555,1,7/23/2007,Yes,YES,P,506936,ZOOF,10.7,10.7,10,,,1,7864
NLA06608-0558,1,8/9/2007,Yes,YES,P,506966,ZOOC,3.7,3.7,3.5,,,1,7865
NLA06608-0558,1,8/9/2007,Yes,YES,P,506965,ZOOF,3.7,3.7,3.5,,,1,7865
NLA06608-0560,1,9/12/2007,Yes,YES,P,507665,ZOOC,13.8,13.8,13.2,,,1,7866
NLA06608-0560,1,9/12/2007,Yes,YES,P,507666,ZOOF,13.8,13.8,13.2,,,1,7866
NLA06608-0561,1,8/9/2007,Yes,YES,P,513755,ZOOC,52.5,50.2,49.7,,,1,7867
NLA06608-0561,1,8/9/2007,Yes,YES,P,513756,ZOOF,52.5,50.2,49.7,,,1,7867
NLA06608-0562,1,7/13/2007,Yes,YES,P,508775,ZOOC,10,10,9.5,,,1,7868
NLA06608-0562,1,7/13/2007,Yes,YES,P,508776,ZOOF,10,10,9.5,,,1,7868
NLA06608-0562,2,8/21/2007,Yes,NO,P,513595,ZOOC,7.5,7.5,6.5,,,1,7869
NLA06608-0562,2,8/21/2007,Yes,NO,P,513596,ZOOF,7.5,7.5,6.5,,,1,7869
NLA06608-0562,2,8/21/2007,Yes,NO,D,508985,ZOOC,7.5,7.5,6.5,,,1,7869
NLA06608-0562,2,8/21/2007,Yes,NO,D,508986,ZOOF,7.5,7.5,6.5,,,1,7869
NLA06608-0564,1,8/22/2007,Yes,YES,P,509495,ZOOC,19.3,18.3,18,,,1,7870
NLA06608-0564,1,8/22/2007,Yes,YES,P,509496,ZOOF,19.3,18.3,18,,,1,7870
NLA06608-0565,1,7/19/2007,Yes,YES,P,507515,ZOOC,3.9,3.9,3.9,,,1,7871
NLA06608-0565,1,7/19/2007,Yes,YES,P,507516,ZOOF,3.9,3.9,3.9,,,1,7871
NLA06608-0569,1,8/7/2007,Sample lost,YES,P,509875,ZOOC,1,1,1,IM,IM: TOW LENGTH EST AS DEPTH - 0.5 M (AND 2 TOWS); VERY DENSE SAV,,7872
NLA06608-0569,1,8/7/2007,Sample lost,YES,P,509876,ZOOF,1,1,1,IM,IM: TOW LENGTH EST AS DEPTH - 0.5 M (AND 2 TOWS); VERY DENSE SAV,,7872
NLA06608-0570,1,7/27/2007,Yes,YES,P,504005,ZOOC,19.8,19.8,19.3,,,1,7873
NLA06608-0570,1,7/27/2007,Yes,YES,P,504006,ZOOF,19.8,19.8,19.3,,,1,7873
NLA06608-0579,1,8/19/2007,Yes,YES,P,503505,ZOOC,1.4,1.4,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,7875
NLA06608-0579,1,8/19/2007,Yes,YES,P,503506,ZOOF,1.4,1.4,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,7875
NLA06608-0580,1,8/7/2007,Yes,YES,P,509835,ZOOC,39,39,37.5,,,1,7876
NLA06608-0580,1,8/7/2007,Yes,YES,P,509836,ZOOF,39,39,37.5,,,1,7876
NLA06608-0581,1,7/3/2007,Yes,YES,P,503025,ZOOC,15.2,15.2,14.7,,,1,7877
NLA06608-0581,1,7/3/2007,Yes,YES,P,503026,ZOOF,15.2,15.2,14.7,,,1,7877
NLA06608-0582,1,7/19/2007,Yes,YES,P,508145,ZOOC,4.6,4.6,3.95,,,1,7878
NLA06608-0582,1,7/19/2007,Yes,YES,P,508146,ZOOF,4.6,4.6,3.95,,,1,7878
NLA06608-0583,1,6/26/2007,Yes,YES,P,502605,ZOOC,0.9,0.9,0.5,IM,IM: TOW LENGTH MAY BE 1 (TWO TOWS?),1,7879
NLA06608-0583,1,6/26/2007,Yes,YES,P,502606,ZOOF,0.9,0.9,0.5,IM,IM: TOW LENGTH MAY BE 1 (TWO TOWS?),1,7879
NLA06608-0585,1,6/15/2007,Yes,YES,P,503365,ZOOC,1,1,1,,IM: APPEARS TO BE TWO TOWS,1,7880
NLA06608-0585,1,6/15/2007,Yes,YES,P,503366,ZOOF,1,1,1,,IM: APPEARS TO BE TWO TOWS,1,7880
NLA06608-0587,1,7/9/2007,Yes,YES,P,513905,ZOOC,7.9,7.9,7,F1,ROOTED MACROPHYTES AT BOTTOM MAY HAVE AFFECTED SAMPLE.,1,7881
NLA06608-0587,1,7/9/2007,Yes,YES,P,513906,ZOOF,7.9,7.9,7.2,F1,ROOTED MACROPHYTES AT BOTTOM MAY HAVE AFFECTED SAMPLE.,1,7881
NLA06608-0587,2,8/14/2007,Yes,NO,P,511605,ZOOC,7.3,7.3,7,IM,"TEAM INDICATED TYPE AS ""D"" POSSIBLY FOR VISIT 2?, NO PRIMARY SAMPLE RECORDED.",1,7882
NLA06608-0587,2,8/14/2007,Yes,NO,P,511606,ZOOF,7.3,7.3,7,IM,"TEAM INDICATED TYPE AS ""D"" POSSIBLY FOR VISIT 2?, NO PRIMARY SAMPLE RECORDED.",1,7882
NLA06608-0588,1,7/13/2007,Yes,YES,P,505395,ZOOC,3.1,3.1,2.5,F1,SAMPLES TAKEN 7/23/2007.,1,7883
NLA06608-0588,1,7/13/2007,Yes,YES,P,505396,ZOOF,3.1,3.1,2.5,F1,SAMPLES TAKEN 7/23/2007.,1,7883
NLA06608-0590,1,8/7/2007,Yes,YES,P,508396,ZOOC,3.2,3.2,2.5,,,,7884
NLA06608-0590,1,8/7/2007,Yes,YES,P,508395,ZOOF,3.2,3.2,2.5,,,,7884
NLA06608-0591,1,8/21/2007,Yes,YES,P,503046,ZOOC,17.7,17.7,16,,,1,7885
NLA06608-0591,1,8/21/2007,Yes,YES,P,503045,ZOOF,17.7,17.7,16,,,1,7885
NLA06608-0593,1,7/10/2007,Yes,YES,P,506386,ZOOC,26.5,26.5,26,,,1,7886
NLA06608-0593,1,7/10/2007,Yes,YES,P,506385,ZOOF,26.5,26.5,26,,,1,7886
NLA06608-0594,1,8/9/2007,Yes,YES,P,502816,ZOOC,1.8,1.8,1.3,IM,IM: TOW LENGTH MAY BE 2.6 (TWO TOWS?),1,7887
NLA06608-0594,1,8/9/2007,Yes,YES,P,502815,ZOOF,1.8,1.8,1.3,IM,IM: TOW LENGTH MAY BE 2.6 (TWO TOWS?),1,7887
NLA06608-0595,1,6/12/2007,Yes,YES,P,514055,ZOOC,2.4,2.4,2,,,1,7888
NLA06608-0595,1,6/12/2007,Yes,YES,P,514056,ZOOF,2.4,2.4,2,,,1,7888
NLA06608-0596,1,7/30/2007,Yes,YES,P,512955,ZOOC,29,29,28.5,F1,TWO PULLS WITH NET,1,7889
NLA06608-0596,1,7/30/2007,Yes,YES,P,512956,ZOOF,29,29,28.5,,,1,7889
NLA06608-0597,1,7/9/2007,Yes,YES,P,502895,ZOOC,8.9,8.9,8.4,,,1,7890
NLA06608-0597,1,7/9/2007,Yes,YES,P,502896,ZOOF,8.9,8.9,8.4,,,1,7890
NLA06608-0599,1,7/19/2007,Yes,YES,P,514215,ZOOC,8,8,7,,,1,7891
NLA06608-0599,1,7/19/2007,Yes,YES,P,514216,ZOOF,8,8,7,,,1,7891
NLA06608-0606,1,8/8/2007,Yes,YES,P,514865,ZOOC,7.3,7.3,7,,,1,7892
NLA06608-0606,1,8/8/2007,Yes,YES,P,514866,ZOOF,7.3,7.3,7,,,3,7892
NLA06608-0608,1,9/18/2007,Yes,YES,P,503755,ZOOC,2.3,2.3,1.8,,,1,7893
NLA06608-0608,1,9/18/2007,Yes,YES,P,503756,ZOOF,2.3,2.3,1.8,,,1,7893
NLA06608-0609,1,7/25/2007,Yes,YES,P,502045,ZOOC,3.9,3.9,3.4,,,1,7894
NLA06608-0609,1,7/25/2007,Yes,YES,P,502046,ZOOF,3.9,3.9,3.4,,,1,7894
NLA06608-0610,1,8/2/2007,Yes,YES,P,512015,ZOOC,6.5,,6.5,,,,7895
NLA06608-0610,1,8/2/2007,Yes,YES,P,512016,ZOOF,6.5,,6.5,,,,7895
NLA06608-0611,1,7/2/2007,Yes,YES,P,514675,ZOOC,9,9,8.5,,,1,7896
NLA06608-0611,1,7/2/2007,Yes,YES,P,514676,ZOOF,9,9,8.5,,,2,7896
NLA06608-0614,1,6/27/2007,Yes,YES,P,505935,ZOOC,16,16,15,,,1,7897
NLA06608-0614,1,6/27/2007,Yes,YES,P,505936,ZOOF,16,16,15,,,1,7897
NLA06608-0616,1,7/25/2007,Yes,YES,P,505045,ZOOC,2.9,2.9,2.5,,,1,7898
NLA06608-0616,1,7/25/2007,Yes,YES,P,505046,ZOOF,2.9,2.9,2.5,,,1,7898
NLA06608-0617,1,6/19/2007,Yes,YES,P,505915,ZOOC,4.1,4.1,4,,,1,7899
NLA06608-0617,1,6/19/2007,Yes,YES,P,505916,ZOOF,4.1,4.1,4,,,1,7899
NLA06608-0618,1,7/24/2007,Yes,YES,P,507385,ZOOC,5.8,5.8,5,,,1,7900
NLA06608-0618,1,7/24/2007,Yes,YES,P,507386,ZOOF,5.8,5.8,5,,,1,7900
NLA06608-0619,1,7/18/2007,Yes,YES,P,503936,ZOOC,11.1,11.1,10.5,,,1,7901
NLA06608-0619,1,7/18/2007,Yes,YES,P,503935,ZOOF,11.1,11.1,10.5,,,1,7901
NLA06608-0622,1,7/24/2007,Yes,YES,P,504495,ZOOC,14.1,14.1,16.5,,,1,7903
NLA06608-0622,1,7/24/2007,Yes,YES,P,504496,ZOOF,14.1,14.1,16.5,,,1,7903
NLA06608-0623,1,6/20/2007,Yes,YES,P,514095,ZOOC,4.5,4.5,4,,,1,7904
NLA06608-0623,1,6/20/2007,Yes,YES,P,514096,ZOOF,4.5,4.5,4,,,1,7904
NLA06608-0624,1,6/5/2007,Yes,YES,P,503406,ZOOC,10.7,10.7,10.5,F1,"LOCATION AT N39°22'01.9""/W089°01'17.0""",1,7905
NLA06608-0624,1,6/5/2007,Yes,YES,P,503405,ZOOF,10.7,10.7,10.5,F2,"LOCATION AT N39°22'01.9""/W089°01'17.0""",1,7905
NLA06608-0625,1,9/19/2007,Yes,YES,P,517335,ZOOC,12.9,12.9,12,,,1,7906
NLA06608-0625,1,9/19/2007,Yes,YES,P,517336,ZOOF,12.9,12.9,12,,,1,7906
NLA06608-0627,1,7/19/2007,Yes (1 sample only),YES,P,506595,ZOOC,6.7,6.7,6.5,X,,1,7907
NLA06608-0627,1,7/19/2007,Yes (1 sample only),YES,P,506596,ZOOF,6.7,6.7,6.5,X,,1,7907
NLA06608-0628,1,6/25/2007,Yes,YES,P,503536,ZOOC,4.3,4.3,3.5,,,1,7908
NLA06608-0628,1,6/25/2007,Yes,YES,P,503535,ZOOF,4.3,4.3,3.5,,,1,7908
NLA06608-0630,1,7/30/2007,Yes,YES,P,507216,ZOOC,2.5,2.5,1.5,,,1,7909
NLA06608-0630,1,7/30/2007,Yes,YES,P,507215,ZOOF,2.5,2.5,1.5,,,1,7909
NLA06608-0632,1,6/12/2007,Yes,YES,P,514945,ZOOC,8,7.9,7.8,,,1,7910
NLA06608-0632,1,6/12/2007,Yes,YES,P,514946,ZOOF,8,7.9,7.8,,,1,7910
NLA06608-0634,1,8/22/2007,Yes,YES,P,505235,ZOOC,2.1,2.1,0.8,,,1,7911
NLA06608-0634,1,8/22/2007,Yes,YES,P,505236,ZOOF,2.1,2.1,0.8,,,1,7911
NLA06608-0635,1,8/22/2007,Yes,YES,P,513825,ZOOC,6.7,6.7,6,,,1,7912
NLA06608-0635,1,8/22/2007,Yes,YES,P,513826,ZOOF,6.7,6.7,6,,,1,7912
NLA06608-0637,1,8/6/2007,Yes,YES,P,512195,ZOOC,23,23,22.5,,,1,7913
NLA06608-0637,1,8/6/2007,Yes,YES,P,512196,ZOOF,23,23,22.5,,,1,7913
NLA06608-0641,1,7/25/2007,Yes,YES,P,508706,ZOOC,4.8,4.8,4.3,,,1,7915
NLA06608-0641,1,7/25/2007,Yes,YES,P,508705,ZOOF,4.8,4.8,4.3,,,1,7915
NLA06608-0648,1,8/1/2007,Yes,YES,P,507125,ZOOC,1.4,1.4,0.9,IM,IM: TOW LENGTH MAY BE 1.8 (TWO TOWS?),1,7916
NLA06608-0648,1,8/1/2007,Yes,YES,P,507126,ZOOF,1.4,1.4,0.9,IM,IM: TOW LENGTH MAY BE 1.8 (TWO TOWS?),1,7916
NLA06608-0649,1,9/19/2007,Yes,YES,P,515526,ZOOC,6.5,6.5,6,,,1,7917
NLA06608-0649,1,9/19/2007,Yes,YES,P,515525,ZOOF,6.5,6.5,6,,,1,7917
NLA06608-0650,1,7/25/2007,Yes,YES,P,507045,ZOOC,5.6,5.6,5.1,,,1,7918
NLA06608-0650,1,7/25/2007,Yes,YES,P,507046,ZOOF,5.6,5.6,5.1,,,1,7918
NLA06608-0651,1,7/17/2007,Yes,YES,P,507375,ZOOC,9.1,9.1,8.5,,,1,7919
NLA06608-0651,1,7/17/2007,Yes,YES,P,507376,ZOOF,9.1,9.1,8.5,,,1,7919
NLA06608-0654,1,8/14/2007,Yes,YES,P,513675,ZOOC,1.8,1.8,1.5,IM,IM: TOW LENGTH MAY BE 3 (TWO TOWS?),1,7920
NLA06608-0654,1,8/14/2007,Yes,YES,P,513676,ZOOF,1.8,1.8,1.5,IM,IM: TOW LENGTH MAY BE 3 (TWO TOWS?),1,7920
NLA06608-0657,1,9/13/2007,Yes,YES,P,513625,ZOOC,2.4,2.4,1.4,,,1,7921
NLA06608-0657,1,9/13/2007,Yes,YES,P,513626,ZOOF,2.4,2.4,1.4,,,1,7921
NLA06608-0658,1,7/26/2007,Yes,YES,P,506785,ZOOC,22,22,22,,,1,7922
NLA06608-0658,1,7/26/2007,Yes,YES,P,506786,ZOOF,22,22,22,,,1,7922
NLA06608-0659,1,6/26/2007,Yes,YES,P,515085,ZOOC,6.2,6.2,5.5,,,1,7923
NLA06608-0659,1,6/26/2007,Yes,YES,P,515086,ZOOF,6.2,6.2,5.5,,,1,7923
NLA06608-0660,1,7/12/2007,Yes,YES,P,514325,ZOOC,8.5,8.5,8,,,1,7924
NLA06608-0660,1,7/12/2007,Yes,YES,P,514326,ZOOF,8.5,8.5,8,,,1,7924
NLA06608-0661,1,8/8/2007,Yes,YES,P,506995,ZOOC,5.4,5.4,5,,,1,7925
NLA06608-0661,1,8/8/2007,Yes,YES,P,506996,ZOOF,5.4,5.4,5,,,1,7925
NLA06608-0662,1,8/7/2007,Yes,YES,P,512305,ZOOC,3.5,,3.5,K,,,7926
NLA06608-0662,1,8/7/2007,Yes,YES,P,512306,ZOOF,3.5,,3.5,K,,,7926
NLA06608-0663,1,8/8/2007,Yes,YES,P,510585,ZOOC,1,0.9,1,IM,IM: APPEARS TO BE TWO TOWS,1,7927
NLA06608-0663,1,8/8/2007,Yes,YES,P,510586,ZOOF,1,0.9,1,IM,IM: APPEARS TO BE TWO TOWS,,7927
NLA06608-0665,1,6/27/2007,Yes,YES,P,504635,ZOOC,3.4,3.4,2.9,,,1,7928
NLA06608-0665,1,6/27/2007,Yes,YES,P,504636,ZOOF,3.4,3.4,2.9,,,1,7928
NLA06608-0671,1,8/16/2007,Yes,YES,P,510335,ZOOC,4.3,4.3,4,,,1,7929
NLA06608-0671,1,8/16/2007,Yes,YES,P,510336,ZOOF,4.3,4.3,4,,,1,7929
NLA06608-0672,1,7/26/2007,Yes,YES,P,503845,ZOOC,1.8,1.8,1.5,IM,IM: TOW LENGTH MAY BE 3 (TWO TOWS?),1,7930
NLA06608-0672,1,7/26/2007,Yes,YES,P,503846,ZOOF,1.8,1.8,1.5,IM,IM: TOW LENGTH MAY BE 3 (TWO TOWS?),1,7930
NLA06608-0674,1,7/26/2007,Yes,YES,P,503965,ZOOC,2.7,2.7,2,,,1,7931
NLA06608-0674,1,7/26/2007,Yes,YES,P,503966,ZOOF,2.7,2.7,2,,,1,7931
NLA06608-0677,1,7/17/2007,Yes,YES,P,506795,ZOOC,3.2,3.2,2.5,,,1,7932
NLA06608-0677,1,7/17/2007,Yes,YES,P,506796,ZOOF,3.2,3.2,2.5,,,1,7932
NLA06608-0678,1,8/7/2007,Yes,YES,P,511435,ZOOC,3.1,3.1,3,,,1,7933
NLA06608-0678,1,8/7/2007,Yes,YES,P,511436,ZOOF,3.1,3.1,3,,,1,7933
NLA06608-0679,1,6/27/2007,Yes,YES,P,506445,ZOOC,4,4,3.5,,,1,7934
NLA06608-0679,1,6/27/2007,Yes,YES,P,506446,ZOOF,4,4,3.5,,,1,7934
NLA06608-0681,1,6/14/2007,Yes,YES,P,502755,ZOOC,4.7,4.7,4.2,,,1,7935
NLA06608-0681,1,6/14/2007,Yes,YES,P,502756,ZOOF,4.7,4.7,3.9,,,1,7935
NLA06608-0686,1,7/11/2007,Yes,YES,P,506426,ZOOC,1.1,1.1,0.5,IM; F1,IM:  TOW LENGTH MAY BE 1 (TWO TOWS?); HORIZONTAL TOW,1,7936
NLA06608-0686,1,7/11/2007,Yes,YES,P,506425,ZOOF,1.1,1.1,0.5,IM; F1,IM:  TOW LENGTH MAY BE 1 (TWO TOWS?); HORIZONTAL TOW,1,7936
NLA06608-0687,1,8/14/2007,Yes,YES,P,511856,ZOOC,13.5,13.5,13,,,1,7937
NLA06608-0687,1,8/14/2007,Yes,YES,P,511855,ZOOF,13.5,13.5,13,,,1,7937
NLA06608-0690,1,7/3/2007,Yes,YES,P,508806,ZOOC,4.3,4.3,4.1,,,1,7938
NLA06608-0690,1,7/3/2007,Yes,YES,P,508805,ZOOF,4.3,4.3,4.1,,,1,7938
NLA06608-0690,2,8/22/2007,Yes,NO,P,510235,ZOOC,5.3,5.3,4.5,,,1,7939
NLA06608-0690,2,8/22/2007,Yes,NO,P,510236,ZOOF,5.3,5.3,4.5,,,1,7939
NLA06608-0690,2,8/22/2007,Yes,NO,D,509605,ZOOC,5.3,5.3,4.5,,,1,7939
NLA06608-0690,2,8/22/2007,Yes,NO,D,509606,ZOOF,5.3,5.3,4.5,,,1,7939
NLA06608-0692,1,7/10/2007,Yes,YES,P,503715,ZOOC,6.7,6.7,5.6,,,1,7940
NLA06608-0692,1,7/10/2007,Yes,YES,P,503716,ZOOF,6.7,6.7,5.6,,,1,7940
NLA06608-0693,1,7/25/2007,Yes,YES,P,507355,ZOOC,5,5,5.3,,,1,7941
NLA06608-0693,1,7/25/2007,Yes,YES,P,507356,ZOOF,5,5,5.1,,,1,7941
NLA06608-0696,1,7/16/2007,Yes,YES,P,504805,ZOOC,4,4,3.5,,,1,7942
NLA06608-0696,1,7/16/2007,Yes,YES,P,504806,ZOOF,4,4,3.5,,,1,7942
