SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,BASINAREA_KM2,BASINAREA_HA,BASINAREA_LU_KM2,MISSDATA_KM2_BSN,NLCD11_KM2_BSN,NLCD12_KM2_BSN,NLCD21_KM2_BSN,NLCD22_KM2_BSN,NLCD23_KM2_BSN,NLCD24_KM2_BSN,NLCD31_KM2_BSN,NLCD32_KM2_BSN,NLCD41_KM2_BSN,NLCD42_KM2_BSN,NLCD43_KM2_BSN,NLCD51_KM2_BSN,NLCD52_KM2_BSN,NLCD71_KM2_BSN,NLCD72_KM2_BSN,NLCD73_KM2_BSN,NLCD74_KM2_BSN,NLCD81_KM2_BSN,NLCD82_KM2_BSN,NLCD90_KM2_BSN,NLCD91_KM2_BSN,NLCD92_KM2_BSN,NLCD93_KM2_BSN,NLCD94_KM2_BSN,NLCD95_KM2_BSN,NLCD96_KM2_BSN,NLCD97_KM2_BSN,NLCD98_KM2_BSN,NLCD99_KM2_BSN,LANDUSE_KM2_BSN,PCT_OPENH20_BSN,PCT_ICESNOW_BSN,PCT_WATER_BSN,PCT_DEVOPEN_BSN,PCT_DEVLOW_BSN,PCT_DEVMED_BSN,PCT_DEVHIGH_BSN,PCT_DEVELOPED_BSN,PCT_BARREN_BSN,PCT_DECID_BSN,PCT_CONIF_BSN,PCT_MIXED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WDYWET_BSN,PCT_EMHERBWET_BSN,PCT_WETLAND_BSN,FLAG_LU_BASIN,COMMENT_LU_BASIN
NLA06608-0469,1,PROB_Lake,Target_Sampled,5.489898314,548.9898314,5.489898314,0,0.137,0,0.238,0.007,0,0,0,0,2.777,0.256,0.496,0,0,0.025,0,0,0,1.388,0.149,0.011,0,0,0,0,0.009,0,0,0,0,5.493,2.5,0,2.5,4.3,0.1,0,0,4.4,0,50.6,4.7,9,64.3,0,0.5,25.3,2.7,28,0.2,0.2,0.4,,
NLA06608-0470,1,PROB_Lake,Target_Sampled,7.903976144,790.3976144,7.903976144,0,1.327,0,0.206,0.025,0,0,0.05,0,0.529,1.053,3.641,0,0.178,0.121,0,0,0,0.297,0.013,0.458,0,0,0,0,0.006,0,0,0,0,7.904,16.8,0,16.8,2.6,0.3,0,0,2.9,0.6,6.7,13.3,46.1,66.1,2.3,1.5,3.8,0.2,4,5.8,0.1,5.9,,
NLA06608-0471,1,PROB_Lake,Target_Sampled,107.094389,10709.4389,107.094389,0,11.565,0,2.279,0.157,0.009,0.002,0.006,0,0.546,0,0,0,0.014,79.386,0,0,0,0.113,7.792,0.042,0,0,0,0,5.181,0,0,0,0,107.092,10.8,0,10.8,2.1,0.1,0,0,2.2,0,0.5,0,0,0.5,0,74.1,0.1,7.3,7.4,0,4.8,4.8,,
NLA06608-0472,1,PROB_Lake,Target_Sampled,36.29551652,3629.551652,36.29551652,0,1.661,0,1.599,0.073,0,0,0,0,12.959,0,0,0,0,10.75,0,0,0,9.148,0.113,0,0,0,0,0,0,0,0,0,0,36.303,4.6,0,4.6,4.4,0.2,0,0,4.6,0,35.7,0,0,35.7,0,29.6,25.2,0.3,25.5,0,0,0,,
NLA06608-0473,1,PROB_Lake,Target_Sampled,10612.70753,1061270.753,10612.70753,0,89.168,0,923.274,284.428,84.165,32.819,7.77,0,4649.512,689.361,306.664,0,213.234,417.607,0,0,0,2787.983,80.277,45.152,0,0,0,0,1.28,0,0,0,0,10612.694,0.8,0,0.8,8.7,2.7,0.8,0.3,12.5,0.1,43.8,6.5,2.9,53.2,2,3.9,26.3,0.8,27.1,0.4,0,0.4,,
NLA06608-0479,1,PROB_Lake,Target_Sampled,12.01559159,1201.559159,12.01559159,0,0.384,0,1.357,3.205,4.692,2.081,0.14,0,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.014,3.2,0,3.2,11.3,26.7,39,17.3,94.3,1.2,1.3,0,0,1.3,0,0,0,0,0,0,0,0,,
NLA06608-0480,1,PROB_Lake,Target_Sampled,4.966602698,496.6602698,4.966602698,0,0.204,0,0.66,0.003,0,0,0,0,3.431,0.167,0.155,0,0,0.251,0,0,0,0.073,0,0.019,0,0,0,0,0,0,0,0,0,4.963,4.1,0,4.1,13.3,0.1,0,0,13.4,0,69.1,3.4,3.1,75.6,0,5.1,1.5,0,1.5,0.4,0,0.4,,
NLA06608-0483,1,PROB_Lake,Target_Sampled,385300.3904,38530039.04,385300.3904,98668.305,547.224,1.334,2085.198,953.186,295.529,70.392,4307.346,0,1807.036,29779.241,382.823,0,190480.313,51285.314,0,0,0,1159.745,2193.264,870.975,0,0,0,0,413.008,0,0,0,0,385300.233,0.1,0,0.1,0.5,0.2,0.1,0,0.8,1.1,0.5,7.7,0.1,8.3,49.4,13.3,0.3,0.6,0.9,0.2,0.1,0.3,,
NLA06608-0484,1,PROB_Lake,Target_Sampled,20.74542773,2074.542773,20.74542773,0,0.293,0,0.565,0,0,0,0,0,8.478,0.186,0,0,0.079,0.406,0,0,0,4.586,5.896,0.251,0,0,0,0,0.008,0,0,0,0,20.748,1.4,0,1.4,2.7,0,0,0,2.7,0,40.9,0.9,0,41.8,0.4,2,22.1,28.4,50.5,1.2,0,1.2,,
NLA06608-0488,1,PROB_Lake,Target_Sampled,27.05114084,2705.114084,27.05114084,0,0.268,0,0.478,0.021,0,0,0,0,3.488,0,0.015,0,0,7.788,0,0,0,13.316,1.66,0.013,0,0,0,0,0,0,0,0,0,27.047,1,0,1,1.8,0.1,0,0,1.9,0,12.9,0,0.1,13,0,28.8,49.2,6.1,55.3,0,0,0,,
NLA06608-0489,1,PROB_Lake,Target_Sampled,11.35294929,1135.294929,11.35294929,0,0.142,0,0.946,0.256,0.021,0,0.04,0,2.292,0.371,0.293,0,0,0,0,0,0,6.067,0.889,0.014,0,0,0,0,0.023,0,0,0,0,11.354,1.3,0,1.3,8.3,2.3,0.2,0,10.8,0.4,20.2,3.3,2.6,26.1,0,0,53.4,7.8,61.2,0.1,0.2,0.3,,
NLA06608-0491,1,PROB_Lake,Target_Sampled,92.84534182,9284.534182,92.84534182,0,14.801,0,8.455,2.361,0.337,0.06,0,0,12.72,0.219,0,0,0.207,0.307,0,0,0,1.498,45.669,2.277,0,0,0,0,3.932,0,0,0,0,92.843,15.9,0,15.9,9.1,2.5,0.4,0.1,12.1,0,13.7,0.2,0,13.9,0.2,0.3,1.6,49.2,50.8,2.5,4.2,6.7,,
NLA06608-0493,1,PROB_Lake,Target_Sampled,193.231788,19323.1788,193.231788,0,3.311,0,9.148,4.054,1.251,0.182,1.04,0,81.077,11.29,1.003,0,0,0,0,0,0,66.044,13.304,0.616,0,0,0,0,0.916,0,0,0,0,193.236,1.7,0,1.7,4.7,2.1,0.6,0.1,7.5,0.5,42,5.8,0.5,48.3,0,0,34.2,6.9,41.1,0.3,0.5,0.8,,
NLA06608-0494,1,PROB_Lake,Target_Sampled,115.0068368,11500.68368,115.0068368,0,12.006,0,1.705,0.281,0.022,0.006,0.113,0,62.169,16.073,0.096,0,7.368,2.135,0,0,0,3.776,1.385,3.375,0,0,0,0,4.486,0,0,0,0,114.996,10.4,0,10.4,1.5,0.2,0,0,1.7,0.1,54.1,14,0.1,68.2,6.4,1.9,3.3,1.2,4.5,2.9,3.9,6.8,,
NLA06608-0495,1,PROB_Lake,Target_Sampled,9427.36745,942736.745,9427.36745,0,50.486,2.492,37.821,14.25,3.397,0.28,403.545,0,1211.457,3589.775,115.556,0,2014.797,1640.884,0,0,0,160.811,0.021,164.009,0,0,0,0,17.773,0,0,0,0,9427.354,0.5,0,0.5,0.4,0.2,0,0,0.6,4.3,12.9,38.1,1.2,52.2,21.4,17.4,1.7,0,1.7,1.7,0.2,1.9,,
NLA06608-0496,1,PROB_Lake,Target_Sampled,4.653310892,465.3310892,4.653310892,0,0.052,0,0.049,0.005,0,0,0,0,0,0.005,0,0,0.883,1.755,0,0,0,0,1.827,0.005,0,0,0,0,0.076,0,0,0,0,4.657,1.1,0,1.1,1.1,0.1,0,0,1.2,0,0,0.1,0,0.1,19,37.7,0,39.3,39.3,0.1,1.6,1.7,,
NLA06608-0497,1,PROB_Lake,Target_Sampled,0.694378843,69.43788429,0.694378843,0,0.347,0,0.039,0,0,0,0,0,0,0,0,0,0.198,0.066,0,0,0,0,0.04,0.008,0,0,0,0,0,0,0,0,0,0.698,50,0,50,5.6,0,0,0,5.6,0,0,0,0,0,28.5,9.5,0,5.8,5.8,1.2,0,1.2,,
NLA06608-0498,1,PROB_Lake,Target_Sampled,78.49615131,7849.615131,78.49615131,0,0.993,0,4.445,0.905,0.033,0.021,0.184,0,34.619,4.981,6.822,0,0.481,0.078,0,0,0,15.537,0.55,8.408,0,0,0,0,0.439,0,0,0,0,78.496,1.3,0,1.3,5.7,1.2,0,0,6.9,0.2,44.1,6.3,8.7,59.1,0.6,0.1,19.8,0.7,20.5,10.7,0.6,11.3,,
NLA06608-0500,1,PROB_Lake,Target_Sampled,707.3306042,70733.06042,707.3306042,0,5.451,0,27.807,1.92,0.16,0.025,0.644,0,295.241,216.36,107.613,0,3.466,12.129,0,0,0,36.057,0.075,0.395,0,0,0,0,0.006,0,0,0,0,707.349,0.8,0,0.8,3.9,0.3,0,0,4.2,0.1,41.7,30.6,15.2,87.5,0.5,1.7,5.1,0,5.1,0.1,0,0.1,,
NLA06608-0501,1,PROB_Lake,Target_Sampled,19.39228254,1939.228254,19.39228254,0,0.728,0,1.424,0.136,0.007,0,0,0,0.608,9.803,1.452,0,3.196,1.725,0,0,0,0,0,0.247,0,0,0,0,0.064,0,0,0,0,19.39,3.8,0,3.8,7.3,0.7,0,0,8,0,3.1,50.6,7.5,61.2,16.5,8.9,0,0,0,1.3,0.3,1.6,,
NLA06608-0502,1,PROB_Lake,Target_Sampled,4.243922685,424.3922685,4.243922685,0,1.091,0,0.436,0.47,0.043,0,0,0,0.431,0.007,0.042,0,0.005,0.044,0,0,0,0.902,0.311,0.38,0,0,0,0,0.087,0,0,0,0,4.249,25.7,0,25.7,10.3,11.1,1,0,22.4,0,10.2,0.2,1,11.4,0.1,1,21.3,7.3,28.6,9,2,11,,
NLA06608-0503,1,PROB_Lake,Target_Sampled,0.870605299,87.06052989,0.870605299,0,0.236,0,0.048,0.001,0,0,0,0,0.006,0,0,0,0,0.033,0,0,0,0.059,0.489,0,0,0,0,0,0,0,0,0,0,0.872,27.1,0,27.1,5.5,0.1,0,0,5.6,0,0.7,0,0,0.7,0,3.8,6.8,56.2,63,0,0,0,,
NLA06608-0508,1,PROB_Lake,Lake_Shallow,0.16657637,16.65763696,0.16657637,0,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.011,0,0,0,0,0,0,0,0,0,0.168,93.1,0,93.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,6.6,0,6.6,,
NLA06608-0509,1,PROB_Lake,Target_Sampled,110.4000523,11040.00523,110.4000523,0,4.51,0,7.374,5.785,2.052,0.419,0.134,0,63.938,1.276,0.461,0,0,0,0,0,0,21.571,2.886,0,0,0,0,0,0,0,0,0,0,110.406,4.1,0,4.1,6.7,5.2,1.9,0.4,14.2,0.1,57.9,1.2,0.4,59.5,0,0,19.5,2.6,22.1,0,0,0,,
NLA06608-0510,1,PROB_Lake,Target_Sampled,12.43738339,1243.738339,12.43738339,0,2.25,0,0.534,0,0,0,0,0,0.046,0,0,0,0,0.467,0,0,0,0,8.163,0.034,0,0,0,0,0.937,0,0,0,0,12.431,18.1,0,18.1,4.3,0,0,0,4.3,0,0.4,0,0,0.4,0,3.8,0,65.6,65.6,0.3,7.5,7.8,,
NLA06608-0511,1,PROB_Lake,Target_Sampled,153.1883941,15318.83941,153.1883941,0,0.924,0,0,0,0,0,34.791,0,14.594,69.925,3.439,0,0.039,27.779,0,0,0,0,0,1.712,0,0,0,0,0,0,0,0,0,153.203,0.6,0,0.6,0,0,0,0,0,22.7,9.5,45.6,2.2,57.3,0,18.1,0,0,0,1.1,0,1.1,,
NLA06608-0512,1,PROB_Lake,Target_Sampled,5.796496216,579.6496216,5.796496216,0,2.034,0,0.108,0,0,0,0,0,2.047,0,0,0,0,0.136,0,0,0,0.009,1.428,0.006,0,0,0,0,0.025,0,0,0,0,5.793,35.1,0,35.1,1.9,0,0,0,1.9,0,35.3,0,0,35.3,0,2.3,0.2,24.6,24.8,0.1,0.4,0.5,,
NLA06608-0514,1,PROB_Lake,Target_Sampled,2481.347332,248134.7332,2481.347332,0,44.223,0,132.602,32.414,7.418,2.183,3.641,0,1596.079,53.618,41.137,0,0,0,0,0,0,364.13,203.867,0.014,0,0,0,0,0.01,0,0,0,0,2481.336,1.8,0,1.8,5.3,1.3,0.3,0.1,7,0.1,64.3,2.2,1.7,68.2,0,0,14.7,8.2,22.9,0,0,0,,
NLA06608-0515,1,PROB_Lake,Target_Sampled,4.473708648,447.3708648,4.473708648,0,0.954,0,0.127,0.048,0.004,0,0.005,0,0,0,0,0,0.005,2.596,0,0,0,0.742,0,0,0,0,0,0,0,0,0,0,0,4.481,21.3,0,21.3,2.8,1.1,0.1,0,4,0.1,0,0,0,0,0.1,58,16.6,0,16.6,0,0,0,,
NLA06608-0523,1,PROB_Lake,Target_Sampled,333.0914853,33309.14853,333.0914853,0,28.061,0,18.751,4.622,1.804,0.567,0.098,0,2.119,0.007,0,0,0.023,39.387,0,0,0,23.225,207.338,0.045,0,0,0,0,7.04,0,0,0,0,333.087,8.4,0,8.4,5.6,1.4,0.5,0.2,7.7,0,0.6,0,0,0.6,0,11.8,7,62.2,69.2,0,2.1,2.1,,
NLA06608-0526,1,PROB_Lake,Target_Sampled,1.664877475,166.4877475,1.664877475,0,0.221,0,0,0,0,0,0,0,0.108,1.309,0.005,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,1.661,13.3,0,13.3,0,0,0,0,0,0,6.5,78.6,0.3,85.4,0.4,0,0,0,0,0,0.7,0.7,IM,Original lake [Carol L.] was allowed to be replaced
NLA06608-0528,1,PROB_Lake,Target_Sampled,16.16695159,1616.695159,16.16695159,0,9.37,0,0.387,0.651,0.081,0,0,0,0,0,0,0,0,1.144,0,0,0,0,3.898,0.637,0,0,0,0,0,0,0,0,0,16.168,58,0,58,2.4,4,0.5,0,6.9,0,0,0,0,0,0,7.1,0,24.1,24.1,3.9,0,3.9,,
NLA06608-0529,1,PROB_Lake,Target_Sampled,5400.304012,540030.4012,5400.304012,0,29.688,0,155.075,24.064,7.737,0.704,0.103,0,1.055,28.395,0.11,0,1968.772,34.094,0,0,0,97.477,3000.633,6.991,0,0,0,0,45.439,0,0,0,0,5400.337,0.5,0,0.5,2.9,0.4,0.1,0,3.4,0,0,0.5,0,0.5,36.5,0.6,1.8,55.6,57.4,0.1,0.8,0.9,,
NLA06608-0530,1,PROB_Lake,Target_Sampled,2.251704018,225.1704018,2.251704018,0,0.047,0,0.985,0.135,0.042,0,0,0,0.004,0.7,0,0,0.005,0.029,0,0,0,0.173,0.011,0.029,0,0,0,0,0.095,0,0,0,0,2.255,2.1,0,2.1,43.7,6,1.9,0,51.6,0,0.2,31.1,0,31.3,0.2,1.3,7.7,0.5,8.2,1.3,4.2,5.5,,
NLA06608-0531,1,PROB_Lake,Target_Sampled,188.1979017,18819.79017,188.1979017,0,24.36,0,5.3,0.333,0.011,0,0.05,0,0.113,0,0,0,2.912,89.425,0,0,0,44.978,18.751,0,0,0,0,0,1.962,0,0,0,0,188.195,12.9,0,12.9,2.8,0.2,0,0,3,0,0.1,0,0,0.1,1.5,47.5,23.9,10,33.9,0,1,1,,
NLA06608-0533,1,PROB_Lake,Target_Sampled,65.62419873,6562.419873,65.62419873,0,1.62,0,1.488,0.129,0.002,0.012,0,0,40.217,3.36,0.641,0,1.927,0.563,0,0,0,9.048,6.42,0.183,0,0,0,0,0.011,0,0,0,0,65.621,2.5,0,2.5,2.3,0.2,0,0,2.5,0,61.3,5.1,1,67.4,2.9,0.9,13.8,9.8,23.6,0.3,0,0.3,,
NLA06608-0537,1,PROB_Lake,Target_Sampled,67.35826898,6735.826898,67.35826898,0,1.812,0,3.047,1.375,0.662,0.144,0.279,0,20.499,11.957,0.147,0,0,2.029,0,0,0,25.232,0.172,0,0,0,0,0,0,0,0,0,0,67.355,2.7,0,2.7,4.5,2,1,0.2,7.7,0.4,30.4,17.8,0.2,48.4,0,3,37.5,0.3,37.8,0,0,0,,
NLA06608-0540,1,PROB_Lake,Target_Sampled,9.131227471,913.1227471,9.131227471,0,0.076,0,0.465,0.003,0,0,0,0,0,0,0.164,0,2.522,1.302,0,0,0,0,4.597,0,0,0,0,0,0,0,0,0,0,9.129,0.8,0,0.8,5.1,0,0,0,5.1,0,0,0,1.8,1.8,27.6,14.3,0,50.3,50.3,0,0,0,,
NLA06608-0541,1,PROB_Lake,Target_Sampled,2.35491333,235.491333,2.35491333,0,0.094,0,0.566,0.578,0.147,0.003,0.004,0,0.393,0.016,0,0,0,0,0,0,0,0.216,0.129,0.138,0,0,0,0,0.071,0,0,0,0,2.355,4,0,4,24,24.5,6.2,0.1,54.8,0.2,16.7,0.7,0,17.4,0,0,9.2,5.5,14.7,5.9,3,8.9,,
NLA06608-0542,1,PROB_Lake,Target_Sampled,0.146669853,14.66698526,0.146669853,0,0.049,0,0,0,0,0,0,0,0.091,0,0.006,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.148,33.4,0,33.4,0,0,0,0,0,0,62,0,4.1,66.1,0,0,0,0,0,1.4,0,1.4,,
NLA06608-0546,1,PROB_Lake,Target_Sampled,6.284518505,628.4518505,6.284518505,0,0.034,0,0.348,0.446,0.342,0.149,0.005,0,2.742,0.797,0.167,0,0.086,0,0,0,0,0.422,0.163,0.382,0,0,0,0,0.2,0,0,0,0,6.283,0.5,0,0.5,5.5,7.1,5.4,2.4,20.4,0.1,43.6,12.7,2.7,59,1.4,0,6.7,2.6,9.3,6.1,3.2,9.3,,
NLA06608-0547,1,PROB_Lake,Target_Sampled,301.1455459,30114.55459,301.1455459,0,7.606,0,18.902,6.174,0.461,0.076,0.102,0,51.704,17.527,7.596,0,1.899,15.312,0,0,0,22.196,140.817,5.67,0,0,0,0,5.107,0,0,0,0,301.149,2.5,0,2.5,6.3,2.1,0.2,0,8.6,0,17.2,5.8,2.5,25.5,0.6,5.1,7.4,46.8,54.2,1.9,1.7,3.6,,
NLA06608-0550,1,PROB_Lake,Target_Sampled,6.831946656,683.1946656,6.831946656,0,0.567,0,0.11,0,0,0,0.002,0,3.921,0.439,1.748,0,0.013,0,0,0,0,0.005,0,0.028,0,0,0,0,0,0,0,0,0,6.833,8.3,0,8.3,1.6,0,0,0,1.6,0,57.4,6.4,25.6,89.4,0.2,0,0.1,0,0.1,0.4,0,0.4,,
NLA06608-0551,1,PROB_Lake,Target_Sampled,114.4366768,11443.66768,114.4366768,0,5.648,0,2.224,3.808,1.075,0.41,0.006,0,3.082,0.091,0.05,0,0.999,0.689,0,0,0,12.544,81.986,0.036,0,0,0,0,1.791,0,0,0,0,114.439,4.9,0,4.9,1.9,3.3,0.9,0.4,6.5,0,2.7,0.1,0,2.8,0.9,0.6,11,71.6,82.6,0,1.6,1.6,,
NLA06608-0555,1,PROB_Lake,Target_Sampled,0.906472338,90.64723377,0.906472338,0,0.127,0,0.117,0.135,0.057,0.005,0,0,0.13,0,0,0,0,0.088,0,0,0,0.039,0,0.208,0,0,0,0,0,0,0,0,0,0.906,14,0,14,12.9,14.9,6.3,0.6,34.7,0,14.3,0,0,14.3,0,9.7,4.3,0,4.3,22.9,0,22.9,,
NLA06608-0558,1,PROB_Lake,Target_Sampled,2.241965515,224.1965515,2.241965515,0,0.32,0,0.09,0.009,0,0,0,0,1.228,0.022,0,0,0.01,0.073,0,0,0,0.24,0.218,0.007,0,0,0,0,0.023,0,0,0,0,2.24,14.3,0,14.3,4,0.4,0,0,4.4,0,54.8,1,0,55.8,0.4,3.3,10.7,9.7,20.4,0.3,1,1.3,,
NLA06608-0560,1,PROB_Lake,Target_Sampled,51513.01999,5151301.999,51513.01999,0,171.506,0.07,365.973,81.022,14.583,6.926,50.285,0,205.997,5408.321,17.372,0,12519.372,30383.69,0,0,0,48.694,2022.437,65.594,0,0,0,0,151.259,0,0,0,0,51513.101,0.3,0,0.3,0.7,0.2,0,0,0.9,0.1,0.4,10.5,0,10.9,24.3,59,0.1,3.9,4,0.1,0.3,0.4,,
NLA06608-0561,1,PROB_Lake,Target_Sampled,374.7060005,37470.60005,374.7060005,0,23.178,0.122,2.372,1.581,0.246,0.053,0.078,0,0.052,187.946,0,0,112.866,41.831,0,0,0,0.12,0.014,3.106,0,0,0,0,1.111,0,0,0,0,374.676,6.2,0,6.2,0.6,0.4,0.1,0,1.1,0,0,50.2,0,50.2,30.1,11.2,0,0,0,0.8,0.3,1.1,,
NLA06608-0562,1,PROB_Lake,Target_Sampled,148.9264035,14892.64035,148.9264035,0,3.545,0,8.185,5.003,2.148,0.115,2.129,0,72.278,23.188,8.249,0,1.234,1.661,0,0,0,4.717,0.625,12.849,0,0,0,0,2.995,0,0,0,0,148.921,2.4,0,2.4,5.5,3.4,1.4,0.1,10.4,1.4,48.5,15.6,5.5,69.6,0.8,1.1,3.2,0.4,3.6,8.6,2,10.6,,
NLA06608-0564,1,PROB_Lake,Target_Sampled,254.6280139,25462.80139,254.6280139,0,0.365,0,0.005,0,0,0,1.718,0,10.444,196.896,6.616,0,28.972,9.305,0,0,0,0.197,0.032,0.091,0,0,0,0,0,0,0,0,0,254.641,0.1,0,0.1,0,0,0,0,0,0.7,4.1,77.3,2.6,84,11.4,3.7,0.1,0,0.1,0,0,0,,
NLA06608-0565,1,PROB_Lake,Target_Sampled,114.4521281,11445.21281,114.4521281,0,0.963,0,12.647,2.515,1.861,0.184,0,0,0,49.465,29.714,0,14.293,1.862,0,0,0,0,0.042,0.283,0,0,0,0,0.623,0,0,0,0,114.452,0.8,0,0.8,11.1,2.2,1.6,0.2,15.1,0,0,43.2,26,69.2,12.5,1.6,0,0,0,0.2,0.5,0.7,,
NLA06608-0569,1,PROB_Lake,Target_Sampled,64.63108212,6463.108212,64.63108212,0,0.617,0,6.729,4.284,1.281,0.018,0.023,0,0,32.216,0,0,19.171,0.11,0,0,0,0.013,0,0.135,0,0,0,0,0.027,0,0,0,0,64.624,1,0,1,10.4,6.6,2,0,19,0,0,49.8,0,49.8,29.7,0.2,0,0,0,0.2,0,0.2,,
NLA06608-0570,1,PROB_Lake,Target_Sampled,519.1434431,51914.34431,519.1434431,0,2.729,0,3.696,0.134,0,0,0.058,0,10.895,98.366,0.357,0,151.407,184.183,0,0,0,38.061,5.663,21.816,0,0,0,0,1.778,0,0,0,0,519.143,0.5,0,0.5,0.7,0,0,0,0.7,0,2.1,18.9,0.1,21.1,29.2,35.5,7.3,1.1,8.4,4.2,0.3,4.5,,
NLA06608-0579,1,PROB_Lake,Target_Sampled,1047.456287,104745.6287,1047.456287,0,112.464,0,35.521,3.406,0.725,0.013,0.152,0,0.347,0.011,0,0,0,517.433,0,0,0,105.239,224.703,0.217,0,0,0,0,47.249,0,0,0,0,1047.48,10.7,0,10.7,3.4,0.3,0.1,0,3.8,0,0,0,0,0,0,49.4,10,21.5,31.5,0,4.5,4.5,,
NLA06608-0580,1,PROB_Lake,Target_Sampled,571.9870539,57198.70539,571.9870539,0,5.309,0,20.101,11.022,2.624,0.289,13.643,0,382.688,6.569,24.75,0,0.028,60.396,0,0,0,44.206,0.347,0,0,0,0,0,0,0,0,0,0,571.972,0.9,0,0.9,3.5,1.9,0.5,0.1,6,2.4,66.9,1.1,4.3,72.3,0,10.6,7.7,0.1,7.8,0,0,0,,
NLA06608-0581,1,PROB_Lake,Target_Sampled,3901.158256,390115.8256,3901.158256,0,14.621,5.205,34.151,20.74,4.058,0.423,9.133,0,1.733,912.594,0,0,1511.202,1262.904,0,0,0,38.499,35.722,22.814,0,0,0,0,27.352,0,0,0,0,3901.151,0.4,0.1,0.5,0.9,0.5,0.1,0,1.5,0.2,0,23.4,0,23.4,38.7,32.4,1,0.9,1.9,0.6,0.7,1.3,,
NLA06608-0582,1,PROB_Lake,Target_Sampled,137.7411596,13774.11596,137.7411596,0,2.63,0,18.995,19.688,7.294,1.071,0.193,0,53.382,3.406,5.081,0,1.378,0.049,0,0,0,11.513,4.532,8.257,0,0,0,0,0.273,0,0,0,0,137.742,1.9,0,1.9,13.8,14.3,5.3,0.8,34.2,0.1,38.8,2.5,3.7,45,1,0,8.4,3.3,11.7,6,0.2,6.2,,
NLA06608-0583,1,PROB_Lake,Lake_Shallow,0.864009015,86.40090148,0.864009015,0,0.223,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0.499,0.061,0.054,0,0,0,0,0.011,0,0,0,0,0.867,25.8,0,25.8,0,0,0,0,0,0,0,0,0,0,2.2,0,57.8,7.1,64.9,6.2,1.3,7.5,,
NLA06608-0585,1,PROB_Lake,Target_Sampled,4.468015468,446.8015468,4.468015468,0,0.453,0,0.158,0.254,0,0,1.313,0,0,0,0,0,1.915,0.007,0,0,0,0.231,0.077,0,0,0,0,0,0.062,0,0,0,0,4.47,10.1,0,10.1,3.5,5.7,0,0,9.2,29.4,0,0,0,0,42.9,0.2,5.2,1.7,6.9,0,1.4,1.4,,
NLA06608-0587,1,PROB_Lake,Target_Sampled,12.12141185,1212.141185,12.12141185,0,5.813,0,0.594,0.989,0.16,0.008,0.01,0,3.029,0.032,0,0,0,0.542,0,0,0,0.001,0.754,0.181,0,0,0,0,0.005,0,0,0,0,12.118,48,0,48,4.9,8.2,1.3,0.1,14.5,0.1,25,0.3,0,25.3,0,4.5,0,6.2,6.2,1.5,0,1.5,,
NLA06608-0588,1,PROB_Lake,Target_Sampled,1.343276426,134.3276426,1.343276426,0,0.075,0,0.027,0,0,0,0,0,0,0,0,0,0,0.716,0,0,0,0,0.527,0,0,0,0,0,0,0,0,0,0,1.345,5.6,0,5.6,2,0,0,0,2,0,0,0,0,0,0,53.3,0,39.2,39.2,0,0,0,,
NLA06608-0590,1,PROB_Lake,Target_Sampled,4.936334487,493.6334487,4.936334487,0,0.549,0,0.322,0.032,0.005,0,0,0,2.16,0.084,0.932,0,0.004,0.03,0,0,0,0,0,0.604,0,0,0,0,0.215,0,0,0,0,4.937,11.1,0,11.1,6.5,0.6,0.1,0,7.2,0,43.8,1.7,18.9,64.4,0.1,0.6,0,0,0,12.2,4.4,16.6,,
NLA06608-0591,1,PROB_Lake,Target_Sampled,2898.999437,289899.9437,2898.999437,0,59.18,0,327.759,145.482,27.676,11.494,21.696,0,1415.175,399.531,108.748,0,34.4,74.421,0,0,0,249.234,2.773,21.41,0,0,0,0,0.024,0,0,0,0,2899.003,2,0,2,11.3,5,1,0.4,17.7,0.7,48.8,13.8,3.8,66.4,1.2,2.6,8.6,0.1,8.7,0.7,0,0.7,,
NLA06608-0593,1,PROB_Lake,Target_Sampled,0.718868377,71.8868377,0.718868377,0,0.089,0,0.117,0.066,0,0,0,0,0.014,0.41,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,12.4,0,12.4,16.3,9.2,0,0,25.5,0,1.9,57,3.6,62.5,0,0,0,0,0,0,0,0,,
