SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,REF_NUTR,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_OE5,INDXSAMP_OE5,OE5,OE5_COND,OE5_COND_985,OE5_COND_R,SHORT_ID,FLAG_OE5,COMMENT_OE5
NLA06608-0281,1,PROB_Lake,Target_Sampled,Target,35.4945748,-80.5755984,NC,Region_4,"(50,100]",,NLALake,Panel_1,"SAP_NC_(50,100]",0.06492479,15.25416276,11.5648715,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,N,3,3040105,,,YES,YES,YES,0.636114,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0334,,
NLA06608-0283,1,PROB_Lake,Target_Sampled,Target,32.512331,-87.8525746,AL,Region_4,>100,,NLALake,Panel_1,CPL_AL_>100,0.02527281,39.18730405,12.256671,AL,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,N,3,3160106,,,YES,YES,YES,0.831179,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0336,,
NLA06608-0284,1,PROB_Lake,Target_Sampled,Target,34.9138437,-98.7302798,OK,Region_6,"(10,20]",,NLALake,Panel_1,"SPL_OK_(10,20]",0.01922097,51.52566236,14.151046,OK,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,11,11130302,,,YES,YES,YES,0.687937,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0337,,
NLA06608-0285,1,PROB_Lake,Target_Sampled,Target,38.5594875,-75.5622731,DE,Region_3,"(10,20]",,NLALake,Panel_1,"CPL_DE_(10,20]",0.05243706,7.51254573,7.1068826,DE,YES,PLNLOW,CPL,63,XIV,Eastern Coastal Plain,CPL,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,N,2,2060008,IM,Same lake as site 0385,YES,YES,YES,0.753868,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0338,,
NLA06608-0286,1,PROB_Lake,Target_Sampled,Target,46.1522509,-88.8297036,MI,Region_5,"(50,100]",,NLALake,Panel_1,"UMW_MI_(50,100]",0.01571023,63.04002137,34.3891184,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,N,4,4030106,,,YES,YES,YES,0.906817,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0339,,
NLA06608-0290,1,PROB_Lake,Target_Sampled,Target,42.1956515,-120.5256858,OR,Region_10,"(50,100]",,NLALake,Panel_1,"WMT_OR_(50,100]",0.05533142,17.89893177,3.9992588,OR,NO,WMTNS,WMT,9,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,TRASH,N,18,18020001,,,YES,YES,YES,0.521221,3:> 40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0343,,
NLA06608-0290,2,PROB_Lake,Target_Sampled,Target,42.1956515,-120.5256858,OR,Region_10,"(50,100]",,NLALake,Panel_1,"WMT_OR_(50,100]",0.05533142,17.89893177,3.9992588,OR,NO,WMTNS,WMT,9,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,TRASH,N,18,18020001,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0291,1,PROB_Lake,Target_Sampled,Target,43.8138206,-88.9978482,WI,Region_5,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,7.5279259,WI,NO,PLNLOW,TPL,53,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,N,4,4030201,,,YES,YES,YES,0.886092,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0345,,
NLA06608-0293,1,PROB_Lake,Target_Sampled,Target,41.3842605,-73.5031636,CT,Region_1,"(20,50]",,NLALake,Panel_1,"NAP_CT_(20,50]",0.02105084,47.04674385,53.0191684,CT,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,B,SO-SO,N,1,1100005,,,YES,YES,YES,0.895402,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0347,,
NLA06608-0294,1,PROB_Lake,Target_Sampled,Target,44.9522307,-72.1151732,VT,Region_1,"(50,100]",,NLALake,Panel_1,"NAP_VT_(50,100]",0.09254411,10.70163559,31.8272293,VT,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,N,1,1110000,,,YES,YES,YES,0.705303,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0348,,
NLA06608-0295,1,PROB_Lake,Target_Sampled,Target,45.1874723,-97.6317641,SD,Region_8,"(10,20]",,NLALake,Panel_1,"TPL_SD_(10,20]",0.00620109,159.7094735,80.6789375,SD,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10160010,,,YES,YES,YES,0.868005,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0349,,
NLA06608-0297,1,PROB_Lake,Target_Sampled,Target,33.8409705,-81.6720716,SC,Region_4,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,377.5384695,SC,NO,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,REF,N,3,3050204,,,YES,YES,YES,1.003593,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0351,,
NLA06608-0299,1,PROB_Lake,Target_Sampled,Target,41.4566006,-85.2449775,IN,Region_5,"(20,50]",,NLALake,Panel_1,"UMW_IN_(20,50]",0.02861342,34.61219685,10.8311005,IN,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,N,4,4050001,,,YES,YES,YES,1.067219,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0353,,
NLA06608-0302,1,PROB_Lake,Target_Sampled,Target,45.9170388,-97.0242615,SD,Region_8,"(10,20]",,NLALake,Panel_1,"TPL_SD_(10,20]",0.00620109,159.7094735,80.6789375,SD,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,TRASH,N,9,9020101,,,YES,YES,YES,0.505213,3:> 40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0356,,
NLA06608-0303,1,PROB_Lake,Target_Sampled,Target,41.0880567,-82.7283796,OH,Region_5,"(50,100]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,6.7100082,OH,YES,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,E,TRASH,N,4,4100012,,,YES,YES,YES,0.591516,3:> 40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0357,,
NLA06608-0306,1,PROB_Lake,Target_Sampled,Target,43.4178827,-119.4133477,OR,Region_10,>100,,NLALake,Panel_1,XER_OR_>100,0.05417501,18.28100139,4.0846268,OR,NO,WMTNS,XER,80,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,N,17,17120004,,,YES,"YES, PARTIAL",YES,0.380643,9:NO DATA,9:NO DATA,9:NO DATA,L0358,X,No phytoplankton data-- O/E value likely invalid
NLA06608-0312,1,PROB_Lake,Target_Sampled,Target,38.8171746,-95.5463905,KS,Region_7,"(10,20]",,NLALake,Panel_1,"TPL_KS_(10,20]",0.01687243,58.69774671,31.2940208,KS,NO,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,10,10270104,,,YES,YES,YES,0.950817,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0362,,
NLA06608-0313,1,PROB_Lake,Target_Sampled,Target,34.8860267,-79.6893777,NC,Region_4,"(10,20]",,NLALake,Panel_1,"CPL_NC_(10,20]",0.00800857,123.6642097,93.7554367,NC,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,N,3,3040201,,,YES,YES,YES,0.429601,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0363,,
NLA06608-0318,1,PROB_Lake,Target_Sampled,Target,47.4614856,-92.4346949,MN,Region_5,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,5.660085,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,SO-SO,N,4,4010201,,,YES,YES,YES,0.869806,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0367,,
NLA06608-0319,1,PROB_Lake,Target_Sampled,Target,34.7222982,-83.1120486,SC,Region_4,>100,,NLALake,Panel_1,SAP_SC_>100,0.06016583,16.46072885,8.2383461,SC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,Y,3,3060101,,,YES,YES,YES,0.484361,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0368,,
NLA06608-0324,1,PROB_Lake,Target_Sampled,Target,36.944209,-82.2027152,VA,Region_3,"(20,50]",,NLALake,Panel_1,"SAP_VA_(20,50]",0.02718666,36.42865445,18.6834939,VA,NO,EHIGH,SAP,69,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,TRASH,N,6,6010205,,,YES,YES,YES,0.922765,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0372,,
NLA06608-0325,1,PROB_Lake,Target_Sampled,Target,28.5636945,-81.4379489,FL,Region_4,"(50,100]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,N,3,3080101,,,YES,YES,YES,1.000155,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0373,,
NLA06608-0326,1,PROB_Lake,Target_Sampled,Target,41.3571949,-72.0401264,CT,Region_1,"(50,100]",,NLALake,Panel_1,"NAP_CT_(50,100]",0.05700922,17.3721618,19.5774988,CT,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,N,1,1100003,,,YES,YES,YES,1.246839,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0374,,
NLA06608-0327,1,PROB_Lake,Target_Sampled,Target,31.7097369,-91.3712494,MS,Region_4,"(20,50]",,NLALake,Panel_1,"CPL_MS_(20,50]",0.00679811,145.683643,72.0907583,MS,YES,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,N,8,8060204,,,YES,YES,YES,0.696991,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0375,,
NLA06608-0328,1,PROB_Lake,Target_Sampled,Target,32.515555,-93.8702343,LA,Region_6,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,1.8550434,LA,YES,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,N,11,11140304,,,YES,YES,YES,0.752073,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0376,,
NLA06608-0328,2,PROB_Lake,Target_Sampled,Target,32.515555,-93.8702343,LA,Region_6,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,1.8550434,LA,YES,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,N,11,11140304,,,YES,NOT CALCULATED,NO,,9:NO DATA,9:NO DATA,9:NO DATA,,K,Littoral habitat data not collected. O/E value not calculated
NLA06608-0330,1,PROB_Lake,Target_Sampled,Target,45.0629159,-83.4569855,MI,Region_5,>100,,NLALake,Panel_1,UMW_MI_>100,0.0142675,69.41462169,33.1702585,MI_LP,YES,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,SO-SO,N,4,4070006,,,YES,YES,YES,0.619577,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0379,,
NLA06608-0332,1,PROB_Lake,Target_Sampled,Target,35.6405438,-94.9696952,OK,Region_6,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.1514953,OK,YES,EHIGH,SAP,38,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,N,11,11110103,,,YES,YES,YES,0.684054,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0381,,
NLA06608-0333,1,PROB_Lake,Target_Sampled,Target,40.6280332,-74.8505684,NJ,Region_2,"(10,20]",,NLALake,Panel_1,"SAP_NJ_(10,20]",0.02129289,46.51191822,113.2645293,NJ,YES,EHIGH,SAP,64,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,N,2,2030105,,,YES,YES,YES,1.147406,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0382,,
NLA06608-0334,1,PROB_Lake,Target_Sampled,Target,48.3140559,-100.758717,ND,Region_8,>100,,NLALake,Panel_1,TPL_ND_>100,0.01022793,96.83028239,87.2588227,ND,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,N,9,9010005,,,YES,YES,YES,1.011702,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0383,,
NLA06608-0337,1,PROB_Lake,Target_Sampled,Target,48.3938239,-122.6562431,WA,Region_10,"(50,100]",,NLALake,Panel_1,"WMT_WA_(50,100]",0.03721956,26.60894707,7.9382975,WA,YES,WMTNS,WMT,2,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,N,17,17110019,,,YES,YES,YES,0.9505,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0385,,
NLA06608-0339,1,PROB_Lake,Target_Sampled,Target,46.1144387,-99.4245298,ND,Region_8,"(50,100]",,NLALake,Panel_1,"NPL_ND_(50,100]",0.04474193,22.1352412,19.9472215,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10130106,,,YES,YES,YES,0.331632,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0387,,
NLA06608-0340,1,PROB_Lake,Target_Sampled,Target,35.6907977,-105.8760128,NM,Region_6,"(10,20]",,NLALake,Panel_1,"WMT_NM_(10,20]",0.04637763,21.35455045,27.7848793,NM,YES,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,REF,N,13,13020201,,,YES,YES,YES,0.933972,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0388,,
NLA06608-0341,1,PROB_Lake,Target_Sampled,Target,43.2084934,-75.9351619,NY,Region_2,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,8.4183112,NY,YES,EHIGH,NAP,83,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,B,SO-SO,N,4,4140202,,,YES,YES,YES,0.638878,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0389,,
NLA06608-0343,1,PROB_Lake,Target_Sampled,Target,44.871734,-96.6353204,SD,Region_8,>100,,NLALake,Panel_1,TPL_SD_>100,0.02309133,42.88940594,21.6660391,SD,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,N,7,7020003,,,YES,YES,YES,0.736291,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0391,,
NLA06608-0344,1,PROB_Lake,Target_Sampled,Target,40.9644058,-96.8765715,NE,Region_7,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.0016911,NE,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,N,10,10200203,,,YES,YES,YES,0.871374,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0392,,
NLA06608-0345,1,PROB_Lake,Target_Sampled,Target,36.6584792,-79.8441122,VA,Region_3,"(10,20]",,NLALake,Panel_1,"SAP_VA_(10,20]",0.01795628,55.15471965,28.2877005,VA,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,TRASH,N,3,3010103,,,YES,YES,YES,0.782781,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0393,,
NLA06608-0350,1,PROB_Lake,Target_Sampled,Target,45.7646886,-90.6606696,WI,Region_5,"(20,50]",,NLALake,Panel_1,"UMW_WI_(20,50]",0.00595348,166.3520122,159.855637,WI,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,N,7,7050003,,,YES,YES,YES,0.891236,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0398,,
NLA06608-0354,1,PROB_Lake,Target_Sampled,Target,42.513169,-71.8070414,MA,Region_1,"(20,50]",,NLALake,Panel_1,"NAP_MA_(20,50]",0.00848597,116.707116,74.8790103,MA,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,N,1,1070004,,,YES,YES,YES,0.691898,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0402,,
NLA06608-0356,1,PROB_Lake,Target_Sampled,Target,36.5624187,-104.5942811,NM,Region_6,"(50,100]",,NLALake,Panel_1,"SPL_NM_(50,100]",0.3714114,2.66651311,3.4694594,NM,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,11,11080001,,,YES,YES,YES,0.27461,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0404,,
NLA06608-0357,1,PROB_Lake,Target_Sampled,Target,42.3128049,-73.1377874,MA,Region_1,"(50,100]",,NLALake,Panel_1,"NAP_MA_(50,100]",0.02298144,43.09447873,27.6493159,MA,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,N,1,1080206,,,YES,YES,YES,1.18253,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0405,,
NLA06608-0358,1,PROB_Lake,Target_Sampled,Target,44.8402587,-71.1347965,NH,Region_1,"(10,20]",,NLALake,Panel_1,"NAP_NH_(10,20]",0.00887678,111.569018,83.2859528,NH,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,N,1,1040001,,,YES,YES,YES,1.165755,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0406,,
NLA06608-0359,1,PROB_Lake,Target_Sampled,Target,45.4086013,-96.6263625,SD,Region_8,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,3.9573543,SD,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,7,7020001,,,YES,NOT CALCULATED,YES,,9:NO DATA,9:NO DATA,9:NO DATA,,K,OE5 not calculated
NLA06608-0361,1,PROB_Lake,Target_Sampled,Target,35.0206335,-81.0474152,NC,Region_4,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,5.9391989,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,N,3,3050101,,,YES,YES,YES,0.90739,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0409,,
NLA06608-0363,1,PROB_Lake,Target_Sampled,Target,41.9346068,-85.3308898,MI,Region_5,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,3.7434612,MI_LP,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,N,4,4050001,,,YES,YES,YES,0.803595,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0411,,
NLA06608-0366,1,PROB_Lake,Target_Sampled,Target,46.9426701,-95.2672386,MN,Region_5,>100,,NLALake,Panel_1,UMW_MN_>100,0.00616234,160.7137579,116.1182748,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,N,7,7010106,,,YES,YES,YES,0.885665,1:<= 20% TAXA LOSS,2:> 10-20% TAXA LOSS,2:INTERMEDIATE DISTURBANCE,L0413,,
NLA06608-0367,1,PROB_Lake,Target_Sampled,Target,41.3649693,-81.2208946,OH,Region_5,>100,,NLALake,Panel_1,NAP_OH_>100,0.04183512,23.67325186,20.2770855,OH,YES,EHIGH,NAP,61,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,EHIGH MAN-MADE,B,TRASH,N,4,4110002,,,YES,YES,YES,0.66858,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0414,,
NLA06608-0369,1,PROB_Lake,Target_Sampled,Target,44.5863556,-72.3118644,VT,Region_1,>100,,NLALake,Panel_1,NAP_VT_>100,0.08404545,11.78378385,35.0455954,VT,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,N,2,2010005,,,YES,YES,YES,1.041893,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0416,,
NLA06608-0372,1,PROB_Lake,Target_Sampled,Target,38.4638561,-105.0515471,CO,Region_8,"(20,50]",,NLALake,Panel_1,"SPL_CO_(20,50]",0.03356288,29.50800038,12.717609,CO,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,REF,Y,11,11020002,,,YES,YES,YES,1.002204,1:<= 20% TAXA LOSS,1:<= 10% TAXA LOSS,1:LEAST DISTURBED,L0419,,
NLA06608-0373,1,PROB_Lake,Target_Sampled,Target,34.2564815,-117.1853787,CA,Region_9,>100,,NLALake,Panel_1,WMT_CA_>100,0.02386782,41.49409224,24.8022361,CA,YES,WMTNS,WMT,8,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,TRASH,N,18,18090208,,,YES,YES,YES,0.61433,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0420,,
NLA06608-0376,1,PROB_Lake,Target_Sampled,Target,36.3088402,-96.1285969,OK,Region_6,"(20,50]",,NLALake,Panel_1,"SPL_OK_(20,50]",0.02910147,34.0317304,9.3464996,OK,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,N,11,11070107,,,YES,YES,YES,0.510794,3:> 40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0423,,
NLA06608-0377,1,PROB_Lake,Target_Sampled,Target,40.8634047,-76.7741425,PA,Region_3,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,316.2207713,PA,YES,EHIGH,SAP,67,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,N,2,2050301,,,YES,YES,YES,0.73741,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0424,,
NLA06608-0378,1,PROB_Lake,Target_Sampled,Target,47.5571677,-112.4475051,MT,Region_8,>100,,NLALake,Panel_1,NPL_MT_>100,0.09681973,10.2290445,2.212647,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,N,10,10030104,,,YES,YES,YES,0.583402,3:> 40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0425,,
NLA06608-0384,1,PROB_Lake,Target_Sampled,Target,48.7160644,-103.1433201,ND,Region_8,"(50,100]",,NLALake,Panel_1,"NPL_ND_(50,100]",0.04474193,22.1352412,19.9472215,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10110101,,,YES,YES,YES,0.396847,3:> 40% TAXA LOSS,4:> 50% TAXA LOSS,3: MOST DISTURBED,L0430,,
NLA06608-0385,1,PROB_Lake,Target_Sampled,Target,48.24355,-112.8672712,MT,Region_8,"(20,50]",,NLALake,Panel_1,"NPL_MT_(20,50]",0.03936614,25.15800295,5.4419336,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,N,10,10030201,,,YES,YES,YES,0.620853,2:> 20-40% TAXA LOSS,3:> 20-50% TAXA LOSS,3: MOST DISTURBED,L0431,,
