SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,AREA_HA,SAMPLED_ASSESS,DATE_ASSESS,RES_RESIDENCES,RES_LAWNS,RES_CONSTRUCTION,RES_PIPES,RES_DUMPING,RES_ROADS,RES_BRIDGES,RES_SEWAGE,RES_STRING,REC_TRAILS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_MARINAS,REC_TRASH,REC_FILMS,REC_STRING,AGR_CROPLAND,AGR_PASTURE,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_POULTRY,AGR_FEEDLOT,AGR_WITHDRAWL,AGR_STRING,IND_INDUSTRIAL,IND_MINES,IND_OIL,IND_POWER,IND_LOGGING,IND_FIRE,IND_ODORS,IND_COMMERCIAL,IND_STRING,MAN_LIMING,MAN_TREATMENT,MAN_ANGLING,MAN_DRINKING_WATER,MAN_MACROPHYTE,MAN_LEVEL_FLUCTUATIONS,MAN_FISH_STOCKING,MAN_STRING,RES_SCORE,REC_SCORE,AGR_SCORE,IND_SCORE,MAN_SCORE,HYDRO_TYPE,OUTLET_DAMS,FLIGHT_HAZARDS,MBOAT_DENSITY,SWIMMABILITY,LAKE_LEVEL,LEVEL_CHANGES,RCH_FOREST,RCH_GRASS,RCH_SHRUB,RCH_WETLAND,RCH_BARE_GROUND,RCH_AGRICULTURE,RCH_SHOREMODS,RCH_DEVELOPMENT,MACRY_FLOAT,MACRY_SUBMERGED,MACRY_DENSITY,PRISTINE,APPEALING,BIOTIC_INTEGRITY,TROPHIC_STATE,RECREATIONAL_VALUE,GENERAL_ASSESSMENT,WILDLIFE,VISUAL_ASSESSMENT,ALGAL_ABUNDANCE,NUTRIENT_SOURCES,TROPHIC_OTHER,CONDITIONS,OBSERVATIONS,FLAG_ASSESS,COMMENT_ASSESS,PHOTOGRAPHS
NLA06608-0511,1,PROB_Lake,Target_Sampled,75.54786412,YES,9/6/2007,,,,,,L,,,L,L,L,L,,,,,LLL,,L,L,,,,H,LLH,,,,,L,,,,L,,,,,,H,M,MH,1,3,7,1,8,RESERVOIR,ARTIFICIAL,NO,BANNED,FAIR,,,75-100,05-25,05-25,,75-100,05-25,05-25,,,,ABSENT,4,4,GOOD,MESOTROPHIC,GOOD,"WATER CLARITY GOOD (SECCHI DEPTH 1.7M), BUT ALGAL GROWTH CLOUDS WATER SOMEWHAT.","HAWK, OSPREY, GEESE",SAME AS GENERAL,"FAIRLY ABUNDANT, BUT TYPE UNKNOWN","CATTLE GRAZING, ATMOSPHERIC DEPOSITION.",,USDA FOREST SERVICE,ACCESSIBILITY RESTRICTED TO HAND CARRIED AND HAND PROPELLED BOATS OR BANK FISHING.,,"NO BOAT RAMP, A FEW ACCESS TRAILS, AND ONE SHORT CARRY FROM PARKING AREA AT SOUTH END OF RESERVOIR.",Y
NLA06608-0512,1,PROB_Lake,Target_Sampled,35.11300262,YES,8/13/2007,,,,,,L,,,L,,,,,,,,,L,,,,,,,L,,,,,,,,,,,,,,,,,,1,0,1,0,0,SEEPAGE,NONE,NO,RESTRICTED,UNSWIMMABLE,NO,,25-75,25-75,25-75,05-25,0-05,0-05,0-05,0-05,05-25,25-75,,4,4,EXCELLENT,EUTROPHIC,GOOD,"NICE LAKE SURROUNDED BY DENSE WOODS (OAK, ASPENS, COTTONWOODS, DENSE CANOPY). FAIRLY PRISTINE BECAUSE IT IS NOT EASILY ACCESSED.","MUSKRATS, TURTLES, DUCKS, VULTURES, HAW, CROWS. DEER AND MOOSE SIGHTED IN THE AREA.","NICE, UNDISTURBED LAKE",LIMITED AMOUNTS OF ALGAE,"DUCKS, RUNOFF--POSSIBLY OTHER WATERFOWL.",,GOOD LAKE LOCATED IN THE TURTLE MTS.,"LIMITED ACCESSIBILITY--NO BOATING, SWIMMING OR FISHING.",,"ENJOYED SAMPLING THIS LAKE, NICE SETTING.",Y
NLA06608-0514,1,PROB_Lake,Target_Sampled,3347.380555,YES,7/24/2007,M,M,L,M,L,M,M,L,MLLMMMML,M,M,L,L,L,L,L,LLMLLML,H,M,M,L,L,L,L,HLMLMLL,M,L,,,L,,,M,MMLL,,,H,,,L,M,HML,18,11,15,8,9,RESERVOIR,ARTIFICIAL,YES,HIGH,GOOD,YES,0.1,75-100,05-25,25-75,05-25,0-05,0-05,05-25,0-05,0-05,0-05,MODERATE,4,4,GOOD,MESOTROPHIC,EXCELLENT,LAKE BORDERS ON BEING EUTROPHIC IN UPPER LAKE. DUE TO LENGTH OF LAKE (28 MI)MOST NUTRIENTS ARE UTILIZED BEFORE GETTING CLOSER TO DAM. LOWER LAKE MESO-OLIGOTROPHIC.,"DEER, RABBITS, GREY SQUIRRELS, OSPREY, RED-TAILED HAWKS, GREAT BLUE HERON, VARIOUS SONGBIRDS","OVERALL, VERY APPEALING",MOSTLY PLANKTONIC ALGAE IN UPPER LAKE.,AGRICULTURE AND MUNICIPAL SEWAGE TREATMENT PLANTS,VERY LARGE WATERSHED,,LAKE IS A MAJOR PLEASURE BOATING AND FISHING LAKE. TWO PRIVATE MARINAS HAVE BOAT RENTALS AND ALSO OFFER LAKE CRUISES. NO HEALTH CONCERNS.,,LAKE IS SURVEYED PERIODICALLY BY BIOLOGISTS FROM US ARMY CORPS OF ENGINEERS. PA DEP HAS SOME OLDER DATA AS WELL.,Y
NLA06608-0515,1,PROB_Lake,Target_Sampled,69.27151861,YES,6/28/2007,L,,,,,M,,,LM,,,,,,,,,M,M,L,,,,,MLM,,,,,,,,,,,,,,,,,,4,0,7,0,0,SEEPAGE,NONE,NO,LOW,UNSWIMMABLE,NO,,,25-75,05-25,25-75,0-05,05-25,,0-05,05-25,05-25,MODERATE,2,3,GOOD,HYPEREUTROPHIC,FAIR,NICE WETLAND/LAKE,"LOTS! OF DUCKS, GEESE, SMALL BIRDS AND MINNOWS",LOOKS GOOD FOR WILDLIFE,GREEN ALGAE,GOOD AMOUNT,,NONE,"LOTS OF WILDLIFE OBSERVED. NOT RECOMMENDED FOR SWIMMING. NO INDICATION OF GOOD FISHING, BUT HUNTING SEEMS GOOD",,,N
NLA06608-0523,1,PROB_Lake,Target_Sampled,411.6060301,YES,7/16/2007,H,H,L,L,,M,,,LHLHM,L,L,,L,,,,LLL,L,L,,,,,,LL,,,,,,,,,,,,M,,,,,M,15,3,2,0,3,DRAINAGE,NONE,NO,LOW,FAIR,NO,,25-75,05-25,05-25,0-05,05-25,05-25,25-75,25-75,0-05,05-25,SPARSE,3,3,GOOD,EUTROPHIC,GOOD,"WATER WAS RELATIVELY CLEAR WITH THE EXCEPTION OF MODERATE DENSITY ALGAE.
",A FEW GULLS WERE OBSERVED OVER WATER AND SEVERAL SONG BIRDS WERE OBSERVED IN THE TREES ALONG THE SHORE.,,ALGAL ABUNDANCE WAS MODERATE-ALL APHAN,"AGRICULTURAL WATERSHED - MOSTLY ROW CROPS, SOME PASTURE",,"CONDITIONS WERE PARTLY SUNNY, WARM AND HUMID. TOWARDS THE END OF SAMPLING A STORM SKIRTED THE AREA AND THE WIND BLEW HARD. KIDS WERE CATCHING FISH AT THE DOCK.",THE LAKE HAS MINIMAL PUBLIC ACCESSIBILITY (PUBLIC BOAT RAMP). SEVERAL HOMES AROUND THE LAKE HAVE BOATS. A FEW PEOPLE WERE OBSERVED SWIMMING AROUND PERSONAL DOCKS. NO HEALTH CONCERNS.,,BRANT LAKE IS A NICE LAKE WITH SEVERAL RESIDENTS. THE LAKE IS THE LAST IN A CHAIN OF THREE LAKES. AGRICULTURAL RUN OFF AND URBAN RUN OFF LIKELY ACCOUNT FOR ITS EUTROPHIC STATE. ALGAL BLOOMS ARE FREQUENT IN THE SUMMER MONTHS.,N
NLA06608-0526,1,PROB_Lake,Target_Sampled,24.04902764,YES,7/18/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,DRAINAGE,NATURAL,NO,BANNED,GOOD,NO,,75-100,05-25,05-25,05-25,0-05,,,,05-25,0-05,SPARSE,5,5,EXCELLENT,MESOTROPHIC,EXCELLENT,BOUNDARY WATERS CANOE AREA WILDERNESS LAKE. EXCELLENT WATER QUALITY.,LOONS,WILDERNESS LAKE,SPARSE,NATURAL,,MN DNR,NO DEVELOPED PORTAGE TO LAKE. MUST HIKE IN FROM KEK TRAIL.,,,N
NLA06608-0528,1,PROB_Lake,Target_Sampled,878.2474956,YES,6/28/2007,M,M,L,,,L,,,LMML,L,,,L,M,L,L,LMLLL,M,M,M,,,,,MMM,,,,,,,,,,,,M,,,,M,MM,8,7,9,0,6,RESERVOIR,ARTIFICIAL,NO,HIGH,GOOD,NO,,,05-25,,0-05,05-25,,25-75,75-100,0-05,0-05,SPARSE,2,3,FAIR,MESOTROPHIC,EXCELLENT,HIGHLY MODIFIED SHORELINE. LITTLE MACROPHYTE COVERAGE. LITTLE RIPARIAN BUFFER.,CARP,,PERIPHYTON AT SHORELINE,"LIVESTOCK AND CROPS UPSTREAM, HOUSES ON SHORE.",,,"EASY ACCESS. SWIMMING BEACH, PRIVATE DOCKS, PUBLIC DOCKS, TWO MARINAS",,,N
NLA06608-0529,1,PROB_Lake,Target_Sampled,2606.638733,YES,9/4/2007,M,M,L,L,,M,L,,LLMLMM,L,L,,M,L,L,L,LLLMLL,,,,,,,,,,,,,,,,,,,,L,,,,,L,12,8,0,0,1,DRAINAGE,ARTIFICIAL,NO,HIGH,FAIR,NO,,05-25,25-75,25-75,05-25,25-75,0-05,05-25,25-75,0-05,0-05,,2,2,FAIR,EUTROPHIC,GOOD,EURASIAN MILFOIL GROWS THICK IN PLACES; WATER COLUMN IS THICK WITH GREEN ALGAE; LOW D.O. AFTER 5 METERS.,"GREBES, SWALLOWS, CARP, GULLS, CANADA GEESE, RED-WINGED BLACKBIRDS.",VERY GREEN WATER; SPARSE MACROPHYTES.,FINE FILAMENTS OF GREEN ALGA ABUNDANT.,"HOUSES, PARKS, WATERFOWL.",,,"BOATING, JET-SKIING, SWIMMING, FISHING.",,MOSES LAKE IS A NATURAL LAKE THAT HAS BEEN INCREASED IN SIZE BY A DAM ON CRAB CREEK.,Y
NLA06608-0530,1,PROB_Lake,Target_Sampled,9.741201494,YES,8/7/2007,,,,,,,,,,,,,H,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,RESERVOIR,ARTIFICIAL,NO,BANNED,UNSWIMMABLE,YES,1,05-25,75-100,05-25,0-05,05-25,0-05,0-05,0-05,0-05,0-05,SPARSE,2,3,POOR,MESOTROPHIC,POOR,THIS LAKE HAS A SALTWATER INTRUSION AT HIGH TIDE. AQUATIC MACROPHYTES ALMOST ABSENT. BENTHIC MACROS APPEAR MOSTLY ABSENT AS WELL.,"OSPREY, GREAT BLUE HERRING, LITTLE BLUE HERRING, GREEN HERRING, ALLIGATORS, CRABS, MULLET.",THIS LAKE IS MOSTLY SURROUNDED BY A GOLF COURSE.,"THERE ARE SEVERAL TYPES OF ALGAE, INCLUDING SUSPENDED, ATTACHED AND FILAMENTOUS.",GOLF COURSE FERTILIZER APPLICATION IS THE MAIN OBSERVABLE NUTRIENT SOURCE.,,,"GOLD COURSE LAKE NOT ACCESSIBLE FOR FISHING, BOATING OR SWIMMING,",,LAKE IS AERATED AT SEVERAL POINTS TO PREVENT FISH KILLS FROM OCCURING.,Y
NLA06608-0531,1,PROB_Lake,Target_Sampled,13.88016093,YES,7/11/2007,,,,L,,M,,,LM,,,,,,,,,H,M,M,,,,,HMM,,,,,,,,,,,,,,,,,,4,0,11,0,0,DRAINAGE,ARTIFICIAL,YES,LOW,FAIR,NO,,,75-100,,05-25,,25-75,,,25-75,75-100,HIGH,2,3,GOOD,EUTROPHIC,GOOD,GOOD FOR WILDLIFE,"DUCKS, PELICANS, SMALL BIRDS",GOOD,"LOTS, CHARA AND BLUE GREEN",LOTS,,,SWIMMING NOT HIGHLY RECOMMENDED. NO BOATING OR HEALTH CONCERNS,,,N
NLA06608-0533,1,PROB_Lake,Target_Sampled,168.057458,YES,7/18/2007,H,H,L,L,L,M,M,L,MLLHLHML,L,M,L,L,L,L,L,LLMLLLL,L,L,L,L,L,L,L,LLLLLLL,L,L,L,L,L,L,L,L,LLLLLLLL,L,L,L,L,H,,M,LLMLHL,20,9,7,8,12,RESERVOIR,ARTIFICIAL,NO,LOW,GOOD,NO,,05-25,25-75,0-05,0-05,0-05,0-05,05-25,25-75,0-05,05-25,SPARSE,3,3,GOOD,MESOTROPHIC,GOOD,SUPPORTS MOST RECREATIONAL USES,NONE,OVERALL GOOD,SLIGHT--SOME EPIPHYTES/BENTHIC ALGAE,"SEPTICS, STORMWATER, LAWNS",,NO PROBLEMS REPORTED,SUPPORTS MOST USES,,,Y
NLA06608-0537,1,PROB_Lake,Target_Sampled,35.86934062,YES,6/6/2007,,L,L,L,L,M,M,L,MLLLLML,L,L,L,L,L,L,L,LLLLLLL,,L,,,,,,L,M,,,,,,,,M,,,L,M,,L,,LML,11,7,1,3,5,RESERVOIR,ARTIFICIAL,NO,RESTRICTED,UNSWIMMABLE,YES,1,75-100,05-25,25-75,0-05,05-25,0-05,05-25,0-05,0-05,0-05,SPARSE,4,4,EXCELLENT,MESOTROPHIC,EXCELLENT,FOR RESERVOIR IT IS EXCELLENT. DRINKING WATER RESERVOIR MEANS LITTLE USE OR PRESSURE,"HAWKS, WATER FOWL, FROGS, SNAKES",NO ALGAL MATS,,"POSSIBLE UPSTREAM, NONE OTHER THAN NATURAL HERE",,,,,RESTRICTED ACCESS FOR EMPLOYEES OF BECKLEY WATER CO,N
NLA06608-0540,1,PROB_Lake,Target_Sampled,10.09053282,YES,8/27/2007,L,,,,,,,,L,,,,,,,,,,H,H,,,,,HH,,,,,,,,,,,,L,,,,,L,1,0,10,0,1,RESERVOIR,ARTIFICIAL,NO,BANNED,GOOD,NO,,0-05,75-100,0-05,0-05,0-05,75-100,05-25,0-05,0-05,0-05,SPARSE,4,4,GOOD,MESOTROPHIC,,GOOD RESERVOIR. SERVES PURPOSE OF FLOOD CONTROL DAM WELL. UPSTREAM END SUBSTRATE IS DEEP SILT FALLING OUT OF SUSPENSION,"TURTLE, FISH","TURBID BUT WATER IS VERY FRESH, NOT STAGNANT",,"POSSIBLE AG FERTILIZERS, NO EVIDENCE THOUGH",,LOCAL MAN SAID THREE TO FIVE POUND CATFISH ARE COMING OUT.,LOCAL CLAIMS GOOD FISHING. NO OTHER RECREATION.,,"THIS IS PROBABLY AN SCS FLOOD CONTROL DAM. IT HAS A SPECIFIC DESIGN LIFE. IT SERVES TO ENTRAP SILT, CONTROL FLOW, WATER LIVESTOCK.",Y
NLA06608-0541,1,PROB_Lake,Target_Sampled,10.11175187,YES,7/12/2007,H,H,L,H,,M,L,,LLHHHM,H,,,M,L,,,LMH,,,,,,,M,M,,,,,,,,M,M,,H,M,,H,L,,MLHH,20,9,3,3,14,RESERVOIR,ARTIFICIAL,YES,RESTRICTED,FAIR,YES,0.3,05-25,05-25,0-05,0-05,0-05,0-05,75-100,75-100,0-05,0-05,SPARSE,1,4,FAIR,MESOTROPHIC,EXCELLENT,"NICE FOR AN URBAN LAKE, RESIDENTS REALLY CARE ABOUT WATER QUALITY.","FISH, HERONS, TURTLES, DUCKS","LOW ALGAE, LAKE TREATED WITH COPPER SULFATE",LOW,"STORM DRAINS, LAWNS, URBAN WATERSHED.",,,LAKE IS A MAJOR RECREATIONAL AREA. RESTON ASSOCIATION RENTS CANOES AND PADDLE BOATS.,,"URBAN LAKE WITH RESIDENTS SURROUNDING THE LAKE. IT IS HIGHLY MANAGED, AND WAS TREATED WITH COPPER SULFATE ONE WEEK BEFORE SAMPLE DATE.",Y
NLA06608-0542,1,PROB_Lake,Target_Sampled,4.612377664,YES,8/30/2007,L,,,,,,,,L,,,,,,,,,,,,,,,,,,,,,M,,,,M,,,,,,,,,1,0,0,3,0,SEEPAGE,NONE,YES,,UNSWIMMABLE,YES,0.2,75-100,,05-25,,05-25,,,,,0-05,SPARSE,5,3,EXCELLENT,MESOTROPHIC,FAIR,TOTALLY UNDEVELOPED LAKE SURROUNDED BY CEDAR SWAMPS AND UPLAND PINE FORESTS.  EXTENSIVE WOODY DEBRIS ALONG SHORE.,"NONE. ACCORDING TO LEIBERG, THERE ARE PERCH, WOOD DUCKS, DEER, WOLVES AND BEAR.",FAIRLY CLEAR WATER.,BOTTOM SUBSTRATE COMPOSED OF ALGAE AND DETRITUS.,NATURAL LEAF FALL AND SWAMP DRAINAGE.,,GOOD PERCH FISHING AND DEER HUNTING ACCORDING TO LOCAL CONTACT,"PUBLIC ACCESS (WALK-IN) NOT MAINTAINED, ONLY ONE JOHN BOAT ON LAKE, FISHING FOR PERCH GOOD, SWIMMING UNDESIRABLE DUE TO MUCK.",,"TOTALLY NATURAL SHORELINE OF DOWNED TREES.  BOTTOM SUBSTRATE COMPOSED OF 2-3 FEET OF EXTREMELY SOFT ALGAL-RICH, ORGANIC DETRITUS BURYING EXTREMELY SOFT ALGAL-RICH, ORGANIC DETRITUS BURYING EXTENSIVE WOODY DEBRIS.  SMALL WEED BED IN MIDDLE OF LAKE.  WEEDS LIKELY CAN'T GROW NEAR SHORE DUE TO SOFT SUBSTRATE.  ONLY TWO KNOWN LANDOWNERS.  WATERSHED IS COUNTY FOREST AND WAS EXTENSIVELY CLEARCUT AROUND 1990, ALTHOUGH THE SHORELINE WAS NOT LOGGED.",Y
NLA06608-0546,1,PROB_Lake,Target_Sampled,6.579366257,YES,7/18/2007,L,,L,,,L,,,LLL,L,,,,,L,M,MLL,,,,,,,,,,,,,,,L,,L,,,,,L,,,L,3,5,0,1,1,DRAINAGE,ARTIFICIAL,NO,RESTRICTED,UNSWIMMABLE,NO,,25-75,05-25,05-25,25-75,0-05,,0-05,0-05,25-75,75-100,MODERATE,4,2,GOOD,EUTROPHIC,POOR,,"MALLARDS, GEESE, SWAN, SAND PIPER TYPE BIRD, SWALLOW, GREAT BLUE HERON, FROG.",,,BIRDS!,,"OWNED BY INN, ONE HOUSE W/CANOE.",,,"(42.35405, 71.4827) SMALL BEAVER DAM.",Y
NLA06608-0547,1,PROB_Lake,Target_Sampled,123.811974,YES,7/31/2007,H,M,,L,,M,L,,LMLHM,L,M,,,L,L,L,LLMLL,M,,,,,,,M,,,,,M,,,,M,,L,M,,H,,,MHL,13,7,3,3,9,RESERVOIR,ARTIFICIAL,NO,HIGH,FAIR,YES,0.2,25-75,25-75,25-75,05-25,05-25,,75-100,75-100,0-05,25-75,MODERATE,2,3,FAIR,EUTROPHIC,FAIR,"THIS DAMMED RIVER HAS A MODERATELY DIVERSE AQUATIC PLANT COMMUNITY, BUT ALSO EWM AND CURLY LEAF. SHORELINE IS DOMINATED BY RCG.","SAND HILL CRANES, BLUE GILLS, TURTLES, BULLHEADS, CANADA GEESE, MALLARD DUCKS, BLUE HERON.",PRETTY GREEN,SAW SEVERAL SEVERE BLUE GREEN BLOOMS,AGRICULTURE,,NONE,"EASILY ACCESSIBLE, HIGH BOAT DENSITY, SWIMMING HINDERED BY ALGAE, BLUE GREEN BLOOMS POSE HEALTH CONCERN.",,LOCAL RESIDENT CLAIMED THAT THERE IS DAILY MECHANICAL HARVESTING OF PLANTS AND HARVESTER OBSERVED. CHEMICALLY DEFORMED EWM ALSO OBSERVED.,Y
NLA06608-0550,1,PROB_Lake,Target_Sampled,61.59577382,YES,8/1/2007,M,L,,M,,L,,,LMML,,,,,,,L,L,,,,,,,L,L,,,,,,,,,,,,M,,,,M,MM,8,1,1,0,6,,NATURAL,NO,LOW,GOOD,NO,,25-75,05-25,75-100,05-25,05-25,0-05,25-75,0-05,05-25,25-75,SPARSE,4,5,,,,,,,,,,,,,,
NLA06608-0551,1,PROB_Lake,Target_Sampled,219.6509157,YES,8/20/2007,M,M,L,,,L,,,LMML,,,,,L,,,L,M,L,L,,,,,MLL,,,,,,,,,,,,M,,,L,,ML,8,1,5,0,4,DRAINAGE,NONE,NO,LOW,GOOD,,,25-75,05-25,05-25,05-25,0-05,05-25,05-25,0-05,0-05,0-05,ABSENT,4,4,GOOD,MESOTROPHIC,GOOD,GOOD TO FAIR QUALITY OVERALL,"BLUE & GREEN HERONS, LOONS",LITTLE AQUATIC PLANTS FOUND IN LAKE,SOME COLONY SURFACE ALGAE OBSERVED,AGRICULTURE,,RECENT RAINS FOGGY CONDITIONS,FISHING,,,Y
NLA06608-0555,1,PROB_Lake,Target_Sampled,11.79625324,YES,7/23/2007,M,M,L,,,M,,,LMMM,,,,,,L,M,ML,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,0,0,0,DRAINAGE,NONE,NO,HIGH,FAIR,NO,,0-05,05-25,0-05,25-75,0-05,0-05,0-05,25-75,05-25,05-25,MODERATE,2,3,GOOD,MESOTROPHIC,GOOD,"ABUNDANT WILDLIFE, SIGNIFICANT WETLAND SURROUNDING LAKE PROVIDING GOOD HABITAT.","SMALL SONG BIRDS, CANADIAN GEESE, TURTLE, FROGS, VARIOUS FISH SPECIES, AND A FOX.","MODERATE BIOMASS, MAINLY ALONG SHORE AS MACRO.",MODERATE BASED ON FILTER,LAKESIDE RESIDENCES.,,"NO LOCAL CONTACT, BUT GREW UP IN AREA. GOOD FISHING LAKE AND SWIM.","EASILY ACCESSIBLE, AND CONNECTS TO OTHER LAKES FOR BOATING, SKIING AND FISHING.",,,Y
NLA06608-0558,1,PROB_Lake,Target_Sampled,14.03501697,YES,8/9/2007,L,L,L,L,L,M,L,L,LLLLLLML,L,L,L,L,L,L,L,LLLLLLL,L,M,L,L,L,L,L,LLLLMLL,L,L,L,L,L,L,L,L,LLLLLLLL,L,L,L,L,L,L,L,LLLLLLL,10,7,9,8,7,DRAINAGE,NONE,NO,LOW,FAIR,NO,,25-75,25-75,05-25,05-25,0-05,0-05,0-05,0-05,25-75,75-100,HIGH,4,4,EXCELLENT,MESOTROPHIC,GOOD,,BEAVER LODGE - ACTIVE. WOOD DUCKS.,ABUNDANT MACROPHYTES.,LOW,"MINIMAL NPS, ROAD RUNOFF.",,PRIVATE ACCESS ONLY.,,,HEAVY VEGETATION LIMITS RECREATIONAL USE.,Y
NLA06608-0560,1,PROB_Lake,Target_Sampled,6559.392801,YES,9/12/2007,L,,,,,L,,,LL,,M,L,,L,L,,LMLL,,,L,,,,L,LL,,,M,,,,,,M,,,M,L,,L,L,MLLL,2,6,2,3,6,RESERVOIR,ARTIFICIAL,YES,LOW,FAIR,YES,18,0-05,0-05,05-25,0-05,25-75,0-05,0-05,0-05,0-05,0-05,SPARSE,3,2,FAIR,MESOTROPHIC,FAIR,HIGH LEVELS OF TOTAL DISSOLVED SOLIDS; LAKE LEVELS EXTREMELY LOW,"ANTELOPE, MULEDEER, FISH, BLUE HERON.",WATER MORE TURBID THAN BY HISTORICAL STANDARD.,WATER NOT PARTICULARLY GREEN,NATURAL RUNOFF,,LAKE MEREDITH NATIONAL RECREATION AREA.,EXTENSIVE DROUGHT AND RESTRICTED INFLOW HAVE RESULTED IN VERY LOW WATER LEVELS AND REDUCED SURFACE AREA BY HALF FROM NORMAL LEVELS.,,,N
NLA06608-0561,1,PROB_Lake,Target_Sampled,2018.422831,YES,8/9/2007,H,M,L,L,,H,L,,LLMLHH,L,M,L,M,M,L,,MMLMLL,,,,,,,M,M,,,,,,,,L,L,,,H,,,,,H,16,12,3,1,5,DRAINAGE,NONE,NO,HIGH,GOOD,NO,,25-75,05-25,0-05,0-05,05-25,0-05,25-75,25-75,0-05,0-05,SPARSE,3,5,GOOD,OLIGOTROPHIC,EXCELLENT,"VERY LOW BIODIVERSITY OF AQUATIC MACRO., WILDLIFE AND INSECTS OBSERVED. DEEP WATER COULD BE CONCEALING SUBMERGED MACRO.","OSPREY, BLACKTAIL TREE SQUIRREL.","VERY CLEAR, COLD WATER. AESTHETICLY PLEASING.",VERY LOW LEVEL OF BLUE GREEN ALGAE AND ROCK ALGAE.,"NEAR BY MCCALL, ID. AND RESIDENCES, POSSIBLE RUNOFF SOURCES NEARBY CAMPGROUNDS.",,,"WATER SKIING, BOATING, FISHING, SWIMMING, SEVERAL ACCESS POINTS TO LAKE AND SEVERAL BOAT RAMPS. SEVERAL RESIDENCES AND PRIVATE CAMPS AND RESORTS.",,"EXCELLENT RECREATION AREA. GREAT WILDLIFE HABITAT DURING THE TOURIST OFF SEASON, BUT HIGH NUMBERS OF PEOPLE IN THE SUMMER MAKES MOST WILDLIFE SCARCE.",Y
NLA06608-0562,1,PROB_Lake,Target_Sampled,157.2914486,YES,7/13/2007,H,H,H,L,,H,M,,MHHLHH,L,M,M,,,,,MML,,,,,,,,,,,,,,,,,,,,,,,,,,24,7,0,0,0,RESERVOIR,ARTIFICIAL,NO,HIGH,FAIR,YES,0.5,0-05,75-100,25-75,0-05,05-25,0-05,75-100,75-100,05-25,25-75,HIGH,2,3,POOR,MESOTROPHIC,GOOD,"SUBURBAN LAKE, HIGH ACTIVITY, LOW ECOLOGICAL VALUE, HIGH HUMAN USE VALUE.","SEAGULLS & JET SKIIS, SONG BIRDS","VERY ""SUBURBANISH"", HIGH HOUSE DENSITY, VISUALLY SO-SO.",NONE OBSERVED,"ALL WATER FRONT HOMES ON SEPTIC, VERY DENSE",,HIGH DENSITY OF MACROPHYTE INVASIVES IN MANY AREAS.,"BOATING, LITTLE FISHING, HIGH DENSITY HOUSING ON SEPTIC.",,,Y
NLA06608-0562,2,PROB_Lake,Target_Sampled,157.2914486,YES,8/21/2007,H,H,L,L,,,L,,LLHLH,,,,,,L,L,LL,,,,,,,L,L,,,,,,,,,,,,H,,,,,H,13,2,1,0,5,RESERVOIR,ARTIFICIAL,NO,HIGH,GOOD,NO,,0-05,75-100,0-05,0-05,0-05,0-05,75-100,75-100,0-05,25-75,HIGH,2,3,FAIR,MESOTROPHIC,EXCELLENT,"LOTS OF HOUSES, LAWNS, SHORELINE MODIFICATIONS (WALLS, DOCKS) AND INVASIVES.","SEAGULL, KINGFISHER, OSPREY, SANDPIPERS, SONGBIRDS.",,,,,,LOTS OF MILFOIL AND OTHER INVASIVES. FAIRLY SHALLOW IN SOUTHERN END OF RES.,,,Y
NLA06608-0564,1,PROB_Lake,Target_Sampled,40.7999372,YES,8/22/2007,L,,,,,M,,,LM,L,M,,,L,L,L,LLMLL,,,,,,,M,M,,,,,,,,,,,,M,,,L,,ML,4,7,3,0,4,RESERVOIR,ARTIFICIAL,NO,LOW,GOOD,YES,1,05-25,05-25,05-25,0-05,25-75,0-05,0-05,0-05,0-05,0-05,SPARSE,3,4,GOOD,MESOTROPHIC,EXCELLENT,"BEAUTIFUL SETTING, RELATIVELY CLEAN, FISHABLE, BUT WITH NUMEROUS SMALL ALGAE CLUMPS SUSPENDED IN WATER","HERON, DUCKS",PUBLIC ACCESS,CLUMPS AND SHORT NEEDLE LIE FILAMENTOUS WIDELY DISTRIBUTED IN WATER,RUN OFF,,PUBLIC ACCESS,"GOOD ACCESSIBILITY, A LOT OF RECREATIONAL USE (PRIMARILY FISHING, NO SWIMMING ALLOWED.)",,BEAUTIFUL AREA.,Y
