SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,SAMPLED_OE5,INDXSAMP_OE5,OE5,FLAG_OE5,COMMENT_OE5,SAMPLED_ZOOP,SAMPLED_PHYT,WSA_ECO3,AREA_HA,SAMPLED_PHAB,SHORT_ID
NLA06608-2219,1,PROB_Lake,Target_Sampled,YES,YES,0.858771,,,YES,YES,PLNLOW,31.25866243,YES,L1801
NLA06608-2241,1,PROB_Lake,Target_Sampled,YES,YES,0.390791,,,YES,YES,WMTNS,120.369258,YES,L1806
NLA06608-2250,1,PROB_Lake,Target_Sampled,YES,YES,1.034473,,,YES,YES,WMTNS,1147.602147,YES,L1810
NLA06608-2253,1,PROB_Lake,Target_Sampled,YES,YES,0.922343,,,YES,YES,PLNLOW,24.96801965,YES,L1811
NLA06608-2257,1,PROB_Lake,Target_Sampled,YES,YES,0.982671,,,YES,YES,WMTNS,7.185001789,YES,L1812
NLA06608-2266,1,PROB_Lake,Target_Sampled,YES,YES,0.152613,,,YES,YES,PLNLOW,12.04274232,YES,L1814
NLA06608-2267,1,PROB_Lake,Target_Sampled,YES,YES,1.375224,,,YES,YES,PLNLOW,31.50387015,YES,L1815
NLA06608-2283,1,PROB_Lake,Target_Sampled,YES,YES,1.264451,,,YES,YES,PLNLOW,194.0341279,YES,L1822
NLA06608-2305,1,PROB_Lake,Target_Sampled,YES,YES,1.171322,,,YES,YES,WMTNS,39.32950905,YES,L1828
NLA06608-2322,1,PROB_Lake,Target_Sampled,YES,YES,0.828941,,,YES,YES,WMTNS,25.96551623,YES,L1834
NLA06608-2332,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,5312.029295,NOT DONE,
NLA06608-2333,1,PROB_Lake,Target_Sampled,YES,YES,0.59111,,,YES,YES,PLNLOW,27.27601052,YES,L1838
NLA06608-2345,1,PROB_Lake,Target_Sampled,YES,YES,1.321991,,,YES,YES,WMTNS,96.70049963,YES,L1840
NLA06608-2354,1,PROB_Lake,Target_Sampled,YES,YES,1.065997,,,YES,YES,EHIGH,21.67328286,YES,L1845
NLA06608-2372,1,PROB_Lake,Target_Sampled,YES,YES,0.689921,,,YES,YES,WMTNS,105.1886371,YES,L1848
NLA06608-2379,1,PROB_Lake,Target_Sampled,YES,YES,0.704697,,,YES,YES,WMTNS,51.64106564,YES,L1852
NLA06608-2418,1,PROB_Lake,Target_Sampled,YES,YES,0.356153,,,YES,YES,EHIGH,63.79543597,YES,L1858
NLA06608-2426,1,PROB_Lake,Target_Sampled,YES,YES,0.13558,,,YES,YES,PLNLOW,68.18476728,YES,L1862
NLA06608-2429,1,PROB_Lake,Target_Sampled,YES,YES,0.831912,,,YES,YES,WMTNS,113.4051769,YES,L1864
NLA06608-2438,1,PROB_Lake,Target_Sampled,YES,YES,0.510729,,,YES,YES,WMTNS,27.05486464,YES,L1866
NLA06608-2450,1,PROB_Lake,Target_Sampled,YES,YES,1.081569,,,YES,YES,WMTNS,14.48418233,YES,L1869
NLA06608-2453,1,PROB_Lake,Target_Sampled,YES,YES,0.497151,,,YES,YES,WMTNS,47.62297136,YES,L1870
NLA06608-2457,1,PROB_Lake,Target_Sampled,YES,YES,1.373191,,,YES,YES,WMTNS,83.10155806,YES,L1871
NLA06608-2463,1,PROB_Lake,Target_Sampled,YES,YES,0.783753,,,YES,YES,WMTNS,1331.971192,YES,L1873
NLA06608-2477,1,PROB_Lake,Target_Sampled,YES,YES,0.763066,,,YES,YES,WMTNS,81.85228527,YES,L1875
NLA06608-2481,1,PROB_Lake,Target_Sampled,YES,YES,0.905261,,,YES,YES,WMTNS,5.932808012,YES,L1877
NLA06608-2492,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,12459.03176,NOT DONE,
NLA06608-2497,1,PROB_Lake,Target_Sampled,YES,YES,1.007598,,,YES,YES,WMTNS,54.4877937,YES,L1880
NLA06608-2507,1,PROB_Lake,Target_Sampled,YES,YES,0.936223,,,YES,YES,PLNLOW,590.627289,YES,L1882
NLA06608-2513,1,PROB_Lake,Target_Sampled,YES,YES,0.650252,,,YES,YES,WMTNS,441.4867637,YES,L1883
NLA06608-2523,1,PROB_Lake,Target_Sampled,YES,YES,1.068586,,,YES,YES,PLNLOW,25.94650237,YES,L1885
NLA06608-2524,1,PROB_Lake,Target_Sampled,YES,YES,0.583211,,,YES,YES,PLNLOW,1115.177547,YES,L1886
NLA06608-2565,1,PROB_Lake,Target_Sampled,YES,YES,1.183035,,,YES,YES,PLNLOW,63.83628941,YES,L1898
NLA06608-2566,1,PROB_Lake,Target_Sampled,YES,YES,1.068047,,,YES,YES,EHIGH,69.25804548,YES,L1899
NLA06608-2593,1,PROB_Lake,Target_Sampled,YES,YES,0.946492,,,YES,YES,PLNLOW,289.813335,YES,L1906
NLA06608-2629,1,PROB_Lake,Target_Sampled,YES,YES,0.411969,,,YES,YES,PLNLOW,3565.564896,YES,L1913
NLA06608-2634,1,PROB_Lake,Target_Sampled,YES,YES,0.741705,,,YES,YES,WMTNS,15.17670303,YES,L1916
NLA06608-2640,1,PROB_Lake,Target_Sampled,YES,YES,0.91709,,,YES,YES,PLNLOW,644.459313,YES,L1917
NLA06608-2644,1,PROB_Lake,Target_Sampled,YES,YES,0.948422,,,YES,YES,PLNLOW,79.48451611,YES,L1920
NLA06608-2655,1,PROB_Lake,Target_Sampled,YES,YES,0.477912,,,YES,YES,WMTNS,43.28532909,YES,L1922
NLA06608-2657,1,PROB_Lake,Target_Sampled,YES,YES,1.124771,,,YES,YES,PLNLOW,30.03507929,YES,L1923
NLA06608-2663,1,PROB_Lake,Target_Sampled,YES,YES,0.348719,,,YES,YES,PLNLOW,30.01367711,YES,L1924
NLA06608-2673,1,PROB_Lake,Target_Sampled,YES,YES,0.586838,,,YES,YES,WMTNS,12.72532084,YES,L1927
NLA06608-2685,1,PROB_Lake,Target_Sampled,YES,YES,0.572163,,,YES,YES,WMTNS,26.35005455,YES,L1930
NLA06608-2696,1,PROB_Lake,Target_Sampled,YES,YES,0.735675,,,YES,YES,PLNLOW,427.1517693,YES,L1932
NLA06608-2704,1,PROB_Lake,Target_Sampled,YES,YES,0.774052,,,YES,YES,PLNLOW,22.66604723,YES,L1934
NLA06608-2708,1,PROB_Lake,Target_Sampled,YES,YES,1.044234,,,YES,YES,EHIGH,10.88328185,YES,L1935
NLA06608-2714,1,PROB_Lake,Target_Sampled,YES,YES,0.715232,,,YES,YES,WMTNS,30.29946393,YES,L1937
NLA06608-2715,1,PROB_Lake,Target_Sampled,YES,YES,0.880771,,,YES,YES,PLNLOW,296.7030372,YES,L1938
NLA06608-2726,1,PROB_Lake,Target_Sampled,YES,YES,0.99889,,,YES,YES,WMTNS,40.86697904,YES,L1940
NLA06608-2740,1,PROB_Lake,Target_Sampled,YES,YES,0.901491,,,YES,YES,PLNLOW,1117.854691,YES,L1942
NLA06608-2753,1,PROB_Lake,Target_Sampled,YES,YES,0.241109,,,YES,YES,WMTNS,49.64517909,YES,L1945
NLA06608-2759,1,PROB_Lake,Target_Sampled,YES,YES,0.343751,,,YES,YES,PLNLOW,20.87527421,YES,L1947
NLA06608-2776,1,PROB_Lake,Target_Sampled,YES,YES,0.560255,,,YES,YES,PLNLOW,11.96904565,YES,L1952
NLA06608-2779,1,PROB_Lake,Target_Sampled,YES,YES,1.290053,,,YES,YES,PLNLOW,119.5818466,YES,L1953
NLA06608-2797,1,PROB_Lake,Target_Sampled,YES,YES,0.456561,,,YES,YES,WMTNS,23.50017177,YES,L1959
NLA06608-2800,1,PROB_Lake,Target_Sampled,YES,YES,0.312635,,,YES,YES,PLNLOW,617.4970922,YES,L1960
NLA06608-2801,1,PROB_Lake,Target_Sampled,YES,YES,0.752522,,,YES,YES,WMTNS,50.19379983,YES,L1961
NLA06608-2807,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,5764.756134,NOT DONE,
NLA06608-2823,1,PROB_Lake,Target_Sampled,YES,YES,0.669765,,,YES,YES,PLNLOW,652.3208452,YES,L1966
NLA06608-2824,1,PROB_Lake,Target_Sampled,YES,YES,1.134003,,,YES,YES,PLNLOW,50.5622725,YES,L1967
NLA06608-2831,1,PROB_Lake,Target_Sampled,YES,YES,0.876902,,,YES,YES,EHIGH,11384.34074,NOT DONE,L1969
NLA06608-2833,1,PROB_Lake,Target_Sampled,YES,YES,0.304199,,,YES,YES,WMTNS,76.65251592,YES,L1970
NLA06608-2874,1,PROB_Lake,Target_Sampled,YES,YES,1.205533,,,YES,YES,PLNLOW,1485.759315,YES,L1976
NLA06608-2881,1,PROB_Lake,Target_Sampled,YES,YES,1.129995,,,YES,YES,WMTNS,1335.841549,YES,L1978
NLA06608-2889,1,PROB_Lake,Target_Sampled,YES,YES,0.191232,,,YES,YES,WMTNS,14378.42575,NOT DONE,L1981
NLA06608-2891,1,PROB_Lake,Target_Sampled,YES,YES,1.291069,,,YES,YES,PLNLOW,25.32907749,YES,L1982
NLA06608-2916,1,PROB_Lake,Target_Sampled,YES,YES,0.789881,,,YES,YES,PLNLOW,10.91519075,YES,L1984
NLA06608-2924,1,PROB_Lake,Target_Sampled,YES,YES,0.431534,,,YES,YES,PLNLOW,56.75508288,YES,L1985
NLA06608-2954,1,PROB_Lake,Target_Sampled,YES,YES,0.574651,,,YES,YES,WMTNS,19.14831492,YES,L1989
NLA06608-2955,1,PROB_Lake,Target_Sampled,YES,YES,0.877767,,,YES,YES,EHIGH,10360.72355,NOT DONE,L1990
NLA06608-2972,1,PROB_Lake,Target_Sampled,YES,YES,1.114881,,,YES,YES,PLNLOW,54.12101543,YES,L1992
NLA06608-2987,1,PROB_Lake,Target_Sampled,YES,YES,0.586658,,,YES,YES,PLNLOW,30.92769369,YES,L1993
NLA06608-2996,1,PROB_Lake,Target_Sampled,YES,YES,0.515881,,,YES,YES,PLNLOW,83.93357214,YES,L1996
NLA06608-3032,1,PROB_Lake,Target_Sampled,YES,YES,0.566534,,,YES,YES,PLNLOW,4.279639086,YES,L2003
NLA06608-3035,1,PROB_Lake,Target_Sampled,YES,YES,1.379692,,,YES,YES,PLNLOW,26.27209562,YES,L2004
NLA06608-3083,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,33757.39161,NOT DONE,
NLA06608-3096,1,PROB_Lake,Target_Sampled,YES,YES,0.884216,,,YES,YES,PLNLOW,15.47302677,YES,L2015
NLA06608-3121,1,PROB_Lake,Target_Sampled,YES,YES,0.709114,,,YES,YES,WMTNS,211.4297955,YES,L2019
NLA06608-3147,1,PROB_Lake,Target_Sampled,YES,YES,1.16986,,,YES,YES,PLNLOW,96.8169697,YES,L2023
NLA06608-3153,1,PROB_Lake,Target_Sampled,YES,YES,0.737076,,,YES,YES,WMTNS,73.88577303,YES,L2024
NLA06608-3157,1,PROB_Lake,Target_Sampled,YES,YES,0.922396,,,YES,YES,WMTNS,2331.871858,YES,L2025
NLA06608-3160,1,PROB_Lake,Target_Sampled,YES,YES,0.629558,,,YES,YES,PLNLOW,29.22338246,YES,L2026
NLA06608-3169,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,167489.6101,NOT DONE,
NLA06608-3228,1,PROB_Lake,Target_Sampled,YES,YES,0.688305,,,YES,YES,PLNLOW,1008.006194,YES,L2034
NLA06608-3265,1,PROB_Lake,Target_Sampled,YES,YES,0.648352,,,YES,YES,WMTNS,28.20648777,YES,L2037
NLA06608-3303,1,PROB_Lake,Target_Sampled,YES,YES,0.432388,,,YES,YES,PLNLOW,516.5173718,YES,L2040
NLA06608-3313,1,PROB_Lake,Target_Sampled,YES,YES,0.592139,,,YES,YES,WMTNS,52.32194824,YES,L2041
NLA06608-3320,1,PROB_Lake,Target_Sampled,YES,YES,0.815933,,,YES,YES,EHIGH,1352.404792,YES,L2042
NLA06608-3329,1,PROB_Lake,Target_Sampled,YES,YES,0.991219,,,YES,YES,WMTNS,70.50080769,YES,L2043
NLA06608-3480,1,PROB_Lake,Target_Sampled,YES,YES,0.657951,,,YES,YES,PLNLOW,14.90959472,YES,L2053
NLA06608-3484,1,PROB_Lake,Target_Sampled,YES,YES,0.861411,,,YES,YES,PLNLOW,363.5047313,YES,L2054
NLA06608-3608,1,PROB_Lake,Target_Sampled,YES,YES,0.725388,,,YES,YES,PLNLOW,25.78544701,YES,L2065
NLA06608-3616,1,PROB_Lake,Target_Sampled,YES,YES,0.431792,,,YES,YES,PLNLOW,54.57629084,YES,L2066
NLA06608-3644,1,PROB_Lake,Target_Sampled,YES,YES,1.037175,,,YES,YES,PLNLOW,24.93605463,YES,L2069
NLA06608-3656,1,PROB_Lake,Target_Sampled,YES,YES,0.664519,,,YES,YES,PLNLOW,38.23533786,YES,L2070
NLA06608-3660,1,PROB_Lake,Target_Sampled,YES,YES,0.310983,,,YES,YES,PLNLOW,28.76308807,YES,L2072
NLA06608-3698,1,PROB_Lake,Target_Sampled,YES,YES,0.777893,,,YES,YES,EHIGH,93.75243794,YES,L2074
NLA06608-3846,1,PROB_Lake,Target_Sampled,YES,YES,0.620717,,,YES,YES,EHIGH,38.00372534,YES,L2082
NLA06608-3890,1,PROB_Lake,Target_Sampled,YES,YES,1.333169,,,YES,YES,EHIGH,164.923243,YES,L2086
NLA06608-3911,1,PROB_Lake,Target_Sampled,YES,YES,0.994781,,,YES,YES,PLNLOW,36.97051149,YES,L2088
NLA06608-4056,1,PROB_Lake,Target_Sampled,YES,YES,0.680201,,,YES,YES,PLNLOW,3254.786468,YES,L2096
NLA06608-4064,1,PROB_Lake,Target_Sampled,YES,YES,0.774467,,,YES,YES,PLNLOW,63.57873824,YES,L2097
NLA06608-4206,1,PROB_Lake,Target_Sampled,YES,YES,0.535995,,,YES,YES,PLNLOW,11.35188495,YES,L2101
NLA06608-4252,1,REF_Lake,Target_Sampled,YES,YES,1.096846,,,YES,YES,EHIGH,26.21847542,YES,L2103
NLA06608-4320,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,6564.375353,NOT DONE,
NLA06608-4382,1,PROB_Lake,Target_Sampled,YES,YES,1.19503,,,YES,YES,PLNLOW,14.49210426,YES,L2110
NLA06608-4413,1,PROB_Lake,Target_Sampled,YES,YES,0.784604,,,YES,YES,EHIGH,82.1345025,YES,L2112
NLA06608-4414,1,PROB_Lake,Target_Sampled,YES,YES,0.996018,,,YES,YES,EHIGH,35.89026521,YES,L2113
NLA06608-4440,1,PROB_Lake,Target_Sampled,YES,YES,1.080179,,,YES,YES,PLNLOW,185.1287613,YES,L2114
NLA06608-4472,1,PROB_Lake,Target_Sampled,YES,YES,0.640478,,,YES,YES,PLNLOW,637.1497626,YES,L2115
NLA06608-4504,1,PROB_Lake,Target_Sampled,YES,YES,1.002947,,,YES,YES,PLNLOW,103.4514681,YES,L2116
NLA06608-4610,1,PROB_Lake,Target_Sampled,YES,YES,0.435234,,,YES,YES,PLNLOW,26.76322654,YES,L2117
NLA06608-4643,1,PROB_Lake,Target_Sampled,YES,YES,0.713854,,,YES,YES,PLNLOW,449.4690118,YES,L2119
NLA06608-4650,1,PROB_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,5351.192082,NOT DONE,
NLA06608-4659,1,PROB_Lake,Target_Sampled,YES,YES,1.120253,,,YES,YES,PLNLOW,73.70449189,YES,L2121
NLA06608-4686,1,PROB_Lake,Target_Sampled,YES,YES,1.007296,,,YES,YES,PLNLOW,1181.521706,YES,L2124
NLA06608-4698,1,PROB_Lake,Target_Sampled,YES,YES,0.860507,,,YES,YES,PLNLOW,38.53072848,YES,L2125
NLA06608-4828,1,PROB_Lake,Target_Sampled,YES,YES,0.928351,,,YES,YES,PLNLOW,24.85531762,YES,L2129
NLA06608-4929,1,PROB_Lake,Target_Sampled,YES,YES,1.030607,,,YES,YES,EHIGH,17.07743233,YES,L2130
NLA06608-4949,1,PROB_Lake,Target_Sampled,YES,YES,0.687899,,,YES,YES,PLNLOW,117.0039015,YES,L2131
NLA06608-9999,1,REF_Lake,Target_Sampled,YES,YES,0.726008,,,YES,YES,EHIGH,298.0776878,YES,L2132
NLA06608-ACAD_LAKES_0435,1,REF_Lake,Target_Sampled,YES,YES,1.127892,,,YES,YES,EHIGH,7.388189851,YES,L2133
NLA06608-ALPS-1218,1,REF_Lake,Target_Sampled,YES,YES,0.399489,,,YES,YES,EHIGH,9.917666192,YES,L2134
NLA06608-ALSC:020149,1,REF_Lake,Target_Sampled,YES,YES,0.921191,,,YES,YES,EHIGH,140.5356401,YES,L2135
NLA06608-ELS:1C2-032,1,REF_Lake,Target_Sampled,YES,YES,0.69644,,,YES,YES,EHIGH,12.57283656,YES,L2136
NLA06608-ELS:1C3-003,1,REF_Lake,Target_Sampled,YES,YES,1.044785,,,YES,YES,EHIGH,16.3776708,YES,L2137
NLA06608-ELS:1D1-035,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,81.28505622,YES,
NLA06608-ELS:1D2-087,1,REF_Lake,Non_Target,NOT CALCULATED,YES,,K,OE5 not calculated,YES,YES,EHIGH,12.95861953,NOT DONE,
NLA06608-ELS:1E1-052,1,REF_Lake,Target_Sampled,YES,YES,1.130715,,,YES,YES,EHIGH,181.9078236,YES,L2140
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,YES,YES,1.08824,,,YES,YES,EHIGH,89.75055865,YES,L2141
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,YES,YES,1.115601,,,YES,YES,EHIGH,11.89223955,YES,L2142
NLA06608-ELS:1E2-027,1,REF_Lake,Target_Sampled,YES,YES,1.278489,,,YES,YES,EHIGH,125.7520926,YES,L2143
NLA06608-ELS:1E3-002,1,REF_Lake,Target_Sampled,YES,YES,0.862006,,,YES,YES,EHIGH,23.39068158,YES,L2144
NLA06608-ELS:1E3-012,1,REF_Lake,Target_Sampled,YES,YES,1.110197,,,YES,YES,EHIGH,12.06402234,YES,L2145
NLA06608-ELS:1E3-071,1,REF_Lake,Target_Sampled,YES,YES,0.953934,,,YES,YES,EHIGH,7.591014411,YES,L2146
NLA06608-ELS:2B2-008,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,6.232827204,YES,
NLA06608-ELS:2C2-048,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,6.293006717,YES,
NLA06608-ELS:2C3-018,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,48.37383759,YES,
NLA06608-ELS:2D3-008,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,32.13529135,YES,
NLA06608-EMAP:ME011L,1,REF_Lake,Target_Sampled,YES,YES,0.864488,,,YES,YES,EHIGH,43.28128922,YES,L2152
NLA06608-EMAP:ME012L,1,REF_Lake,Target_Sampled,YES,YES,0.999415,,,YES,YES,EHIGH,113.5651525,YES,L2153
NLA06608-EMAP:ME254L,1,REF_Lake,Target_Sampled,YES,YES,0.912071,,,YES,YES,EHIGH,38.9932584,YES,L2154
NLA06608-EMAP:ME263L,1,REF_Lake,Target_Sampled,YES,YES,1.024345,,,YES,YES,EHIGH,622.3781627,YES,L2155
NLA06608-EMAP:ME518L,1,REF_Lake,Target_Sampled,YES,YES,0.773346,,,YES,YES,EHIGH,625.5061147,YES,L2151
NLA06608-FL:107895579,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,OE5 not calculated,YES,YES,PLNLOW,6692.476355,YES,
NLA06608-FL:16674741,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,7.770294964,YES,
NLA06608-FL:18261987,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,371.2915215,YES,
NLA06608-FL:99324403,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,8.664794486,YES,
NLA06608-FL:99344895,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,28.2498557,YES,
NLA06608-IN:646,1,REF_Lake,Target_Sampled,YES,YES,0.99619,,,YES,YES,PLNLOW,37.48159837,YES,L2162
NLA06608-MI:7007,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,9.961267295,YES,
NLA06608-MN:03-0029,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,36.10558732,YES,
NLA06608-MN:06-0002,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,780.2113195,YES,
NLA06608-MN:11-0102,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,140.0369332,YES,
NLA06608-MN:15-0010,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,113.0399482,YES,
NLA06608-MN:22-0074,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,79.38929403,YES,
NLA06608-MN:49-0140,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,92.72639793,YES,
NLA06608-MN:51-0063,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,474.8156171,YES,
NLA06608-MN:56-0306,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,76.67275146,YES,
NLA06608-MN:61-0037,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,69.94911021,YES,
NLA06608-MN:74-0023,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,38.52653487,YES,
NLA06608-MN:75-0200,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,178.9524113,YES,
NLA06608-MN:77-0019,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,49.24546282,YES,
NLA06608-MN:87-0030,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,190.0636248,YES,
NLA06608-NELP-0253,1,REF_Lake,Target_Sampled,YES,YES,1.047873,,,YES,YES,EHIGH,476.1450065,YES,L2177
NLA06608-NELP-0955,1,REF_Lake,Target_Sampled,YES,YES,0.910708,,,YES,YES,EHIGH,102.984612,YES,L2178
NLA06608-NELP-1041,1,REF_Lake,Target_Sampled,"YES, PARTIAL",YES,0.440166,X,No zooplankton data-- O/E value likely invalid,SAMPLE LOST,YES,EHIGH,144.5621381,YES,L2179
NLA06608-NELP-1330,1,REF_Lake,Target_Sampled,YES,YES,1.015151,,,YES,YES,EHIGH,12.45464278,YES,L2180
NLA06608-NELP-2155,1,REF_Lake,Target_Sampled,YES,YES,0.911116,,,YES,YES,EHIGH,21.14626623,YES,L2181
NLA06608-NELP-3355,1,REF_Lake,Target_Sampled,YES,YES,1.2359,,,YES,YES,EHIGH,6.690784749,YES,L2182
NLA06608-NELP-3586,1,REF_Lake,Target_Sampled,YES,YES,1.188538,,,YES,YES,EHIGH,87.42549833,YES,L2183
NLA06608-NH250L,1,REF_Lake,Target_Sampled,YES,YES,0.791143,,,YES,YES,EHIGH,7.560866825,YES,L2156
NLA06608-NH4912,1,REF_Lake,Target_Sampled,YES,YES,0.791672,,,YES,YES,EHIGH,42.2153389,YES,L2184
NLA06608-NV:2,1,REF_Lake,Target_Sampled,YES,YES,0.814966,,,YES,YES,WMTNS,4.379883508,YES,L2185
NLA06608-NV:3,1,REF_Lake,Target_Sampled,YES,YES,0.818856,,,YES,YES,WMTNS,4.826142699,YES,L2186
NLA06608-NV:4,1,REF_Lake,Target_Sampled,YES,YES,0.530207,,,YES,YES,WMTNS,185.0144512,YES,L2187
NLA06608-OH:19,1,REF_Lake,Target_Sampled,YES,YES,1.068924,,,YES,YES,PLNLOW,4.793566755,YES,L2188
NLA06608-OH:22,1,REF_Lake,Target_Sampled,YES,YES,0.628311,,,YES,YES,PLNLOW,13.04385988,YES,L2189
NLA06608-R10BULLTR,1,REF_Lake,Target_Sampled,YES,YES,0.896748,,,YES,YES,WMTNS,27.93847918,YES,L2190
NLA06608-R10CAPEHO,1,REF_Lake,Target_Sampled,YES,YES,0.931908,,,YES,YES,WMTNS,13.49877778,YES,L2191
NLA06608-R10CHARLT,1,REF_Lake,Target_Sampled,YES,YES,0.917263,,,YES,YES,WMTNS,52.43259047,YES,L2192
NLA06608-R10COUNCI,1,REF_Lake,Target_Sampled,YES,YES,1.031224,,,YES,YES,WMTNS,18.61505305,YES,L2193
NLA06608-R10DEERLA,1,REF_Lake,Target_Sampled,YES,YES,1.083142,,,YES,YES,WMTNS,20.91089571,YES,L2194
NLA06608-R10FISHLA,1,REF_Lake,Target_Sampled,YES,YES,1.07857,,,YES,YES,WMTNS,6.973457668,YES,L2195
NLA06608-R10FOURMI,1,REF_Lake,Target_Sampled,YES,YES,1.168346,,,YES,YES,WMTNS,264.5662622,YES,L2196
NLA06608-R10RAINYL,1,REF_Lake,Target_Sampled,YES,YES,0.905082,,,YES,YES,WMTNS,21.95987131,YES,L2197
NLA06608-R10SQUAWL,1,REF_Lake,Target_Sampled,YES,YES,1.340357,,,YES,YES,WMTNS,17.84030853,YES,L2198
NLA06608-R10ULAKE,1,REF_Lake,Target_Sampled,YES,YES,0.571057,,,YES,YES,WMTNS,6.473335878,YES,L2199
NLA06608-R10YELLOW,1,REF_Lake,Target_Sampled,YES,YES,1.096666,,,YES,YES,WMTNS,79.10293359,YES,L2200
NLA06608-R31,1,REF_Lake,Target_Sampled,YES,YES,0.413698,,,YES,YES,EHIGH,113.8823289,YES,L2201
NLA06608-R314,1,REF_Lake,Target_Sampled,YES,YES,1.06568,,,YES,YES,EHIGH,46.65277974,YES,L2205
NLA06608-R315,1,REF_Lake,Target_Sampled,YES,YES,1.043833,,,YES,YES,EHIGH,20.08470786,YES,L2206
NLA06608-R318,1,REF_Lake,Target_Sampled,YES,YES,0.978568,,,YES,YES,EHIGH,28.37747539,YES,L2207
NLA06608-R319,1,REF_Lake,Target_Sampled,YES,YES,0.730232,,,YES,YES,PLNLOW,27.00536224,YES,L2208
