SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,DATE_COL,SAMPLED_PHYT,DATEPHYT,SAMPLE_CATEGORY,INDXSAMP_PHYT,SAMPLE_DEPTH,PHYT_VOLUME,PRESERVED_PHYT,SAMPLE_ID,FLAG_FLD_PHYT,COMMENT_FLD_PHYT,LAB_ID,SAMPLE_TYPE,INIT_VOL,CONC_VOL,TOT_AREA,CNT_AREA,SOURCELAB,SOURCEDATE,TAXONOMIST_CNT,COMMENT_PHYT_LAB,DATATYPE,VISIT_ID
NLA06608-0570,1,PROB_Lake,Target_Sampled,7/27/2007,YES,7/27/2007,P,YES,2,1000,Y,504003,,,5069.24.01,ALGAE,333,5,394,16.97166889,EA,20081217b,KMM,,PHYT,7873
NLA06608-0579,1,PROB_Lake,Target_Sampled,8/19/2007,YES,8/19/2007,P,YES,0.28,100,Y,503503,IM,"Sample volume may be 1000, but lake is shallow and sample depth was only 0.25 m",5069.32.13,ALGAE,333,20,394,7.731538051,EA,20081217b,KMM,,PHYT,7875
NLA06608-0580,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,2,1000,Y,509833,,,5069.44.12,ALGAE,25,25,380,2.7,EA,20081217b,JS,200 micron fil length,PHYT,7876
NLA06608-0581,1,PROB_Lake,Target_Sampled,7/3/2007,YES,7/3/2007,P,YES,2,1000,Y,503023,,,5069.10.28,ALGAE,25,25,380,16.2,EA,20081217b,JS,Slide required. 2 hours.,PHYT,7877
NLA06608-0582,1,PROB_Lake,Target_Sampled,7/19/2007,YES,7/19/2007,P,YES,2,1000,Y,508143,F1,15MLS LUGOLS,5069.06.02,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7878
NLA06608-0583,1,PROB_Lake,Lake_Shallow,6/26/2007,YES,6/26/2007,P,YES,0.54,1000,Y,502603,,,5069.22.04,ALGAE,333,20,394,35.64,EA,20081217b,JKE,,PHYT,7879
NLA06608-0585,1,PROB_Lake,Target_Sampled,6/15/2007,YES,6/15/2007,P,YES,0.5,1000,Y,503363,,,5069.26.04,ALGAE,333,1,394,23.76,EA,20081217b,JKE,,PHYT,7880
NLA06608-0587,1,PROB_Lake,Target_Sampled,7/9/2007,YES,7/9/2007,P,YES,2,1000,Y,513903,,,5069.12.45,ALGAE,333,5,394,6.034371162,EA,20081217b,KMM,,PHYT,7881
NLA06608-0587,2,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,NO,1.4,1000,Y,511603,IM,"TEAM INDICATED TYPE AS ""D"" POSSIBLY FOR VISIT 2?, NO PRIMARY SAMPLE RECORDED.",5069.12.44,ALGAE,333,15,394,4.902926569,EA,20081217b,KMM,,PHYT,7882
NLA06608-0588,1,PROB_Lake,Target_Sampled,7/13/2007,YES,7/13/2007,P,YES,0.2,1000,Y,505393,F1,SAMPLES TAKEN 7/23/2007.,5069.14.15,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,7883
NLA06608-0590,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,2,1000,Y,508393,,,FS000219,ALGAE,,,530.9292,2.19864,WI,20080415,Dawn Perkins,,PHYT,7884
NLA06608-0591,1,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,2,1000,Y,503043,,,5069.09.07,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7885
NLA06608-0593,1,PROB_Lake,Target_Sampled,7/10/2007,YES,7/10/2007,P,YES,,1000,Y,506383,K,,5069.45.07,ALGAE,333,20,394,12.25731642,EA,20081217b,KMM,,PHYT,7886
NLA06608-0594,1,PROB_Lake,Target_Sampled,8/9/2007,YES,8/9/2007,P,YES,1.7,1000,Y,502813,,,5069.09.01,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,7887
NLA06608-0595,1,PROB_Lake,Target_Sampled,6/12/2007,YES,6/12/2007,P,YES,0.5,1000,Y,514053,,,5069.39.35,ALGAE,333,10,394,3.017185581,EA,20081217b,KMM,,PHYT,7888
NLA06608-0596,1,PROB_Lake,Target_Sampled,7/30/2007,YES,7/30/2007,P,YES,2,1000,Y,512953,,,5069.05.32,ALGAE,333,3.8,254.4690049,18.29,EA,20081217b,EEW,,PHYT,7889
NLA06608-0597,1,PROB_Lake,Target_Sampled,7/9/2007,YES,7/9/2007,P,YES,2,,Y,502893,IM,IM: Volume not recorded on field form,5069.10.29,ALGAE,25,25,380,5.4,EA,20081217b,JS,"No slide required. Many small dinos, likely Gymnodinium sp. Cell 20-25 microns in diameter.",PHYT,7890
NLA06608-0599,1,PROB_Lake,Target_Sampled,7/19/2007,YES,7/19/2007,P,YES,1.2,1000,Y,514213,,,5069.41.15,ALGAE,25,25,380,0.45,EA,20081217b,JS,Slide required,PHYT,7891
NLA06608-0606,1,PROB_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,2,1000,Y,514863,,,FS000125,ALGAE,,,530.9292,3.29796,WI,20080415,Dawn Perkins,,PHYT,7892
NLA06608-0608,1,PROB_Lake,Target_Sampled,9/18/2007,YES,9/18/2007,P,YES,0.8,1000,Y,503753,,,5069.23.17,ALGAE,25,25,380,0.45,EA,20081217b,JS,"No slide required. Note, sample loaded with silt/clay particles. Very difficult to count. Cannot see small flagellates or coccoid forms. Cannot tell whether filaments are Aphanz or Oscillatoria. Check!!",PHYT,7893
NLA06608-0609,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,0.4,1000,Y,502043,,,5069.08.02,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,7894
NLA06608-0610,1,PROB_Lake,Target_Sampled,8/2/2007,YES,8/2/2007,P,YES,2,,,512013,IM,IM: Sample volume not recorded on field form,5069.27.13,ALGAE,25,25,380,3.15,EA,20081217b,JS,100-120 microns,PHYT,7895
NLA06608-0611,1,PROB_Lake,Target_Sampled,7/2/2007,YES,7/2/2007,P,YES,2,1000,Y,514673,,,FS000010,ALGAE,,,530.9292,1.46576,WI,20080415,Dawn Perkins,,PHYT,7896
NLA06608-0614,1,PROB_Lake,Target_Sampled,6/27/2007,YES,6/27/2007,P,YES,2,1000,Y,505933,,,5069.35.10,ALGAE,25,25,380,9.45,EA,20081217b,JS,Slide required.,PHYT,7897
NLA06608-0616,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,505043,,,5069.34.31,ALGAE,25,25,380,4.5,EA,20081217b,JS,"20-35 micron filaments, short.",PHYT,7898
NLA06608-0617,1,PROB_Lake,Target_Sampled,6/19/2007,YES,6/19/2007,P,YES,1.8,1000,Y,505913,,,5069.02.14,ALGAE,333,5,394,18.48026168,EA,20081217b,KMM,,PHYT,7899
NLA06608-0618,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,1.9,1000,Y,507383,,,5069.01.10,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7900
NLA06608-0619,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,2,1000,Y,503933,,,5069.20.03,ALGAE,25,25,380,4.05,EA,20081217b,JS,No Slide Required,PHYT,7901
NLA06608-0622,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,2,1000,Y,504493,,,5069.21.14,ALGAE,25,25,380,7.2,EA,20081217b,JS,20-30 cells/filament,PHYT,7903
NLA06608-0623,1,PROB_Lake,Target_Sampled,6/20/2007,YES,6/20/2007,P,YES,2,1000,Y,514093,F2,ONLY FILTERED 250ML,5069.33.20,ALGAE,25,25,380,0.9,EA,20081217b,JS,Slide required,PHYT,7904
NLA06608-0624,1,PROB_Lake,Target_Sampled,6/5/2007,YES,6/5/2007,P,YES,1.5,1000,Y,503403,,,5069.11.02,ALGAE,25,25,380,1.8,EA,20081217b,JS,70-100 microns of thin filament.Some short 15-25 microns.,PHYT,7905
NLA06608-0625,1,PROB_Lake,Target_Sampled,9/19/2007,YES,9/19/2007,P,YES,2,1000,Y,517333,,,5069.35.31,ALGAE,25,25,380,6.3,EA,20081217b,JS,No slide required.,PHYT,7906
NLA06608-0627,1,PROB_Lake,Target_Sampled,7/19/2007,YES,7/19/2007,P,YES,2,1000,Y,506593,,,FS000041,ALGAE,,,530.9292,2.19864,WI,20080415,Dawn Perkins,,PHYT,7907
NLA06608-0628,1,PROB_Lake,Target_Sampled,6/25/2007,YES,6/25/2007,P,YES,1,1000,Y,503533,,,5069.29.08,ALGAE,25,25,380,2.025,EA,20081217b,JS,Poor preservatives. Low diversity.,PHYT,7908
NLA06608-0630,1,PROB_Lake,Target_Sampled,7/30/2007,YES,7/30/2007,P,YES,2,1000,Y,507213,,,5069.20.09,ALGAE,25,25,380,10.8,EA,20081217b,JS,No Slide Required.,PHYT,7909
NLA06608-0632,1,PROB_Lake,Target_Sampled,6/12/2007,YES,6/12/2007,P,YES,1.9,1000,Y,514943,,,5069.14.26,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7910
NLA06608-0634,1,PROB_Lake,Target_Sampled,8/22/2007,YES,8/22/2007,P,YES,0.8,1000,Y,505233,,,5069.32.24,ALGAE,333,20,394,5.280074767,EA,20081217b,KMM,,PHYT,7911
NLA06608-0635,1,PROB_Lake,Target_Sampled,8/22/2007,YES,8/22/2007,P,YES,2,980,Y,513823,,,5069.05.37,ALGAE,333,20,254.4690049,19.14,EA,20081217b,EEW,,PHYT,7912
NLA06608-0637,1,PROB_Lake,Target_Sampled,8/6/2007,YES,8/6/2007,P,YES,2,1000,Y,512193,,,5069.42.31,ALGAE,333,3.5,254.4690049,10.55,EA,20081217b,EEW,,PHYT,7913
NLA06608-0641,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,508703,,,5069.45.12,ALGAE,333,20,394,6.034371162,EA,20081217b,KMM,,PHYT,7915
NLA06608-0648,1,PROB_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,0.4,1000,Y,507123,,,5069.25.32,ALGAE,333,20,394,8.674408546,EA,20081217b,KMM,,PHYT,7916
NLA06608-0649,1,PROB_Lake,Target_Sampled,9/19/2007,YES,9/19/2007,P,YES,2,975,Y,515523,,,5069.04.11,ALGAE,25,25,380,4.5,EA,20081217b,JS,Slide required. Lots of inorganic silt grains. Lots of nano flags.,PHYT,7917
NLA06608-0650,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,507043,,,5069.10.32,ALGAE,25,25,380,9.9,EA,20081217b,JS,Diatom slide required,PHYT,7918
NLA06608-0651,1,PROB_Lake,Target_Sampled,7/17/2007,YES,7/17/2007,P,YES,2,1000,Y,507373,,,5069.01.09,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7919
NLA06608-0654,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,2,1000,Y,513673,,,FS000136,ALGAE,,,530.9292,6.96236,WI,20080415,Dawn Perkins,,PHYT,7920
NLA06608-0657,1,PROB_Lake,Target_Sampled,9/13/2007,YES,9/13/2007,P,YES,2,1000,Y,513623,,,5069.17.32,ALGAE,333,20,387.1,4.08,EA,20081217b,MH,,PHYT,7921
NLA06608-0658,1,PROB_Lake,Target_Sampled,7/26/2007,YES,7/26/2007,P,YES,2,1000,Y,506783,,,5069.35.13,ALGAE,25,25,380,9.45,EA,20081217b,JS,No slide required. Sparse! Oligotrophic system.,PHYT,7922
NLA06608-0659,1,PROB_Lake,Target_Sampled,6/26/2007,YES,6/26/2007,P,YES,2,1000,Y,515083,,,5069.32.41,ALGAE,333,10,394,14.14305741,EA,20081217b,KMM,,PHYT,7923
NLA06608-0660,1,PROB_Lake,Target_Sampled,7/12/2007,YES,7/12/2007,P,YES,2,1000,Y,514323,,,5069.12.24,ALGAE,333,3,394,14.89735381,EA,20081217b,KMM,,PHYT,7924
NLA06608-0661,1,PROB_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,2,990,Y,506993,,,5069.36.09,ALGAE,333,20,394,35.64,EA,20081217b,JKE,,PHYT,7925
NLA06608-0662,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,,,,512303,IM,IM: Sample depth and sample volume not recorded on field form,5069.27.15,ALGAE,25,25,380,5.85,EA,20081217b,JS,No slide required. Poorly preserved. Very difficult to count.,PHYT,7926
NLA06608-0663,1,PROB_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,0.2,1000,Y,510583,,,5069.39.20,ALGAE,333,15,394,2.640037383,EA,20081217b,KMM,,PHYT,7927
NLA06608-0665,1,PROB_Lake,Target_Sampled,6/27/2007,YES,6/27/2007,P,YES,2,1000,Y,504633,,,5069.31.14,ALGAE,25,25,380,4.5,EA,20081217b,JS,50-75 cells/colony,PHYT,7928
NLA06608-0671,1,PROB_Lake,Target_Sampled,8/16/2007,YES,8/16/2007,P,YES,2,1000,Y,510333,,,5069.42.06,ALGAE,333,1.8,254.4690049,64.41,EA,20081217b,EEW,?,PHYT,7929
NLA06608-0672,1,PROB_Lake,Target_Sampled,7/26/2007,YES,7/26/2007,P,YES,0.5,1000,Y,503843,,,5069.11.18,ALGAE,25,25,380,0.045,EA,20081217b,JS,,PHYT,7930
NLA06608-0674,1,PROB_Lake,Target_Sampled,7/26/2007,YES,7/26/2007,P,YES,2,1000,Y,503963,,,5069.19.04,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,7931
NLA06608-0677,1,PROB_Lake,Target_Sampled,7/17/2007,Sample lost,7/17/2007,P,YES,1,1000,Y,506793,IM,Per S.Hubler's email 1/16/08 - sample was lost prior to shipment.,,,,,,,,,,,PHYT,7932
NLA06608-0678,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,2,1000,Y,511433,,,5069.35.18,ALGAE,25,25,380,6.75,EA,20081217b,JS,,PHYT,7933
NLA06608-0679,1,PROB_Lake,Target_Sampled,6/27/2007,YES,6/27/2007,P,YES,2,1000,Y,506443,,,5069.21.25,ALGAE,25,25,380,3.15,EA,20081217b,JS,Slide required,PHYT,7934
NLA06608-0681,1,PROB_Lake,Target_Sampled,6/14/2007,YES,6/14/2007,P,YES,2,1000,Y,502753,,,5069.46.01,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,7935
NLA06608-0686,1,PROB_Lake,Target_Sampled,7/11/2007,YES,7/11/2007,P,YES,0.2,1000,Y,506423,,,5069.21.24,ALGAE,25,25,380,14.4,EA,20081217b,JS,Slide requried. Lots of small nano flagellates.,PHYT,7936
NLA06608-0687,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,2,980,Y,511853,,,5069.05.28,ALGAE,333,5.8,254.4690049,30.26,EA,20081217b,EEW,,PHYT,7937
NLA06608-0690,1,PROB_Lake,Target_Sampled,7/3/2007,YES,7/3/2007,P,YES,2,1000,Y,508803,,,5069.37.08,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7938
NLA06608-0690,2,PROB_Lake,Target_Sampled,8/22/2007,YES,8/22/2007,P,NO,1,1000,Y,509603,,,5069.37.11,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7939
NLA06608-0690,2,PROB_Lake,Target_Sampled,8/22/2007,YES,8/22/2007,D,NO,1,1000,Y,510233,,,5069.37.12,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7939
NLA06608-0692,1,PROB_Lake,Target_Sampled,7/10/2007,YES,7/10/2007,P,YES,2,1000,Y,503713,,,5069.25.08,ALGAE,333,5,394,7.354389854,EA,20081217b,KMM,,PHYT,7940
NLA06608-0693,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,980,Y,507353,,,5069.04.06,ALGAE,333,1,394,23.76,EA,20081217b,JKE,,PHYT,7941
NLA06608-0696,1,PROB_Lake,Target_Sampled,7/16/2007,YES,7/16/2007,P,YES,1.5,1000,Y,504803,,,5069.34.20,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7942
NLA06608-0707,1,PROB_Lake,Target_Sampled,7/12/2007,YES,7/12/2007,P,YES,2,1000,Y,505193,,,5069.32.21,ALGAE,333,5,394,23.38318825,EA,20081217b,KMM,,PHYT,7943
NLA06608-0709,1,PROB_Lake,Target_Sampled,9/18/2007,YES,9/18/2007,P,YES,0.8,1000,Y,507863,,,5069.08.14,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,7944
NLA06608-0710,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,2,1000,Y,503943,,,5069.19.03,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7945
NLA06608-0711,1,PROB_Lake,Target_Sampled,9/10/2007,YES,9/10/2007,P,YES,1.6,1000,Y,517143,,,5069.16.12,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7946
NLA06608-0712,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,2,1000,Y,504213,,,5069.41.24,ALGAE,25,25,380,1.35,EA,20081217b,JS,No slide required. Sample is full of mixed flagellates. Lots of small nano flagellates and few dinobryon colonies. See drawings.,PHYT,7947
NLA06608-0713,1,PROB_Lake,Target_Sampled,9/12/2007,YES,9/12/2007,P,YES,2,1000,Y,507763,,,5069.04.18,ALGAE,25,25,380,7.65,EA,20081217b,JS,No slide required. Sample with lots of debris both organic and inorganic. Lots of flags.,PHYT,7948
NLA06608-0715,1,PROB_Lake,Target_Sampled,7/6/2007,YES,7/6/2007,P,YES,2,980,Y,504873,,,5069.05.12,ALGAE,333,7.9,254.4690049,19.62,EA,20081217b,EEW,,PHYT,7949
NLA06608-0717,1,PROB_Lake,Target_Sampled,6/14/2007,YES,6/14/2007,P,YES,0.5,1000,Y,514423,,,5069.07.02,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7950
NLA06608-0718,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,0.5,1000,Y,514243,,,5069.32.40,ALGAE,333,10,394,16.78309479,EA,20081217b,KMM,,PHYT,7951
NLA06608-0720,1,PROB_Lake,Target_Sampled,6/26/2007,YES,6/26/2007,P,YES,1.5,1000,Y,514573,,,5069.14.27,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7952
NLA06608-0721,1,PROB_Lake,Target_Sampled,7/5/2007,YES,7/5/2007,P,YES,2,1000,Y,506343,,,5069.45.04,ALGAE,333,20,394,19.04598398,EA,20081217b,KMM,,PHYT,7953
NLA06608-0723,1,PROB_Lake,Target_Sampled,8/18/2007,YES,8/18/2007,P,YES,1.5,1000,Y,509123,,,5069.25.02,ALGAE,333,5,394,7.92011215,EA,20081217b,KMM,,PHYT,7954
NLA06608-0724,1,PROB_Lake,Target_Sampled,8/13/2007,YES,8/13/2007,P,YES,2,1000,Y,513983,,,5069.12.02,ALGAE,333,6,394,18.10311349,EA,20081217b,KMM,,PHYT,7955
NLA06608-0726,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,,,,511893,IM,IM: Sample depth and sample volume not recorded on field form,5069.27.12,ALGAE,25,25,380,7.65,EA,20081217b,JS,No slide required.,PHYT,7956
NLA06608-0727,1,PROB_Lake,Target_Sampled,6/23/2007,YES,6/23/2007,P,YES,0.6,1000,Y,506433,,,5069.39.12,ALGAE,333,15,394,4.525778372,EA,20081217b,KMM,,PHYT,7957
NLA06608-0731,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,2,1000,Y,509733,,,5069.12.34,ALGAE,333,10,394,14.70877971,EA,20081217b,KMM,,PHYT,7958
NLA06608-0733,1,PROB_Lake,Target_Sampled,6/27/2007,YES,6/27/2007,P,YES,0.5,1000,Y,515103,,,5069.26.18,ALGAE,25,25,380,4.5,EA,20081217b,JS,"No slide required. Only visible phyto are microcystis colonies and diatoms and dino flagellates. VERY DIFFICULT TO COUNT! Sample nearly accluded by 2-3 micron particulate matter, either silt clay or synechococcus single celled cyanobacteria.",PHYT,7959
NLA06608-0734,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,2,1000,Y,507223,,,5069.20.10,ALGAE,25,25,380,6.75,EA,20081217b,JS,Slide Required,PHYT,7960
NLA06608-0738,1,PROB_Lake,Target_Sampled,8/16/2007,YES,8/16/2007,P,YES,,,,512133,IM,IM: Sample depth and sample volume not recorded on field form,5069.27.14,ALGAE,25,25,380,7.2,EA,20081217b,JS,Slide required,PHYT,7961
NLA06608-0743,1,PROB_Lake,Target_Sampled,6/26/2007,YES,6/26/2007,P,YES,2,1000,Y,515223,,,5069.21.51,ALGAE,25,25,380,8.1,EA,20081217b,JS,No slide required,PHYT,7963
NLA06608-0744,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,0.9,1000,Y,504763,,,5069.14.20,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7964
NLA06608-0749,1,PROB_Lake,Target_Sampled,7/17/2007,YES,7/17/2007,P,YES,1,1000,Y,506473,,,5069.44.22,ALGAE,25,25,380,4.95,EA,20081217b,JS,"No slide required. Sample full of large microcystis colonies all clumped together with mutiple phyto embedded. Very difficult to count!! Many rotifers ciliates, and scendet cells.",PHYT,7966
NLA06608-0751,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,508493,,,5069.40.10,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,7967
NLA06608-0753,1,PROB_Lake,Target_Sampled,7/19/2007,YES,7/19/2007,P,YES,2,1000,Y,506633,,,5069.30.02,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7968
NLA06608-0754,1,PROB_Lake,Target_Sampled,7/2/2007,YES,7/2/2007,P,YES,2,1000,Y,505443,,,5069.19.07,ALGAE,333,2,394,47.52,EA,20081217b,JKE,,PHYT,7969
NLA06608-0755,1,PROB_Lake,Target_Sampled,6/20/2007,YES,6/20/2007,P,YES,0.8,1000,Y,514023,,,5069.39.33,ALGAE,333,20,394,8.108686249,EA,20081217b,KMM,,PHYT,7970
NLA06608-0756,1,PROB_Lake,Target_Sampled,6/25/2007,YES,6/25/2007,P,YES,1.5,1000,Y,502203,,,5069.34.13,ALGAE,333,20,394,142.56,EA,20081217b,JKE,,PHYT,7971
NLA06608-0759,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,0.2,1000,Y,506753,,,5069.21.33,ALGAE,25,25,380,0.45,EA,20081217b,JS,No slide required. Oscillatoria bloom.,PHYT,7973
NLA06608-0761,1,PROB_Lake,Target_Sampled,9/6/2007,YES,9/6/2007,P,YES,1.2,1000,Y,516573,,,5069.28.03,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7974
NLA06608-0762,1,PROB_Lake,Target_Sampled,8/16/2007,YES,8/16/2007,P,YES,0.44,1000,Y,503483,,,5069.32.11,ALGAE,333,20,394,5.845797063,EA,20081217b,KMM,,PHYT,7975
NLA06608-0764,1,PROB_Lake,Target_Sampled,6/26/2007,YES,6/26/2007,P,YES,2,1000,Y,514553,,,5069.25.25,ALGAE,333,5,394,6.788667557,EA,20081217b,KMM,,PHYT,7976
NLA06608-0765,1,PROB_Lake,Target_Sampled,6/5/2007,YES,6/5/2007,P,YES,1.5,1000,Y,502733,,,5069.36.05,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7977
NLA06608-0766,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,2,1000,Y,503253,,,5069.32.05,ALGAE,333,10,394,7.731538051,EA,20081217b,KMM,,PHYT,7978
NLA06608-0769,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,2,1000,Y,510923,,,5069.10.09,ALGAE,25,25,380,3.6,EA,20081217b,JS,Slide required,PHYT,7979
NLA06608-0770,1,PROB_Lake,Target_Sampled,5/8/2007,YES,5/8/2007,P,YES,1,1000,Y,502453,,,5069.02.03,ALGAE,333,10,394,14.33163151,EA,20081217b,KMM,,PHYT,7980
NLA06608-0771,1,PROB_Lake,Target_Sampled,8/13/2007,YES,8/13/2007,P,YES,2,1000,Y,507793,,,5069.21.40,ALGAE,25,25,380,3.6,EA,20081217b,JS,No slide required. Small coccoid cells predominant. They are either flagellates or synechocystis. Count is under small nano-flagellates.,PHYT,7981
NLA06608-0775,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,511833,F1,"JAR WAS PLACED IN DRY ICE CHEST.  OVERNIGHT, SOME SAMPLES WERE PUSHED OUT THROUGH LID.",5069.41.31,ALGAE,25,25,380,4.05,EA,20081217b,JS,No slide required,PHYT,7982
NLA06608-0779,1,PROB_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,0.3,1000,Y,504153,,,5069.39.11,ALGAE,333,20,394,2.451463285,EA,20081217b,KMM,,PHYT,7983
NLA06608-0781,1,PROB_Lake,Target_Sampled,7/26/2007,YES,7/26/2007,P,YES,2,100,Y,514283,IM,"Sample volume may be 1000, given sample depth was 2 m",5069.28.01,ALGAE,25,25,380,0.675,EA,20081217b,JS,,PHYT,7984
NLA06608-0782,1,PROB_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,2,1000,Y,507413,,,5069.21.36,ALGAE,25,25,380,2.7,EA,20081217b,JS,Slide required. Mostly flagellates.,PHYT,7985
NLA06608-0783,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,0.34,1000,Y,509513,,,5069.33.08,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,7986
NLA06608-0785,1,PROB_Lake,Target_Sampled,9/12/2007,YES,9/12/2007,P,YES,2,1000,Y,512043,,,5069.45.19,ALGAE,333,20,394,4.902926569,EA,20081217b,KMM,,PHYT,7987
NLA06608-0792,1,PROB_Lake,Target_Sampled,8/16/2007,YES,8/16/2007,P,YES,1.5,1000,Y,507673,,,5069.41.27,ALGAE,25,25,380,4.05,EA,20081217b,JS,No slide required,PHYT,7989
NLA06608-0793,1,PROB_Lake,Target_Sampled,6/18/2007,YES,6/18/2007,P,YES,2,1000,Y,505893,,,5069.46.11,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7990
NLA06608-0794,1,PROB_Lake,Target_Sampled,6/9/2007,YES,6/9/2007,P,YES,2,1000,Y,502183,F2,APPROXIMATELY 1L,5069.48.17,ALGAE,333,20,387.1,23.98,EA,20081217b,MH,,PHYT,7991
NLA06608-0794,2,PROB_Lake,Target_Sampled,6/28/2007,YES,6/28/2007,P,NO,2,1000,Y,508603,,,5069.48.22,ALGAE,333,20,387.1,71.94,EA,20081217b,MH,,PHYT,7992
NLA06608-0794,2,PROB_Lake,Target_Sampled,6/28/2007,YES,6/28/2007,D,NO,2,1000,Y,508573,,,5069.48.21,ALGAE,333,20,387.1,71.94,EA,20081217b,MH,,PHYT,7992
NLA06608-0797,1,PROB_Lake,Target_Sampled,6/28/2007,YES,6/28/2007,P,YES,1.5,1000,Y,515093,,,5069.26.17,ALGAE,25,25,380,3.6,EA,20081217b,JS,Slide required.,PHYT,7993
NLA06608-0802,1,PROB_Lake,Target_Sampled,7/20/2007,YES,7/20/2007,P,YES,2,1000,Y,513993,,,5069.19.13,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,7994
NLA06608-0804,1,PROB_Lake,Target_Sampled,8/19/2007,YES,8/19/2007,P,YES,2,1000,Y,515423,,,5069.15.03,ALGAE,333,1,394,142.56,EA,20081217b,JKE,,PHYT,7995
