SITE_ID,YEAR,VISIT_NO,UID,ST,DATEPHAB,SAMPLED_PHAB,ssfpBedrock,ssfpBoulders,ssfpCobble,ssfpGravel,ssfpSand,ssfpSilt,ssfpOrganic,ssfpWood,ssfpOther,ssfcBedrock,ssfcBoulders,ssfcCobble,ssfcGravel,ssfcSand,ssfcSilt,ssfcOrganic,ssfcWood,ssfcOther,ssiStaVariety,ssiSiteVariety,ssiStStaVariety,ssvBedrock,ssvBoulders,ssvCobble,ssvGravel,ssvSand,ssvSilt,ssvOrganic,ssvWood,ssvOther,ssnBedrock,ssnBoulders,ssnCobble,ssnGravel,ssnSand,ssnSilt,ssnOrganic,ssnWood,ssnOther,ssxLdia,ssvLdia,ss16Ldia,ss25Ldia,ss50Ldia,ss75Ldia,ss84Ldia,ssopClass,ssofClass,hipwBuildings,hipwCommercial,hipwRoads,hipwWalls,hipwDocks,hipwPowerlines,hipwLandfill,hipwLawn,hipwPark,hipwCrops,hipwOrchard,hipwPasture,hiiAll,hiiNonAg,hiiAg,hiiAllCirca,hiiNonAgCirca,hiiAgCirca,hifpAny,hifpAnyCirca,hinBuildings,hinCommercial,hinRoads,hinWalls,hinDocks,hinPowerlines,hinLandfill,hinLawn,hinPark,hinCrops,hinOrchard,hinPasture,hipwAg,hipwNonag,hipwAll,hinAg,hinNonag,hinAll,lmfpBedrock,lmfpCobble,lmfpSand,lmfpMud,lmoSubstrate,lmnSubstrate,lmpwHuman,lmnHuman,lmnCover,lmfpLittle,lmfpPatchy,lmfpContinuous,lmoCover,lmnCoverTypes,lmfpWoody,lmfpVeg,lmfpBoulders,lmfpFill,lmfpArtificial,lmfpNone,bffFlat,bffGradual,bffSteep,bffVertical,bfoAngle,bfnAngle,bfxHorizDist,bfxVertHeight,bfnHorizDist,bfnVertHeight,L_HorizDist,L_VertHeight,L_RtHzVrt,RDisIn,RDisInAg,RDisInNonAG,RDisInEx1,RDisInEx1a,RDisInEx2,RDisInEx2a,RDisLev_x1,RDisLev_x1a,RDisLev_x2,RDisLev_x2a,RVegQ_1,RVegQ_2,RVegQ_3,RVegQ_4,RVegQ_5,RVegQ_5a,RVegQ_6,RVegQ_6a,LITCVR_A,LITCVR_B,LITCVR_C,LITCVR_D,LRCVQ_1A,LRCVQ_1B,LRCVQ_1C,LRCVQ_1D,LRCVQ_2A,LRCVQ_2B,LRCVQ_2C,LRCVQ_2D,LRCVQ_3A,LRCVQ_3B,LRCVQ_3C,LRCVQ_3D,LRCVQ_4A,LRCVQ_4B,LRCVQ_4C,LRCVQ_4D,LRCVQ_5A,LRCVQ_5Aa,LRCVQ_5B,LRCVQ_5Ba,LRCVQ_5C,LRCVQ_5Ca,LRCVQ_5D,LRCVQ_5Da,LRCVQ_6A,LRCVQ_6Aa,LRCVQ_6B,LRCVQ_6Ba,LRCVQ_6C,LRCVQ_6Ca,LRCVQ_6D,LRCVQ_6Da,FLAG_PHABMET,COMMENT_PHABMET
NLA06608-0880,2007,1,NLA06608-0880+2007+1,CO,7/17/2007,YES,0,0.166666667,0,0.166666667,0.166666667,1,0.166666667,0.166666667,0.166666667,0,0.008547009,0,0.009009009,0.008547009,0.946869947,0.009009009,0.009009009,0.009009009,2,6,3,0,0.02093581,0,0.022067475,0.02093581,0.03246519,0.022067475,0.022067475,0.022067475,6,6,6,6,6,6,6,6,6,-0.337437504,0.024129687,-0.351820729,-0.351820729,-0.351820729,-0.323311456,-0.294030649,Silt,Silt,0.166666667,0,0.333333333,0.416666667,0.166666667,0,0.416666667,0,0.083333333,0,0,0.083333333,1.666666667,1.583333333,0.083333333,0.666666667,0.666666667,0,0.833333333,0.666666667,6,6,6,6,6,6,6,6,6,6,6,6,0.027777778,0.175925926,0.138888889,18,54,72,0,0,0,1,M,6,0.6,6,6,1,0,0,NO COVER,6,,,,,,1,0.4,0.6,0,0,GRADUAL,5,6.1,6,1,1,0.851258349,0.84509804,0.006160309,0.625,0.076923077,0.612903226,0.729166667,0.645833333,0.721687836,0.645497224,2,2,2,2,0.091111111,0.053333333,0.098484848,0.078571429,0.069216102,0.068333333,0.06683359,0.065656566,0,0,0,0,0.045555556,0.045555556,0.045555556,0.045555556,0.026666667,0.026666667,0.026666667,0.026666667,0.049242424,0.049242424,0.049242424,0.049242424,0.039285714,0.039285714,0.039285714,0.039285714,0.034608051,0.034166667,0.034608051,0.034166667,0.034608051,0.034166667,0.034608051,0.034166667,0.033416795,0.032828283,0.033416795,0.032828283,0.033416795,0.032828283,0.033416795,0.032828283,,
NLA06608-0881,2007,1,NLA06608-0881+2007+1,OR,7/30/2007,YES,0,0,0.4,0.9,1,0.9,0,0.1,0.1,0,0,0.05617511,0.206563796,0.343479461,0.382970823,0,0.005405405,0.005405405,3.4,5,1.470588235,0,0,0.126993852,0.132236363,0.227003987,0.244031202,0,0.017093393,0.017093393,9,9,10,10,10,10,10,10,10,-0.109762081,0.129916863,-0.185409664,-0.185409664,-0.140911664,-0.085727873,-0.000320246,Sand,Silt,0.2,0,0.3,0.1,0.05,0.05,0.4,0,0.15,0,0,0.05,1.3,1.25,0.05,0.3,0.3,0,0.8,0.3,10,10,10,10,10,10,10,10,10,10,10,10,0.016666667,0.138888889,0.108333333,30,90,120,0,0,0.7,0.3,S,10,0.34,10,10,1,0,0,NO COVER,10,,0.1,0.1,,,0.8,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,110.2,11.35,10,10,2.046104787,1.091666958,0.95443783,0.565217391,0.047619048,0.555555556,0.682608696,0.432608696,0.67243878,0.411782974,2,2,2,2,0.011902812,0.017854218,0.038763309,0.050711361,0.008927109,0.008927109,0.025842206,0.025842206,0.02,0.01,0.006666667,0.002222222,0.015951406,0.010951406,0.009284739,0.007062517,0.018927109,0.013927109,0.012260442,0.01003822,0.029381654,0.024381654,0.022714988,0.020492765,0.03535568,0.03035568,0.028689014,0.026466791,0.014463554,0.014463554,0.009463554,0.009463554,0.007796888,0.007796888,0.005574666,0.005574666,0.022921103,0.022921103,0.017921103,0.017921103,0.016254436,0.016254436,0.014032214,0.014032214,,
NLA06608-0885,2007,1,NLA06608-0885+2007+1,CA,7/11/2007,YES,0.2,0.1,0.4,0.4,0.5,0.4,0.3,0.2,0.3,0.105405405,0.062162162,0.105276925,0.040749321,0.375872576,0.084529083,0.120722505,0.020769666,0.084512356,2.8,8,2.857142857,0.314787203,0.196574017,0.211388863,0.07027862,0.434565619,0.177500295,0.215586961,0.055282601,0.243991489,10,10,10,10,10,10,10,10,10,0.038130748,0.314030334,-0.351820729,-0.091604401,-0.023534113,0.218335695,0.448797116,Sand,Sand,0,0.2,0.15,0.25,0.15,0,0.5,0,0.25,0,0,0,1.5,1.5,0,1.2,1.2,0,0.8,0.7,10,10,10,10,10,10,10,10,10,10,10,10,0,0.166666667,0.125,30,90,120,0.1,0.1,0.5,0.3,S,10,0.48,10,10,0.3,0.3,0.4,CONTINUOUS COVER,10,,0.7,0.1,,0.1,0.1,0.1,0.2,0.5,0.2,STEEP,10,2,0.94,10,10,0.477121255,0.28780173,0.189319525,0.6,0,0.6,0.7,0.65,0.692820323,0.64807407,2,2,2,2,0.257001954,0.185502932,0.291048386,0.262217217,0.22638494,0.235243215,0.23887689,0.250687923,0.9925,0.591902174,0.451257115,0.238201559,0.624750977,0.424452064,0.354129535,0.247601757,0.589001466,0.388702553,0.318380023,0.211852245,0.641774193,0.44147528,0.37115275,0.264624973,0.627358609,0.427059696,0.356737166,0.250209388,0.60944247,0.613871607,0.409143557,0.413572694,0.338821028,0.343250165,0.23229325,0.236722387,0.615688445,0.621593961,0.415389532,0.421295048,0.345067002,0.350972519,0.238539225,0.244444741,,
NLA06608-0889,2007,1,NLA06608-0889+2007+1,NV,7/11/2007,YES,0.1,0.1,0.4,0.8,0.8,0.7,0,0,0.3,0.058974359,0.025641026,0.086883574,0.127145931,0.20533742,0.454630019,0,0,0.041387672,3.2,6,1.875,0.186493298,0.081084043,0.221806195,0.098464303,0.218660951,0.39425311,0,0,0.09763756,10,10,10,10,10,10,10,10,10,-0.079246677,0.277600371,-0.351820729,-0.237176816,-0.16055638,-0.02066029,0.264368942,"Gravel, Sand",Silt,0.1,0,0.35,0.1,0,0,0.1,0,0,0,0,0,0.65,0.65,0,0.5,0.5,0,0.5,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0,0.072222222,0.054166667,30,90,120,0,0.1,0.2,0.7,M,10,0.16,10,10,1,0,0,NO COVER,10,,0.3,,,,0.7,0.5,0.2,0.2,0.1,FLAT,10,20.2,6.4,10,10,1.326335861,0.86923172,0.457104141,0.393939394,0,0.393939394,0.446969697,0.296969697,0.443812682,0.280691786,2,1,2,2,0,0,0.013636364,0.021428571,0.004766949,0.000825083,0.015446841,0.010191019,0.125,0.071195652,0.048563878,0.029119434,0.0625,0.035597826,0.024281939,0.014559717,0.0625,0.035597826,0.024281939,0.014559717,0.069318182,0.042416008,0.031100121,0.021377899,0.073214286,0.046312112,0.034996225,0.025274003,0.064883475,0.062912541,0.037981301,0.036010367,0.026665414,0.02469448,0.016943191,0.014972258,0.070223421,0.06759551,0.043321247,0.040693336,0.03200536,0.029377449,0.022283137,0.019655226,,
NLA06608-0890,2007,1,NLA06608-0890+2007+1,MN,7/30/2007,YES,0,0.9,1,0.4,0.1,0.8,1,1,1,0,0.06099986,0.208334292,0.046330817,0.003278689,0.034808896,0.10175177,0.058684051,0.485811625,6.2,7,1.129032258,0,0.066204769,0.06601673,0.07571968,0.010368123,0.019027012,0.094687801,0.0373808,0.090916109,9,10,10,10,10,10,10,10,10,0.289082065,0.058155526,0.207781938,0.271413704,0.271413704,0.346759641,0.3569318,"Cobble, Organic, Wood, Other",Other,0,0,0.1,0,0.1,0.05,0,0.1,0,0,0,0,0.35,0.35,0,0.3,0.3,0,0.1,0.1,10,10,10,10,10,10,10,10,9,10,10,10,0,0.039325843,0.029411765,30,89,119,0,1,0,0,C,10,0.05,10,10,0.7,0.3,0,NO COVER,10,0.9,0.8,0.3,,0.1,,0.8,0.2,0,0,FLAT,10,0.32,0.1,10,10,0.120573931,0.041392685,0.079181246,0.259259259,0,0.259259259,0.17962963,0.17962963,0.161015297,0.161015297,1,1,1,1,0.160621908,0.240932861,0.353023771,0.273932861,0.132648634,0.133667751,0.251592118,0.252950941,0.29,0.145,0.114268427,0.070935094,0.225310954,0.152810954,0.137445167,0.115778501,0.265466431,0.192966431,0.177600644,0.155933977,0.321511885,0.249011885,0.233646099,0.211979432,0.281966431,0.209466431,0.194100644,0.172433977,0.211324317,0.211833875,0.138824317,0.139333875,0.12345853,0.123968089,0.101791864,0.102301422,0.270796059,0.27147547,0.198296059,0.19897547,0.182930273,0.183609684,0.161263606,0.161943017,,
NLA06608-0891,2007,1,NLA06608-0891+2007+1,NE,8/18/2007,YES,0,0.1,0.5,0.6,0,0.9,0,0.6,0.1,0,0.004651163,0.160414727,0.084363441,0,0.622137353,0,0.124511747,0.003921569,2.8,5,1.785714286,0,0.014708268,0.306051314,0.106249123,0,0.416441525,0,0.308606722,0.012401089,10,10,10,10,10,10,10,10,10,-0.151182584,0.255070777,-0.351820729,-0.351820729,-0.249244555,0,0.260293242,Silt,Silt,0,0,0.05,0.15,0.1,0,0.6,0,0.05,0,0,0,0.95,0.95,0,0.6,0.6,0,1,0.6,10,10,10,10,10,10,10,10,10,10,10,10,0,0.105555556,0.079166667,30,90,120,0,0,0.2,0.8,M,10,0.4,10,10,1,0,0,NO COVER,10,,,,,,1,0.3,0.6,0.1,0,GRADUAL,10,43,1.2,10,10,1.643452676,0.342422681,1.301029996,0.487179487,0,0.487179487,0.743589744,0.543589744,0.69798244,0.540654874,2,2,2,2,0.008666667,0.013,0.055,0.067857143,0.0065,0.0065,0.036666667,0.036666667,0,0,0,0,0.004333333,0.004333333,0.004333333,0.004333333,0.0065,0.0065,0.0065,0.0065,0.0275,0.0275,0.0275,0.0275,0.033928571,0.033928571,0.033928571,0.033928571,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.018333333,0.018333333,0.018333333,0.018333333,0.018333333,0.018333333,0.018333333,0.018333333,,
NLA06608-0893,2007,1,NLA06608-0893+2007+1,OH,6/28/2007,YES,0,0.2,0.4,0.6,1,0.9,0.4,1,0.9,0,0.016666667,0.051414845,0.059288148,0.355173612,0.196002476,0.030810587,0.184562145,0.106081519,5.4,7,1.296296296,0,0.036004115,0.103188565,0.087928828,0.274854438,0.254576566,0.04086701,0.132089334,0.101659184,10,10,10,10,10,10,10,10,10,-0.081376161,0.176097554,-0.30597309,-0.190834077,-0.063635144,-0.026193881,0.012955359,"Sand, Wood",Sand,0.1,0.1,0.05,0,0.1,0,0.1,0.1,0.1,0,0,0,0.65,0.65,0,0.2,0.2,0,0.3,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0,0.072222222,0.054166667,30,90,120,0,0.1,0.6,0.3,S,10,0.04,10,10,0,0.5,0.5,"PATCHY COVER, CONTINUOUS COVER",10,0.7,1,,,,,0.2,0.5,0.1,0.2,GRADUAL,10,0.25,0.2,10,10,0.096910013,0.079181246,0.017728767,0.393939394,0,0.393939394,0.346969697,0.296969697,0.343775825,0.280691786,2,1,2,2,0.403,0.1045,0.197272727,0.160714286,0.312048729,0.30225,0.144580123,0.131515152,0.2725,0.179728261,0.119818841,0.063429952,0.33775,0.29136413,0.26140942,0.233214976,0.1885,0.14211413,0.11215942,0.083964976,0.234886364,0.188500494,0.158545784,0.130351339,0.216607143,0.170221273,0.140266563,0.112072119,0.292274364,0.287375,0.245888495,0.24098913,0.215933785,0.21103442,0.18773934,0.182839976,0.208540062,0.202007576,0.162154192,0.155621706,0.132199482,0.125666996,0.104005037,0.097472552,,
NLA06608-0895,2007,1,NLA06608-0895+2007+1,AZ,7/9/2007,YES,0.1,0.4,0.7,0.6,0.9,0.4,0,0.3,0,0.047916667,0.218148061,0.033562699,0.110801299,0.404737003,0.169949969,0,0.014884303,0,3.4,7,2.058823529,0.151525805,0.3220228,0.023406922,0.163172611,0.379320369,0.263742457,0,0.023975673,0,10,10,10,10,10,10,10,10,10,0.079690426,0.273644549,-0.211009119,-0.076734896,-0.023383028,0.335886762,0.462749151,Sand,Sand,0,0,0.05,0,0,0,0.2,0,0.05,0,0,0,0.3,0.3,0,0.2,0.2,0,0.4,0.2,10,10,10,9,10,10,10,10,10,10,10,10,0,0.033707865,0.025210084,30,89,119,0,0.3,0.5,0.2,S,10,0.27,10,10,1,0,0,NO COVER,10,,,0.3,,,0.8,0.4,0.3,0.3,0,FLAT,10,18.3,15.5,10,10,1.285557309,1.217483944,0.068073365,0.230769231,0,0.230769231,0.315384615,0.215384615,0.30382181,0.214834462,2,1,2,2,0.087172172,0.075202703,0.073157248,0.00984556,0.065379129,0.065379129,0.048771499,0.048771499,0.19,0.095,0.063333333,0.041111111,0.138586086,0.091086086,0.075252753,0.064141642,0.132601351,0.085101351,0.069268018,0.058156907,0.131578624,0.084078624,0.068245291,0.05713418,0.09992278,0.05242278,0.036589447,0.025478335,0.127689565,0.127689565,0.080189565,0.080189565,0.064356231,0.064356231,0.05324512,0.05324512,0.119385749,0.119385749,0.071885749,0.071885749,0.056052416,0.056052416,0.044941305,0.044941305,,
NLA06608-0899,2007,1,NLA06608-0899+2007+1,ND,6/20/2007,YES,0,0.3,0.5,0.6,0.9,0.9,0.1,0.1,0.9,0,0.02703533,0.061955965,0.095267354,0.28404413,0.179994632,0.005128205,0.005405405,0.341168978,4.3,7,1.627906977,0,0.054376578,0.084702097,0.093583019,0.308998314,0.246553798,0.016216809,0.017093393,0.272497118,10,10,10,10,10,10,10,10,10,-0.075469418,0.190043013,-0.329813862,-0.329813862,-0.000428339,0.064206933,0.1183891,"Sand, Silt, Other",Other,0.05,0,0,0,0,0,0,0,0,0,0,0.7,0.75,0.05,0.7,0.7,0,0.7,0.7,0.7,10,10,10,10,10,10,10,10,10,10,10,10,0.233333333,0.005555556,0.0625,30,90,120,0,0,0.6,0.4,S,10,0.12,10,10,0.1,0.3,0.6,CONTINUOUS COVER,10,,1,0.3,,,,0.3,0.7,0,0,GRADUAL,10,7.45,0.957142857,10,7,0.926856709,0.291622527,0.635234182,0.428571429,0.411764706,0.047619048,0.564285714,0.564285714,0.547722558,0.547722558,2,2,2,2,0.039748675,0.059623012,0.21280483,0.300337298,0.101315743,0.036412166,0.23720887,0.150670767,0.495,0.2475,0.17380088,0.013245325,0.267374337,0.143624337,0.106774777,0.026497,0.277311506,0.153561506,0.116711946,0.036434168,0.353902415,0.230152415,0.193302855,0.113025077,0.397668649,0.273918649,0.237069089,0.156791311,0.298157872,0.265706083,0.174407872,0.141956083,0.137558312,0.105106523,0.057280534,0.024828745,0.366104435,0.322835383,0.242354435,0.199085383,0.205504875,0.162235824,0.125227097,0.081958046,,
NLA06608-0900,2007,1,NLA06608-0900+2007+1,IL,6/18/2007,YES,0,0,0.1,1,0.8,1,1,1,0.9,0,0,0.004347826,0.087194878,0.242331082,0.325239799,0.087130729,0.087194878,0.166560808,5.8,6,1.034482759,0,0,0.013749033,0.076457954,0.249098461,0.279677071,0.076989482,0.076457954,0.168228004,10,10,10,10,10,10,10,10,10,-0.176982837,0.13365475,-0.309627004,-0.292375737,-0.208005558,-0.078420089,-0.020358165,"Gravel, Silt, Organic, Wood",Silt,0.05,0.05,0,0,0.05,0.05,0.25,0,0.15,0,0,0,0.6,0.6,0,0.3,0.3,0,0.4,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0,0.066666667,0.05,30,90,120,0,0,0.5,0.5,"M, S",10,0.2,10,10,0.3,0.3,0.4,CONTINUOUS COVER,10,0.7,0.7,,,,,0.2,0.5,0,0.3,GRADUAL,10,0.21,0.16,10,10,0.08278537,0.064457989,0.018327381,0.375,0,0.375,0.3875,0.2875,0.387298335,0.273861279,2,1,2,2,0.453333333,0.23,0.298181818,0.14,0.392436441,0.377541254,0.268703133,0.248842884,0.565,0.317282609,0.261576745,0.136021189,0.509166667,0.385307971,0.357455039,0.294677261,0.3975,0.273641304,0.245788372,0.183010595,0.431590909,0.307732213,0.279879281,0.217101504,0.3525,0.228641304,0.200788372,0.138010595,0.47871822,0.471270627,0.354859525,0.347411931,0.327006593,0.319558999,0.264228815,0.256781222,0.416851567,0.406921442,0.292992871,0.283062746,0.265139939,0.255209814,0.202362161,0.192432037,,
NLA06608-0904,2007,1,NLA06608-0904+2007+1,IA,7/31/2007,YES,0,0.1,0.2,0,0.1,0.3,0.2,0.1,0.9,0,0.005128205,0.143231962,0,0.022222222,0.033789424,0.010533611,0.023255814,0.761838762,1.9,6,3.157894737,0,0.016216809,0.31381839,0,0.070272837,0.073195117,0.02221641,0.073541341,0.3942086,10,10,10,10,10,10,10,10,10,-0.028437713,0.208900691,-0.351820729,-0.076734896,0,0,0.137566344,Other,Other,0.1,0,0,0.05,0.05,0.1,0,0.1,0,0.05,0,0,0.45,0.4,0.05,0.2,0.2,0,0.3,0.1,10,10,10,10,10,10,10,10,10,10,10,10,0.016666667,0.044444444,0.0375,30,90,120,0,0,0.2,0.8,M,10,0.07,10,10,0.2,0.3,0.5,CONTINUOUS COVER,10,0.2,0.9,0.1,,,,0.7,0.2,0.1,0,FLAT,10,5.82,0.13,10,10,0.833784375,0.053078443,0.780705931,0.310344828,0.047619048,0.285714286,0.305172414,0.205172414,0.305128577,0.176166066,2,1,2,1,0.440669516,0.461004274,0.566686092,0.509218559,0.398033916,0.435700157,0.467833101,0.518054754,0.6125,0.314945652,0.350227795,0.156061128,0.526584758,0.377807584,0.395448655,0.298365322,0.536752137,0.387974963,0.405616034,0.308532701,0.589593046,0.440815872,0.458456943,0.36137361,0.56085928,0.412082106,0.429723177,0.332639844,0.505266958,0.524100078,0.356489784,0.375322904,0.374130855,0.392963976,0.277047522,0.295880642,0.54016655,0.565277377,0.391389376,0.416500203,0.409030448,0.434141274,0.311947114,0.337057941,,
NLA06608-0905,2007,1,NLA06608-0905+2007+1,NV,6/21/2007,YES,0.4,0.7,0.5,0.8,0.7,0,0.1,0.5,0.4,0.129002885,0.209837069,0.061162057,0.187104063,0.135978796,0,0.003846154,0.061672424,0.211396552,4.1,7,1.707317073,0.246055229,0.240800797,0.081137805,0.267726132,0.151363115,0,0.012162606,0.082199735,0.397197995,10,10,10,10,10,10,10,10,10,0.246484353,0.215990937,0,0.126484275,0.198788319,0.485261481,0.520084342,Gravel,Other,0,0,0.35,0.1,0.1,0,0,0,0,0,0,0,0.55,0.55,0,0.5,0.5,0,0.4,0.3,10,10,10,10,10,10,10,10,10,10,10,10,0,0.061111111,0.045833333,30,90,120,0.1,0.5,0.3,0.1,C,10,0.08,10,10,0.3,0.3,0.4,CONTINUOUS COVER,10,0.6,0.3,0.2,,,,0.333333333,0.222222222,0.333333333,0.111111111,"FLAT, STEEP",9,0.077777778,0.244444444,9,9,0.032529225,0.094975513,-0.062446288,0.35483871,0,0.35483871,0.377419355,0.327419355,0.37674326,0.326269234,2,2,2,2,0.300333333,0.1505,0.199545455,0.098571429,0.296489407,0.226075083,0.228016179,0.134130413,0.82,0.444782609,0.297621849,0.147066294,0.560166667,0.372557971,0.298977591,0.223699813,0.48525,0.297641304,0.224060925,0.148783147,0.509772727,0.322164032,0.248583652,0.173305874,0.459285714,0.271677019,0.198096639,0.122818861,0.558244703,0.523037541,0.370636008,0.335428846,0.297055628,0.261848466,0.22177785,0.186570688,0.524008089,0.477065207,0.336399394,0.289456511,0.262819014,0.215876131,0.187541236,0.140598353,,
NLA06608-0906,2007,1,NLA06608-0906+2007+1,WY,6/12/2007,YES,0,0.7,0.9,0.6,0.3,0.1,0.3,1,1,0,0.33860951,0.241710623,0.044532289,0.154132974,0.016666667,0.013915824,0.085575742,0.104856372,4.9,7,1.428571429,0,0.347291237,0.258731109,0.051637766,0.286067276,0.052704628,0.023157816,0.054639364,0.072618887,10,10,10,10,10,10,10,10,10,0.290030746,0.227992464,-0.041893155,0.024347134,0.386828394,0.464884753,0.464884753,"Wood, Other",Boulders,0,0,0,0,0,0,0,0,0.35,0,0,0,0.35,0.35,0,0.2,0.2,0,0.5,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0,0.038888889,0.029166667,30,90,120,0,0.6,0.4,0,C,10,0,10,10,0.2,0.5,0.3,PATCHY COVER,10,0.5,0.3,0.7,,,,0,0.5,0.5,0,"GRADUAL, STEEP",10,0.38,0.23,10,10,0.139879086,0.089905111,0.049973975,0.259259259,0,0.259259259,0.37962963,0.22962963,0.36004115,0.227710017,2,1,2,2,0.347298851,0.120948276,0.161175549,0.083448276,0.264181765,0.260474138,0.112393869,0.107450366,0.48,0.266086957,0.177391304,0.11294686,0.413649425,0.306692904,0.262345077,0.230122855,0.300474138,0.193517616,0.14916979,0.116947568,0.320587774,0.213631253,0.169283426,0.137061204,0.281724138,0.174767616,0.13041979,0.098197568,0.372090883,0.370237069,0.265134361,0.263280547,0.220786535,0.218932721,0.188564312,0.186710499,0.296196934,0.293725183,0.189240413,0.186768661,0.144892586,0.142420835,0.112670364,0.110198613,,
NLA06608-0913,2007,1,NLA06608-0913+2007+1,ME,9/6/2007,YES,0.1,0.1,0.1,0,0,0.5,0.111111111,0.333333333,0.9,0.005128205,0.047916667,0.005128205,0,0,0.167628205,0.005698006,0.015715716,0.754926369,2.1,6,2.857142857,0.016216809,0.151525805,0.016216809,0,0,0.326834508,0.017094017,0.024320617,0.346059848,10,10,10,10,10,10,9,9,10,-0.048754233,0.315501842,-0.351820729,-0.351820729,0,0,0.431854342,Other,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,30,90,120,0,0,0,1,M,9,0,10,10,0.7,0.1,0.2,NO COVER,10,,0.6,0.1,,,0.3,0.8,0.1,0.1,0,FLAT,10,0.03,0.01,10,10,0.012837225,0.004321374,0.008515851,0,0,0,0,0,0,0,1,1,1,1,0.337039441,0.205559161,0.255195525,0.147273447,0.291180004,0.292383541,0.221330915,0.222935631,0.19,0.095,0.116138614,0.052805281,0.26351972,0.21601972,0.226589027,0.194922361,0.197779581,0.150279581,0.160848888,0.129182221,0.222597763,0.175097763,0.185667069,0.154000403,0.168636724,0.121136724,0.131706031,0.100039364,0.240590002,0.241191771,0.193090002,0.193691771,0.203659309,0.204261077,0.171992642,0.172594411,0.205665458,0.206467815,0.158165458,0.158967815,0.168734764,0.169537122,0.137068098,0.137870456,,
NLA06608-0914,2007,1,NLA06608-0914+2007+1,ME,8/2/2007,YES,0.1,0.8,0.8,0.3,0,0.9,0.7,1,1,0.017241379,0.160424918,0.086458757,0.025618956,0,0.267681706,0.058896821,0.047523878,0.336153584,5.6,7,1.25,0.054522029,0.158088573,0.06974293,0.044920533,0,0.125836663,0.082558838,0.040502287,0.111512211,10,10,10,10,10,10,10,10,10,0.020805318,0.227479317,-0.236710745,-0.068319717,0.025234266,0.123420653,0.26709828,"Wood, Other",Other,0,0,0.05,0.05,0,0,0.2,0,0,0,0,0,0.3,0.3,0,0.2,0.2,0,0.2,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0,0.033333333,0.025,30,90,120,0,1,0,0,C,10,0,10,10,1,0,0,NO COVER,10,0.9,0.1,0.8,,,,0.1,0.1,0.4,0.4,"STEEP, NEAR_VERTICAL",10,0.5,0.22,10,10,0.176091259,0.086359831,0.089731428,0.230769231,0,0.230769231,0.215384615,0.215384615,0.214834462,0.214834462,2,1,2,2,0.492393939,0.338590909,0.364090909,0.096233766,0.458013675,0.4237509,0.361018233,0.315334533,0.5225,0.313423913,0.281556536,0.210167647,0.50744697,0.402908926,0.386975238,0.351280793,0.430545455,0.326007411,0.310073723,0.274379278,0.443295455,0.338757411,0.322823723,0.287129278,0.309366883,0.20482884,0.188895151,0.153200707,0.490256837,0.47312545,0.385718794,0.368587407,0.369785105,0.352653718,0.334090661,0.316959274,0.441759117,0.418917267,0.337221073,0.314379223,0.321287385,0.298445535,0.28559294,0.26275109,,
NLA06608-0915,2007,1,NLA06608-0915+2007+1,MN,8/8/2007,YES,0,0,0,0,0.4,0.4,0.4,0,0.6,0,0,0,0,0.191666667,0.191666667,0.016666667,0,0.6,1.8,3,1.666666667,0,0,0,0,0.247440603,0.247440603,0.021516574,0,0.516397779,10,10,10,10,10,10,10,10,10,-0.085711125,0.110652587,-0.214277813,-0.214277813,0,0,0,Other,Other,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0.022222222,0.016666667,30,90,120,0,0,0.8,0.2,S,10,0.04,10,10,0,0,1,CONTINUOUS COVER,10,,1,,,,,0.6,0.3,0.1,0,FLAT,10,32.5,0.06,10,10,1.525044807,0.025305865,1.499738942,0.166666667,0,0.166666667,0.183333333,0.083333333,0.182574186,0,1,1,1,1,0.426448276,0.489672414,0.569717868,0.521600985,0.46205019,0.489390662,0.569430556,0.605884519,0.88,0.44,0.519405941,0.227183718,0.653224138,0.433224138,0.472927108,0.326815997,0.684836207,0.464836207,0.504539177,0.358428066,0.724858934,0.504858934,0.544561904,0.398450793,0.700800493,0.480800493,0.520503463,0.374392352,0.671025095,0.684695331,0.451025095,0.464695331,0.490728065,0.504398301,0.344616954,0.35828719,0.724715278,0.74294226,0.504715278,0.52294226,0.544418248,0.56264523,0.398307137,0.416534119,,
