SITE_ID,YEAR,VISIT_NO,SITE_TYPE,LAKE_SAMP,SAMPLED,DATE_COL,SAMPLE_CATEGORY,DATECHEM,SAMPLED_CHEM,INDXSAMP_CHEM,PH_FIELD,PH_FIELD_DEPTH,SAMPLE_DEPTH,SAMPLE_ID_CHEM,LAB_ID_CHEM,PH_LAB,PHLAB_FLAG,COND,COND_FLAG,COND_RL_ALERT,ANC,ANC_FLAG,TURB,TURB_FLAG,TURB_RL_ALERT,TOC,TOC_FLAG,TOC_RL_ALERT,DOC,DOC_FLAG,DOC_RL_ALERT,NH4N_PPM,NH4,NH4_FLAG,NH4_RL_ALERT,NO3_NO2,NO3NO2_FLAG,NO3NO2_RL_ALERT,NTL_PPM,NTL,NTL_FLAG,NTL_RL_ALERT,PTL,PTL_FLAG,PTL_RL_ALERT,CL_PPM,CL,CL_FLAG,CL_RL_ALERT,NO3N_PPM,NO3,NO3_FLAG,NO3_RL_ALERT,SO4_PPM,SO4,SO4_FLAG,SO4_RL_ALERT,CA_PPM,CA,CA_FLAG,CA_RL_ALERT,MG_PPM,MG,MG_FLAG,MG_RL_ALERT,NA_PPM,NA,NA_FLAG,NA_RL_ALERT,K_PPM,K,K_FLAG,K_RL_ALERT,COLOR,COLOR_FLAG,COLOR_RL_ALERT,SIO2,SIO2_FLAG,SIO2_RL_ALERT,H,OH,NH4ION,CATSUM,ANSUM2,ANDEF2,SOBC,BALANCE2,ORGION,CONCAL2,CONDHO2,DAY_SHIP,DAYSHIP_ALERT,DATE_RECEIVED,DATE_FILTERED,DATEFILT_ALERT,PHLAB_HT,PHLAB_HT_ALERT,COND_HT,COND_HT_ALERT,ANC_HT,ANC_HT_ALERT,TURB_HT,TURB_HT_ALERT,TOC_HT,TOC_HT_ALERT,DOC_HT,DOC_HT_ALERT,NH4_HT,NH4_HT_ALERT,NO3NO2_HT,NO3NO2_HT_ALERT,NTL_HT,NTL_HT_ALERT,PTL_HT,PTL_HT_ALERT,CL_HT,CL_HT_ALERT,NO3_HT,NO3_HT_ALERT,SO4_HT,SO4_HT_ALERT,CA_HT,CA_HT_ALERT,MG_HT,MG_HT_ALERT,NA_HT,NA_HT_ALERT,K_HT,K_HT_ALERT,COLOR_HT,COLOR_HT_ALERT,SIO2_HT,SIO2_HT_ALERT,COM_FIELD_PH,COMMENT_FLD_CHEM,COMMENT_LAB_CHEM,COMMENT_IM_CHEM,INDXSAMP_CHLA,DATECHLA,SAMPLED_CHLA,CHLA,SAMPLE_ID_CHLA,LAB_ID_CHLA,CHLA_RL_ALERT,FLAG_FLD_CHLA,COMMENT_FLD_CHLA,FLAG_LAB_CHLA,COMMENT_LAB_CHLA,CHLA_HT_ALERT,CHLA_HT,DATESECCHI,SAMPLED_SECCHI,SECMEAN,CLEAR_TO_BOTTOM,COMMENT_SECCHI,VISIT_ID,FLAG_SECCHI
NLA06608-0388,2007,2,PROB_Lake,Target_Sampled,Yes,8/26/2007,D,8/26/2007,YES,NO,6.9,1,2,517631,0711029,7.07,,40.38,,N,133.09,,1.04,,Y,1.58,,N,1.45,,N,0.01,0.71393,,Y,0,,Y,0.049,49,,N,49,,N,0.813,22.931478,,N,0,0,,Y,8.244,171.64008,,N,2.376,118.5624,,N,1.767,145.402896,,N,1.003,43.62810283,,N,0.858,21.9447228,,N,0,,Y,4.392,,N,0.126,0.079,0.711098992,330.38,327.79,2.59,329.54,0.39,14.13,40.07,32.91,2,,8/28/2007,8/28/2007,,2,N,2,N,2,N,2,N,79,Y,47,Y,5,N,3,N,18,N,18,N,166,Y,166,Y,166,Y,276,Y,276,Y,276,Y,276,Y,2,N,3,N,,,,,NO,8/26/2007,YES,0.385,517632,0711029,N,,,IM,Vol. Filt. Chg (missing),N,17,,,,,,7776,
NLA06608-0388,2007,2,PROB_Lake,Target_Sampled,Yes,8/26/2007,P,8/26/2007,YES,NO,6.9,1,2,515581,0711028,7.07,,39.83,,N,133.4,,1.09,<RL (2),Y,1.59,,N,1.45,,N,0.01,0.71393,<RL (0.02),Y,0.005,<RL (0.02),Y,0.035,35,,N,1,<RL (4),Y,0.818,23.072508,,N,0.005,0.5,<RL (0.02),Y,8.217,171.07794,,N,2.421,120.8079,,N,1.964,161.613632,,N,1.11,48.2823471,,N,0.983,25.1417978,,N,0,<RL (5),Y,4.357,,N,0.085,0.117,0.709750572,356.64,327.64,29,355.85,4.24,14.21,41.5,34.35,2,N,8/28/2007,8/28/2007,N,2,N,2,N,2,N,2,N,79,Y,47,Y,5,N,3,N,18,N,18,N,166,Y,166,Y,166,Y,208,Y,208,Y,208,Y,208,Y,2,N,3,N,,,,,NO,8/26/2007,YES,0.352,515582,0711028,N,,,,,N,17,8/26/2007,YES,4.5,,,7776,
NLA06608-0393,2007,1,PROB_Lake,Target_Sampled,Yes,7/23/2007,P,7/23/2007,YES,YES,7.5,1.8,2,507141,0710500,7.44,,61.3,,N,523.42,,1.67,<RL (2),Y,2,,N,1.75,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.101,101,,N,8,,N,0.844,23.805864,,N,0.005,0.5,<RL (0.02),Y,1.852,38.55864,,N,5.921,295.4579,,N,1.901,156.429488,,N,2.067,89.90955987,,N,0.752,19.2336032,,N,1,<RL (5),Y,10.55,,N,0.036,0.275,0.281683585,561.35,585.82,-24.47,561.03,-2.13,17.3,60.05,57.38,2,N,7/25/2007,7/25/2007,N,2,N,3,N,2,N,3,N,17,Y,14,N,15,N,7,N,45,Y,45,Y,130,Y,130,Y,130,Y,290,Y,290,Y,290,Y,290,Y,4,Y,7,N,,,,,YES,7/23/2007,YES,1.239,507142,0710500,N,,,,5 mL leak before grinding,N,25,7/23/2007,YES,2.74,,,7778,
NLA06608-0395,2007,1,PROB_Lake,Target_Sampled,Yes,6/27/2007,P,6/27/2007,YES,YES,8,1,1.3,505991,0710135,8.33,,266.6,,N,1931.47,,5.01,,N,4.48,,N,4.04,,N,0.014,0.999502,<RL (0.02),Y,0.005,<RL (0.02),Y,0.231,231,,N,13,,N,10.62,299.54772,,N,0.005,0.5,<RL (0.02),Y,22.498,468.40836,,N,24.06,1200.594,,N,6.826,561.697888,,N,16.53,719.0154933,,N,1.923,49.1838018,,N,8,,N,5.206,,N,0.005,2.138,0.902766376,2531.4,2699.43,-168.03,2530.49,-3.21,40.29,287.47,259.04,1,N,6/28/2007,6/28/2007,N,6,Y,8,Y,6,N,2,N,14,N,13,N,35,Y,6,N,85,Y,85,Y,111,Y,107,Y,111,Y,296,Y,296,Y,296,Y,296,Y,2,N,6,N,,,,,YES,6/27/2007,YES,30.4,505992,0710135,N,F1,SENT WITHOUT RECORDING AMOUNT FILTERED ON FORM.,,,N,28,6/27/2007,YES,0.68,,,7779,
NLA06608-0399,2007,1,PROB_Lake,Target_Sampled,Yes,7/16/2007,P,7/16/2007,YES,YES,7.8,1,2,507901,0710340,8.43,,460.7,,N,3673.39,,1.08,<RL (2),Y,13.17,,N,14.26,,N,0.034,2.427362,,N,0.005,<RL (0.02),Y,0.586,586,,N,13,,N,25.353,715.106718,,N,0.005,0.5,<RL (0.02),Y,27.422,570.92604,,N,61.26,3056.874,,N,17.03,1401.36464,,N,9.748,424.0147023,,N,2.084,53.3016344,,N,39,,N,7.717,,N,0.004,2.692,2.138833897,4937.7,4959.43,-21.73,4935.55,-0.22,142.28,545.5,497.79,1,N,7/17/2007,7/17/2007,N,1,N,1,N,1,N,1,N,11,N,4,N,18,N,3,N,36,Y,36,Y,109,Y,107,Y,107,Y,289,Y,289,Y,289,Y,289,Y,1,N,3,N,,,,,YES,7/16/2007,YES,3.352,507902,0710340,N,,,,,N,22,7/16/2007,YES,2.27,,,7780,
NLA06608-0401,2007,1,PROB_Lake,Target_Sampled,Yes,8/27/2007,P,8/27/2007,YES,YES,8.52,0.5,2,513081,0711037,7.85,,87.11,,N,567.56,,5.17,,N,4.64,,N,4.39,,N,0.005,0.35,<RL (0.02),Y,0.013,<RL (0.02),Y,0.279,279,,N,10,,N,3.779,106.590474,,N,0.005,0.5,<RL (0.02),Y,6.19,128.8758,,N,10.68,532.932,,N,2.242,184.489696,,N,2.478,107.7870776,,N,0.738,18.8755308,,N,5,<RL (5),N,0.578,,N,0.014,0.708,0.551572955,844.65,803.4,41.25,844.08,2.5,43.64,92.14,85.38,2,N,8/29/2007,8/29/2007,N,3,N,2,N,3,N,2,N,80,Y,46,Y,4,N,9,Y,17,N,17,N,165,Y,165,Y,165,Y,207,Y,207,Y,207,Y,207,Y,2,N,9,Y,,,,,YES,8/27/2007,YES,16.16,513082,0711037,N,,,,,N,16,8/27/2007,YES,1.87,,"SECCHI WITH SCOPE MEASUREMENTS:DISAPPEARS--2.28, APPEARS--2.09.",7781,
NLA06608-0402,2007,1,PROB_Lake,Target_Sampled,Yes,6/26/2007,P,6/26/2007,YES,YES,9.2,0.5,1.3,505801,0710145,7.26,,100.9,,N,829.67,,10.2,,N,11.45,,N,8.43,,N,0.338,24.130834,,N,0.005,<RL (0.02),Y,2.287,2287,,N,176,,N,4.942,139.394052,,N,0.005,0.5,<RL (0.02),Y,1.152,23.98464,,N,6.494,324.0506,,N,4.139,340.590032,,N,4.862,211.4853798,,N,0.947,24.2210402,,N,9,,N,6.692,,N,0.055,0.182,23.91274165,924.31,993.1,-68.79,900.35,-3.59,83.05,100.98,97.61,2,N,6/28/2007,6/28/2007,N,9,Y,9,Y,9,Y,3,N,16,Y,15,Y,36,Y,7,N,97,Y,49,Y,98,Y,98,Y,98,Y,297,Y,297,Y,297,Y,297,Y,3,N,7,N,,,,,YES,6/26/2007,YES,73.728,505802,0710145,N,,,,,Y,29,6/26/2007,YES,0.82,,,7782,
NLA06608-0402,2007,2,PROB_Lake,Target_Sampled,Yes,9/6/2007,D,9/6/2007,YES,NO,9.5,1,2,505821,0711174,9.24,,108.4,,N,896.37,,38.5,,N,8.37,,N,3.94,,N,0.011,0.785323,,Y,0,,Y,1.523,1523,,N,154,,N,4.441,125.262846,,N,0,0,,Y,1.814,37.76748,,N,7.636,381.0364,,N,4.736,389.715968,,N,4.738,206.0916762,,N,0.168,4.2968688,,N,12,,N,7.362,,N,0,31.623,0.303807808,981.45,1059.4,-77.96,981.14,-3.82,39.39,111.3,107.2,2,,9/8/2007,9/8/2007,,2,N,2,N,2,N,2,N,168,Y,120,Y,21,N,4,N,11,N,11,N,169,Y,169,Y,169,Y,203,Y,203,Y,203,Y,203,Y,2,N,4,N,,,,,NO,9/6/2007,YES,47.808,505822,0711174,N,,,,,N,13,,,,,,7783,
NLA06608-0402,2007,2,PROB_Lake,Target_Sampled,Yes,9/6/2007,P,9/6/2007,YES,NO,9.5,1,2,517291,0711173,9.3,,107.5,,N,885.7,,14,,N,5.14,,N,3.81,,N,0.011,0.785323,<RL (0.02),Y,0.005,<RL (0.02),Y,1.027,1027,,N,96,,N,4.634,130.706604,,N,0.005,0.5,<RL (0.02),Y,1.95,40.599,,N,7.794,388.9206,,N,4.873,400.989424,,N,4.917,213.8777484,,N,0.19,4.859554,,N,14,,N,7.652,,N,0.001,19.953,0.392656499,1009.04,1057.01,-47.97,1008.65,-2.32,38.08,111.18,106.94,2,N,9/8/2007,9/8/2007,N,2,N,2,N,2,N,2,N,124,Y,120,Y,21,N,4,N,11,N,11,N,169,Y,169,Y,169,Y,203,Y,203,Y,203,Y,203,Y,2,N,4,N,,,,,NO,9/6/2007,YES,81.504,517292,0711173,N,,,,,N,13,9/6/2007,YES,1.84,,,7783,
NLA06608-0403,2007,1,PROB_Lake,Target_Sampled,Yes,8/6/2007,P,8/6/2007,YES,YES,,,2,508411,0710695,8.65,,274.7,,N,2838.67,,3.26,,N,5.62,,N,5.64,,N,0.011,0.785323,<RL (0.02),Y,0.005,<RL (0.02),Y,0.485,485,,N,20,,N,4.874,137.476044,,N,0.005,0.5,<RL (0.02),Y,2.939,61.18998,,N,26.69,1331.831,,N,16.4,1349.5232,,N,5.265,229.0149167,,N,1.671,42.7384986,,N,3,<RL (5),Y,10.209,,N,0.002,4.467,0.641667812,2953.75,3037.34,-83.59,2953.11,-1.4,56.32,307.78,291.36,1,N,8/7/2007,8/7/2007,N,1,N,1,N,1,N,1,N,17,Y,11,N,3,N,2,N,30,Y,30,Y,150,Y,150,Y,150,Y,282,Y,282,Y,282,Y,282,Y,1,N,2,N,PH WAS NOT TAKEN,,,PH_LAB USED TO CALCULATE PH-DEPENDENT VARIABLES BECAUSE PH_FIELD VALUES WERE MISSING.,YES,8/6/2007,YES,5.36,508412,0710695,N,,,,,N,23,8/6/2007,YES,2.05,,,7784,
NLA06608-0405,2007,1,PROB_Lake,Target_Sampled,Yes,8/30/2007,P,8/30/2007,YES,YES,8.1,0.5,2,517071,0711128,7.51,,55.28,,N,294.1,,3.19,,N,3.15,,N,3.31,,N,0.011,0.785323,<RL (0.02),Y,0.005,<RL (0.02),Y,0.458,458,,N,16,,N,1.458,41.124348,,N,0.005,0.5,<RL (0.02),Y,6.398,133.20636,,N,5.203,259.6297,,N,1.639,134.870032,,N,1.411,61.37512771,,N,0.509,13.0184894,,N,9,,N,3.319,,N,0.031,0.324,0.772789503,469.7,468.46,1.24,468.89,0.13,32.77,53.62,47.67,5,Y,9/4/2007,9/4/2007,N,5,Y,5,N,5,N,5,Y,190,Y,47,Y,27,N,7,N,15,N,15,N,174,Y,174,Y,174,Y,210,Y,210,Y,210,Y,210,Y,5,Y,7,N,,,,,YES,8/30/2007,YES,8.56,517072,0711128,N,F1,PUT ON WET ICE--DRY ICE DID NOT LAST 4 DAYS IN THE FIELD.,,,N,15,8/30/2007,YES,2.55,,,7785,
NLA06608-0406,2007,1,PROB_Lake,Target_Sampled,Yes,8/21/2007,P,8/21/2007,YES,YES,7.2,0.5,2,512081,0710924,7.24,,23.52,,N,202.9,,0.792,<RL (2),Y,2.17,,N,2.34,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.172,172,,N,4,<RL (4),N,0.628,17.713368,,N,0.005,0.5,<RL (0.02),Y,0.125,2.5,<RL (0.5),Y,1.75,87.325,,N,0.81,66.65328,,N,1.212,52.71910332,,N,0.138,3.5295708,,N,2,<RL (5),Y,7.587,,N,0.058,0.174,0.283106185,210.57,221.17,-10.6,210.23,-2.46,23.04,22.12,21.82,1,N,8/22/2007,8/22/2007,N,1,N,1,N,1,N,1,N,71,Y,10,N,9,N,2,N,22,N,22,N,165,Y,165,Y,165,Y,181,Y,181,Y,181,Y,181,Y,1,N,2,N,,,,,YES,8/21/2007,YES,1.232,512082,0710924,N,,,,,N,17,8/21/2007,NOT DONE,,,DID NOT RECORD SECCHI AT THE SITE,7786,K
NLA06608-0407,2007,1,PROB_Lake,Target_Sampled,Yes,7/23/2007,P,7/23/2007,YES,YES,8.9,1,2,503871,0710497,8.96,,1403,,N,6959.71,,1.8,<RL (2),Y,30.45,,N,26.01,,N,0.304,21.703472,,N,0.015,<RL (0.02),Y,2.872,2872,,N,762,,N,24.042,678.128652,,N,0.102,7.282086,,N,459.797,9572.97354,,N,80.36,4009.964,,N,105.4,8673.1552,,N,54.68,2378.449315,,N,42.78,1094.166948,,N,37,,N,39.218,,N,0.001,9.12,14.89497941,16170.63,17218.1,-1047.46,16155.74,-3.14,259.88,2027.97,1533.99,2,N,7/25/2007,7/25/2007,N,2,N,3,N,2,N,3,N,17,Y,148,Y,15,N,7,N,79,Y,79,Y,130,Y,130,Y,133,Y,290,Y,290,Y,290,Y,290,Y,4,Y,7,N,,,,,YES,7/23/2007,YES,1.813,503872,0710497,N,,,,,N,25,7/23/2007,YES,2.47,,,7787,
NLA06608-0408,2007,1,PROB_Lake,Target_Sampled,Yes,6/20/2007,P,6/20/2007,YES,YES,7.25,0.1,2,502551,0710084,8.19,,346.4,,N,3775.35,,6.58,,N,2.17,,N,2.29,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.27,270,,N,15,,N,1.415,39.91149,,N,0.005,0.5,<RL (0.02),Y,8.979,186.94278,,N,64.38,3212.562,,N,5.052,415.718976,,N,1.472,64.02848192,,N,0.971,24.8348786,,N,5,<RL (5),N,7.28,,N,0.006,1.549,0.331251076,3717.48,4002.21,-284.73,3717.14,-3.69,22.82,404.38,374.67,2,N,6/22/2007,6/22/2007,N,8,Y,7,N,8,Y,5,Y,15,Y,15,Y,29,Y,7,N,51,Y,51,Y,5,N,5,N,5,N,302,Y,302,Y,302,Y,302,Y,5,Y,7,N,,,,,YES,6/20/2007,YES,5.667,502552,0710084,N,,,,,Y,30,6/20/2007,YES,1.17,,,7788,
NLA06608-0413,2007,1,PROB_Lake,Target_Sampled,Yes,6/27/2007,P,6/27/2007,YES,YES,8.6,0.5,2,506761,0710152,7.28,,64.83,,N,314.61,,10.6,,N,8.66,,N,7.34,,N,0.024,1.713432,,N,0.005,<RL (0.02),Y,0.581,581,,N,106,,N,6.455,182.06973,,N,0.005,0.5,<RL (0.02),Y,2.796,58.21272,,N,4.553,227.1947,,N,1.93,158.81584,,N,3.705,161.1586451,,N,1.119,28.6202154,,N,43,,N,4.487,,N,0.052,0.191,1.697223231,577.54,554.94,22.59,575.79,2,72.34,64.83,61.59,2,N,6/29/2007,6/29/2007,N,8,Y,8,Y,8,Y,5,Y,15,Y,14,N,35,Y,6,N,96,Y,48,Y,97,Y,97,Y,97,Y,296,Y,296,Y,296,Y,296,Y,5,Y,6,N,,,,,YES,6/27/2007,YES,108.576,506762,0710152,N,,,,,Y,29,6/27/2007,YES,0.95,,,7789,
NLA06608-0414,2007,1,PROB_Lake,Target_Sampled,Yes,7/31/2007,P,7/31/2007,YES,YES,6.4,0,1.8,505311,0710637,7.41,,58.79,,N,475.63,,3.06,,N,29.19,,N,27.44,,N,0.027,1.927611,,N,0.005,<RL (0.02),Y,1.296,1296,,N,40,,N,0.233,6.571998,,N,0.005,0.5,<RL (0.02),Y,0.661,13.76202,,N,7.074,352.9926,,N,3.021,248.592048,,N,1.002,43.58460522,,N,0.262,6.7010692,,N,125,,N,3.297,,N,0.039,0.257,1.903093778,653.81,496,157.81,651.87,13.72,271.16,59.81,58.19,2,N,8/2/2007,8/2/2007,N,2,N,3,N,2,N,3,N,20,Y,140,Y,9,N,6,N,35,Y,35,Y,142,Y,142,Y,142,Y,287,Y,287,Y,287,Y,287,Y,3,N,6,N,,,,,YES,7/31/2007,YES,6.688,505312,0710637,N,,,,,N,24,7/31/2007,YES,0.9,,,7790,
NLA06608-0418,2007,1,PROB_Lake,Target_Sampled,Yes,7/19/2007,P,7/19/2007,YES,YES,6.6,0.1,2,507241,0710411,6.63,,66.51,,N,56.85,,0.919,<RL (2),Y,4.08,,N,3.34,,N,0.013,0.928109,<RL (0.02),Y,0.005,<RL (0.02),Y,0.296,296,,N,8,,N,15.346,432.849276,,N,0.005,0.5,<RL (0.02),Y,2.094,43.59708,,N,1.746,87.1254,,N,0.54,44.43552,,N,8,347.98088,,N,0.385,9.846991,,N,8,,N,0.855,,N,0.234,0.043,0.926128921,490.55,533.53,-42.98,489.39,-4.2,32.17,64.9,61.92,1,N,7/20/2007,7/20/2007,N,1,N,2,N,1,N,1,N,85,Y,11,N,18,N,4,N,35,Y,35,Y,110,Y,110,Y,110,Y,287,Y,287,Y,287,Y,287,Y,4,Y,4,N,,,,,YES,7/19/2007,YES,2.184,507242,0710411,N,,,,,N,26,7/19/2007,"YES, CLEAR TO BOTTOM",,Y, -ATH:Clear to Bottom Secchi numbers set to missing,7791,
NLA06608-0421,2007,1,PROB_Lake,Target_Sampled,Yes,6/28/2007,P,6/28/2007,YES,YES,8.3,1,,504941,0710165,7.78,,451.6,,N,2075.54,,1.08,<RL (2),Y,2.55,,N,2.6,,N,0.04,2.85572,,N,0.276,,N,0.537,537,,N,9,,N,65.636,1851.329016,,N,0.269,19.204717,,N,15.854,330.08028,,N,36.76,1834.324,,N,7.988,657.316544,,N,40.67,1769.047799,,N,0.807,20.6403162,,N,14,,N,4.333,,N,0.017,0.603,2.772004665,4284.12,4276.17,7.95,4281.33,0.09,25.83,495.75,461.34,1,N,6/29/2007,6/29/2007,N,8,Y,7,N,8,Y,4,Y,15,Y,14,N,34,Y,5,N,95,Y,47,Y,100,Y,96,Y,96,Y,302,Y,302,Y,302,Y,302,Y,4,Y,5,N,,,,,YES,6/28/2007,YES (Missing volume),2.184,504942,0710165,N,K,,,,N,28,6/28/2007,YES,2.9,,,7792,
NLA06608-0425,2007,1,PROB_Lake,Target_Sampled,Yes,8/1/2007,P,8/1/2007,YES,YES,8.9,1,2,504021,0710679,8.41,,216.8,,N,2029.71,,8.09,,N,7.32,,N,7,,N,0.34,24.27362,,N,0.027,,N,1.433,1433,,N,234,,N,6.821,192.393126,,N,0.076,5.425868,,N,1.574,32.77068,,N,18.94,945.106,,N,9.056,745.200128,,N,8.428,366.5978571,,N,3.881,99.2627846,,N,15,,N,34.478,,N,0.004,2.57,21.50337776,2177.67,2260.3,-82.63,2156.17,-1.86,69.84,231.34,221.34,2,N,8/3/2007,8/3/2007,N,3,N,3,N,3,N,2,N,22,Y,16,Y,8,N,5,N,35,Y,35,Y,155,Y,155,Y,155,Y,287,Y,287,Y,287,Y,287,Y,2,N,5,N,,,,,YES,8/1/2007,YES,16.16,504022,0710679,N,,,,,N,28,8/1/2007,YES,1.43,,,7793,
NLA06608-0426,2007,1,PROB_Lake,Target_Sampled,Yes,9/17/2007,P,9/17/2007,YES,YES,7.6,1,2,516391,0711277,8.31,,206.2,,N,1689.65,,1.48,<RL (2),Y,6.72,,N,6.2,,N,0.015,1.070895,<RL (0.02),Y,0.005,<RL (0.02),Y,0.574,574,,N,5,,N,8.5,239.751,,N,0.005,0.5,<RL (0.02),Y,5.31,110.5542,,N,24.99,1247.001,,N,6.713,552.399344,,N,3.514,152.8506015,,N,0.583,14.9111578,,N,5,<RL (5),N,0.363,,N,0.005,2.042,0.971481452,1968.14,2039.96,-71.82,1967.16,-1.79,61.83,214.9,203.43,2,N,9/19/2007,9/19/2007,N,2,N,2,N,2,N,2,N,131,Y,36,Y,11,N,3,N,25,N,25,N,7,N,7,N,7,N,205,Y,205,Y,205,Y,205,Y,2,N,3,N,,,,,YES,9/17/2007,YES,3.12,516392,0711277,N,,,,,N,4,9/17/2007,YES,3.6,,,7794,
NLA06608-0432,2007,1,PROB_Lake,Target_Sampled,Yes,7/16/2007,P,7/16/2007,YES,YES,7.29,1,0.6,506561,0710350,7.33,,66.2,,N,421.01,,60.1,,N,4.44,,N,3.88,,N,0.051,3.641043,,N,0.206,,N,0.644,644,,N,218,,N,3.999,112.795794,,N,0.22,15.70646,,N,3.135,65.2707,,N,4.031,201.1469,,N,1.508,124.090304,,N,4.693,204.1342837,,N,2.504,64.0438064,,N,6,,N,7.556,,N,0.047,0.214,3.602441164,597.06,614.83,-17.77,593.42,-1.47,38.28,67.47,63.77,1,N,7/17/2007,7/17/2007,N,2,N,1,N,2,N,1,N,15,Y,4,N,18,N,3,N,36,Y,36,Y,109,Y,109,Y,109,Y,289,Y,289,Y,289,Y,289,Y,1,N,3,N,,,,,YES,7/16/2007,YES,24.8,506562,0710350,N,,,,,N,25,7/16/2007,YES,0.31,,,7795,
NLA06608-0433,2007,1,PROB_Lake,Target_Sampled,Yes,8/9/2007,P,8/9/2007,YES,YES,8,0.2,2,503911,0710788,8.01,,171,,N,995.51,,0.712,<RL (2),Y,3.32,,N,2.77,,N,0.03,2.14179,,N,0.153,,N,0.422,422,,N,7,,N,13.296,375.026976,,N,0.187,13.350491,,N,9.613,200.14266,,N,17.25,860.775,,N,3.604,296.565952,,N,9.105,396.0457391,,N,1.135,29.029441,,N,15,,N,1.077,,N,0.01,1.023,2.037301987,1584.46,1584.04,0.42,1582.42,0.01,27.57,179.07,166.73,2,N,8/11/2007,8/11/2007,N,2,N,2,N,2,N,2,N,22,Y,14,N,18,N,7,N,29,Y,29,Y,154,Y,154,Y,154,Y,280,Y,280,Y,280,Y,280,Y,2,N,7,N,,,,,YES,8/9/2007,YES,1.68,503912,0710788,N,,,,,N,27,8/9/2007,YES,5.05,,,7796,
NLA06608-0435,2007,1,PROB_Lake,Target_Sampled,Yes,7/23/2007,P,7/23/2007,YES,YES,6.79,1,1.6,506581,0710501,7.28,,79.65,,N,605.44,,9.08,,N,19.02,,N,17.78,,N,0.202,14.421386,,N,0.042,,N,1.824,1824,,N,78,,N,1.012,28.544472,,N,0.057,4.069401,,N,3.831,79.76142,,N,7.763,387.3737,,N,3.732,307.098816,,N,2.036,88.56113396,,N,0.651,16.6503666,,N,54,,N,6.07,,N,0.052,0.191,14.2849622,814.02,717.87,96.15,799.68,6.28,175.24,81.86,77.14,2,N,7/25/2007,7/25/2007,N,2,N,3,N,2,N,3,N,17,Y,14,N,15,N,7,N,45,Y,45,Y,130,Y,130,Y,130,Y,290,Y,290,Y,290,Y,290,Y,4,Y,7,N,,,,,YES,7/23/2007,YES,23.2,506582,0710501,N,,,,SAM_ID chg (506852),N,25,7/23/2007,YES,0.8,,,7797,
NLA06608-0436,2007,1,PROB_Lake,Target_Sampled,Yes,9/5/2007,P,9/5/2007,YES,YES,7.5,1,2,516631,0711160,7.4,,73.1,,N,453.58,,2.41,,N,3.72,,N,3.12,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.398,398,,N,29,,N,2.173,61.291638,,N,0.005,0.5,<RL (0.02),Y,6.963,144.96966,,N,7.127,355.6373,,N,1.528,125.736064,,N,3.338,145.1950222,,N,1.126,28.7992516,,N,11,,N,3.474,,N,0.04,0.251,0.634548307,656.04,659.88,-3.84,655.37,-0.29,30.83,73.76,66.82,2,N,9/7/2007,9/7/2007,N,2,N,2,N,2,N,2,N,125,Y,121,Y,22,N,5,N,9,N,9,N,170,Y,170,Y,170,Y,204,Y,204,Y,204,Y,204,Y,2,N,5,N,,,,,YES,9/5/2007,YES,18.216,516632,0711160,N,,,,,N,14,9/5/2007,YES,1.52,,,7798,
NLA06608-0439,2007,1,PROB_Lake,Lake_Shallow,Yes,6/27/2007,P,6/27/2007,YES,YES,8.71,0.5,0.2,514011,0710161,8.6,,2682,,N,9273.11,,103,,N,108.66,,N,66.98,,N,0.152,10.851736,,N,0.005,<RL (0.02),Y,19.2,19200,,N,1056,,N,41.4,1167.7284,,N,0.005,0.5,<RL (0.02),Y,1032.531,21497.29542,,N,35.3,1761.47,,N,243,19995.984,,N,213.9,9304.138779,,N,59.35,1517.97121,,N,69,,N,26.455,,N,0.003,3.981,9.046646698,32588.61,31938.14,650.48,32579.56,1.01,668.7,3964.86,2796.19,2,N,6/29/2007,6/29/2007,N,8,Y,8,Y,8,Y,5,Y,16,Y,16,Y,35,Y,6,N,139,Y,103,Y,101,Y,97,Y,106,Y,296,Y,296,Y,296,Y,296,Y,5,Y,6,N,,,,,YES,6/27/2007,YES,377.28,514012,0710161,N,,,,,Y,29,6/27/2007,YES,0.1,,,7799,
