SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_PHAB,AREA_HA,CLASSP,EcoP6,RDis_IX,RVeg_OE,LitCvr_OE,LitRipCvr_OE,RDIS_COND,RVEG_COND,LITCVR_COND,LITRIPCVR_COND,UID
NLA06608-0529,1,PROB_Lake,Target_Sampled,Target,47.1844144,-119.3639845,WA,Region_10,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.3370883,WA,YES,WMTNS,XER,10,III,Xeric West,III,NATURAL,WMTNS NATURAL,G,SO-SO,17,17020015,,,YES,YES,2606.638733,S,WEST,0.6246,0.9878,0.6108,0.773,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-0529+2007+1
NLA06608-0530,1,PROB_Lake,Target_Sampled,Target,31.0598838,-81.4130868,GA,Region_4,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,402.5352728,GA,NO,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,MAN-MADE,PLNLOW MAN-MADE,D,TRASH,3,3070203,,,YES,YES,9.74120149,T,CPL,0.5722,0.1845,0.3256,0.2471,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0530+2007+1
NLA06608-0531,1,PROB_Lake,Target_Sampled,Target,46.0340736,-99.1679106,ND,Region_8,"(10,20]",,NLALake,Panel_1,"NPL_ND_(10,20]",0.01091188,90.76105074,81.7895212,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,TRASH,10,10130106,,,YES,YES,13.88016093,T,CENPL,0.9259,0.1833,0.2895,0.213,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0531+2007+1
NLA06608-0533,1,PROB_Lake,Target_Sampled,Target,42.2521803,-78.2923708,NY,Region_2,>100,,NLALake,Panel_1,NAP_NY_>100,0.0106732,92.79069254,99.7134991,NY,NO,EHIGH,NAP,60,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,EHIGH MAN-MADE,B,TRASH,5,5010001,,,YES,YES,168.057458,T,NAP,0.868,0.459,0.3252,0.3986,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0533+2007+1
NLA06608-0537,1,PROB_Lake,Target_Sampled,Target,37.6955888,-81.0548323,WV,Region_3,"(20,50]",,NLALake,Panel_1,"SAP_WV_(20,50]",0.28054317,3.5301995,10.7699239,WV,YES,EHIGH,SAP,69,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,5,5050004,,,YES,YES,35.86934062,S,SAP,0.2274,0.8394,0.7123,0.7219,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-0537+2007+1
NLA06608-0540,1,PROB_Lake,Target_Sampled,Target,35.1710432,-99.3711523,OK,Region_6,"(10,20]",,NLALake,Panel_1,"SPL_OK_(10,20]",0.01922097,51.52566236,14.151046,OK,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11120303,,,YES,YES,10.09053282,S,CENPL,0.92,0.0632,0.0487,0.0544,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0540+2007+1
NLA06608-0541,1,PROB_Lake,Target_Sampled,Target,38.9650435,-77.3374568,VA,Region_3,"(10,20]",,NLALake,Panel_1,"SAP_VA_(10,20]",0.01795628,55.15471965,28.2877005,VA,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,TRASH,2,2070008,,,YES,YES,10.11175187,T,SAP,0.8688,0.6157,0.3484,0.4574,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0541+2007+1
NLA06608-0542,1,PROB_Lake,Target_Sampled,Target,45.7857507,-88.3657935,WI,Region_5,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,724.8867084,WI,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,4,4030108,,,YES,YES,4.61237766,R,UMW,0,1.4144,0.7421,1.0935,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0542+2007+1
NLA06608-0546,1,PROB_Lake,Target_Sampled,Target,42.3549666,-71.4797893,MA,Region_1,"(4,10]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,5.0261818,MA,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,B,TRASH,1,1070005,,,YES,YES,6.57936626,T,NAP,0.1552,1.4595,1.6565,1.4804,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0546+2007+1
NLA06608-0547,1,PROB_Lake,Target_Sampled,Target,44.2067283,-89.8348641,WI,Region_5,>100,,NLALake,Panel_1,UMW_WI_>100,0.01464239,67.63740898,64.9960344,WI,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,7,7070003,,,YES,YES,123.811974,S,UMW,0.6682,0.7527,0.1886,0.503,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0547+2007+1
NLA06608-0550,1,PROB_Lake,Target_Sampled,Target,43.9575273,-71.9679131,NH,Region_1,"(50,100]",,NLALake,Panel_1,"NAP_NH_(50,100]",0.03639742,27.20998824,20.3121784,NH,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1080104,,,YES,YES,61.59577382,S,NAP,0.5417,1.087,0.7642,0.942,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0550+2007+1
NLA06608-0551,1,PROB_Lake,Target_Sampled,Target,45.1082347,-94.1680192,MN,Region_5,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,5.660085,MN,YES,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7010204,,,YES,YES,219.6509157,S,UMW,0.5718,0.309,0.6855,0.4392,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0551+2007+1
NLA06608-0555,1,PROB_Lake,Target_Sampled,Target,41.7209286,-85.0076901,IN,Region_5,"(10,20]",,NLALake,Panel_1,"UMW_IN_(10,20]",0.01889863,52.40451623,16.3988026,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,4,4050001,,,YES,YES,11.79625324,S,UMW,0.7007,0.41,0.9868,0.6123,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-0555+2007+1
NLA06608-0558,1,PROB_Lake,Target_Sampled,Target,46.7633039,-96.2151878,MN,Region_5,"(10,20]",,NLALake,Panel_1,"UMW_MN_(10,20]",0.00165488,598.4580363,432.3955559,MN,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,REF,9,9020106,,,YES,YES,14.03501697,R,UMW,0.1,1.0598,1.5628,1.2045,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0558+2007+1
NLA06608-0560,1,PROB_Lake,Target_Sampled,Target,35.6185888,-101.6607655,TX,Region_6,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.1860872,TX,YES,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11090106,,,YES,NOT DONE,6559.392801,,CENPL,,,,,4:NOT ASSESSED,4:NOT ASSESSED,4:NOT ASSESSED,4:NOT ASSESSED,NLA06608-0560+2007+1
NLA06608-0561,1,PROB_Lake,Target_Sampled,Target,44.9484358,-116.0893222,ID,Region_10,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.428402,ID,NO,WMTNS,WMT,16,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17050123,,,YES,YES,2018.422831,S,WEST,0.7029,0.9368,0.7524,0.8714,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0561+2007+1
NLA06608-0562,1,PROB_Lake,Target_Sampled,Target,41.6868681,-71.6108784,RI,Region_1,>100,,NLALake,Panel_1,NAP_RI_>100,0.12837078,7.71494369,1.516245,RI,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1090004,,,YES,YES,157.2914486,S,NAP,0.7649,0.422,0.0604,0.2849,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0562+2007+1
NLA06608-0562,2,PROB_Lake,Target_Sampled,Target,41.6868681,-71.6108784,RI,Region_1,>100,,NLALake,Panel_1,NAP_RI_>100,0.12837078,7.71494369,1.516245,RI,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1090004,,,YES,YES,157.2914486,S,NAP,0.8889,0.8614,0.2338,0.6193,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0562+2007+2
NLA06608-0564,1,PROB_Lake,Target_Sampled,Target,35.9747259,-105.9168212,NM,Region_6,"(20,50]",,NLALake,Panel_1,"XER_NM_(20,50]",0.07570243,13.08245175,17.0218682,NM,YES,WMTNS,XER,22,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,REF,13,13020101,,,YES,YES,40.7999372,R,WEST,0.2375,1.8966,0.7484,1.6984,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0564+2007+1
NLA06608-0565,1,PROB_Lake,Target_Sampled,Target,37.2452592,-121.9668773,CA,Region_9,"(10,20]",,NLALake,Panel_1,"XER_CA_(10,20]",0.00691025,143.3194638,85.6662476,CA,YES,WMTNS,XER,6,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,18,18050003,,,YES,YES,19.3007469,T,WEST,0.863,0.8301,1.0237,0.7668,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-0565+2007+1
NLA06608-0569,1,PROB_Lake,Target_Sampled,Target,34.6051754,-112.4389242,AZ,Region_9,>100,,NLALake,Panel_1,WMT_AZ_>100,0.19769461,5.00961241,1.2953054,AZ,YES,WMTNS,WMT,23,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,TRASH,15,15060202,,,YES,YES,119.1797911,T,WEST,0.2654,0.9519,0.9656,0.9133,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0569+2007+1
NLA06608-0570,1,PROB_Lake,Target_Sampled,Target,45.4421355,-109.2242066,MT,Region_8,>100,,NLALake,Panel_1,NPL_MT_>100,0.09681973,10.2290445,2.212647,MT,NO,PLNLOW,NPL,43,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10070006,,,YES,YES,296.9416249,S,CENPL,0.531,1.0136,0.6797,0.8346,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0570+2007+1
NLA06608-0579,1,PROB_Lake,Target_Sampled,Target,46.8246971,-99.7794296,ND,Region_8,>100,,NLALake,Panel_1,NPL_ND_>100,0.04063311,24.37355445,21.9642824,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10130103,,,YES,YES,314.2066556,S,CENPL,0.4368,0.4003,0.7306,0.5018,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-0579+2007+1
NLA06608-0580,1,PROB_Lake,Target_Sampled,Target,37.1771885,-82.3910488,VA,Region_3,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,4.0178193,VA,NO,EHIGH,SAP,69,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,TRASH,5,5070202,,,YES,YES,476.3427424,T,SAP,0.1152,1.2077,3.2949,1.9789,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0580+2007+1
NLA06608-0581,1,PROB_Lake,Target_Sampled,Target,43.2526386,-114.3827885,ID,Region_10,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.428402,ID,NO,WMTNS,XER,12,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,17,17040219,,,YES,YES,1560.7504,S,WEST,0.6111,0.3043,0.6813,0.4418,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-0581+2007+1
NLA06608-0582,1,PROB_Lake,Target_Sampled,Target,41.8007937,-72.5246839,CT,Region_1,"(20,50]",,NLALake,Panel_1,"NAP_CT_(20,50]",0.02105084,47.04674385,53.0191684,CT,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,TRASH,1,1080205,,,YES,YES,21.1105314,T,NAP,0.8285,0.4535,1.0264,0.635,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-0582+2007+1
NLA06608-0583,1,PROB_Lake,Lake_Shallow,NonTarget,31.2062744,-91.5469012,MS,Region_4,"(20,50]",,NLALake,Panel_1,"CPL_MS_(20,50]",0.00679811,145.683643,72.0907583,MS,NO,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,8,8060100,,,YES,YES,24.40587269,T,CPL,0.7364,0.2893,0.5928,0.4278,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0583+2007+1
NLA06608-0585,1,PROB_Lake,Target_Sampled,Target,39.4865853,-118.7255216,NV,Region_9,>100,,NLALake,Panel_1,XER_NV_>100,0.14929334,6.63374131,1.0366961,NV,NO,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,16,16050203,,,YES,YES,164.1223762,T,WEST,0.7301,0.198,1.3259,0.5782,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-0585+2007+1
NLA06608-0587,1,PROB_Lake,Target_Sampled,Target,41.2184867,-86.591156,IN,Region_5,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.4514264,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,TRASH,7,7120001,,,YES,YES,554.0614131,T,UMW,0.8565,0.6877,0.4768,0.576,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0587+2007+1
NLA06608-0587,2,PROB_Lake,Target_Sampled,Target,41.2184867,-86.591156,IN,Region_5,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.4514264,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,TRASH,7,7120001,,,YES,YES,554.0614131,T,UMW,0.8469,0.3572,0.1207,0.2507,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0587+2007+2
NLA06608-0588,1,PROB_Lake,Target_Sampled,Target,39.3320249,-97.374823,KS,Region_7,"(10,20]",,NLALake,Panel_1,"SPL_KS_(10,20]",0.03464,28.59045899,15.2426706,KS,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,10,10250017,,,YES,YES,10.23484527,T,CENPL,0.9194,0.3138,0.0097,0.1836,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0588+2007+1
NLA06608-0590,1,PROB_Lake,Target_Sampled,Target,45.9076374,-89.9169627,WI,Region_5,"(20,50]",,NLALake,Panel_1,"UMW_WI_(20,50]",0.00595348,166.3520122,159.855637,WI,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,7,7070001,,,YES,YES,36.86968395,R,UMW,0.3797,1.0498,0.4794,0.7843,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-0590+2007+1
NLA06608-0591,1,PROB_Lake,Target_Sampled,Target,34.1376116,-84.6432365,GA,Region_4,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,6.42095801,3.4263643,GA,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,REF,3,3150104,,,YES,NOT DONE,3639.297646,,SAP,,,,,9:NO DATA,9:NO DATA,9:NO DATA,9:NO DATA,NLA06608-0591+2007+1
NLA06608-0593,1,PROB_Lake,Target_Sampled,Target,48.7086784,-122.3277089,WA,Region_10,"(10,20]",,NLALake,Panel_1,"WMT_WA_(10,20]",0.00907729,109.104571,32.5493729,WA,YES,WMTNS,WMT,2,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,17,17110002,,,YES,YES,10.31472684,S,WEST,0.8149,0.9072,0.8416,0.9023,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0593+2007+1
NLA06608-0594,1,PROB_Lake,Target_Sampled,Target,32.3783416,-82.0648507,GA,Region_4,"(4,10]",,NLALake,Panel_1,"(4,10]",0.00131289,754.345388,402.5352728,GA,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,3,3060203,,,YES,YES,6.02873578,S,CPL,0.6861,0.3345,0.3882,0.349,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0594+2007+1
NLA06608-0595,1,PROB_Lake,Target_Sampled,Target,45.8121509,-99.7660399,SD,Region_8,"(50,100]",,NLALake,Panel_1,"NPL_SD_(50,100]",0.10101267,9.80444673,4.9528204,SD,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10130106,,,YES,YES,61.07335453,S,CENPL,0.0455,0.0081,0.0292,0.0156,1:LEAST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0595+2007+1
NLA06608-0596,1,PROB_Lake,Target_Sampled,Target,39.0798636,-106.3650807,CO,Region_8,>100,,NLALake,Panel_1,WMT_CO_>100,0.04226383,23.43312119,10.0994059,CO,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,REF,11,11020001,,,YES,YES,223.2825986,R,WEST,0.1296,0.8314,0.3002,0.6539,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-0596+2007+1
NLA06608-0597,1,PROB_Lake,Target_Sampled,Target,43.5470582,-116.6654946,ID,Region_10,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.428402,ID,YES,WMTNS,XER,12,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,17,17050114,,,YES,YES,3571.159207,S,WEST,0.4746,0.7742,2.582,1.2685,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0597+2007+1
NLA06608-0599,1,PROB_Lake,Target_Sampled,Target,30.2900887,-96.5978144,TX,Region_6,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.1860872,TX,NO,PLNLOW,CPL,33,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12070102,,,YES,YES,4682.509549,S,CPL,0.5148,0.8272,1.0045,0.8849,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0599+2007+1
NLA06608-0606,1,PROB_Lake,Target_Sampled,Target,45.9726285,-90.5081642,WI,Region_5,"(50,100]",,NLALake,Panel_1,"UMW_WI_(50,100]",0.01612303,61.42601665,59.0272092,WI,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7050002,,,YES,YES,62.10901331,S,UMW,0.8029,0.929,0.4171,0.6913,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-0606+2007+1
NLA06608-0608,1,PROB_Lake,Target_Sampled,Target,36.590093,-89.269751,MO,Region_7,"(20,50]",,NLALake,Panel_1,"CPL_MO_(20,50]",0.01055213,93.85531332,24.9699152,MO,YES,PLNLOW,CPL,73,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,8,8010100,,,YES,YES,30.83717694,T,CPL,0.3559,0.3983,0.3538,0.3624,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0608+2007+1
NLA06608-0609,1,PROB_Lake,Target_Sampled,Target,28.0612687,-82.2772918,FL,Region_4,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3100205,,,YES,YES,339.4373012,S,CPL,0.7265,0.7539,0.5717,0.638,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-0609+2007+1
NLA06608-0610,1,PROB_Lake,Target_Sampled,Target,42.6913209,-71.3703595,NH,Region_1,"(50,100]",,NLALake,Panel_1,"NAP_NH_(50,100]",0.03639742,27.20998824,20.3121784,NH,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,B,SO-SO,1,1070002,,,YES,YES,66.35048043,S,NAP,0.6652,0.9791,0.4141,0.7547,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-0610+2007+1
NLA06608-0611,1,PROB_Lake,Target_Sampled,Target,42.9654707,-89.2518517,WI,Region_5,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,7.5279259,WI,YES,PLNLOW,TPL,53,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7090001,,,YES,YES,1293.360422,S,CENPL,0.898,0.3713,0.2457,0.3045,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0611+2007+1
NLA06608-0614,1,PROB_Lake,Target_Sampled,Target,43.3786445,-123.2686178,OR,Region_10,"(50,100]",,NLALake,Panel_1,"WMT_OR_(50,100]",0.05533142,17.89893177,3.9992588,OR,YES,WMTNS,WMT,78,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,17,17100301,,,YES,YES,52.66162247,S,WEST,0.3917,0.9521,0.9802,0.9573,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-0614+2007+1
NLA06608-0616,1,PROB_Lake,Target_Sampled,Target,36.7248092,-98.8888812,OK,Region_6,"(10,20]",,NLALake,Panel_1,"SPL_OK_(10,20]",0.01922097,51.52566236,14.151046,OK,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11050001,,,YES,YES,10.1555154,S,CENPL,0.8615,0.1506,0.117,0.13,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-0616+2007+1
NLA06608-0617,1,PROB_Lake,Target_Sampled,Target,35.06361,-111.4965509,AZ,Region_9,>100,,NLALake,Panel_1,WMT_AZ_>100,0.19769461,5.00961241,1.2953054,AZ,NO,WMTNS,WMT,23,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,15,15020015,,,YES,YES,348.5464856,S,WEST,0.5619,0.1004,0.4037,0.1778,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-0617+2007+1
NLA06608-0618,1,PROB_Lake,Target_Sampled,Target,31.4484229,-86.4372834,AL,Region_4,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.4502059,AL,NO,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,3,3140301,,,YES,YES,744.7103782,S,CPL,0.6462,0.7061,0.6051,0.6317,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-0618+2007+1
