SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,DISTANCE_BUFR,BUFFERAREA_KM2,BUFFERAREA_HA,MISSDATA_KM2_BUFR,NLCD11_KM2_BUFR,NLCD12_KM2_BUFR,NLCD21_KM2_BUFR,NLCD22_KM2_BUFR,NLCD23_KM2_BUFR,NLCD24_KM2_BUFR,NLCD31_KM2_BUFR,NLCD32_KM2_BUFR,NLCD41_KM2_BUFR,NLCD42_KM2_BUFR,NLCD43_KM2_BUFR,NLCD51_KM2_BUFR,NLCD52_KM2_BUFR,NLCD71_KM2_BUFR,NLCD72_KM2_BUFR,NLCD73_KM2_BUFR,NLCD74_KM2_BUFR,NLCD81_KM2_BUFR,NLCD82_KM2_BUFR,NLCD90_KM2_BUFR,NLCD91_KM2_BUFR,NLCD92_KM2_BUFR,NLCD93_KM2_BUFR,NLCD94_KM2_BUFR,NLCD95_KM2_BUFR,NLCD96_KM2_BUFR,NLCD97_KM2_BUFR,NLCD98_KM2_BUFR,NLCD99_KM2_BUFR,LANDUSE_KM2_BUFR,PCT_OPENH20_BUFR,PCT_ICESNOW_BUFR,PCT_WATER_BUFR,PCT_DEVOPEN_BUFR,PCT_DEVLOW_BUFR,PCT_DEVMED_BUFR,PCT_DEVHIGH_BUFR,PCT_DEVELOPED_BUFR,PCT_BARREN_BUFR,PCT_DECID_BUFR,PCT_CONIF_BUFR,PCT_MIXED_BUFR,PCT_FOREST_BUFR,PCT_SHRUBLAND_BUFR,PCT_GRASS_BUFR,PCT_PASTURE_BUFR,PCT_CROPS_BUFR,PCT_AGRIC_BUFR,PCT_WDYWET_BUFR,PCT_EMHERBWET_BUFR,PCT_WETLAND_BUFR,FLAG_LU_BUFFER,COMMENT_LU_BUFFER
NLA06608-0515,1,PROB_Lake,Target_Sampled,0.001798644,1.492,149.2,0,0.932,0,0.113,0.027,0,0,0,0,0.009,0,0,0,0.008,0.187,0,0,0,0.216,0,0,0,0,0,0,0,0,0,0,0,1.492,62.5,0,62.5,7.6,1.8,0,0,9.4,0,0.6,0,0,0.6,0.5,12.5,14.5,0,14.5,0,0,0,,
NLA06608-0523,1,PROB_Lake,Target_Sampled,0.001798644,5.853,585.3,0,4.348,0,0.181,0.122,0.02,0,0,0,0.01,0,0,0,0,0.318,0,0,0,0.375,0.455,0,0,0,0,0,0.024,0,0,0,0,5.853,74.3,0,74.3,3.1,2.1,0.3,0,5.5,0,0.2,0,0,0.2,0,5.4,6.4,7.8,14.2,0,0.4,0.4,,
NLA06608-0526,1,PROB_Lake,Target_Sampled,0.001798644,0.799,79.9,0,0.221,0,0,0,0,0,0,0,0.029,0.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.799,27.7,0,27.7,0,0,0,0,0,0,3.6,68.5,0,72.1,0,0,0,0,0,0,0.3,0.3,IM,Original lake [Carol L.] was allowed to be replaced
NLA06608-0528,1,PROB_Lake,Target_Sampled,0.001798644,11.671,1167.1,0,9.253,0,0.355,0.578,0.081,0,0,0,0,0,0,0,0,0.619,0,0,0,0,0.335,0.45,0,0,0,0,0,0,0,0,0,11.671,79.3,0,79.3,3,5,0.7,0,8.7,0,0,0,0,0,0,5.3,0,2.9,2.9,3.9,0,3.9,,
NLA06608-0529,1,PROB_Lake,Target_Sampled,0.001798644,41.824,4182.4,0,26.485,0,1.696,2.591,1.028,0.042,0,0,0,0,0,0,6.753,0.065,0,0,0,0.358,0.959,0.626,0,0,0,0,1.221,0,0,0,0,41.824,63.3,0,63.3,4.1,6.2,2.5,0.1,12.9,0,0,0,0,0,16.1,0.2,0.9,2.3,3.2,1.5,2.9,4.4,,
NLA06608-0530,1,PROB_Lake,Target_Sampled,0.001798644,0.576,57.6,0,0.047,0,0.246,0,0,0,0,0,0,0.181,0,0,0,0.002,0,0,0,0.047,0,0,0,0,0,0,0.053,0,0,0,0,0.576,8.2,0,8.2,42.7,0,0,0,42.7,0,0,31.4,0,31.4,0,0.3,8.2,0,8.2,0,9.2,9.2,,
NLA06608-0531,1,PROB_Lake,Target_Sampled,0.001798644,0.516,51.6,0,0.197,0,0.039,0.004,0,0,0,0,0,0,0,0,0,0.119,0,0,0,0.006,0.147,0,0,0,0,0,0.004,0,0,0,0,0.516,38.2,0,38.2,7.6,0.8,0,0,8.4,0,0,0,0,0,0,23.1,1.2,28.5,29.7,0,0.8,0.8,,
NLA06608-0533,1,PROB_Lake,Target_Sampled,0.001798644,3.455,345.5,0,1.769,0,0.143,0.132,0,0.011,0,0,0.98,0.051,0.014,0,0.104,0.048,0,0,0,0.141,0.057,0.005,0,0,0,0,0,0,0,0,0,3.455,51.2,0,51.2,4.1,3.8,0,0.3,8.2,0,28.4,1.5,0.4,30.3,3,1.4,4.1,1.6,5.7,0.1,0,0.1,,
NLA06608-0537,1,PROB_Lake,Target_Sampled,0.001798644,1.357,135.7,0,0.393,0,0.035,0.016,0.001,0,0.004,0,0.049,0.47,0.001,0,0,0.064,0,0,0,0.324,0,0,0,0,0,0,0,0,0,0,0,1.357,29,0,29,2.6,1.2,0.1,0,3.9,0.3,3.6,34.6,0.1,38.3,0,4.7,23.9,0,23.9,0,0,0,,
NLA06608-0540,1,PROB_Lake,Target_Sampled,0.001798644,0.515,51.5,0,0.067,0,0.012,0,0,0,0,0,0,0,0.005,0,0.289,0.115,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0.515,13,0,13,2.3,0,0,0,2.3,0,0,0,1,1,56.1,22.3,0,5.2,5.2,0,0,0,,
NLA06608-0541,1,PROB_Lake,Target_Sampled,0.001798644,0.558,55.8,0,0.066,0,0.116,0.081,0.021,0.001,0.004,0,0.111,0.005,0,0,0,0,0,0,0,0.001,0.029,0.082,0,0,0,0,0.041,0,0,0,0,0.558,11.8,0,11.8,20.8,14.5,3.8,0.2,39.3,0.7,19.9,0.9,0,20.8,0,0,0.2,5.2,5.4,14.7,7.3,22,,
NLA06608-0542,1,PROB_Lake,Target_Sampled,0.001798644,0.27,27,0,0.059,0,0.002,0,0,0,0,0,0.165,0,0.01,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0.27,21.9,0,21.9,0.7,0,0,0,0.7,0,61.1,0,3.7,64.8,0,0,0,0,0,12.6,0,12.6,,
NLA06608-0546,1,PROB_Lake,Target_Sampled,0.001798644,0.474,47.4,0,0.026,0,0.125,0.05,0,0,0,0,0.101,0.056,0,0,0,0,0,0,0,0.006,0,0.055,0,0,0,0,0.055,0,0,0,0,0.474,5.5,0,5.5,26.4,10.5,0,0,36.9,0,21.3,11.8,0,33.1,0,0,1.3,0,1.3,11.6,11.6,23.2,,
NLA06608-0547,1,PROB_Lake,Target_Sampled,0.001798644,2.971,297.1,0,1.239,0,0.302,0.084,0.006,0,0,0,0.635,0.046,0.048,0,0.129,0.176,0,0,0,0,0.239,0.067,0,0,0,0,0,0,0,0,0,2.971,41.7,0,41.7,10.2,2.8,0.2,0,13.2,0,21.4,1.5,1.6,24.5,4.3,5.9,0,8,8,2.3,0,2.3,,
NLA06608-0550,1,PROB_Lake,Target_Sampled,0.001798644,1.46,146,0,0.567,0,0.055,0,0,0,0,0,0.354,0.092,0.372,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1.46,38.8,0,38.8,3.8,0,0,0,3.8,0,24.2,6.3,25.5,56,0.7,0,0,0,0,0.7,0,0.7,,
NLA06608-0551,1,PROB_Lake,Target_Sampled,0.001798644,3.471,347.1,0,2.233,0,0.049,0.041,0.008,0,0,0,0.262,0.007,0,0,0.088,0.046,0,0,0,0.302,0.371,0,0,0,0,0,0.064,0,0,0,0,3.471,64.3,0,64.3,1.4,1.2,0.2,0,2.8,0,7.5,0.2,0,7.7,2.5,1.3,8.7,10.7,19.4,0,1.8,1.8,,
NLA06608-0555,1,PROB_Lake,Target_Sampled,0.001798644,0.51,51,0,0.172,0,0.061,0.041,0.011,0,0,0,0.03,0,0,0,0,0.053,0,0,0,0.008,0,0.134,0,0,0,0,0,0,0,0,0,0.51,33.7,0,33.7,12,8,2.2,0,22.2,0,5.9,0,0,5.9,0,10.4,1.6,0,1.6,26.3,0,26.3,,
NLA06608-0558,1,PROB_Lake,Target_Sampled,0.001798644,0.522,52.2,0,0.162,0,0.051,0,0.007,0,0,0,0.137,0,0,0,0,0.03,0,0,0,0.058,0.045,0.007,0,0,0,0,0.025,0,0,0,0,0.522,31,0,31,9.8,0,1.3,0,11.1,0,26.2,0,0,26.2,0,5.7,11.1,8.6,19.7,1.3,4.8,6.1,,
NLA06608-0560,1,PROB_Lake,Target_Sampled,0.001798644,94.752,9475.2,0,32.606,0,0.161,0.266,0.032,0,0.213,0,0.031,0.005,0,0,35.228,12.187,0,0,0,0,0,5.646,0,0,0,0,8.377,0,0,0,0,94.752,34.4,0,34.4,0.2,0.3,0,0,0.5,0.2,0,0,0,0,37.2,12.9,0,0,0,6,8.8,14.8,,
NLA06608-0561,1,PROB_Lake,Target_Sampled,0.001798644,26.152,2615.2,0,20.324,0,0.264,0.413,0.113,0.016,0,0,0,4.44,0,0,0.367,0.023,0,0,0,0,0,0.182,0,0,0,0,0.01,0,0,0,0,26.152,77.7,0,77.7,1,1.6,0.4,0.1,3.1,0,0,17,0,17,1.4,0.1,0,0,0,0.7,0,0.7,,
NLA06608-0562,1,PROB_Lake,Target_Sampled,0.001798644,4.646,464.6,0,1.021,0,0.324,0.376,0.151,0.001,0,0,0.336,1.175,0.074,0,0.005,0,0,0,0,0.155,0.034,0.058,0,0,0,0,0.936,0,0,0,0,4.646,22,0,22,7,8.1,3.3,0,18.4,0,7.2,25.3,1.6,34.1,0.1,0,3.3,0.7,4,1.2,20.1,21.3,,
NLA06608-0564,1,PROB_Lake,Target_Sampled,0.001798644,1.154,115.4,0,0.367,0,0,0,0,0,0,0,0,0.091,0,0,0.68,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154,31.8,0,31.8,0,0,0,0,0,0,0,7.9,0,7.9,58.9,1.4,0,0,0,0,0,0,,
NLA06608-0565,1,PROB_Lake,Target_Sampled,0.001798644,0.735,73.5,0,0.182,0,0.216,0.194,0.111,0,0,0,0,0.008,0.012,0,0,0.005,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0.735,24.8,0,24.8,29.4,26.4,15.1,0,70.9,0,0,1.1,1.6,2.7,0,0.7,0,0,0,1,0,1,,
NLA06608-0569,1,PROB_Lake,Target_Sampled,0.001798644,2.649,264.9,0,0.617,0,0.111,0.057,0.051,0,0.005,0,0,0.094,0,0,1.539,0.025,0,0,0,0.008,0,0.125,0,0,0,0,0.017,0,0,0,0,2.649,23.3,0,23.3,4.2,2.2,1.9,0,8.3,0.2,0,3.5,0,3.5,58.1,0.9,0.3,0,0.3,4.7,0.6,5.3,,
NLA06608-0570,1,PROB_Lake,Target_Sampled,0.001798644,5.13,513,0,2.634,0,0,0,0,0,0,0,0,0,0,0,0.705,1.232,0,0,0,0.036,0.116,0.189,0,0,0,0,0.218,0,0,0,0,5.13,51.3,0,51.3,0,0,0,0,0,0,0,0,0,0,13.7,24,0.7,2.3,3,3.7,4.2,7.9,,
NLA06608-0579,1,PROB_Lake,Target_Sampled,0.001798644,5.507,550.7,0,3.497,0,0.149,0.014,0,0,0,0,0,0,0,0,0,1.072,0,0,0,0.501,0.239,0,0,0,0,0,0.035,0,0,0,0,5.507,63.5,0,63.5,2.7,0.3,0,0,3,0,0,0,0,0,0,19.5,9.1,4.3,13.4,0,0.6,0.6,,
NLA06608-0580,1,PROB_Lake,Target_Sampled,0.001798644,15.922,1592.2,0,4.298,0,0.315,0.052,0.021,0,0.032,0,9.75,0.116,1.071,0,0,0.262,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,15.922,27,0,27,2,0.3,0.1,0,2.4,0.2,61.2,0.7,6.7,68.6,0,1.6,0,0,0,0,0,0,,
NLA06608-0581,1,PROB_Lake,Target_Sampled,0.001798644,24.413,2441.3,0,11.018,0,0.104,0.014,0.029,0,0,0,0,0.153,0,0,8.024,3.113,0,0,0,0,0.368,0.021,0,0,0,0,1.569,0,0,0,0,24.413,45.1,0,45.1,0.4,0.1,0.1,0,0.6,0,0,0.6,0,0.6,32.9,12.8,0,1.5,1.5,0.1,6.4,6.5,,
NLA06608-0582,1,PROB_Lake,Target_Sampled,0.001798644,0.715,71.5,0,0.224,0,0.077,0.102,0.092,0.005,0.005,0,0.166,0,0,0,0.005,0,0,0,0,0.036,0,0.003,0,0,0,0,0,0,0,0,0,0.715,31.3,0,31.3,10.8,14.3,12.9,0.7,38.7,0.7,23.2,0,0,23.2,0.7,0,5,0,5,0.4,0,0.4,,
NLA06608-0583,1,PROB_Lake,Lake_Shallow,0.001798644,0.936,93.6,0,0.265,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0.533,0.058,0.046,0,0,0,0,0.011,0,0,0,0,0.936,28.3,0,28.3,0,0,0,0,0,0,0,0,0,0,2.5,0,56.9,6.2,63.1,4.9,1.2,6.1,,
NLA06608-0585,1,PROB_Lake,Target_Sampled,0.001798644,3.243,324.3,0,0.456,0,0,0.141,0,0,1.288,0,0,0,0,0,0.809,0,0,0,0,0.307,0.095,0,0,0,0,0,0.147,0,0,0,0,3.243,14.1,0,14.1,0,4.3,0,0,4.3,39.7,0,0,0,0,24.9,0,9.5,2.9,12.4,0,4.5,4.5,,
NLA06608-0587,1,PROB_Lake,Target_Sampled,0.001798644,7.851,785.1,0,5.819,0,0.25,0.824,0.156,0.01,0,0,0.465,0,0,0,0,0.182,0,0,0,0.001,0.059,0.08,0,0,0,0,0.005,0,0,0,0,7.851,74.1,0,74.1,3.2,10.5,2,0.1,15.8,0,5.9,0,0,5.9,0,2.3,0,0.8,0.8,1,0.1,1.1,,
NLA06608-0588,1,PROB_Lake,Target_Sampled,0.001798644,0.457,45.7,0,0.069,0,0.012,0,0,0,0,0,0.009,0,0,0,0,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457,15.1,0,15.1,2.6,0,0,0,2.6,0,2,0,0,2,0,80.3,0,0,0,0,0,0,,
NLA06608-0590,1,PROB_Lake,Target_Sampled,0.001798644,0.987,98.7,0,0.426,0,0.029,0.015,0.005,0,0,0,0.1,0.015,0.113,0,0,0.001,0,0,0,0,0,0.255,0,0,0,0,0.028,0,0,0,0,0.987,43.2,0,43.2,2.9,1.5,0.5,0,4.9,0,10.1,1.5,11.4,23,0,0.1,0,0,0,25.8,2.8,28.6,,
NLA06608-0591,1,PROB_Lake,Target_Sampled,0.001798644,72.689,7268.9,0,34.197,0,3.267,1.095,0.159,0.038,2.135,0,15.667,8.659,5.151,0,0.817,0.824,0,0,0,0.434,0.094,0.134,0,0,0,0,0.018,0,0,0,0,72.689,47,0,47,4.5,1.5,0.2,0.1,6.3,2.9,21.6,11.9,7.1,40.6,1.1,1.1,0.6,0.1,0.7,0.2,0,0.2,,
NLA06608-0593,1,PROB_Lake,Target_Sampled,0.001798644,0.392,39.2,0,0.096,0,0.076,0.061,0,0,0,0,0.006,0.14,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,24.5,0,24.5,19.4,15.6,0,0,35,0,1.5,35.7,3.3,40.5,0,0,0,0,0,0,0,0,,
NLA06608-0594,1,PROB_Lake,Target_Sampled,0.001798644,0.384,38.4,0,0.047,0,0.006,0.067,0.039,0.006,0,0,0.035,0,0.001,0,0,0.034,0,0,0,0.017,0.011,0.086,0,0,0,0,0.035,0,0,0,0,0.384,12.2,0,12.2,1.6,17.4,10.2,1.6,30.8,0,9.1,0,0.3,9.4,0,8.9,4.4,2.9,7.3,22.4,9.1,31.5,,
NLA06608-0595,1,PROB_Lake,Target_Sampled,0.001798644,1.325,132.5,0,0.744,0,0.005,0,0,0,0,0,0,0,0,0,0,0.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.325,56.2,0,56.2,0.4,0,0,0,0.4,0,0,0,0,0,0,43.5,0,0,0,0,0,0,,
NLA06608-0596,1,PROB_Lake,Target_Sampled,0.001798644,3.411,341.1,0,2.579,0,0,0,0,0,0,0,0.035,0.284,0,0,0.076,0.363,0,0,0,0,0,0.074,0,0,0,0,0,0,0,0,0,3.411,75.6,0,75.6,0,0,0,0,0,0,1,8.3,0,9.3,2.2,10.6,0,0,0,2.2,0,2.2,,
NLA06608-0597,1,PROB_Lake,Target_Sampled,0.001798644,42.907,4290.7,0,28.315,0,0.542,0.116,0.006,0,0,0,0,0,0,0,0.119,0.808,0,0,0,1.547,10.112,1.307,0,0,0,0,0.035,0,0,0,0,42.907,66,0,66,1.3,0.3,0,0,1.6,0,0,0,0,0,0.3,1.9,3.6,23.6,27.2,3,0.1,3.1,,
NLA06608-0599,1,PROB_Lake,Target_Sampled,0.001798644,63.943,6394.3,0,36.335,0,0.875,0.1,0.006,0.005,0.531,0,6.629,0.638,0.388,0,2.917,0.839,0,0,0,1.518,0,2.58,0,0,0,0,10.582,0,0,0,0,63.943,56.8,0,56.8,1.4,0.2,0,0,1.6,0.8,10.4,1,0.6,12,4.6,1.3,2.4,0,2.4,4,16.5,20.5,,
NLA06608-0606,1,PROB_Lake,Target_Sampled,0.001798644,1.266,126.6,0,0.628,0,0.1,0,0,0,0,0,0.275,0.016,0.051,0,0,0.005,0,0,0,0,0.036,0.155,0,0,0,0,0,0,0,0,0,1.266,49.6,0,49.6,7.9,0,0,0,7.9,0,21.7,1.3,4,27,0,0.4,0,2.8,2.8,12.2,0,12.2,,
NLA06608-0608,1,PROB_Lake,Target_Sampled,0.001798644,1.409,140.9,0,0.266,0,0.032,0,0,0,0,0,0.167,0.009,0,0,0,0,0,0,0,0,0.175,0.756,0,0,0,0,0.004,0,0,0,0,1.409,18.9,0,18.9,2.3,0,0,0,2.3,0,11.9,0.6,0,12.5,0,0,0,12.4,12.4,53.7,0.3,54,,
NLA06608-0609,1,PROB_Lake,Target_Sampled,0.001798644,4.903,490.3,0,3.178,0,0.128,0.036,0,0,0,0,0,0.089,0,0,0.025,0.063,0,0,0,0.127,0.198,0.579,0,0,0,0,0.48,0,0,0,0,4.903,64.8,0,64.8,2.6,0.7,0,0,3.3,0,0,1.8,0,1.8,0.5,1.3,2.6,4,6.6,11.8,9.8,21.6,,
NLA06608-0610,1,PROB_Lake,Target_Sampled,0.001798644,1.592,159.2,0,0.709,0,0.105,0.164,0.275,0.005,0,0,0.222,0.041,0,0,0,0,0,0,0,0.026,0.001,0,0,0,0,0,0.044,0,0,0,0,1.592,44.5,0,44.5,6.6,10.3,17.3,0.3,34.5,0,13.9,2.6,0,16.5,0,0,1.6,0.1,1.7,0,2.8,2.8,,
NLA06608-0611,1,PROB_Lake,Target_Sampled,0.001798644,15.747,1574.7,0,13.006,0,0.41,0.633,0.015,0.007,0,0,0.465,0.059,0,0,0.057,0.019,0,0,0,0.153,0.278,0.28,0,0,0,0,0.365,0,0,0,0,15.747,82.6,0,82.6,2.6,4,0.1,0,6.7,0,3,0.4,0,3.4,0.4,0.1,1,1.8,2.8,1.8,2.3,4.1,,
NLA06608-0614,1,PROB_Lake,Target_Sampled,0.001798644,1.876,187.6,0,0.536,0,0.039,0,0,0,0,0,0.048,0.884,0.003,0,0.019,0.159,0,0,0,0,0,0.183,0,0,0,0,0.005,0,0,0,0,1.876,28.6,0,28.6,2.1,0,0,0,2.1,0,2.6,47.1,0.2,49.9,1,8.5,0,0,0,9.8,0.3,10.1,,
NLA06608-0616,1,PROB_Lake,Target_Sampled,0.001798644,0.431,43.1,0,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0.431,25.8,0,25.8,0,0,0,0,0,0,0,0,0,0,0,72.9,0,0,0,0,1.4,1.4,,
NLA06608-0617,1,PROB_Lake,Target_Sampled,0.001798644,7.5,750,0,2.49,0,0.501,0.061,0.005,0.005,0.005,0,0,2.794,0,0,1.252,0.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,33.2,0,33.2,6.7,0.8,0.1,0.1,7.7,0.1,0,37.3,0,37.3,16.7,5.2,0,0,0,0,0,0,,
NLA06608-0618,1,PROB_Lake,Target_Sampled,0.001798644,14.408,1440.8,0,7.144,0,0.977,0.095,0.016,0,0,0,0.721,1.582,0.582,0,0.567,0.004,0,0,0,1.021,0.049,1.457,0,0,0,0,0.193,0,0,0,0,14.408,49.6,0,49.6,6.8,0.7,0.1,0,7.6,0,5,11,4,20,3.9,0,7.1,0.3,7.4,10.1,1.3,11.4,,
NLA06608-0619,1,PROB_Lake,Target_Sampled,0.001798644,1.359,135.9,0,0.593,0,0.032,0.013,0.003,0,0,0,0.314,0.014,0.005,0,0,0.038,0,0,0,0,0.032,0.308,0,0,0,0,0.007,0,0,0,0,1.359,43.6,0,43.6,2.4,1,0.2,0,3.6,0,23.1,1,0.4,24.5,0,2.8,0,2.4,2.4,22.7,0.5,23.2,,
NLA06608-0622,1,PROB_Lake,Target_Sampled,0.001798644,3.444,344.4,0,1.618,0,0.325,0.105,0,0,0,0,0.483,0.005,0,0,0,0.259,0,0,0,0.441,0.178,0.004,0,0,0,0,0.026,0,0,0,0,3.444,47,0,47,9.4,3,0,0,12.4,0,14,0.1,0,14.1,0,7.5,12.8,5.2,18,0.1,0.8,0.9,,
NLA06608-0623,1,PROB_Lake,Target_Sampled,0.001798644,2.079,207.9,0,0.86,0,0.046,0.023,0,0,0,0,0.433,0.402,0.007,0,0,0.014,0,0,0,0.019,0.017,0.258,0,0,0,0,0,0,0,0,0,2.079,41.4,0,41.4,2.2,1.1,0,0,3.3,0,20.8,19.3,0.3,40.4,0,0.7,0.9,0.8,1.7,12.4,0,12.4,,
NLA06608-0624,1,PROB_Lake,Target_Sampled,0.001798644,1.353,135.3,0,0.31,0,0.14,0.052,0,0,0,0,0.545,0,0,0,0,0,0,0,0,0.274,0.032,0,0,0,0,0,0,0,0,0,0,1.353,22.9,0,22.9,10.3,3.8,0,0,14.1,0,40.3,0,0,40.3,0,0,20.3,2.4,22.7,0,0,0,,
NLA06608-0625,1,PROB_Lake,Target_Sampled,0.001798644,0.371,37.1,0,0.041,0,0,0,0,0,0,0,0,0.256,0,0,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,11.1,0,11.1,0,0,0,0,0,0,0,69,0,69,19.9,0,0,0,0,0,0,0,,
NLA06608-0627,1,PROB_Lake,Target_Sampled,0.001798644,1.771,177.1,0,0.752,0,0.17,0.006,0.009,0,0,0,0.363,0.104,0.041,0,0.062,0.005,0,0,0,0,0.214,0.005,0,0,0,0,0.04,0,0,0,0,1.771,42.5,0,42.5,9.6,0.3,0.5,0,10.4,0,20.5,5.9,2.3,28.7,3.5,0.3,0,12.1,12.1,0.3,2.3,2.6,,
NLA06608-0628,1,PROB_Lake,Target_Sampled,0.001798644,4.704,470.4,0,3.164,0,0,0,0,0,0,0,0,0.009,0,0,0.05,1.432,0,0,0,0,0,0,0,0,0,0,0.049,0,0,0,0,4.704,67.3,0,67.3,0,0,0,0,0,0,0,0.2,0,0.2,1.1,30.4,0,0,0,0,1,1,,
NLA06608-0630,1,PROB_Lake,Target_Sampled,0.001798644,0.785,78.5,0,0.209,0,0.014,0,0,0,0,0,0.157,0.102,0.134,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,0,0,0.785,26.6,0,26.6,1.8,0,0,0,1.8,0,20,13,17.1,50.1,0,0,0,0,0,21.5,0,21.5,,
NLA06608-0632,1,PROB_Lake,Target_Sampled,0.001798644,1.721,172.1,0,1.065,0,0.005,0.005,0.061,0.023,0.095,0,0.062,0,0,0,0,0,0,0,0,0.203,0.077,0.116,0,0,0,0,0.009,0,0,0,0,1.721,61.9,0,61.9,0.3,0.3,3.5,1.3,5.4,5.5,3.6,0,0,3.6,0,0,11.8,4.5,16.3,6.7,0.5,7.2,,
NLA06608-0634,1,PROB_Lake,Target_Sampled,0.001798644,0.507,50.7,0,0.167,0,0.031,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0.252,0.012,0,0,0,0,0.027,0,0,0,0,0.507,32.9,0,32.9,6.1,0,0,0,6.1,0,0,0,0,0,0,3.6,0,49.7,49.7,2.4,5.3,7.7,,
NLA06608-0635,1,PROB_Lake,Target_Sampled,0.001798644,3.261,326.1,0,1.884,0,0.011,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0.167,0.606,0.305,0,0,0,0,0.108,0,0,0,0,3.261,57.8,0,57.8,0.3,0,0,0,0.3,0,0,0,0,0,0,5.5,5.1,18.6,23.7,9.4,3.3,12.7,,
NLA06608-0637,1,PROB_Lake,Target_Sampled,0.001798644,75.653,7565.3,0,59.994,0,0.375,0.038,0.008,0,0.442,0,0.758,2.118,0.017,0,11.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.653,79.3,0,79.3,0.5,0.1,0,0,0.6,0.6,1,2.8,0,3.8,15.7,0,0,0,0,0,0,0,,
NLA06608-0641,1,PROB_Lake,Target_Sampled,0.001798644,0.783,78.3,0,0.113,0,0,0,0,0,0,0,0,0.439,0,0,0.134,0.011,0,0,0,0.023,0,0.055,0,0,0,0,0.008,0,0,0,0,0.783,14.4,0,14.4,0,0,0,0,0,0,0,56.1,0,56.1,17.1,1.4,2.9,0,2.9,7,1,8,,
NLA06608-0648,1,PROB_Lake,Target_Sampled,0.001798644,0.456,45.6,0,0.203,0,0,0,0,0,0.007,0,0,0,0,0,0,0.242,0,0,0,0,0,0.003,0,0,0,0,0.001,0,0,0,0,0.456,44.5,0,44.5,0,0,0,0,0,1.5,0,0,0,0,0,53.1,0,0,0,0.7,0.2,0.9,,
NLA06608-0649,1,PROB_Lake,Target_Sampled,0.001798644,1.58,158,0,0.68,0,0.076,0.046,0,0,0,0,0,0.585,0,0,0.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,43,0,43,4.8,2.9,0,0,7.7,0,0,37,0,37,12.2,0,0,0,0,0,0,0,,
NLA06608-0650,1,PROB_Lake,Target_Sampled,0.001798644,29.974,2997.4,0,24.421,0,0.195,0.005,0,0,0.041,0,0.032,0.668,0.035,0,1.958,0.421,0,0,0,0,0,0.001,0,0,0,0,2.197,0,0,0,0,29.974,81.5,0,81.5,0.7,0,0,0,0.7,0.1,0.1,2.2,0.1,2.4,6.5,1.4,0,0,0,0,7.3,7.3,,
NLA06608-0651,1,PROB_Lake,Target_Sampled,0.001798644,9.05,905,0,3.897,0,0.155,0.021,0,0,0,0,3.092,1.177,0.478,0,0.005,0.008,0,0,0,0.075,0.016,0.126,0,0,0,0,0,0,0,0,0,9.05,43.1,0,43.1,1.7,0.2,0,0,1.9,0,34.2,13,5.3,52.5,0.1,0.1,0.8,0.2,1,1.4,0,1.4,,
NLA06608-0654,1,PROB_Lake,Target_Sampled,0.001798644,0.625,62.5,0,0.231,0,0.017,0,0,0,0,0,0.007,0.108,0.086,0,0,0,0,0,0,0,0,0.166,0,0,0,0,0.01,0,0,0,0,0.625,37,0,37,2.7,0,0,0,2.7,0,1.1,17.3,13.8,32.2,0,0,0,0,0,26.6,1.6,28.2,,
NLA06608-0657,1,PROB_Lake,Target_Sampled,0.001798644,1.182,118.2,0,0.472,0,0,0,0,0,0,0,0.005,0.374,0.266,0,0,0,0,0,0,0,0,0.059,0,0,0,0,0.006,0,0,0,0,1.182,39.9,0,39.9,0,0,0,0,0,0,0.4,31.6,22.5,54.5,0,0,0,0,0,5,0.5,5.5,,
