SITE_ID,YEAR,VISIT_NO,UID,ST,DATEPHAB,SAMPLED_PHAB,sifpIsland,sixDepth,sivDepth,sinDepth,L_sixDepth,L_sivDepth,CVLitDepth,lzoFilm,lzfpFilm,lziFilmVariety,bsfpBedrock,bsfpBoulders,bsfpCobble,bsfpGravel,bsfpSand,bsfpSilt,bsfpOrganic,bsfpWood,bsfcBedrock,bsfcBoulders,bsfcCobble,bsfcGravel,bsfcSand,bsfcSilt,bsfcOrganic,bsfcWood,bsiStaVariety,bsiSiteVariety,bsiStStaVariety,bsvBedrock,bsvBoulders,bsvCobble,bsvGravel,bsvSand,bsvSilt,bsvOrganic,bsvWood,bsnBedrock,bsnBoulders,bsnCobble,bsnGravel,bsnSand,bsnSilt,bsnOrganic,bsnWood,bsxLdia,bsvLdia,bs16Ldia,bs25Ldia,bs50Ldia,bs75Ldia,bs84Ldia,bsopClass,bsofClass,bsfBlack,bsfBrown,bsfGray,bsfRed,bsfOtherColor,bsoColor,bsnColor,bsfNoneOdor,bsfAnoxic,bsfChemical,bsfH2S,bsfOil,bsfOtherOdor,bsoOdor,bsnOdor,amfpEmergent,amfpFloating,amfpSubmergent,amfpAll,amfcEmergent,amfcFloating,amfcSubmergent,amfcAll,amfcFltEmg,amvEmergent,amvFloating,amvSubmergent,amvAll,amiqAll,amidAll,amnEmergent,amnFloating,amnSubmergent,amnAll,amiTotal,fcfpAquatic,fcfpBoulders,fcfpBrush,fcfpLedges,fcfpLivetrees,fcfpOverhang,fcfpSnag,fcfpStructures,fcfcAquatic,fcfcBoulders,fcfcBrush,fcfcLedges,fcfcLiveTrees,fcfcOverhang,fcfcSnag,fcfcStructures,fcfpAll,fciAll,fciBig,fciNatural,fciRipVeg,SomeNatCvr,fcvAquatic,fcvBoulders,fcvBrush,fcvLedges,fcvLivetrees,fcvOverhang,fcvSnag,fcvStructures,fcnAquatic,fcnBoulders,fcnBrush,fcnLedges,fcnLiveTrees,fcnOverhang,fcnSnag,fcnStructures,fcnAll,rvfpCanBroadleaf,rvfpCanConiferous,rvfpCanDeciduous,rvfpCanMixed,rvfpCanNone,rvfpUndBroadleaf,rvfpUndConiferous,rvfpUndDeciduous,rvfpUndMixed,rvfpUndNone,rvnCanopy,rvnUnderstory,rvfpCanBig,rvfpCanSmall,rvfpUndNonw,rvfpUndWoody,rvfpGndBare,rvfpGndInundated,rvfpGndNonw,rvfpGndWoody,rvfcCanBig,rvfcCanSmall,rvfcUndNonw,rvfcUndWoody,rvfcGndBare,rvfcGndInundated,rvfcGndNonw,rvfcGndWoody,rvvCanBig,rvvCanSmall,rvvUndNonw,rvvUndWoody,rvvGndBare,rvvGndInundated,rvvGndNonw,rvvGndWoody,rvnCanBig,rvnCanSmall,rvnUndNonw,rvnUndWoody,rvnGndBare,rvnGndInundated,rvnGndNonw,rvnGndWoody,rviCanopy,rviUnderstory,rviGround,rviWoody,rviTallWood,rviHerbs,rviCanUnd,rviTotalVeg,FLAG_PHABMET,COMMENT_PHABMET
NLA06608-0927,2007,1,NLA06608-0927+2007+1,UT,8/15/2007,YES,0,0.87,0.221359436,10,-0.013228266,-0.493008943,0.254436134,N,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0.972972973,0.027027027,0,1.5,2,1.333333333,0,0,0,0,0,0.028488988,0.028488988,0,10,10,10,10,10,10,10,10,-0.351820729,0,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.351820729,Silt,Silt,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.9,0.2,1,1,0.485,0.0825,0.3725,0.505,0.5675,0.198676174,0.190047509,0.225601049,0.247991935,0.325,0.625,10,10,10,10,0.94,1,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,1,0.875,0,0.875,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,0.9,0,0.1,10,10,0,0,0.9,0,0.1,0.9,1,0,0,0,0.7875,0,0.05,0.45,0.5,0,0,0,0.276699295,0,0.158113883,0.158113883,0,0,10,10,10,10,10,10,10,10,0,0.7875,1.0925,0,0,1.3625,0.7875,1.3625,,
NLA06608-0929,2007,1,NLA06608-0929+2007+1,MT,6/16/2007,YES,0,1.5,0,2,0.204119983,-1,0,N,0,0,0,0.166666667,0.666666667,0.666666667,0.333333333,0.833333333,0.166666667,0.166666667,0,0.005208333,0.283635931,0.204577731,0.049796748,0.284906257,0.166666667,0.005208333,3,7,2.333333333,0,0.012757759,0.349353392,0.352174673,0.100001239,0.376730759,0.40824829,0.012757759,6,6,6,6,6,6,6,6,0.034304891,0.215530837,-0.351820729,0,0.056700515,0.157514725,0.286734318,Silt,Silt,0,0.8,0,0,0.2,BR,5,1,0,0,0,0,0,N,6,0.166666667,0,0.833333333,0.833333333,0.041666667,0,0.279166667,0.279166667,0.041666667,0.102062073,0,0.312416656,0.312416656,0.2,0.875,6,6,6,6,0.320833333,0.666666667,0,0.333333333,0,0,0,0,0,0.2375,0,0.016666667,0,0,0,0,0,0.833333333,0.254166667,0,0.254166667,0.016666667,0.016666667,0.333072815,0,0.025819889,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0.166666667,0,0,0.833333333,0,0.166666667,0.333333333,0.166666667,0.333333333,6,6,0.25,0.25,0.75,1,0.666666667,0.5,1,0.666666667,0.0625,0.14375,0.0875,0.05,0.134030954,0.086008399,0.68494324,0.095017408,0.125,0.2875,0.110867789,0,0.240951181,0.161154117,0.358342416,0.156837437,4,4,4,4,6,6,6,6,0.20625,0.1375,0.85,0.291666667,0.170833333,0.675,0.229166667,0.966666667,,
NLA06608-0930,2007,1,NLA06608-0930+2007+1,NH,8/21/2007,YES,0,1.55,0.965105472,8,0.217483944,0.027392616,0.622648691,N,0,0,0.1,0.5,0.6,1,1,0.6,,0.1,0.023809524,0.076544567,0.177100122,0.218214217,0.402907482,0.096018684,,0.005405405,3.9,,,0.075292325,0.105577074,0.205176334,0.193820256,0.250715473,0.121876607,,0.017093393,10,10,10,10,10,10,0,10,0.088067787,0.181070589,-0.140911664,-0.078420089,0.047808586,0.275306281,0.280927763,"Gravel, Sand",Sand,0,1,0,0,0,BR,8,0.9,0,0,0.1,0,0,N,10,0.1,0.1,0.3,0.3,0.005,0.025,0.015,0.035,0.03,0.015811388,0.079056942,0.024152295,0.078351062,0.05,0.15,10,10,10,10,0.045,0.1,0.3,0,0,0.1,0,0,0.3,0.005,0.055,0,0,0.005,0,0,0.035,0.7,0.1,0.09,0.065,0.005,0.06,0.015811388,0.103949774,0,0,0.015811388,0,0,0.078351062,10,10,10,10,10,10,10,10,10,0,0.1,0.3,0.6,0,0,0,0.2,0.7,0.1,10,10,1,0.9,0.8,0.8,0.7,0,1,1,0.3725,0.125,0.04,0.33,0.272064611,0,0.351529022,0.376406367,0.225601049,0.108653373,0.021081851,0.231780548,0.241103407,0,0.218686689,0.224986239,10,10,10,10,10,10,10,10,0.4975,0.37,0.57,1.1225,0.8275,0.315,0.8675,1.4375,,
NLA06608-0933,2007,1,NLA06608-0933+2007+1,OR,7/31/2007,YES,0,1.6,1.156623438,10,0.230448921,0.099205156,0.722889649,A,0.7,0.7,0,0.1,0.4,0.5,0.6,0.9,0,0,0,0.028571429,0.157941397,0.14034352,0.1064204,0.566723256,0,0,2.5,5,2,0,0.09035079,0.254408996,0.205746319,0.145379569,0.404038917,0,0,10,10,10,10,10,10,10,10,-0.113287279,0.25490699,-0.351820729,-0.336951225,-0.186277111,0.087728846,0.088338253,Silt,Silt,0,0.8,0.2,0,0,BR,10,0.6,0.4,0,0,0,0,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,0,0,1,10,10,0,0,0,0,1,0,0.4,0,0,0,0,0,0.961561562,0,0.038438438,0,0,0,0,0,0.0694207,0,0.0694207,0,9,9,9,9,10,10,10,10,0,0,0.04,0,0,0.04,0,0.04,,
NLA06608-0934,2007,1,NLA06608-0934+2007+1,OR,8/28/2007,YES,0,1.94,1.956300363,10,0.309630167,0.313086552,1.008402249,N,0,0,0.1,0.9,1,0.9,0.8,0,0,0.3,0.005128205,0.255621244,0.413703052,0.154694392,0.157548014,0,0,0.013305093,4,6,1.5,0.016216809,0.2370914,0.208275829,0.144345194,0.186800553,0,0,0.021623644,10,10,10,10,10,10,10,10,0.295901666,0.11905277,0.151937375,0.2232568,0.32497468,0.383117094,0.410842302,Cobble,Cobble,0,0.4,0.6,0,0,GY,10,1,0,0,0,0,0,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0.9,0,0,0,0,0.1,0,0,0.2425,0,0,0,0,0.005,0,0.9,0.2475,0.2425,0.2475,0.005,0.2425,0,0.244679496,0,0,0,0,0.015811388,0,10,10,10,10,10,10,10,10,10,0,1,0,0,0,0,0,0,1,0,10,10,0.9,1,0.7,1,1,0,1,1,0.205,0.2025,0.035,0.3275,0.28839178,0,0.214106066,0.497502153,0.095597536,0.164337897,0.024152295,0.18160167,0.218755726,0,0.107270458,0.252427752,10,10,10,10,10,10,10,10,0.4075,0.3625,0.615,1.16,0.735,0.225,0.77,1.385,,
NLA06608-0935,2007,1,NLA06608-0935+2007+1,MN,8/6/2007,YES,0,1.03,0.266874919,10,0.053078443,-0.435481978,0.259101863,N,0.3,0.3,0,0.2,0.2,0.6,0.9,0.2,1,0.7,0,0.008163265,0.024663482,0.044742855,0.533198453,0.044783378,0.278189586,0.06625898,3.8,7,1.842105263,0,0.017209674,0.064443958,0.061167812,0.262744277,0.1246451,0.251190393,0.078458576,10,10,10,10,10,10,10,10,-0.08913493,0.12746448,-0.268461386,-0.076734896,-0.059821583,-0.026407937,0.001495467,Organic,Sand,0.2,0.5,0.3,0,0,BR,10,0.9,0,0,0.1,0,0,N,10,0.1,0.6,1,1,0.025,0.1225,0.6,0.6,0.1475,0.079056942,0.186506628,0.229734146,0.229734146,0.3,0.625,10,10,10,10,0.7475,1,0.2,0.7,0,0.2,0.4,0.2,0.4,0.6,0.01,0.075,0,0.01,0.08,0.01,0.08,1,0.865,0.17,0.785,0.095,0.175,0.229734146,0.021081851,0.095014619,0,0.021081851,0.118321596,0.021081851,0.118321596,10,10,10,10,10,10,10,10,10,0,0,0.9,0,0.1,0,0,0.4,0.2,0.4,10,10,0.7,0.7,0.9,0.7,0.5,0.2,0.8,0.7,0.095,0.16,0.215,0.1725,0.337661376,0.091333333,0.39226455,0.178740741,0.109163486,0.230398206,0.241292814,0.214880458,0.426850659,0.261921673,0.392631469,0.223657699,10,10,10,10,10,10,10,10,0.255,0.4025,0.27,0.5225,0.435,0.375,0.6575,0.8975,,
NLA06608-0938,2007,1,NLA06608-0938+2007+1,MI,8/7/2007,YES,0,1.622222222,1.377296063,9,0.236089189,0.16946754,0.849018121,N,0.222222222,0.222222222,0,0,0.1,0.2,0.9,0.5,0.1,0.1,0,0,0.1,0.059090909,0.581649832,0.242760943,0.007407407,0.009090909,1.9,6,3.157894737,0,0,0.316227766,0.157532045,0.36968294,0.303191128,0.023424279,0.028747979,10,10,10,10,10,10,10,10,-0.089021471,0.185955762,-0.214277813,-0.214277813,-0.099658716,-0.076734896,0.049432967,Sand,Sand,0.333333333,0.666666667,0,0,0,BR,9,0.888888889,0,0,0,0.111111111,0,N,9,0.3,0.4,0.8,1,0.055,0.06,0.38,0.39,0.115,0.103949774,0.102198065,0.382026759,0.37140873,0.825,0.825,10,10,10,10,0.495,1,0.1,0,0.5,0,0,0,0.4,0.39,0.025,0,0.15,0,0,0,0.02,1,0.585,0.195,0.565,0,0.175,0.37140873,0.079056942,0,0.236584493,0,0,0,0.025819889,10,10,10,10,10,10,10,10,10,0,0,0.2,0,0.8,0,0,0.555555556,0,0.444444444,10,9,0.1,0.2,0.5,0.3,0.8,0,0.9,0.5,0.025,0.05,0.19,0.055,0.485191997,0,0.430311688,0.084496314,0.079056942,0.105409255,0.361747303,0.103949774,0.364501696,0,0.325082292,0.154007035,10,10,10,10,10,10,10,10,0.075,0.245,0.285,0.155,0.13,0.45,0.32,0.605,,
NLA06608-0940,2007,1,NLA06608-0940+2007+1,NE,8/17/2007,YES,0,0.4625,0.150594062,8,-0.249877473,-0.601029225,0.325608782,N,0,0,0,0,0,0.125,1,1,0,0.5,0,0,0,0.00862069,0.125655224,0.829325619,0,0.036398467,2.625,4,1.523809524,0,0,0,0.024382992,0.151480836,0.142093375,0,0.038947511,8,8,8,8,8,8,8,8,-0.311584261,0.041649193,-0.329813862,-0.329813862,-0.329813862,-0.3110948,-0.292375737,"Sand, Silt",Silt,0,1,0,0,0,BR,8,0.875,0,0,0,0,0.125,N,8,0.875,0.125,0.375,0.75,0.3125,0.109375,0.084375,0.5,0.421875,0.284730449,0.309359217,0.199525106,0.411877236,0.75,0.875,8,8,8,8,0.50625,1,0,0.5,0,0,0,0,0,0.4375,0,0.025,0,0,0,0,0,1,0.4625,0,0.4625,0.025,0.025,0.336207844,0,0.026726124,0,0,0,0,0,8,8,8,8,8,8,8,8,8,0,0,0.375,0,0.625,0,0,0.875,0.125,0,8,8,0.25,0.25,1,0.5,0.5,0.875,0.5,0.5,0.0375,0.0125,0.409375,0.075,0.182291667,0.536458333,0.119791667,0.161458333,0.087627458,0.023145502,0.394366015,0.110194633,0.243911475,0.496734126,0.1658275,0.19471884,8,8,8,8,8,8,8,8,0.05,0.484375,0.58125,0.2,0.125,0.459375,0.534375,0.659375,,
NLA06608-0942,2007,1,NLA06608-0942+2007+1,MN,7/10/2007,YES,0,0.7,0.115470054,10,-0.096910013,-0.66661308,0.16495722,N,0,0,0,0,0,0,0.9,0.8,0.5,0.6,0,0,0,0,0.370596337,0.41938694,0.1184966,0.091520122,2.8,4,1.428571429,0,0,0,0,0.37227487,0.363354615,0.135045235,0.134062592,10,10,10,10,10,10,10,10,-0.222913841,0.111154498,-0.336951225,-0.329813862,-0.268461386,-0.091604401,-0.076734896,Sand,Silt,0,0.6,0,0,0.4,BR,10,1,0,0,0,0,0,N,10,0.8,0.8,0.9,0.9,0.1425,0.1725,0.54,0.5125,0.315,0.266679687,0.179679499,0.332540724,0.275441565,0.325,0.75,10,10,10,10,0.855,0.9,0.1,0.5,0,0,0.7,0.6,0.2,0.5075,0.005,0.1375,0,0,0.315,0.1425,0.03,1,1.1375,0.35,1.1075,0.28,0.4575,0.34440972,0.015811388,0.191938213,0,0,0.314951495,0.188580222,0.078881064,10,10,10,10,10,10,10,10,10,0,0,0.6,0.1,0.3,0,0,0.8,0,0.2,10,10,0.6,0.5,0.4,0.9,0.4,0,0.9,0.9,0.0825,0.085,0.02,0.315,0.259440559,0,0.371903225,0.368656216,0.174821337,0.115590273,0.025819889,0.367083097,0.366651612,0,0.359438964,0.413249289,10,10,10,10,10,10,10,10,0.1675,0.335,0.73,0.8575,0.4825,0.375,0.5025,1.2325,,
NLA06608-0943,2007,1,NLA06608-0943+2007+1,GA,9/11/2007,YES,0,4.072128,2.092525936,10,0.620357624,0.340944739,0.513865462,N,0.2,0.2,0.2,0.5,0.8,1,1,0.7,0,0.1,0.035472371,0.069852339,0.219674503,0.260188623,0.101837758,0.307846201,0,0.005128205,4.3,7,1.627906977,0.092853166,0.104001088,0.194642234,0.187684362,0.088108538,0.30606531,0,0.016216809,10,10,10,10,10,10,10,10,0.062838968,0.233724683,-0.243086402,-0.156450043,0.062864182,0.237302317,0.35826023,"Gravel, Sand",Silt,0,0.7,0.3,0,0,BR,10,1,0,0,0,0,0,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0.4,0.1,0.2,0,0,0,0,0,0.08,0.005,0.03,0,0,0,0,0.5,0.115,0.11,0.115,0.005,0.115,0,0.118321596,0.015811388,0.078881064,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,0,0,1,10,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,,
NLA06608-0944,2007,1,NLA06608-0944+2007+1,MT,6/24/2007,YES,0,1.42,0.808015401,10,0.181843588,-0.041906785,0.569024931,N,0,0,,,1,1,1,1,1,,,,0.5,0.689189189,0.648648649,0.647647648,0.222222222,,1.6,,,,,,0.25976193,0.257467012,0.467781381,,,0,0,1,5,3,6,1,0,-0.6138117,1.337620686,-2.110924375,-2.110924375,-0.06325715,0.441274672,0.788916244,"Cobble, Gravel, Sand, Silt, Organic",Gravel,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.3,0,,,0.015,0,,,0.015,0.024152295,0,,,,,10,10,0,0,0.015,,0,,0,0.5,0.8,,0,,0,,0,0.17,0.215,,0,0.8,0.385,0.215,0.385,0.17,,,0,,0,0.235643327,0.292308817,,0,0,10,0,10,10,10,0,10,10,0,0,0.7,0,0.3,0,0,0.7,0,0.3,10,10,0.714285714,0.714285714,0.857142857,1,0.2,1,1,0.9,0.139285714,0.092857143,0.146428571,0.153571429,0.013211382,0.222469996,0.609043063,0.155275559,0.21008785,0.109653133,0.205359731,0.20022309,0.029018336,0.244411958,0.283310785,0.212157001,7,7,7,7,10,10,10,10,0.232142857,0.3,0.855,0.3875,0.3375,0.6775,0.465625,1.065,,
NLA06608-0946,2007,1,NLA06608-0946+2007+1,CT,8/14/2007,YES,0,0.8,0.587367006,9,-0.045757491,-0.162811318,0.734208758,N,0,0,0,0.3,0.3,0.4,0.4,0.7,1,0.9,0,0.033523582,0.033523582,0.016392519,0.016392519,0.158743524,0.668327401,0.073096874,4,7,1.75,0,0.082064742,0.082064742,0.021650329,0.021650329,0.30228663,0.324105598,0.063371818,10,10,10,10,10,10,10,10,-0.091249465,0.222107309,-0.351820729,-0.351820729,-0.042159132,0,0.119477707,Organic,Organic,0.1,0.9,0,0,0,BR,10,0.2,0,0,0.6,0,0.2,H,10,1,1,1,1,0.2425,0.6625,0.3175,0.755,0.905,0.143396304,0.207916249,0.274127403,0.154919334,0.3,0.3,10,10,10,10,1.2225,1,0.2,1,0.1,0,1,0.1,0,0.741666667,0.01,0.07,0.005,0,0.11,0.005,0,1,0.941666667,0.125,0.941666667,0.075,0.195,0.158113883,0.021081851,0.063245553,0.015811388,0,0.096609178,0.015811388,0,9,10,10,10,10,10,10,10,10,0,0,0.6,0.3,0.1,0,0,0.9,0.1,0,10,10,0.6,1,0.7,1,0.666666667,0.6,0.9,1,0.135,0.425,0.1325,0.395,0.216089647,0.180154223,0.199966209,0.425398886,0.170049013,0.303452358,0.21539692,0.266614578,0.323188739,0.211679796,0.265646615,0.263140076,10,10,10,10,9,10,10,10,0.575,0.5425,0.9275,1.4075,0.9775,0.34,1.1175,1.7475,,
NLA06608-0950,2007,1,NLA06608-0950+2007+1,WY,,NOT DONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLA06608-0955,2007,1,NLA06608-0955+2007+1,WY,6/3/2007,YES,0,1.82,0.468567557,10,0.283301229,-0.245217925,0.257454702,N,0,0,0.3,0.4,0.666666667,1,1,0.8,0,0,0.044990724,0.034700588,0.100659833,0.411246931,0.368299787,0.050168121,0,0,4.1,6,1.463414634,0.085722462,0.070246111,0.102248344,0.138149816,0.182460488,0.049433262,0,0,10,10,9,10,10,10,10,10,0.104998759,0.120131706,-0.020358165,0.045419234,0.068736404,0.150452383,0.255076275,"Gravel, Sand",Gravel,0,0.9,0,0.1,0,BR,10,1,0,0,0,0,0,N,10,0,0,0.4,0.4,0,0,0.02,0.02,0,0,0,0.025819889,0.025819889,0.05,0.05,10,10,10,10,0.02,0.6,0.4,0.1,0.4,0,0.4,0,0.1,0.05,0.08,0.005,0.06,0,0.02,0,0.005,0.9,0.22,0.165,0.215,0.005,0.165,0.074535599,0.118321596,0.015811388,0.102198065,0,0.025819889,0,0.015811388,10,10,10,10,10,10,10,10,10,0,0.2,0.1,0.1,0.6,0,0,0.5,0.3,0.2,10,10,0.4,0.2,0.5,0.8,1,0.2,1,1,0.04,0.03,0.025,0.08,0.441094529,0.017905405,0.456462223,0.084537843,0.077459667,0.078881064,0.026352314,0.091893658,0.188305368,0.041286002,0.1976476,0.056784153,10,10,10,10,10,10,10,10,0.07,0.105,0.4725,0.22,0.15,0.4175,0.175,0.6375,,
NLA06608-0957,2007,1,NLA06608-0957+2007+1,WV,6/21/2007,YES,0,2.03,0.607453702,10,0.328379603,-0.150301977,0.299238277,N,0.3,0.3,0,0.4,0.5,0.7,1,1,1,1,0,0.064210145,0.020921844,0.029419161,0.041579566,0.61715766,0.108697682,0.118013941,5.6,7,1.25,0,0.166241781,0.022540693,0.020917118,0.006134397,0.185486227,0.127961466,0.079965252,10,10,10,10,10,10,10,10,-0.235165538,0.166021651,-0.336951225,-0.310666504,-0.274771959,-0.248050284,-0.242216442,"Sand, Silt, Organic, Wood",Silt,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.7,0,0.9,1,0.035,0,0.55,0.555,0.035,0.024152295,0,0.374351291,0.366439323,0.625,0.825,10,10,10,10,0.585,0.7,0.2,1,0,0,0.7,0,0,0.295,0.0625,0.15,0,0,0.1475,0,0,1,0.655,0.21,0.655,0.15,0.36,0.325704365,0.180758433,0.105409255,0,0,0.185011261,0,0,10,10,10,10,10,10,10,10,10,0,0,0.9,0,0.1,0,0,1,0,0,10,10,0.333333333,1,0.8,1,0.7,0,1,1,0.054938272,0.486728395,0.057222222,0.507777778,0.278566017,0,0.616970136,0.104463847,0.096242863,0.294663106,0.06158904,0.252279729,0.246328193,0,0.218239766,0.047095146,9,9,10,10,10,10,10,10,0.569444444,0.5775,0.395,1.08,1.03,0.405,1.09,1.485,,
NLA06608-0958,2007,1,NLA06608-0958+2007+1,MN,8/15/2007,YES,0,1.14,1.350061727,10,0.093421685,0.16138649,1.184264673,N,0.1,0.1,0,0.2,0.2,0.4,0.9,0.7,0.8,0.8,0,0.009518717,0.047593583,0.097911948,0.437048741,0.148304632,0.192137409,0.067484972,4,7,1.75,0,0.020753747,0.103768733,0.154094099,0.326256058,0.250486568,0.108098803,0.06258566,10,10,10,10,10,10,10,10,-0.070853655,0.181573112,-0.329813862,-0.098741763,-0.085012245,-0.020358165,0.171627896,Sand,Sand,0,0.9,0,0,0.1,BR,10,1,0,0,0,0,0,N,10,0.9,0.7,1,1,0.3725,0.3025,0.5475,0.5125,0.675,0.359677711,0.29093957,0.288542795,0.336495418,0.625,0.725,10,10,10,10,1.2225,1,0.1,0.9,0,0,0.3,0,0.3,0.555,0.005,0.105,0,0,0.12,0,0.035,1,0.82,0.16,0.785,0.105,0.23,0.366439323,0.015811388,0.101242284,0,0,0.240312297,0,0.078351062,10,10,10,10,10,10,10,10,10,0,0,0.6,0.3,0.1,0,0,0.7,0,0.3,10,10,0.4,0.8,0.2,0.7,0.3,0,0.7,0.7,0.06,0.14,0.01,0.285,0.046296296,0,0.596962963,0.356740741,0.102198065,0.117378779,0.021081851,0.266197504,0.082471538,0,0.435857018,0.433345109,10,10,10,10,10,10,10,10,0.2,0.295,0.5475,0.6325,0.485,0.41,0.495,1.0425,,
NLA06608-0961,2007,1,NLA06608-0961+2007+1,ID,7/25/2007,YES,0,1.84296,1.315556753,10,0.28846386,0.150927286,0.713828164,N,0,0,0.1,0.3,0.6,0.5,0.5,0.7,0,0.2,0.06969697,0.066612554,0.182738095,0.136904762,0.099761905,0.423452381,0,0.020833333,2.9,7,2.413793103,0.22040117,0.115359045,0.225636505,0.170888516,0.133382691,0.411114195,0,0.045005144,10,10,10,10,10,10,10,10,0.008635207,0.307916545,-0.351820729,-0.233101116,-0.010517657,0.232089629,0.260293242,Silt,Silt,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.5,0.7,0.6,0.9,0.085,0.055,0.2575,0.3575,0.14,0.115590273,0.072456884,0.314697827,0.312705488,0.525,0.7,10,10,10,10,0.3975,0.9,0.2,0.1,0.1,0,0.6,0.3,0,0.3575,0.01,0.005,0.005,0,0.03,0.015,0,1,0.4225,0.045,0.4225,0.02,0.05,0.312705488,0.021081851,0.015811388,0.015811388,0,0.025819889,0.024152295,0,10,10,10,10,10,10,10,10,10,0,0.5,0,0.2,0.3,0,0.2,0,0.5,0.3,10,10,0.4,0.6,0.7,0.7,0.7,0.2,0.7,0.7,0.06,0.11,0.075,0.2725,0.303761424,0.2,0.051842232,0.344396344,0.102198065,0.122020035,0.095014619,0.235540159,0.362629646,0.421637021,0.036649149,0.378606285,10,10,10,10,10,10,10,10,0.17,0.3475,0.4425,0.675,0.4425,0.11,0.5175,0.785,,
NLA06608-0962,2007,1,NLA06608-0962+2007+1,UT,7/17/2007,YES,0,4.51,1.740657602,10,0.663700925,0.264973009,0.385955122,N,0,0,0.2,0.8,0.9,0.9,0.8,0.7,0.3,0.3,0.145841151,0.055689627,0.314484744,0.208720994,0.18604635,0.040549644,0.037181182,0.011486309,4.9,8,1.632653061,0.317523125,0.06970919,0.320358841,0.187915421,0.247355725,0.036405277,0.085108046,0.019506667,10,10,10,10,10,10,10,10,0.239173814,0.207111365,0.007606598,0.101228473,0.264075323,0.319159604,0.477552387,"Cobble, Gravel",Cobble,0,0.8,0.2,0,0,BR,10,1,0,0,0,0,0,N,10,0,0,0.8,0.8,0,0,0.2875,0.2675,0,0,0,0.296800064,0.306197558,0.525,0.725,10,10,10,10,0.2875,0.4,0.5,0.2,0.7,0,0,0,0,0.1325,0.065,0.0625,0.41,0,0,0,0,0.8,0.67,0.475,0.67,0.0625,0.5375,0.19509613,0.100138793,0.180758433,0.36136316,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0.1,0.2,0,0.7,0,0,0.9,0,0.1,10,10,0,0.3,0.8,0.9,0.2,0,1,1,0,0.035,0.04,0.0975,0.161172161,0,0.477413919,0.361413919,0,0.078351062,0.021081851,0.168510633,0.342512062,0,0.304326367,0.268032157,10,10,10,10,10,10,10,10,0.035,0.1375,0.2525,0.255,0.1325,0.17,0.1725,0.425,,
NLA06608-0967,2007,1,NLA06608-0967+2007+1,SD,7/30/2007,YES,0,0.88,0.168654809,10,-0.008773924,-0.570805382,0.191653192,N,0.4,0.4,0,0,0.1,0,0,1,0,0,0,0,0.060344828,0,0,0.939655172,0,0,1.1,2,1.818181818,0,0,0.1908271,0,0,0.1908271,0,0,10,10,10,10,10,10,10,10,-0.30944876,0.133991932,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.351820729,Silt,Silt,1,0,0,0,0,BL,10,1,0,0,0,0,0,N,10,0.5,0,0.6,0.8,0.355,0,0.155,0.445,0.355,0.44780328,0,0.233571307,0.382026759,0.825,0.875,10,10,10,10,0.51,0.9,0,0,0,0,0,0,0,0.5025,0,0,0,0,0,0,0,0.9,0.5025,0,0.5025,0,0,0.349493681,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,0,0,1,10,10,0,0,0,0,0.1,0.2,0.7,0,0,0,0,0,0.1,0.2,0.7,0,0,0,0,0,0.316227766,0.421637021,0.483045892,0,10,10,10,10,10,10,10,10,0,0,0.7875,0,0,0.6125,0,0.6125,,
