UID,SITE_ID,AGGR_ECO3_2015,AGGR_ECO9_2015,STATE,ECO_BIO,YEAR,VISIT_NO,DATE_COL,CLEAR_TO_BOTTOM,DISAPPEARS,REAPPEARS,SAMPLE_DEPTH,SECCHI,PUBLICATION_DATE
8778,NLA12_IL-103,PLNLOW,TPL,IL,PLAINS,2012,2,9/26/2012,,0.85,0.79,,0.82,8/23/2016
8779,NLA12_CA-223,WMTNS,WMT,CA,WMTNS,2012,1,9/26/2012,,8.71,8.32,,8.515,8/23/2016
8782,NLA12_WA-154,WMTNS,WMT,WA,WMTNS,2012,1,9/25/2012,,1.46,1.38,,1.42,8/23/2016
8783,NLA12_WA-110,WMTNS,WMT,WA,WMTNS,2012,1,9/26/2012,,5.7,5.7,,5.7,8/23/2016
8787,NLA12_UT-409,WMTNS,XER,UT,WMTNS,2012,1,9/27/2012,,0.21,0.2,,0.205,8/23/2016
8810,NLA12_TX-234,PLNLOW,SPL,TX,PLAINS,2012,1,9/27/2012,,1.5,1.3,,1.4,8/23/2016
8811,NLA12_TX-196,PLNLOW,SPL,TX,PLAINS,2012,1,9/27/2012,,0.38,0.35,,0.365,8/23/2016
8812,NLA12_UT-400,WMTNS,XER,UT,WMTNS,2012,1,9/27/2012,,1.9,1.8,,1.85,8/23/2016
8813,NLA12_MO-102,EHIGH,SAP,MO,EHIGH,2012,1,9/27/2012,,1.4,1.61,,1.505,8/23/2016
1000010,NLA12_MS-R03,PLNLOW,CPL,MS,CPL,2012,1,6/6/2012,,0.6,0.5,,0.55,8/23/2016
1000011,NLA12_MS-119,PLNLOW,CPL,MS,CPL,2012,1,6/7/2012,,0.9,0.7,,0.8,8/23/2016
1000014,NLA12_TX-141,PLNLOW,CPL,TX,CPL,2012,1,6/18/2012,,5.7,5.5,,5.6,8/23/2016
1000015,NLA12_TX-169,PLNLOW,CPL,TX,CPL,2012,1,6/19/2012,Y,,,,,8/23/2016
1000016,NLA12_OR-133,WMTNS,WMT,OR,WMTNS,2012,1,6/20/2012,,2.1,2.1,,2.1,8/23/2016
1000017,NLA12_OR-131,WMTNS,WMT,OR,WMTNS,2012,1,6/21/2012,,1.6,1.4,,1.5,8/23/2016
1000018,NLA12_TX-158,PLNLOW,CPL,TX,CPL,2012,1,6/24/2012,,0.5,0.45,,0.475,8/23/2016
1000019,NLA12_ID-107,WMTNS,XER,ID,WMTNS,2012,1,6/25/2012,,0.4,0.39,,0.395,8/23/2016
1000020,NLA12_VT-102,EHIGH,NAP,VT,EHIGH,2012,1,6/26/2012,,5.2,5.1,,5.15,8/23/2016
1000021,NLA12_OR-101,WMTNS,XER,OR,WMTNS,2012,1,6/26/2012,,0.4,0.2,,0.3,8/23/2016
1000022,NLA12_TX-135,PLNLOW,CPL,TX,CPL,2012,1,6/26/2012,,0.4,0.37,,0.385,8/23/2016
1000023,NLA12_WI-101,PLNLOW,TPL,WI,PLAINS,2012,1,6/26/2012,,1.3,1.3,,1.3,8/23/2016
1000025,NLA12_ID-151,WMTNS,XER,ID,WMTNS,2012,1,6/27/2012,N,0.25,0.25,,0.25,8/23/2016
1000026,NLA12_TX-110,PLNLOW,SPL,TX,PLAINS,2012,1,6/28/2012,,0.8,0.75,,0.775,8/23/2016
1000028,NLA12_WI-102,PLNLOW,TPL,WI,PLAINS,2012,1,6/27/2012,,7.7,7,,7.35,8/23/2016
1000029,NLA12_ID-109,WMTNS,XER,ID,WMTNS,2012,1,6/27/2012,N,0.7,0.68,,0.69,8/23/2016
1000030,NLA12_ID-111,WMTNS,XER,ID,WMTNS,2012,1,6/28/2012,N,1.7,1.7,,1.7,8/23/2016
1000032,NLA12_VT-106,EHIGH,NAP,VT,EHIGH,2012,1,7/2/2012,,1.9,1.7,,1.8,8/23/2016
1000034,NLA12_WI-152,PLNLOW,TPL,WI,PLAINS,2012,1,7/2/2012,,4.5,4.5,,4.5,8/23/2016
1000039,NLA12_WI-113,PLNLOW,UMW,WI,UMW,2012,1,7/5/2012,,4.9,4.7,,4.8,8/23/2016
1000043,NLA12_MI-151,PLNLOW,UMW,MI,UMW,2012,1,7/9/2012,,2.95,2.9,,2.925,8/23/2016
1000044,NLA12_WI-117,PLNLOW,UMW,WI,UMW,2012,1,7/10/2012,,2.9,2.7,,2.8,8/23/2016
1000046,NLA12_MI-139,PLNLOW,UMW,MI,UMW,2012,1,7/10/2012,,2.05,2,,2.025,8/23/2016
1000047,NLA12_MI-124,PLNLOW,UMW,MI,UMW,2012,1,7/10/2012,,2.6,2.4,,2.5,8/23/2016
1000048,NLA12_TX-117,PLNLOW,CPL,TX,CPL,2012,2,7/10/2012,,0.3,0.28,,0.29,8/23/2016
1000049,NLA12_OR-106,WMTNS,WMT,OR,WMTNS,2012,1,7/10/2012,,16.6,16.2,,16.4,8/23/2016
1000050,NLA12_WI-136,PLNLOW,TPL,WI,PLAINS,2012,1,7/11/2012,,2.2,2,,2.1,8/23/2016
1000052,NLA12_MI-109,PLNLOW,UMW,MI,UMW,2012,1,7/11/2012,,1.35,1.3,,1.325,8/23/2016
1000053,NLA12_TX-109,PLNLOW,CPL,TX,CPL,2012,1,7/11/2012,,1.4,1.3,,1.35,8/23/2016
1000054,NLA12_VT-109,EHIGH,NAP,VT,EHIGH,2012,1,7/12/2012,Y,,,,,8/23/2016
1000055,NLA12_MI-136,PLNLOW,UMW,MI,UMW,2012,1,7/12/2012,,2.3,2.2,,2.25,8/23/2016
1000056,NLA12_MI-105,PLNLOW,UMW,MI,UMW,2012,1,7/11/2012,,2.5,2.4,,2.45,8/23/2016
1000057,NLA12_CA-R09,WMTNS,WMT,CA,WMTNS,2012,1,7/12/2012,Y,,,,,8/23/2016
1000058,NLA12_MI-167,PLNLOW,UMW,MI,UMW,2012,1,7/12/2012,,2.45,2.4,,2.425,8/23/2016
1000059,NLA12_WI-168,PLNLOW,TPL,WI,PLAINS,2012,1,7/13/2012,,3.9,3.5,,3.7,8/23/2016
1000060,NLA12_TX-124,PLNLOW,SPL,TX,PLAINS,2012,1,7/13/2012,,0.95,0.91,,0.93,8/23/2016
1000062,NLA12_TX-148,PLNLOW,SPL,TX,PLAINS,2012,1,7/15/2012,,0.2,0.18,,0.19,8/23/2016
1000063,NLA12_WI-172,PLNLOW,TPL,WI,PLAINS,2012,1,7/14/2012,,0.6,0.5,,0.55,8/23/2016
1000066,NLA12_MI-108,PLNLOW,UMW,MI,UMW,2012,1,7/16/2012,,2.9,2.85,,2.875,8/23/2016
1000067,NLA12_ID-149,WMTNS,WMT,ID,WMTNS,2012,1,7/15/2012,,1.1,1,,1.05,8/23/2016
1000068,NLA12_ID-148,WMTNS,XER,ID,WMTNS,2012,1,7/16/2012,,2.3,2.25,,2.275,8/23/2016
1000069,NLA12_ID-103,WMTNS,WMT,ID,WMTNS,2012,1,7/14/2012,,2.1,2,,2.05,8/23/2016
1000070,NLA12_MI-104,PLNLOW,UMW,MI,UMW,2012,1,7/17/2012,,2.15,2,,2.075,8/23/2016
1000071,NLA12_VT-104,EHIGH,NAP,VT,EHIGH,2012,1,7/17/2012,,5.4,5.2,,5.3,8/23/2016
1000072,NLA12_MI-120,PLNLOW,UMW,MI,UMW,2012,1,7/17/2012,,1.7,1.6,,1.65,8/23/2016
1000073,NLA12_TX-103,PLNLOW,SPL,TX,PLAINS,2012,1,7/17/2012,,0.8,0.7,,0.75,8/23/2016
1000075,NLA12_MI-152,PLNLOW,UMW,MI,UMW,2012,1,7/18/2012,,1.65,1.6,,1.625,8/23/2016
1000076,NLA12_MI-128,PLNLOW,UMW,MI,UMW,2012,1,7/18/2012,,3.7,3.65,,3.675,8/23/2016
1000079,NLA12_MI-168,PLNLOW,UMW,MI,UMW,2012,1,7/19/2012,,0.85,0.8,,0.825,8/23/2016
1000080,NLA12_MI-112,PLNLOW,UMW,MI,UMW,2012,1,7/19/2012,,1.05,1,,1.025,8/23/2016
1000081,NLA12_MI-115,PLNLOW,UMW,MI,UMW,2012,1,7/19/2012,,1.8,1.7,,1.75,8/23/2016
1000082,NLA12_WI-131,PLNLOW,UMW,WI,UMW,2012,1,7/18/2012,,1.8,1.5,,1.65,8/23/2016
1000083,NLA12_WI-154,PLNLOW,UMW,WI,UMW,2012,1,7/16/2012,,1.1,1,,1.05,8/23/2016
1000084,NLA12_NE-109,PLNLOW,SPL,NE,PLAINS,2012,1,7/20/2012,,0.65,0.6,,0.625,8/23/2016
1000085,NLA12_NE-103,PLNLOW,SPL,NE,PLAINS,2012,1,7/19/2012,,0.25,0.23,,0.24,8/23/2016
1000086,NLA12_NE-114,PLNLOW,SPL,NE,PLAINS,2012,1,7/22/2012,,0.35,0.3,,0.325,8/23/2016
1000087,NLA12_WA-106,WMTNS,WMT,WA,WMTNS,2012,1,7/24/2012,,0.95,0.85,,0.9,8/23/2016
1000088,NLA12_NE-104,PLNLOW,SPL,NE,PLAINS,2012,1,7/23/2012,,0.35,0.31,,0.33,8/23/2016
1000091,NLA12_MI-117,PLNLOW,UMW,MI,UMW,2012,1,7/24/2012,,3.48,3.35,,3.415,8/23/2016
1000092,NLA12_MI-102,PLNLOW,UMW,MI,UMW,2012,1,7/24/2012,,1.55,1.5,,1.525,8/23/2016
1000093,NLA12_NE-133,PLNLOW,SPL,NE,PLAINS,2012,1,7/24/2012,Y,1.23,1.23,,1.23,8/23/2016
1000094,NLA12_MI-110,PLNLOW,UMW,MI,UMW,2012,1,7/25/2012,,5.1,5.05,,5.075,8/23/2016
1000096,NLA12_MI-129,PLNLOW,UMW,MI,UMW,2012,1,7/25/2012,,3.15,3.1,,3.125,8/23/2016
1000097,NLA12_VT-114,EHIGH,NAP,VT,EHIGH,2012,1,7/26/2012,,6.2,6.1,,6.15,8/23/2016
1000098,NLA12_MI-123,PLNLOW,UMW,MI,UMW,2012,1,7/26/2012,,3,2.9,,2.95,8/23/2016
1000099,NLA12_MI-161,PLNLOW,UMW,MI,UMW,2012,1,7/26/2012,,1.25,1.2,,1.225,8/23/2016
1000100,NLA12_WI-166,PLNLOW,UMW,WI,UMW,2012,1,7/26/2012,Y,1.8,1.8,,1.8,8/23/2016
1000101,NLA12_MI-165,PLNLOW,UMW,MI,UMW,2012,1,7/27/2012,,1.85,1.8,,1.825,8/23/2016
1000103,NLA12_MI-162,PLNLOW,UMW,MI,UMW,2012,1,7/30/2012,,4.6,4.55,,4.575,8/23/2016
1000105,NLA12_MI-132,PLNLOW,UMW,MI,UMW,2012,1,7/31/2012,,2.15,2.1,,2.125,8/23/2016
1000106,NLA12_MI-118,PLNLOW,UMW,MI,UMW,2012,1,7/31/2012,,4.9,4.8,,4.85,8/23/2016
1000107,NLA12_WA-107,WMTNS,WMT,WA,WMTNS,2012,1,7/31/2012,,1.05,0.95,,1,8/23/2016
1000108,NLA12_WI-112,PLNLOW,UMW,WI,UMW,2012,1,7/19/2012,,2.9,2.6,,2.75,8/23/2016
1000109,NLA12_WI-108,PLNLOW,UMW,WI,UMW,2012,1,7/30/2012,,1.2,0.9,,1.05,8/23/2016
1000110,NLA12_VT-101,EHIGH,NAP,VT,EHIGH,2012,2,8/1/2012,,5.2,5.1,,5.15,8/23/2016
1000111,NLA12_MI-169,PLNLOW,UMW,MI,UMW,2012,1,8/1/2012,,1,0.95,,0.975,8/23/2016
1000112,NLA12_MI-148,PLNLOW,UMW,MI,UMW,2012,1,8/1/2012,,6.3,5.8,,6.05,8/23/2016
1000113,NLA12_WA-129,WMTNS,WMT,WA,WMTNS,2012,1,8/1/2012,Y,,,,,8/23/2016
1000115,NLA12_WI-155,PLNLOW,UMW,WI,UMW,2012,1,8/1/2012,,1.2,1,,1.1,8/23/2016
1000116,NLA12_WI-103,PLNLOW,UMW,WI,UMW,2012,1,8/1/2012,,3.1,3,,3.05,8/23/2016
1000117,NLA12_MI-137,PLNLOW,UMW,MI,UMW,2012,1,8/2/2012,,3.1,3.05,,3.075,8/23/2016
1000118,NLA12_WI-151,PLNLOW,UMW,WI,UMW,2012,1,7/31/2012,,2.7,2.1,,2.4,8/23/2016
1000119,NLA12_WI-127,PLNLOW,UMW,WI,UMW,2012,1,8/2/2012,,0.2,0.1,,0.15,8/23/2016
1000120,NLA12_MI-164,PLNLOW,UMW,MI,UMW,2012,1,8/3/2012,,0.55,0.5,,0.525,8/23/2016
1000121,NLA12_WI-104,PLNLOW,UMW,WI,UMW,2012,1,7/17/2012,,4.9,4.6,,4.75,8/23/2016
1000122,NLA12_ID-143,WMTNS,XER,ID,WMTNS,2012,1,8/6/2012,,1.55,1.6,,1.575,8/23/2016
1000123,NLA12_MI-116,PLNLOW,UMW,MI,UMW,2012,1,8/7/2012,,1.15,1.1,,1.125,8/23/2016
1000126,NLA12_ID-216,WMTNS,XER,ID,WMTNS,2012,1,8/7/2012,,0.25,0.2,,0.225,8/23/2016
1000127,NLA12_WI-129,PLNLOW,TPL,WI,PLAINS,2012,1,8/7/2012,,2,1.8,,1.9,8/23/2016
1000130,NLA12_NH-115,EHIGH,NAP,NH,EHIGH,2012,1,8/7/2012,Y,,,,,8/23/2016
1000132,NLA12_MI-141,PLNLOW,UMW,MI,UMW,2012,1,8/8/2012,,3.95,3.9,,3.925,8/23/2016
1000134,NLA12_WA-131,WMTNS,XER,WA,WMTNS,2012,1,8/8/2012,,4.45,4.4,,4.425,8/23/2016
1000135,NLA12_WI-107,PLNLOW,TPL,WI,PLAINS,2012,1,8/8/2012,,1.3,1.1,,1.2,8/23/2016
1000136,NLA12_WA-111,WMTNS,XER,WA,WMTNS,2012,1,8/9/2012,,3.2,3.1,,3.15,8/23/2016
1000137,NLA12_ID-214,WMTNS,XER,ID,WMTNS,2012,1,8/8/2012,,1.1,1,,1.05,8/23/2016
1000138,NLA12_WI-120,PLNLOW,TPL,WI,PLAINS,2012,1,8/9/2012,,0.4,0.3,,0.35,8/23/2016
1000141,NLA12_VT-115,EHIGH,NAP,VT,EHIGH,2012,1,8/13/2012,,2.1,1.9,,2,8/23/2016
1000144,NLA12_WI-128,PLNLOW,UMW,WI,UMW,2012,1,7/25/2012,,1.7,1.4,,1.55,8/23/2016
1000146,NLA12_MI-138,PLNLOW,UMW,MI,UMW,2012,1,8/14/2012,,3,2.95,,2.975,8/23/2016
1000147,NLA12_WI-110,PLNLOW,UMW,WI,UMW,2012,1,8/13/2012,,6.3,6.1,,6.2,8/23/2016
1000148,NLA12_MI-122,PLNLOW,UMW,MI,UMW,2012,1,8/14/2012,,8.8,8.8,,8.8,8/23/2016
1000152,NLA12_MI-133,PLNLOW,UMW,MI,UMW,2012,1,8/15/2012,,6,5.9,,5.95,8/23/2016
1000153,NLA12_MI-107,PLNLOW,UMW,MI,UMW,2012,1,8/15/2012,,3.05,3,,3.025,8/23/2016
1000154,NLA12_WI-101,PLNLOW,TPL,WI,PLAINS,2012,2,8/15/2012,,0.6,0.5,,0.55,8/23/2016
1000156,NLA12_MI-106,PLNLOW,UMW,MI,UMW,2012,1,8/16/2012,,3.1,3.05,,3.075,8/23/2016
1000157,NLA12_MI-126,PLNLOW,UMW,MI,UMW,2012,1,8/16/2012,,4.2,4,,4.1,8/23/2016
1000158,NLA12_ID-221,WMTNS,WMT,ID,WMTNS,2012,1,8/16/2012,,0.7,0.5,,0.6,8/23/2016
1000159,NLA12_ID-218,WMTNS,WMT,ID,WMTNS,2012,1,8/15/2012,,6.7,6.75,,6.725,8/23/2016
1000160,NLA12_ID-180,WMTNS,WMT,ID,WMTNS,2012,1,8/14/2012,Y,,,,,8/23/2016
1000161,NLA12_MI-130,PLNLOW,UMW,MI,UMW,2012,1,8/17/2012,,2.8,2.7,,2.75,8/23/2016
1000162,NLA12_MI-103,PLNLOW,UMW,MI,UMW,2012,1,8/17/2012,,3.4,3.2,,3.3,8/23/2016
1000163,NLA12_MI-142,PLNLOW,UMW,MI,UMW,2012,1,8/21/2012,,1.5,1.35,,1.425,8/23/2016
1000164,NLA12_MI-101,PLNLOW,UMW,MI,UMW,2012,2,8/21/2012,,2.92,2.78,,2.85,8/23/2016
1000166,NLA12_MI-139,PLNLOW,UMW,MI,UMW,2012,2,8/22/2012,,2.2,2.01,,2.105,8/23/2016
1000167,NLA12_VT-110,EHIGH,NAP,VT,EHIGH,2012,1,8/22/2012,,4.7,4.5,,4.6,8/23/2016
1000168,NLA12_MI-113,PLNLOW,UMW,MI,UMW,2012,1,8/22/2012,,4.1,4.05,,4.075,8/23/2016
1000169,NLA12_ID-220,WMTNS,WMT,ID,WMTNS,2012,1,8/22/2012,Y,5.85,5.85,,5.85,8/23/2016
1000170,NLA12_ID-205,WMTNS,WMT,ID,WMTNS,2012,1,8/21/2012,,1.4,1.3,,1.35,8/23/2016
1000172,NLA12_MI-145,PLNLOW,UMW,MI,UMW,2012,1,8/23/2012,,3.11,2.92,,3.015,8/23/2016
1000173,NLA12_MI-172,PLNLOW,UMW,MI,UMW,2012,1,8/23/2012,,4.9,4.85,,4.875,8/23/2016
1000180,NLA12_WI-138,PLNLOW,UMW,WI,UMW,2012,1,8/27/2012,,3,2.8,,2.9,8/23/2016
1000185,NLA12_WI-163,PLNLOW,UMW,WI,UMW,2012,1,8/28/2012,,0.5,0.5,,0.5,8/23/2016
1000186,NLA12_MI-177,PLNLOW,UMW,MI,UMW,2012,1,8/28/2012,Y,,,,,8/23/2016
1000188,NLA12_WI-106,PLNLOW,UMW,WI,UMW,2012,1,8/28/2012,,1.1,0.9,,1,8/23/2016
1000189,NLA12_WI-171,PLNLOW,UMW,WI,UMW,2012,1,8/29/2012,,3.7,3.6,,3.65,8/23/2016
1000190,NLA12_FL-R04,PLNLOW,CPL,FL,CPL,2012,1,8/15/2012,,0.95,1,,0.975,8/23/2016
1000191,NLA12_MI-178,PLNLOW,UMW,MI,UMW,2012,1,8/29/2012,Y,,,,,8/23/2016
1000193,NLA12_WI-147,PLNLOW,UMW,WI,UMW,2012,1,8/30/2012,,1,0.9,,0.95,8/23/2016
1000194,NLA12_WA-147,WMTNS,WMT,WA,WMTNS,2012,1,8/7/2012,,7.25,7.15,,7.2,8/23/2016
1000202,NLA12_WI-176,PLNLOW,UMW,WI,UMW,2012,1,9/10/2012,,6,5.6,,5.8,8/23/2016
1000203,NLA12_WI-170,PLNLOW,UMW,WI,UMW,2012,1,9/11/2012,,1.6,1.5,,1.55,8/23/2016
1000204,NLA12_WI-112,PLNLOW,UMW,WI,UMW,2012,2,9/12/2012,Y,,,,,8/23/2016
1000206,NLA12_WY-151,WMTNS,WMT,WY,WMTNS,2012,1,9/15/2012,,2.7,2.65,,2.675,8/23/2016
1000207,NLA12_WI-173,PLNLOW,UMW,WI,UMW,2012,1,9/18/2012,,0.7,0.6,,0.65,8/23/2016
1000208,NLA12_WI-188,PLNLOW,TPL,WI,PLAINS,2012,1,9/17/2012,,0.3,0.25,,0.275,8/23/2016
1000211,NLA12_OR-167,WMTNS,WMT,OR,WMTNS,2012,1,9/19/2012,,1.25,1.1,,1.175,8/23/2016
1000217,NLA12_WI-142,PLNLOW,UMW,WI,UMW,2012,1,9/25/2012,,0.5,0.4,,0.45,8/23/2016
1000218,NLA12_WI-153,PLNLOW,UMW,WI,UMW,2012,1,9/27/2012,,0.5,0.4,,0.45,8/23/2016
1000219,NLA12_WI-183,PLNLOW,UMW,WI,UMW,2012,1,9/26/2012,,4.3,4.2,,4.25,8/23/2016
1000220,NLA12_WI-174,PLNLOW,UMW,WI,UMW,2012,1,9/24/2012,,1.3,1.2,,1.25,8/23/2016
1000222,NLA12_WI-122,PLNLOW,UMW,WI,UMW,2012,1,9/20/2012,Y,,,,,8/23/2016
1000223,NLA12_WI-157,PLNLOW,UMW,WI,UMW,2012,1,9/19/2012,,2,1.9,,1.95,8/23/2016

