UID,SITE_ID,VISIT_NO,DATE_COL,ECO_BIO,AGGR_ECO3_2015,AGGR_ECO9_2015,ZOOP_COND,MMI_ZOOP_NLA6,ABUN_PT,CLAD_PT,COPE_PT,ROTI_PT,RICH_PT,TROP_PT,PUBLICATION_DATE
8387,NLA12_OH-101,2,9/5/2012,PLAINS,PLNLOW,TPL,Good,48.23,7.1,0,0.62,6.43,5.56,9.23,8/19/2016
8390,NLA12_UT-325,1,9/5/2012,WMTNS,WMTNS,WMT,Fair,59.57,9.86,2.2,6.79,6.56,3.33,7,8/19/2016
8391,NLA12_WA-115,1,9/5/2012,WMTNS,WMTNS,WMT,Poor,51.53,5.14,4.11,8.9,5.9,2.5,4.37,8/19/2016
8393,NLA12_OK-286,1,9/5/2012,PLAINS,PLNLOW,SPL,Poor,25.75,2.87,2.58,0,0,0,10,8/19/2016
8394,NLA12_WV-112,2,9/5/2012,EHIGH,EHIGH,SAP,Fair,63.7,8.01,10,1.68,9.27,9.26,0,8/19/2016
8395,NLA12_UT-229,1,9/5/2012,WMTNS,WMTNS,WMT,Fair,61.63,9.81,4.7,9.64,4.5,8.33,0,8/19/2016
8396,NLA12_MN-181,1,9/5/2012,UMW,PLNLOW,UMW,Good,70.17,10,6.66,9.66,5.36,3.1,7.32,8/19/2016
8397,NLA12_MN-180,1,9/5/2012,UMW,PLNLOW,UMW,Poor,45.67,9.35,0,7.88,2.58,2.07,5.52,8/19/2016
8398,NLA12_CA-212,1,9/5/2012,WMTNS,WMTNS,WMT,Good,69.62,8.9,5.49,9.81,5.9,9.17,2.5,8/19/2016
8403,NLA12_OH-R03,1,9/5/2012,EHIGH,EHIGH,NAP,Poor,51.22,0,0,7.02,9.94,8.91,4.86,8/19/2016
8404,NLA12_MN-162,1,9/6/2012,UMW,PLNLOW,UMW,Good,73.87,10,3.64,10,7.34,5.97,7.37,8/19/2016
8405,NLA12_MN-170,1,9/5/2012,UMW,PLNLOW,UMW,Good,71.6,10,3.08,9.26,9.03,4.76,6.83,8/19/2016
8407,NLA12_ME-108,1,9/5/2012,EHIGH,EHIGH,NAP,Fair,68.25,9.92,9.36,10,0,6.09,5.58,8/19/2016
8408,NLA12_IN-162,1,9/6/2012,PLAINS,PLNLOW,TPL,Good,68.68,9.08,6.85,0.13,6.43,8.89,9.83,8/19/2016
8409,NLA12_IN-112,1,9/5/2012,PLAINS,PLNLOW,TPL,Poor,22,0.77,0.04,0.07,3.57,2.22,6.53,8/19/2016
8410,NLA12_IN-131,1,9/5/2012,PLAINS,PLNLOW,TPL,Poor,29.05,3.92,0,0.06,1.43,2.22,9.8,8/19/2016
8412,NLA12_CT-115,2,9/6/2012,EHIGH,EHIGH,NAP,Good,75.75,8.42,9.5,8.82,9.8,4.05,4.86,8/19/2016
8413,NLA12_TX-137,1,9/6/2012,CPL,PLNLOW,CPL,Good,76.57,10,9.55,8.19,3.29,7,7.91,8/19/2016
8414,NLA12_CO-127,1,9/6/2012,PLAINS,PLNLOW,SPL,Poor,27.52,0,5.55,0,0.71,2.22,8.03,8/19/2016
8416,NLA12_MO-120,1,9/6/2012,PLAINS,PLNLOW,TPL,Good,46.5,4.61,0.64,0.02,6.43,6.67,9.53,8/19/2016
8422,NLA12_PA-119,1,9/6/2012,EHIGH,EHIGH,SAP,Good,77.4,9.8,9.78,9.23,8.31,4.65,4.67,8/19/2016
8423,NLA12_OH-112,1,9/6/2012,PLAINS,PLNLOW,TPL,Fair,37.33,6.12,0.02,0.53,2.86,5.56,7.31,8/19/2016
8424,NLA12_CA-138,1,9/6/2012,WMTNS,WMTNS,WMT,Good,67.7,9.95,2.99,8.86,5.9,6.67,6.25,8/19/2016
8426,NLA12_WI-133,1,9/5/2012,PLAINS,PLNLOW,TPL,Fair,42.88,2.98,0.16,0.05,6.43,6.67,9.44,8/19/2016
8427,NLA12_WI-132,1,9/6/2012,UMW,PLNLOW,UMW,Good,70.63,10,4.45,10,3.43,7.68,6.82,8/19/2016
8428,NLA12_WI-181,1,9/4/2012,PLAINS,PLNLOW,TPL,Good,47.72,0.26,8.11,0.03,5,6.67,8.56,8/19/2016
8429,NLA12_WI-135,1,8/29/2012,UMW,PLNLOW,UMW,Good,67.22,10,4.7,9.96,4.16,1.86,9.65,8/19/2016
8430,NLA12_WI-111,1,9/6/2012,UMW,PLNLOW,UMW,Fair,62.25,10,4,9.52,3.51,6.06,4.26,8/19/2016
8435,NLA12_MT-177,1,9/6/2012,PLAINS,PLNLOW,NPL,Poor,16.78,0.3,4.13,0.56,2.86,2.22,0,8/19/2016
8436,NLA12_MA-101,1,9/7/2012,CPL,PLNLOW,CPL,Good,70.13,8.68,9.82,9.78,0.05,6,7.75,8/19/2016
8437,NLA12_MA-105,1,9/6/2012,EHIGH,EHIGH,NAP,Good,76.33,8.63,9.8,9.6,9.82,3.55,4.4,8/19/2016
8438,NLA12_IN-183,1,9/7/2012,PLAINS,PLNLOW,TPL,Good,55.45,1.97,8.91,0,6.43,6.67,9.29,8/19/2016
8442,NLA12_WA-124,1,9/7/2012,WMTNS,WMTNS,XER,Fair,60.18,9.97,1.73,9.66,6.8,0,7.95,8/19/2016
8443,NLA12_MA-111,1,9/9/2012,CPL,PLNLOW,CPL,Good,68.02,9.1,8.48,10,0,4,9.23,8/19/2016
8444,NLA12_WA-120,1,9/6/2012,WMTNS,WMTNS,WMT,Fair,64.1,8.95,4.39,9.12,5.32,3.33,7.35,8/19/2016
8446,NLA12_UT-110,2,9/6/2012,WMTNS,WMTNS,XER,Fair,56.07,1.06,3.66,10,8.09,0.83,10,8/19/2016
8447,NLA12_UT-290,1,9/7/2012,WMTNS,WMTNS,XER,Poor,51.82,0.59,1.94,9.61,7.87,3.33,7.75,8/19/2016
8457,NLA12_MA-108,1,9/10/2012,EHIGH,EHIGH,NAP,Poor,59.25,7.34,2.83,6.84,7.25,7.96,3.33,8/19/2016
8458,NLA12_WY-125,1,9/6/2012,WMTNS,WMTNS,WMT,Fair,55.83,2.71,2.74,9.94,0.61,7.5,10,8/19/2016
8462,NLA12_OK-102,1,9/4/2012,PLAINS,PLNLOW,SPL,Poor,27.7,3.55,0,0.03,1.43,2.22,9.39,8/19/2016
8463,NLA12_OK-285,1,9/10/2012,PLAINS,PLNLOW,SPL,Fair,39.37,0.88,2.76,0.04,6.43,7.78,5.73,8/19/2016
8466,NLA12_CA-107,1,9/10/2012,WMTNS,WMTNS,WMT,Good,68.95,9.73,6.58,9.79,5.9,5,4.37,8/19/2016
8469,NLA12_DE-121,1,9/10/2012,CPL,PLNLOW,CPL,Good,71.33,8.14,9.35,10,0,6,9.31,8/19/2016
8470,NLA12_WV-105,1,9/10/2012,EHIGH,EHIGH,SAP,Poor,47.12,6.46,2.44,7.37,10,0.8,1.2,8/19/2016
8472,NLA12_MT-102,2,9/10/2012,WMTNS,WMTNS,WMT,Fair,59.03,10,3.66,7.51,5.01,3.33,5.91,8/19/2016
8473,NLA12_ME-101,2,9/10/2012,EHIGH,EHIGH,NAP,Good,72.57,9.26,8.57,9.44,3.13,4.19,8.95,8/19/2016
8476,NLA12_MT-105,1,9/11/2012,WMTNS,WMTNS,WMT,Good,75.92,9.01,8.97,7.95,7.54,5.83,6.25,8/19/2016
8477,NLA12_CO-111,1,9/11/2012,PLAINS,PLNLOW,SPL,Fair,42.65,10,0.06,0.06,2.14,3.33,10,8/19/2016
8478,NLA12_OR-126,1,9/10/2012,WMTNS,WMTNS,WMT,Good,64.9,9.38,4.39,9.48,4.17,4.17,7.35,8/19/2016
8479,NLA12_OR-173,1,9/11/2012,WMTNS,WMTNS,WMT,Good,80.15,9.42,7.31,7.69,7,6.67,10,8/19/2016
8480,NLA12_TX-159,1,9/11/2012,PLAINS,PLNLOW,SPL,Fair,38.22,3.43,8.13,0.06,1.43,1.11,8.77,8/19/2016
8481,NLA12_OK-311,1,9/11/2012,EHIGH,EHIGH,SAP,Good,72.73,8.43,9.98,8.38,9.85,3.18,3.82,8/19/2016
8482,NLA12_OK-101,2,9/11/2012,PLAINS,PLNLOW,SPL,Good,52.82,10,0.48,0.02,7.86,3.33,10,8/19/2016
8483,NLA12_CA-104,1,9/11/2012,WMTNS,WMTNS,WMT,Fair,63.15,8.04,1.83,9.93,8.09,0,10,8/19/2016
8486,NLA12_MT-111,1,9/12/2012,WMTNS,WMTNS,WMT,Fair,62.9,10,2.53,8.76,8.71,4.17,3.57,8/19/2016
8487,NLA12_OH-122,1,9/13/2012,PLAINS,PLNLOW,TPL,Fair,39.92,6.59,0.04,0.02,4.29,3.33,9.68,8/19/2016
8489,NLA12_ME-137,1,9/12/2012,EHIGH,EHIGH,NAP,Good,79.13,9.06,10,9.02,9.66,3.74,6,8/19/2016
8493,NLA12_IN-196,1,9/12/2012,UMW,PLNLOW,UMW,Fair,57.62,10,7.62,9.03,5.45,0.4,2.07,8/19/2016
8494,NLA12_MA-102,1,9/11/2012,EHIGH,EHIGH,NAP,Fair,67.98,7.22,7.96,5.54,10,3.6,6.47,8/19/2016
8495,NLA12_WA-116,1,9/12/2012,WMTNS,WMTNS,XER,Good,68.32,8.83,5.2,9.01,2.95,5,10,8/19/2016
8496,NLA12_WA-104,1,9/11/2012,WMTNS,WMTNS,XER,Fair,59.93,7.49,4.11,7.63,5.9,3.33,7.5,8/19/2016
8497,NLA12_MA-104,1,9/12/2012,EHIGH,EHIGH,NAP,Fair,63.6,2.08,5.88,8.01,9.88,7.2,5.11,8/19/2016
8499,NLA12_IL-111,1,9/12/2012,PLAINS,PLNLOW,TPL,Poor,30.58,3.07,0.02,0.01,3.57,4.44,7.24,8/19/2016
8500,NLA12_CT-105,1,9/12/2012,EHIGH,EHIGH,NAP,Fair,65.02,8.19,8.71,9.64,9.52,0.38,2.57,8/19/2016
8502,NLA12_TN-106,1,9/12/2012,CPL,PLNLOW,CPL,Good,86.87,9.12,9.88,10,10,6,7.12,8/19/2016
8503,NLA12_OK-299,2,9/12/2012,EHIGH,EHIGH,SAP,Poor,37.9,0.79,0,7.03,9.77,1.82,3.33,8/19/2016
8504,NLA12_UT-264,1,9/12/2012,WMTNS,WMTNS,WMT,Good,64.55,10,4.11,7.31,4.81,7.5,5,8/19/2016
8505,NLA12_CO-103,1,9/12/2012,PLAINS,PLNLOW,SPL,Poor,30.23,2.76,0.02,0.01,2.14,3.33,9.88,8/19/2016
8507,NLA12_PA-101,2,9/12/2012,EHIGH,EHIGH,SAP,Poor,48.85,5.52,1.36,8.49,5.76,0,8.18,8/19/2016
8508,NLA12_UT-343,1,9/11/2012,WMTNS,WMTNS,WMT,Good,72.13,10,9.87,8.33,0,9.17,5.91,8/19/2016
8509,NLA12_UT-359,1,9/12/2012,WMTNS,WMTNS,XER,Poor,42.75,2.06,2.35,4.82,5.9,3.33,7.19,8/19/2016
8514,NLA12_OR-103,2,9/12/2012,WMTNS,WMTNS,WMT,Good,69.48,9.96,1.73,10,10,0,10,8/19/2016
8532,NLA12_TX-R08,1,9/12/2012,CPL,PLNLOW,CPL,Poor,48.18,7.72,7.31,7.45,0.08,4,2.35,8/19/2016
8540,NLA12_IN-193,1,9/12/2012,PLAINS,PLNLOW,TPL,Poor,31.47,1.39,0.18,0.13,2.86,7.78,6.54,8/19/2016
8542,NLA12_OR-121,2,9/13/2012,WMTNS,WMTNS,WMT,Good,76.47,10,5.06,9.64,9.18,5,7,8/19/2016
8543,NLA12_MT-164,2,9/13/2012,WMTNS,WMTNS,WMT,Good,70.35,10,2.99,6.68,7.54,5,10,8/19/2016
8545,NLA12_NJ-105,1,9/13/2012,EHIGH,EHIGH,NAP,Fair,63.08,10,10,7.04,2.95,2.59,5.27,8/19/2016
8546,NLA12_NY-0101,2,9/13/2012,EHIGH,EHIGH,NAP,Fair,64.7,9.81,3.65,10,3.13,2.23,10,8/19/2016
8547,NLA12_TX-101,2,9/13/2012,PLAINS,PLNLOW,SPL,Good,48.58,7.77,1.52,0.01,4.29,5.56,10,8/19/2016
8549,NLA12_IN-199,1,9/13/2012,UMW,PLNLOW,UMW,Poor,48.17,0,0,8.52,9.09,3.1,8.19,8/19/2016
8552,NLA12_WA-159,1,9/13/2012,WMTNS,WMTNS,XER,Fair,64.05,9.97,2.35,9.11,7,2.5,7.5,8/19/2016
8553,NLA12_TN-122,1,9/13/2012,CPL,PLNLOW,CPL,Good,71.67,9.44,9.71,8.71,0.08,10,5.06,8/19/2016
8554,NLA12_MO-106,1,9/13/2012,EHIGH,EHIGH,SAP,Fair,64.35,8.61,10,0,10,10,0,8/19/2016
8555,NLA12_MA-106,1,9/13/2012,EHIGH,EHIGH,NAP,Good,75.47,8.36,6.94,4,9.67,7.96,8.35,8/19/2016
8556,NLA12_IL-105,1,9/13/2012,PLAINS,PLNLOW,TPL,Fair,40.32,2.44,3.58,0.12,5.71,4.44,7.9,8/19/2016
8590,NLA12_MA-109,1,9/14/2012,EHIGH,EHIGH,NAP,Good,89.15,8.72,9.09,9.66,10,9.55,6.47,8/19/2016
8591,NLA12_NJ-106,1,9/14/2012,EHIGH,EHIGH,NAP,Poor,40.52,0,3.04,1.06,9.45,7.96,2.8,8/19/2016
8592,NLA12_DE-107,1,9/13/2012,CPL,PLNLOW,CPL,Good,77.5,9.45,9.8,10,0,10,7.25,8/19/2016
8594,NLA12_WY-101,2,9/13/2012,WMTNS,WMTNS,XER,Good,67.25,7.47,7.31,9.77,1.97,8.33,5.5,8/19/2016
8595,NLA12_WY-137,1,9/14/2012,WMTNS,WMTNS,XER,Fair,58.62,10,2.2,9.49,6.42,4.17,2.89,8/19/2016
8596,NLA12_CO-104,1,9/14/2012,PLAINS,PLNLOW,SPL,Poor,28.5,1.71,0,0,4.29,1.11,9.99,8/19/2016
8597,NLA12_NY-0112,1,9/14/2012,EHIGH,EHIGH,NAP,Good,76.98,9.54,9.25,0,8.14,9.26,10,8/19/2016
8598,NLA12_ME-113,1,9/13/2012,EHIGH,EHIGH,NAP,Fair,64.43,7.56,9.28,6.97,6.97,1.27,6.61,8/19/2016
8599,NLA12_MA-110,1,9/16/2012,EHIGH,EHIGH,NAP,Fair,64.23,8.91,8.98,9.02,3.41,3.18,5.04,8/19/2016
8600,NLA12_TN-119,1,9/16/2012,EHIGH,EHIGH,SAP,Poor,55.92,7.63,0,9.92,10,0,6,8/19/2016
8601,NLA12_TN-114,2,9/14/2012,CPL,PLNLOW,CPL,Fair,55.97,7.53,9.96,4.81,0,6,5.28,8/19/2016
8602,NLA12_TN-108,2,9/15/2012,EHIGH,EHIGH,SAP,Fair,61.13,9.44,9.98,2.51,9.01,3.74,2,8/19/2016
8613,NLA12_MA-103,1,9/17/2012,EHIGH,EHIGH,NAP,Poor,54.4,8.04,7.66,0,7.34,3.95,5.65,8/19/2016
8614,NLA12_TN-103,1,9/17/2012,EHIGH,EHIGH,SAP,Fair,60.9,10,9.35,9.7,4.31,3.18,0,8/19/2016
8620,NLA12_DE-105,2,9/17/2012,CPL,PLNLOW,CPL,Good,75.53,9.91,10,7.43,0.14,8,9.84,8/19/2016
8624,NLA12_IL-109,2,9/18/2012,PLAINS,PLNLOW,TPL,Fair,41.03,0.82,2.41,0.16,5.71,6.67,8.85,8/19/2016
8625,NLA12_SD-146,1,9/18/2012,PLAINS,PLNLOW,TPL,Good,60.27,5.09,7.65,0,7.86,5.56,10,8/19/2016
8626,NLA12_TN-101,2,9/18/2012,EHIGH,EHIGH,SAP,Good,70.5,8.7,10,9.47,10,0.8,3.33,8/19/2016
8627,NLA12_WA-151,1,9/18/2012,WMTNS,WMTNS,WMT,Good,66.98,2.19,5.49,9.97,7.54,5,10,8/19/2016
8629,NLA12_WY-147,1,9/17/2012,WMTNS,WMTNS,XER,Fair,62.65,9.51,4.11,9.53,5.9,4.17,4.37,8/19/2016
8631,NLA12_WY-124,2,9/18/2012,WMTNS,WMTNS,WMT,Good,67.78,9.61,5.98,8.33,5.01,5.83,5.91,8/19/2016
8633,NLA12_OR-163,1,9/17/2012,WMTNS,WMTNS,WMT,Fair,54.97,9.02,4.7,9.24,1.69,8.33,0,8/19/2016
8634,NLA12_OR-158,1,9/18/2012,WMTNS,WMTNS,WMT,Fair,56.55,0,2.74,9.86,8.71,5.83,6.79,8/19/2016
8635,NLA12_OH-105,1,9/18/2012,PLAINS,PLNLOW,TPL,Poor,17.07,1.22,0,0.13,2.14,0,6.75,8/19/2016
8640,NLA12_NJ-131,2,9/18/2012,CPL,PLNLOW,CPL,Good,67.92,8.48,8.27,10,0.03,5,8.97,8/19/2016
8641,NLA12_MT-162,1,9/18/2012,WMTNS,WMTNS,WMT,Good,65.22,9.98,6.58,0,5.9,6.67,10,8/19/2016
8642,NLA12_OH-113,1,9/19/2012,EHIGH,EHIGH,SAP,Poor,54.88,9.96,10,6.54,0,3.86,2.57,8/19/2016
8645,NLA12_IN-135,1,9/18/2012,PLAINS,PLNLOW,TPL,Poor,25.95,0.72,5.65,0.1,0,0,9.1,8/19/2016
8646,NLA12_TX-232,1,9/18/2012,CPL,PLNLOW,CPL,Poor,40.08,9.58,4.6,0.59,0,4,5.28,8/19/2016
8647,NLA12_NY-0103,1,9/19/2012,EHIGH,EHIGH,NAP,Good,77.38,9.93,8.93,9.98,3.73,3.86,10,8/19/2016
8648,NLA12_AZ-102,1,9/19/2012,WMTNS,WMTNS,WMT,Poor,44.65,9.15,0,5.1,3.22,7.5,1.82,8/19/2016
8650,NLA12_IN-155,1,9/19/2012,PLAINS,PLNLOW,TPL,Good,50.9,9.29,0.35,0.13,7.86,3.33,9.58,8/19/2016
8651,NLA12_IN-201,1,9/19/2012,PLAINS,PLNLOW,TPL,Fair,36.2,2.09,0.98,0.02,4.29,5.56,8.78,8/19/2016
8652,NLA12_MA-105,2,9/20/2012,EHIGH,EHIGH,NAP,Good,75.22,9.1,9.75,8.28,7.6,3.51,6.89,8/19/2016
8654,NLA12_DE-101,2,9/19/2012,CPL,PLNLOW,CPL,Poor,44.95,1.78,7.35,9.08,0,5,3.76,8/19/2016
8655,NLA12_TX-161,1,9/19/2012,CPL,PLNLOW,CPL,Poor,44.1,9.74,5.42,1,0,7,3.3,8/19/2016
8657,NLA12_WA-133,2,9/19/2012,WMTNS,WMTNS,WMT,Fair,57.35,8.58,2.35,8.38,3.93,4.17,7,8/19/2016
8659,NLA12_NJ-101,2,9/19/2012,EHIGH,EHIGH,NAP,Fair,69.33,9.87,9.61,7.54,0.22,6.36,8,8/19/2016
8660,NLA12_MO-101,2,9/20/2012,PLAINS,PLNLOW,TPL,Good,47.53,5.58,0,0.47,6.43,6.67,9.37,8/19/2016
8661,NLA12_ND-R17,1,9/20/2012,PLAINS,PLNLOW,NPL,Poor,3.65,0,0,0.05,2.14,0,0,8/19/2016
8662,NLA12_ND-R18,1,9/20/2012,PLAINS,PLNLOW,NPL,Poor,32.85,1.31,0.96,0.11,4.29,4.44,8.6,8/19/2016
8663,NLA12_TN-104,1,9/21/2012,EHIGH,EHIGH,SAP,Fair,64.93,9.9,7.6,10,1.46,0,10,8/19/2016
8664,NLA12_TN-R01,1,9/19/2012,EHIGH,EHIGH,SAP,Good,74.57,9.54,5.46,9.73,9.76,0.25,10,8/19/2016
8665,NLA12_TX-235,1,9/20/2012,CPL,PLNLOW,CPL,Poor,37.13,0.98,10,8.58,0,2,0.72,8/19/2016
8672,NLA12_MA-101,2,9/21/2012,CPL,PLNLOW,CPL,Good,70.22,7.41,9.67,9.82,0,6,9.23,8/19/2016
8675,NLA12_NJ-R01,1,9/20/2012,EHIGH,EHIGH,NAP,Good,76.63,8.44,9.89,4.57,9.54,6.65,6.89,8/19/2016
8676,NLA12_NJ-103,1,9/21/2012,EHIGH,EHIGH,SAP,Poor,40.2,0,0,8.85,9.68,4.77,0.82,8/19/2016
8728,NLA12_IN-202,1,9/24/2012,PLAINS,PLNLOW,TPL,Good,54.98,4.06,9.94,0.01,5,4.44,9.54,8/19/2016
8759,NLA12_CA-101,2,9/24/2012,WMTNS,WMTNS,XER,Fair,61.12,9.23,5.98,7.8,3.93,3.33,6.4,8/19/2016
8761,NLA12_NJ-108,1,9/25/2012,CPL,PLNLOW,CPL,Fair,52.17,9.36,9.96,6.52,0,1,4.46,8/19/2016
8762,NLA12_TX-129,1,9/25/2012,CPL,PLNLOW,CPL,Poor,38.05,8.32,1.22,2.29,0,1,10,8/19/2016
8764,NLA12_IL-123,1,9/25/2012,PLAINS,PLNLOW,TPL,Poor,20.75,1.02,0,0,1.43,0,10,8/19/2016
8765,NLA12_UT-397,1,9/25/2012,WMTNS,WMTNS,WMT,Fair,63.45,6.56,5.98,9.16,2.62,7.5,6.25,8/19/2016
8766,NLA12_UT-412,1,9/25/2012,WMTNS,WMTNS,WMT,Good,66.33,7.08,5.98,7.95,7.54,5,6.25,8/19/2016
8773,NLA12_TX-R09,1,9/25/2012,CPL,PLNLOW,CPL,Good,59.42,7.83,7.06,6.16,0.05,10,4.55,8/19/2016
8776,NLA12_UT-424,1,9/26/2012,WMTNS,WMTNS,WMT,Poor,44.07,0,2.99,9.95,5.01,6.67,1.82,8/19/2016
8777,NLA12_UT-392,1,9/26/2012,WMTNS,WMTNS,XER,Good,69.3,8.87,8.23,7.32,6.48,3.33,7.35,8/19/2016
8778,NLA12_IL-103,2,9/26/2012,PLAINS,PLNLOW,TPL,Poor,30.62,2.66,0.02,0.01,4.29,3.33,8.06,8/19/2016
8779,NLA12_CA-223,1,9/26/2012,WMTNS,WMTNS,WMT,Good,64.58,9.88,5.49,9.66,3.72,2.5,7.5,8/19/2016
8782,NLA12_WA-154,1,9/25/2012,WMTNS,WMTNS,WMT,Poor,43.5,7.2,0,0,5.9,7.5,5.5,8/19/2016
8783,NLA12_WA-110,1,9/26/2012,WMTNS,WMTNS,WMT,Good,71.5,9.26,6.58,9.8,5.9,4.17,7.19,8/19/2016
8787,NLA12_UT-409,1,9/27/2012,WMTNS,WMTNS,XER,Poor,43.88,0,1.5,9.98,5.9,0.83,8.12,8/19/2016
8810,NLA12_TX-234,1,9/27/2012,PLAINS,PLNLOW,SPL,Fair,37.63,3.24,0.71,0.01,5.71,4.44,8.47,8/19/2016
8811,NLA12_TX-196,1,9/27/2012,PLAINS,PLNLOW,SPL,Good,64.68,10,1.03,0,10,7.78,10,8/19/2016
8812,NLA12_UT-400,1,9/27/2012,WMTNS,WMTNS,XER,Poor,45.97,10,6.58,0,0,10,1,8/19/2016
8813,NLA12_MO-102,1,9/27/2012,EHIGH,EHIGH,SAP,Good,74.58,8.99,9.98,6.98,9.12,5.09,4.59,8/19/2016
1000001,NLA12_MS-116,1,6/5/2012,CPL,PLNLOW,CPL,Good,67.23,9.9,10,10,0,4,6.44,8/19/2016
1000010,NLA12_MS-R03,1,6/6/2012,CPL,PLNLOW,CPL,Good,64.63,9.93,9.95,5.43,0.08,9,4.39,8/19/2016
1000011,NLA12_MS-119,1,6/7/2012,CPL,PLNLOW,CPL,Good,59.4,8.92,9.88,6.67,0,6,4.17,8/19/2016
1000013,NLA12_VT-101,1,6/18/2012,EHIGH,EHIGH,NAP,Good,78.78,9.08,9.82,9.7,7.99,2.68,8,8/19/2016
1000014,NLA12_TX-141,1,6/18/2012,CPL,PLNLOW,CPL,Fair,48.6,9.99,10,6.49,0.07,1,1.61,8/19/2016
1000015,NLA12_TX-169,1,6/19/2012,CPL,PLNLOW,CPL,Fair,49.75,9.85,10,10,0,0,0,8/19/2016
1000016,NLA12_OR-133,1,6/20/2012,WMTNS,WMTNS,WMT,Fair,56.23,3.15,0,9.86,6.56,4.17,10,8/19/2016
1000017,NLA12_OR-131,1,6/21/2012,WMTNS,WMTNS,WMT,Fair,57.67,9.24,2.06,8.13,7.31,0,7.86,8/19/2016
1000018,NLA12_TX-158,1,6/24/2012,CPL,PLNLOW,CPL,Fair,50.68,9.74,9.95,10,0,0,0.72,8/19/2016
1000019,NLA12_ID-107,1,6/25/2012,WMTNS,WMTNS,XER,Poor,48.05,6.97,9.4,2.46,0,10,0,8/19/2016
1000020,NLA12_VT-102,1,6/26/2012,EHIGH,EHIGH,NAP,Good,74.62,7.51,9.97,9.66,9.62,3.86,4.15,8/19/2016
1000021,NLA12_OR-101,1,6/26/2012,WMTNS,WMTNS,XER,Poor,54.03,9.92,6.58,3.9,0.61,8.33,3.08,8/19/2016
1000022,NLA12_TX-135,1,6/26/2012,CPL,PLNLOW,CPL,Poor,39.88,3.93,10,10,0,0,0,8/19/2016
1000023,NLA12_WI-101,1,6/26/2012,PLAINS,PLNLOW,TPL,Poor,10.43,0.09,0.02,0.1,0,1.11,4.94,8/19/2016
1000025,NLA12_ID-151,1,6/27/2012,WMTNS,WMTNS,XER,Fair,62.05,10,4.7,8.16,0,10,4.37,8/19/2016
1000026,NLA12_TX-110,1,6/28/2012,PLAINS,PLNLOW,SPL,Good,75.77,10,5.51,0.04,10,10,9.91,8/19/2016
1000028,NLA12_WI-102,1,6/27/2012,PLAINS,PLNLOW,TPL,Good,48.47,7.36,1.59,0.11,5.71,4.44,9.87,8/19/2016
1000029,NLA12_ID-109,1,6/27/2012,WMTNS,WMTNS,XER,Poor,52.82,5.86,3.47,9.9,3.22,3.33,5.91,8/19/2016
1000030,NLA12_ID-111,1,6/28/2012,WMTNS,WMTNS,XER,Fair,58.05,9.98,5.98,5.44,4.26,6.67,2.5,8/19/2016
1000032,NLA12_VT-106,1,7/2/2012,EHIGH,EHIGH,NAP,Poor,56.32,9.11,9.81,2.05,3.22,3.95,5.65,8/19/2016
1000034,NLA12_WI-152,1,7/2/2012,PLAINS,PLNLOW,TPL,Good,48.05,1.66,0.08,0.02,8.57,8.89,9.61,8/19/2016
1000039,NLA12_WI-113,1,7/5/2012,UMW,PLNLOW,UMW,Fair,60.43,10,0,9.23,7.83,3.93,5.27,8/19/2016
1000043,NLA12_MI-151,1,7/9/2012,UMW,PLNLOW,UMW,Poor,49.82,10,6.15,7.92,2.49,0,3.33,8/19/2016
1000044,NLA12_WI-117,1,7/10/2012,UMW,PLNLOW,UMW,Good,71.17,10,7.27,10,5.14,3.1,7.19,8/19/2016
1000046,NLA12_MI-139,1,7/10/2012,UMW,PLNLOW,UMW,Good,73.05,10,4.7,9.78,7.1,3.1,9.15,8/19/2016
1000047,NLA12_MI-124,1,7/10/2012,UMW,PLNLOW,UMW,Poor,49.7,10,4.45,0,6.43,7.24,1.7,8/19/2016
1000048,NLA12_TX-117,2,7/10/2012,CPL,PLNLOW,CPL,Poor,45.87,5.74,6.46,8.17,0,6,1.15,8/19/2016
1000049,NLA12_OR-106,1,7/10/2012,WMTNS,WMTNS,WMT,Fair,58.18,3.26,2.06,10,9.59,0,10,8/19/2016
1000050,NLA12_WI-136,1,7/11/2012,PLAINS,PLNLOW,TPL,Good,61.63,2,9.16,0,7.14,8.89,9.79,8/19/2016
1000052,NLA12_MI-109,1,7/11/2012,UMW,PLNLOW,UMW,Good,74.92,10,5.71,9.04,3.53,7.24,9.43,8/19/2016
1000053,NLA12_TX-109,1,7/11/2012,CPL,PLNLOW,CPL,Fair,57.52,8.08,5.54,9.83,0,6,5.06,8/19/2016
1000054,NLA12_VT-109,1,7/12/2012,EHIGH,EHIGH,NAP,Poor,57.33,9.96,9.97,0,2.49,5.09,6.89,8/19/2016
1000055,NLA12_MI-136,1,7/12/2012,UMW,PLNLOW,UMW,Good,77.32,10,4.7,8.98,6.31,8.21,8.19,8/19/2016
1000056,NLA12_MI-105,1,7/11/2012,UMW,PLNLOW,UMW,Poor,47.87,0,3.48,10,0,5.24,10,8/19/2016
1000057,NLA12_CA-R09,1,7/12/2012,WMTNS,WMTNS,WMT,Fair,57.63,4.17,3.29,9.98,6.89,2.5,7.75,8/19/2016
1000058,NLA12_MI-167,1,7/12/2012,UMW,PLNLOW,UMW,Poor,33.98,10,6.15,0,0.48,3.76,0,8/19/2016
