UID,LAB,CHLL_BATCH_ID,CHLX_BATCH_ID,CHLL_UNITS,CHLX_UNITS,CHLL_DATE_ANALYZED,CHLL_DATE_FILTERED,CHLL_DILUTION_FACTOR,CHLL_EXTRACT,CHLL_HOLDING_TIME,CHLL_LAB_FLAG,CHLL_LAB_SAMPLE_ID,CHLL_MDL,CHLL_QA_FLAG,CHLL_RESULT,CHLL_RL,CHLL_SAMPLEVOL,CHLL_VOLUME_ADJUST,CHLX_DATE_ANALYZED,CHLX_DATE_FILTERED,CHLX_DILUTION_FACTOR,CHLX_EXTRACT,CHLX_HOLDING_TIME,CHLX_LAB_FLAG,CHLX_LAB_SAMPLE_ID,CHLX_MDL,CHLX_QA_FLAG,CHLX_RESULT,CHLX_RL,CHLX_SAMPLEVOL,CHLX_VOLUME_ADJUST,CHLL_LAB_COMMENT,CHLX_LAB_COMMENT
7738,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,180,14,,1210665,0.5,,72,1,100,,22-Aug-12,,,177,15,,1210665,0.5,,70.8,1,100,,,
7739,OKDEQ,CHLL-20120919,CHLX-20120919,ug/L,ug/L,19-Sep-12,,,,43,,NLA12_OK-132,,,15,0.1,350,,19-Sep-12,,,,43,,NLA12_OK-132,,,3.76,0.1,110,,,
7740,WPCL,L-453-12_12_2652,L-453-12_12_2652,ug/L,ug/L,,,,45,,<MDL (4),NLA12_CA-119,4,ND;X2,1.4,5,1250,,,,,77,,,NLA12_CA-119,4,,8,5,1250,,WPCL_9453_W_CHL,WPCL_9453_W_CHL
7743,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,62.6,14,,1210663,0.5,,2.5,1,1000,,22-Aug-12,,,16.7,15,,1210663,0.5,,0.5344,1,1250,,,
7747,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,46.8,14,,1210672,0.5,,3.74,1,500,,22-Aug-12,,,59.8,15,,1210672,0.5,,2.392,1,1000,,,
7748,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,32.9,14,,1210686,0.5,,3.76,1,350,,22-Aug-12,,,87.4,15,,1210686,0.5,,13.984,1,250,,,
7753,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,141,13,,1210682,0.5,,7.52,1,750,,22-Aug-12,,,185,14,,1210682,0.5,,7.4,1,1000,,,
7754,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,91.9,15,,1210661,0.5,,4.32,1,850,,22-Aug-12,,,116,16,,1210661,0.5,,6.186666667,1,750,,,
7757,WRS,120810.1,120822.1,ug/L,ug/L,10-Aug-12,,,158,3,,1210668,0.5,,12.64,1,500,,22-Aug-12,,,190,15,,1210668,0.5,,15.2,1,500,,PROBLEM SAMPLE,
7758,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,56.6,13,,1210685,0.5,,3.02,1,750,,22-Aug-12,,,49,14,,1210685,0.5,,2.613333333,1,750,,,
7761,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,146,14,,1210676,0.5,,11.68,1,500,,22-Aug-12,,,143,15,,1210676,0.5,,11.44,1,500,,,
7764,OKDEQ,CHLL-20120919,CHLX-20120919,ug/L,ug/L,19-Sep-12,,,,42,,NLA12_OK-292,,,90.7,0.1,90,,19-Sep-12,,,,42,,NLA12_OK-292,,,91.1,0.1,500,,,
7765,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,37.4,13,,1210680,0.5,,2.99,1,500,,22-Aug-12,,,36.5,14,,1210680,0.5,,2.92,1,500,,,
7767,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,48.6,13,,1210698,0.5,,3.89,1,500,,22-Aug-12,,,43.3,14,,1210698,0.5,,3.464,1,500,,,
7768,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,31.1,13,,1210691,0.5,,1.66,1,750,,22-Aug-12,,,43,14,,1210691,0.5,,2.293333333,1,750,,,
7769,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,19.7,13,,1210694,0.5,,3.15,1,250,,22-Aug-12,,,12.7,14,,1210694,0.5,,1.27,1,400,,,
7770,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,91,13,,1210695,0.5,,18.2,1,200,,22-Aug-12,,,37.6,14,,1210695,0.5,,7.52,1,200,,,
7772,WRS,120821.1,120829.1,ug/L,ug/L,21-Aug-12,,,94.4,13,,1210692,0.5,,2.16,1,1750,,29-Aug-12,,,101,21,,1210692,0.5,,2.309,1,1750,,,PROBLEM SAMPLE
7773,WRS,120817.1,120817.1,ug/L,ug/L,17-Aug-12,,,32.3,9,,1212010,0.5,,1.72,1,750,,17-Aug-12,,,35.8,9,,1212010,0.5,,1.909,1,750,,,
7774,WRS,120817.1,120817.1,ug/L,ug/L,17-Aug-12,,,38.9,10,,1212009,0.5,,1.56,1,1000,,17-Aug-12,,,41.3,10,,1212009,0.5,,1.652,1,1000,,,
7775,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,233,15,,1210703,0.5,,23.3,1,400,,24-Aug-12,,,175,16,,1210703,0.5,,28,1,250,,,
7776,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,45,13,,1210699,0.5,,18,1,100,,22-Aug-12,,,142,14,,1210699,0.5,,8.114285714,1,700,,,
7777,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,186,13,,1210679,0.5,,14.88,1,500,,22-Aug-12,,,80.2125,14,,1210679,0.5,,6.417,1,500,5,,
7778,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,515,13,,1210678,0.5,,82.4,1,250,,22-Aug-12,,9,697.5,14,,1210678,0.5,,111.6,1,250,,,
7785,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,38.5,12,,1210700,0.5,,6.16,1,250,,22-Aug-12,,,54.2,13,,1210700,0.5,,8.672,1,250,,,
7787,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,51.1,14,,1210673,0.5,,8.18,1,250,,22-Aug-12,,,65,15,,1210673,0.5,,7.428571429,1,350,,,
7791,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,37.1,13,,1210688,0.5,,14.84,1,100,,22-Aug-12,,,81.3,14,,1210688,0.5,,32.52,1,100,,,
7793,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,78,12,,1210701,0.5,,4.16,1,750,,22-Aug-12,,,80.1,13,,1210701,0.5,,4.272,1,750,,,
7794,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,163,12,,1210687,0.5,,8.69,1,750,,22-Aug-12,,,159,13,,1210687,0.5,,8.48,1,750,,,
7795,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,128,13,,1210697,0.5,,6.83,1,750,,22-Aug-12,,,146,14,,1210697,0.5,,5.84,1,1000,,,
7796,WPCL,L-457-12_12_2653,L-457-12_12_2653,ug/L,ug/L,,,,59,,,NLA12_CA-108,4,,7,5,1000,,,,,72,,,NLA12_CA-108,4,,9,5,1000,,WPCL_9453_W_CHL,WPCL_9453_W_CHL
7798,WRS,120821.1,120824.1,ug/L,ug/L,21-Aug-12,,,47.2,13,,1210702,0.5,,1.26,1,1500,,24-Aug-12,,,51,16,,1210702,0.5,,1.36,1,1500,,,
7800,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,44.2,12,,1210696,0.5,,1.77,1,1000,,22-Aug-12,,,58.1,13,,1210696,0.5,,2.324,1,1000,,,
7802,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,140,14,,1210709,0.5,,56,1,100,,24-Aug-12,,,193,15,,1210709,0.5,,77.2,1,100,,,
7803,PADEP,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,,,,,,1580579,0.001,,104.26,0.001,200,,,,,,,,1580579,0.001,,29.37,0.001,300,,,
7804,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,192,14,,1210704,0.5,,12.8,1,600,,24-Aug-12,,,70.8,15,,1210704,0.5,,4.72,1,600,,,
7805,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,535,14,,1210684,0.5,,28.53,1,750,,22-Aug-12,,,426,15,,1210684,0.5,,22.72,1,750,,,
7808,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,9-Aug-12,,,,,IX00392600,0.26,,584,0.87,45,,,9-Aug-12,,,,,IX00392700,0.26,,582,0.87,45,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
7810,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,145,14,,1210711,0.5,,116,1,50,,24-Aug-12,,,14.1,15,,1210711,0.5,,11.28,1,50,,,
7811,WRS,120821.1,120822.1,ug/L,ug/L,21-Aug-12,,,73,13,,1210689,0.5,,11.68,1,250,,22-Aug-12,,,64.5,14,,1210689,0.5,,10.32,1,250,,,
7812,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,41.8,14,,1210718,0.5,,6.69,1,250,,24-Aug-12,,,41.4,15,,1210718,0.5,,6.624,1,250,,,
7814,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,82.5,14,,1210712,0.5,,8.25,1,400,,24-Aug-12,,,109,15,,1210712,0.5,,10.9,1,400,,,
7815,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,310,14,,1210707,0.5,,49.6,1,250,,24-Aug-12,,,305,15,,1210707,0.5,,48.8,1,250,,,
7816,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,62.3,14,,1210716,0.5,,7.12,1,350,,24-Aug-12,,,67.6,15,,1210716,0.5,,7.725714286,1,350,,,
7819,WRS,120829.1,120829.1,ug/L,ug/L,29-Aug-12,,,66.7,20,,1212011,0.5,,3.56,1,750,,29-Aug-12,,,51,20,,1212011,0.5,,2.72,1,750,,,
7821,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,34.8,14,,1210708,0.5,,6.96,1,200,,24-Aug-12,,,76.7,15,,1210708,0.5,,15.34,1,200,,,
7826,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,211,13,,1210710,0.5,,33.76,1,250,,24-Aug-12,,,199,14,,1210710,0.5,,31.84,1,250,,,
7827,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,22.5,15,,1210715,0.5,,0.9,1,1000,,24-Aug-12,,,27.6,16,,1210715,0.5,,1.104,1,1000,,,
7828,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,37.6,13,,1210714,0.5,,15.04,1,100,,24-Aug-12,,,37.9,14,,1210714,0.5,,15.16,1,100,,,
7829,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,315,13,,1210713,0.5,,25.2,1,500,,24-Aug-12,,9,761.4,14,,1210713,0.5,,60.912,1,500,,,
7830,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,64.2,13,,1210717,0.5,,7.34,1,350,,24-Aug-12,,,65,14,,1210717,0.5,,7.428571429,1,350,,,
7836,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,292,12,,1210727,0.5,,29.2,1,400,,24-Aug-12,,,433,13,,1210727,0.5,,34.64,1,500,,,
7839,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,277,11,,1210726,0.5,,110.8,1,100,,24-Aug-12,,,222,12,,1210726,0.5,,88.8,1,100,,,
7840,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,166,11,,1210729,0.5,,13.28,1,500,,24-Aug-12,,,66,12,,1210729,0.5,,5.28,1,500,,,
7841,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,172,13,,1210719,0.5,,6.25,1,1100,,24-Aug-12,,,164,14,,1210719,0.5,,3.858823529,1,1700,,,
7844,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,36.2,11,,1210720,0.5,,5.79,1,250,,24-Aug-12,,,41.5,12,,1210720,0.5,,6.64,1,250,,,
7845,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,377,13,,1210722,0.5,,50.27,1,300,,24-Aug-12,,9,575.1,14,,1210722,0.5,,92.016,1,250,,,
7846,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,34.2,12,,1210723,0.5,,9.12,1,150,,24-Aug-12,,,49.6,13,,1210723,0.5,,13.22666667,1,150,,,
7856,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,509,10,,1210734,0.5,,81.44,1,250,,24-Aug-12,,9,927,11,,1210734,0.5,,148.32,1,250,,,
7858,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,507,10,,1210725,0.5,,81.12,1,250,,24-Aug-12,,,491,11,,1210725,0.5,,78.56,1,250,,,
7859,WRS,120815.1,,ug/L,,15-Aug-12,,,14.9,10,,1210728,0.5,,1.19,1,500,,,,,,0,,1210728,,,,,,,Sample filtered at WRS same date received,NO CHLX SAMPLE
7862,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,189,10,,1210737,0.5,,18.9,1,400,,24-Aug-12,,,128,11,,1210737,0.5,,12.8,1,400,,,
7895,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,46.3,9,,1210735,0.5,,4.63,1,400,,24-Aug-12,,,217,10,,1210735,0.5,,21.7,1,400,,,
7896,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,233,10,,1210739,0.5,,74.56,1,125,,24-Aug-12,,,243,11,,1210739,0.5,,77.76,1,125,,,
7908,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,138,9,,1210733,0.5,,15.77,1,350,,24-Aug-12,,,70,10,,1210733,0.5,,5.6,1,500,,,
7909,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,167,10,,1210732,0.5,,16.7,1,400,,24-Aug-12,,,63.6,11,,1210732,0.5,,11.30666667,1,225,,,
7911,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,72.9,9,,1210730,0.5,,11.66,1,250,,24-Aug-12,,,125,10,,1210730,0.5,,20,1,250,,,
7912,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,92.2,10,,1210731,0.5,,14.75,1,250,,24-Aug-12,,,41.6,11,,1210731,0.5,,6.656,1,250,,,
7913,WRS,120823.1,120830.1,ug/L,ug/L,23-Aug-12,,,36.1,9,,1210750,0.5,,2.89,1,500,,30-Aug-12,,,77,16,,1210750,0.5,,6.16,1,500,,,
7914,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,112,10,,1210721,0.5,,4.48,1,1000,,24-Aug-12,,,119,11,,1210721,0.5,,4.76,1,1000,,,
7915,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,32.1,9,,1210736,0.5,,1.71,1,750,,24-Aug-12,,,68.9,10,,1210736,0.5,,3.674666667,1,750,,,
7916,WPCL,L-466-12_12_2718,L-466-12_12_2718,ug/L,ug/L,,,,21,,<MDL (4),NLA12_CA-103,4,ND;X2,0.6,5,1500,,,,,8,,<MDL (4),NLA12_CA-103,4,ND;X2,0.2,5,1500,,WPCL_9491_W_CHL,WPCL_9491_W_CHL
7917,WRS,120829.1,120829.1,ug/L,ug/L,29-Aug-12,,,87.5,16,,1212012,0.5,,3.5,1,1000,,29-Aug-12,,,68.4,16,,1212012,0.5,,2.736,1,1000,,,
7918,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,17.3,16,,1210761,0.5,,0.35,1,2000,,30-Aug-12,,,5.32,17,,1210761,0.5,,0.1216,1,1750,,,
7920,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,447,9,,1210744,0.5,,17.88,1,1000,,24-Aug-12,,,322,10,,1210744,0.5,,12.88,1,1000,,,
7921,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,365,15,,1210753,0.5,,36.5,1,400,,30-Aug-12,,9,855,16,,1210753,0.5,,171,1,200,,,
7922,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,88.2,15,,1210752,0.5,,4.7,1,750,,30-Aug-12,,,126,16,,1210752,0.5,,5.04,1,1000,,,
7923,WRS,120829.1,120829.1,ug/L,ug/L,29-Aug-12,,,50,15,,1212013,0.5,,2.67,1,750,,29-Aug-12,,,64.9,15,,1212013,0.5,,3.461,1,750,,,
7924,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,153,9,,1210741,0.5,,61.2,1,100,,24-Aug-12,,,149,10,,1210741,0.5,,59.6,1,100,,,
7925,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,17.3,9,,1210746,0.5,,0.35,1,1965,,24-Aug-12,,,16.9,10,,1210746,0.5,,0.338,1,2000,,,
7926,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,138,9,,1210748,0.5,,220.8,1,25,,24-Aug-12,,,159,10,,1210748,0.5,,212,1,30,,,
7927,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,53.4,15,V,1210757,0.5,X4,17.09,1,125,,30-Aug-12,,,90.6,16,,1210757,0.5,,36.24,1,100,,FILTERED THROUGH KIMWIPE,
7932,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,223,15,,1210755,0.5,,35.68,1,250,,30-Aug-12,,,301,16,,1210755,0.5,,34.4,1,350,,,
7933,WRS,120829.1,120829.1,ug/L,ug/L,29-Aug-12,,,242,14,,1210756,0.5,,38.72,1,250,,29-Aug-12,,,155,14,,1210756,0.5,,24.8,1,250,,,PROBLEM SAMPLE
7937,WPCL,L-467-12_12_2719,L-467-12_12_2719,ug/L,ug/L,,,,32,,<MDL (4),NLA12_CA-111v2,4,ND;X2,1.7,5,750,,,,,29,,<MDL (4),NLA12_CA-111v2,4,ND;X2,1.5,5,750,,WPCL_9491_W_CHL,WPCL_9491_W_CHL
7940,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,287,15,,1210763,0.5,,164,1,70,,30-Aug-12,,,344,16,,1210763,0.5,,172,1,80,,,
7941,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,31.8,15,,1210769,0.5,,1.27,1,1000,,30-Aug-12,,,42.7,16,,1210769,0.5,,1.708,1,1000,,,
7942,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,144,9,,1210738,0.5,,57.6,1,100,,24-Aug-12,,,232,10,,1210738,0.5,,92.8,1,100,,,
7943,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,14-Aug-12,,,,,IX00436200,0.26,,13.9,0.87,200,,,14-Aug-12,,,,,IX00436100,0.26,,9.19,0.87,200,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
7945,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,491,9,,1210742,0.5,,130.93,1,150,,24-Aug-12,,,300,10,,1210742,0.5,,80,1,150,,,
7949,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,86.2,15,,1210760,0.5,,4.6,1,750,,30-Aug-12,,,173,16,,1210760,0.5,,5.323076923,1,1300,,,
7953,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,181,14,,1210777,0.5,,7.24,1,1000,,30-Aug-12,,,196,15,,1210777,0.5,,7.84,1,1000,,,
7954,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,347,14,,1210751,0.5,,55.52,1,250,,30-Aug-12,,,59.7,15,,1210751,0.5,,9.552,1,250,,,
7955,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,265,14,,1210754,0.5,,106,1,100,,30-Aug-12,,,297,15,,1210754,0.5,,118.8,1,100,,,
7956,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,113,14,,1210759,0.5,,6.03,1,750,,30-Aug-12,,,186,15,,1210759,0.5,,9.92,1,750,,,
7957,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,52.5,8,,1210747,0.5,,4.2,1,500,,24-Aug-12,,,84.3,9,,1210747,0.5,,5.187692308,1,650,,,
7958,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,33.8,15,,1210758,0.5,,0.68,1,2000,,30-Aug-12,,,21.3,16,,1210758,0.5,,0.486857143,1,1750,,,
7959,OKDEQ,CHLL-20120919,CHLX-20120919,ug/L,ug/L,19-Sep-12,,,,36,,NLA12_OK-107,,,18.9,0.1,600,,19-Sep-12,,,,36,,NLA12_OK-107,,,10.3,0.1,180,,,
7960,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,309,14,,1210767,0.5,,206,1,60,,30-Aug-12,,,328,15,,1210767,0.5,,218.6666667,1,60,,,
7963,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,78.1,8,,1210745,0.5,,15.62,1,200,,24-Aug-12,,,177,9,,1210745,0.5,,35.4,1,200,,,
7964,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,82,14,,1210762,0.5,,16.4,1,200,,30-Aug-12,,,183,15,,1210762,0.5,,36.6,1,200,,,
7971,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,21.3,14,,1210781,0.5,,5.68,1,150,,30-Aug-12,,,434,15,,1210781,0.5,,115.7333333,1,150,,,
7972,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,115,14,,1210768,0.5,,18.4,1,250,,30-Aug-12,,,79.5,15,,1210768,0.5,,12.72,1,250,,,
7973,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,6.73,13,,1210765,0.5,,0.22,1,1230,,30-Aug-12,,,7.89,14,,1210765,0.5,,0.220699301,1,1430,,,
7974,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,36.9,14,,1210770,0.5,,5.9,1,250,,30-Aug-12,,,43.3,15,,1210770,0.5,,6.928,1,250,,,
7982,PADEP,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,,,,,,1583020,0.001,,6.55,0.001,750,,,,,,,,1583020,0.001,,5.65,0.001,700,,,
7983,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,293,13,,1210779,0.5,,58.6,1,200,,30-Aug-12,,,216,14,,1210779,0.5,,43.2,1,200,,,
7984,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,319,13,,1210764,0.5,,25.52,1,500,,30-Aug-12,,,375,14,,1210764,0.5,,30,1,500,,PROBLEM SAMPLE,
7988,WPCL,L-478-12_12_2721,L-478-12_12_2721,ug/L,ug/L,,,,51,,<MDL (4),NLA12_CA-135,4,ND;X2,4.1,5,500,,,,,48,,<MDL (4),NLA12_CA-135,4,ND;X2,3.8,5,500,,WPCL_9491_W_CHL,WPCL_9491_W_CHL
7989,WPCL,L-477-12_12_2720,L-477-12_12_2720,ug/L,ug/L,,,,91,,<MDL (4),NLA12_CA-123,4,ND;X2,2.4,5,1500,,,,,77,,<MDL (4),NLA12_CA-123,4,ND;X2,2,5,1500,,WPCL_9491_W_CHL,WPCL_9491_W_CHL
7990,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,123,13,,1210766,0.5,,3.28,1,1500,,30-Aug-12,,,117,14,,1210766,0.5,,2.34,1,2000,,,
7993,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,28,14,,1210776,0.5,,4.48,1,250,,30-Aug-12,,,41.4,15,,1210776,0.5,,6.624,1,250,,,
7994,WRS,120831.1,120905.1,ug/L,ug/L,31-Aug-12,,,88,15,,1210802,0.5,,7.82,1,450,,5-Sep-12,,,62.1,20,,1210802,0.5,,5.52,1,450,,,
7995,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,158,14,,1210780,0.5,,10.53,1,600,,30-Aug-12,,,22.4,15,,1210780,0.5,,1.194666667,1,750,,,
7996,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,37.5,14,,1210771,0.5,,2,1,750,,30-Aug-12,,,28.3,15,,1210771,0.5,,1.509333333,1,750,,,
7998,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,38.8,15,,1210775,0.5,,3.1,1,500,,30-Aug-12,,,84.1,16,,1210775,0.5,,9.611428571,1,350,,,
8000,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,41.5,14,V,1210778,0.5,X4,11.07,1,150,,30-Aug-12,,,40.8,15,,1210778,0.5,,10.88,1,150,,FILTERED THROUGH KIMWIPE,
8007,WRS,120831.1,120905.1,ug/L,ug/L,31-Aug-12,,,15.6,15,,1210806,0.5,,0.62,1,1000,,5-Sep-12,,,20.8,20,,1210806,0.5,,0.6656,1,1250,,,
8008,WRS,120831.1,120905.1,ug/L,ug/L,31-Aug-12,,,51.4,15,,1210803,0.5,,4.11,1,500,,5-Sep-12,,,62.5,20,,1210803,0.5,,5,1,500,,,
8010,WRS,120829.1,120830.1,ug/L,ug/L,29-Aug-12,,,130,13,,1210774,0.5,,5.2,1,1000,,30-Aug-12,,,139,14,,1210774,0.5,,7.413333333,1,750,,,
8011,WRS,120831.1,120830.1,ug/L,ug/L,31-Aug-12,,,56.21,15,,1210787,0.5,,14.99,1,150,4,30-Aug-12,,,50.2,14,,1210787,0.5,,20.08,1,100,,,
8012,WRS,120823.1,120830.1,ug/L,ug/L,23-Aug-12,,,360,8,,1210749,0.5,,28.8,1,500,,30-Aug-12,,,517,15,,1210749,0.5,,27.57333333,1,750,,,
8013,WRS,120831.1,120831.1,ug/L,ug/L,31-Aug-12,,,66.6,14,,1212015,0.5,,3.55,1,750,,31-Aug-12,,,73.6,14,,1212015,0.5,,3.925333333,1,750,,,
8014,WRS,120831.1,120830.1,ug/L,ug/L,31-Aug-12,,,412,14,,1210792,0.5,,40.59,1,406,,30-Aug-12,,,445,13,,1210792,0.5,,35.6,1,500,,,
8015,WRS,120831.1,120831.1,ug/L,ug/L,31-Aug-12,,,41.9,16,,1212014,0.5,,1.68,1,1000,,31-Aug-12,,,52.3,16,,1212014,0.5,,2.092,1,1000,,,
8016,WRS,120823.1,120824.1,ug/L,ug/L,23-Aug-12,,,228,9,,1210743,0.5,,26.06,1,350,,24-Aug-12,,,245,10,,1210743,0.5,,39.2,1,250,,,
8021,WRS,120831.1,120830.1,ug/L,ug/L,31-Aug-12,,,77,14,,1210790,0.5,,30.8,1,100,,30-Aug-12,,,66.9,13,,1210790,0.5,,26.76,1,100,,,
8022,WRS,120831.1,120830.1,ug/L,ug/L,31-Aug-12,,,46,15,,1210791,0.5,,12.27,1,150,,30-Aug-12,,,46.6,14,,1210791,0.5,,12.42666667,1,150,,,
8023,WRS,120831.1,120830.1,ug/L,ug/L,31-Aug-12,,,154,15,,1210784,0.5,,61.6,1,100,,30-Aug-12,,,466,14,,1210784,0.5,,74.56,1,250,,,
8025,WRS,120831.1,120830.1,ug/L,ug/L,31-Aug-12,,,110,14,,1210788,0.5,,5.87,1,750,,30-Aug-12,,,380,13,,1210788,0.5,,23.38461538,1,650,,,
8026,WRS,120831.1,120830.1,ug/L,ug/L,31-Aug-12,,,47.9,14,,1210785,0.5,,7.66,1,250,,30-Aug-12,,,151,13,,1210785,0.5,,17.25714286,1,350,,,
8027,WRS,120831.1,120830.1,ug/L,ug/L,31-Aug-12,,,463,15,,1210793,0.5,,37.04,1,500,,30-Aug-12,,,80.4,14,,1210793,0.5,,3.216,1,1000,,,
8028,WRS,120831.1,120829.1,ug/L,ug/L,31-Aug-12,,,70,14,,1210789,0.5,,46.67,1,60,,29-Aug-12,,,72.7,12,,1210789,0.5,,48.467,1,60,,,PROBLEM SAMPLE
