PUBLICATION_DATE,TAXA_ID,ASSEMBLAGE_NAME,ALGAL_GROUP,CLASS,FAMILY,GENUS,ORDER,PHYLUM,SPECIES,TARGET_TAXON
10/27/2015,4596,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,COELOSPHAERIUM,CHROOCOCCALES,CYANOPHYTA,COELOSPHAERIUM NAEGELIANUM,COELOSPHAERIUM NAEGELIANUM
10/27/2015,4597,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,COELOSPHAERIUM,CHROOCOCCALES,CYANOPHYTA,,COELOSPHAERIUM
10/27/2015,4598,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CYANOKYBUS,CHROOCOCCALES,CYANOPHYTA,,CYANOKYBUS
10/27/2015,4599,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CYANOSARCINA,CHROOCOCCALES,CYANOPHYTA,,CYANOSARCINA
10/27/2015,4600,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,DACTYLOCOCCOPSIS,CHROOCOCCALES,CYANOPHYTA,DACTYLOCOCCOPSIS FASCICULARIS,DACTYLOCOCCOPSIS FASCICULARIS
10/27/2015,4601,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,DACTYLOCOCCOPSIS,CHROOCOCCALES,CYANOPHYTA,,DACTYLOCOCCOPSIS
10/27/2015,4602,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,GLOEOCAPSOPSIS,CHROOCOCCALES,CYANOPHYTA,,GLOEOCAPSOPSIS
10/27/2015,4603,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,ENTOPHYSALIDACEAE,CHLOROGLOEA,CHROOCOCCALES,CYANOPHYTA,,CHLOROGLOEA
10/27/2015,4604,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,ENTOPHYSALIDACEAE,RADIOCYSTIS,CHROOCOCCALES,CYANOPHYTA,RADIOCYSTIS GEMINATA,RADIOCYSTIS GEMINATA
10/27/2015,4605,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,ENTOPHYSALIDACEAE,RADIOCYSTIS,CHROOCOCCALES,CYANOPHYTA,,RADIOCYSTIS
10/27/2015,4606,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,EUCAPSIS,SYNECHOCOCCALES,CYANOPHYTA,,EUCAPSIS
10/27/2015,4607,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,GOMPHOSPHAERIA,CHROOCOCCALES,CYANOPHYTA,GOMPHOSPHAERIA APONINA,GOMPHOSPHAERIA APONINA
10/27/2015,4608,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,GOMPHOSPHAERIA,CHROOCOCCALES,CYANOPHYTA,GOMPHOSPHAERIA LACUSTRIS,GOMPHOSPHAERIA LACUSTRIS
10/27/2015,4609,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,GOMPHOSPHAERIA,CHROOCOCCALES,CYANOPHYTA,GOMPHOSPHAERIA NATANS,GOMPHOSPHAERIA NATANS
10/27/2015,4610,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,GOMPHOSPHAERIA,CHROOCOCCALES,CYANOPHYTA,,GOMPHOSPHAERIA
10/27/2015,4611,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA DANUBIANA,MERISMOPEDIA DANUBIANA
10/27/2015,4612,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA DUPLEX,MERISMOPEDIA DUPLEX
10/27/2015,4613,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA ELEGANS,MERISMOPEDIA ELEGANS
10/27/2015,4614,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA GLAUCA,MERISMOPEDIA GLAUCA
10/27/2015,4615,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA MINIMA,MERISMOPEDIA MINIMA
10/27/2015,4616,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA PUNCTATA,MERISMOPEDIA PUNCTATA
10/27/2015,4617,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA TENUISSIMA,MERISMOPEDIA TENUISSIMA
10/27/2015,4618,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA TROLLERI,MERISMOPEDIA TROLLERI
10/27/2015,4619,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA WARMINGIANA,MERISMOPEDIA WARMINGIANA
10/27/2015,4620,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,,MERISMOPEDIA
10/27/2015,4621,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SNOWELLA,CHROOCOCCALES,CYANOPHYTA,SNOWELLA FENNICA,SNOWELLA FENNICA
10/27/2015,4622,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SNOWELLA,CHROOCOCCALES,CYANOPHYTA,SNOWELLA LACUSTRIS,SNOWELLA LACUSTRIS
10/27/2015,4623,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SNOWELLA,CHROOCOCCALES,CYANOPHYTA,SNOWELLA LITTORALIS,SNOWELLA LITTORALIS
10/27/2015,4624,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SNOWELLA,CHROOCOCCALES,CYANOPHYTA,,SNOWELLA
10/27/2015,4625,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SYNECHOCYSTIS,CHROOCOCCALES,CYANOPHYTA,SYNECHOCYSTIS AQUATICUS,SYNECHOCYSTIS AQUATICUS
10/27/2015,4626,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SYNECHOCYSTIS,CHROOCOCCALES,CYANOPHYTA,SYNECHOCYSTIS AQUATILIS,SYNECHOCYSTIS AQUATILIS
10/27/2015,4627,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SYNECHOCYSTIS,CHROOCOCCALES,CYANOPHYTA,SYNECHOCYSTIS ENDOBIOTICA,SYNECHOCYSTIS ENDOBIOTICA
10/27/2015,4628,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SYNECHOCYSTIS,CHROOCOCCALES,CYANOPHYTA,,SYNECHOCYSTIS
10/27/2015,4629,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,WORONICHINIA,CHROOCOCCALES,CYANOPHYTA,WORONICHINIA KARELICA,WORONICHINIA KARELICA
10/27/2015,4630,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,WORONICHINIA,CHROOCOCCALES,CYANOPHYTA,WORONICHINIA NAEGELIANA,WORONICHINIA NAEGELIANA
10/27/2015,4631,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,WORONICHINIA,CHROOCOCCALES,CYANOPHYTA,,WORONICHINIA
10/27/2015,4632,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCHAETACEAE,TOLYPOTHRIX,NOSTOCALES,CYANOPHYTA,TOLYPOTHRIX TENUIS,TOLYPOTHRIX TENUIS
10/27/2015,4633,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCHAETACEAE,TOLYPOTHRIX,NOSTOCALES,CYANOPHYTA,,TOLYPOTHRIX
10/27/2015,4634,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,GLOEOCAPSA,CHROOCOCCALES,CYANOPHYTA,,GLOEOCAPSA
10/27/2015,4635,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS AERUGINOSA,MICROCYSTIS AERUGINOSA
10/27/2015,4636,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS BOTRYS,MICROCYSTIS BOTRYS
10/27/2015,4637,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS FLOS-AQUAE,MICROCYSTIS FLOS-AQUAE
10/27/2015,4638,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS NATANS,MICROCYSTIS NATANS
10/27/2015,4639,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS SMITHII,MICROCYSTIS SMITHII
10/27/2015,4640,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS VIRIDIS,MICROCYSTIS VIRIDIS
10/27/2015,4641,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS WESENBERGII,MICROCYSTIS WESENBERGII
10/27/2015,4642,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,,MICROCYSTIS
10/27/2015,4643,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA AEQUALIS,ANABAENA AEQUALIS
10/27/2015,4644,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA AFFINIS,ANABAENA AFFINIS
10/27/2015,4645,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA ANGSTUMALIS,ANABAENA ANGSTUMALIS
10/27/2015,4646,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA CARMICHAELII,ANABAENA CARMICHAELII
10/27/2015,4647,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA CIRCINALIS,ANABAENA CIRCINALIS
10/27/2015,4648,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA COMPACTA,ANABAENA COMPACTA
10/27/2015,4649,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA CRASSA,ANABAENA CRASSA
10/27/2015,4650,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA CYLINDRICA,ANABAENA CYLINDRICA
10/27/2015,4651,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA FLOS-AQUAE,ANABAENA FLOS-AQUAE
10/27/2015,4652,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA INAEQUALIS,ANABAENA INAEQUALIS
10/27/2015,4653,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA LEMMERMANNII,ANABAENA LEMMERMANNII
10/27/2015,4654,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA LIMNETICA,ANABAENA LIMNETICA
10/27/2015,4655,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA LONGICELLULARIS,ANABAENA LONGICELLULARIS
10/27/2015,4656,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA PLANCTONICA,ANABAENA PLANCTONICA
10/27/2015,4657,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA PSEUDOCOMPACTA,ANABAENA PSEUDOCOMPACTA
10/27/2015,4658,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA SIGMOIDEA,ANABAENA SIGMOIDEA
10/27/2015,4659,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA SMITHII,ANABAENA SMITHII
10/27/2015,4660,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA SOLITARIA,ANABAENA SOLITARIA
10/27/2015,4661,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA SPIROIDES,ANABAENA SPIROIDES
10/27/2015,4662,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA SUBCYLINDRICA,ANABAENA SUBCYLINDRICA
10/27/2015,4663,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA TORULOSA,ANABAENA TORULOSA
10/27/2015,4664,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA VARIABILIS,ANABAENA VARIABILIS
10/27/2015,4665,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA WISCONSINENSIS,ANABAENA WISCONSINENSIS
10/27/2015,4666,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,,ANABAENA
10/27/2015,4667,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENOPSIS,NOSTOCALES,CYANOPHYTA,ANABAENOPSIS CIRCULARIS,ANABAENOPSIS CIRCULARIS
10/27/2015,4668,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENOPSIS,NOSTOCALES,CYANOPHYTA,ANABAENOPSIS ELENKENII,ANABAENOPSIS ELENKENII
10/27/2015,4669,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENOPSIS,NOSTOCALES,CYANOPHYTA,ANABAENOPSIS TANGANYIKAE,ANABAENOPSIS TANGANYIKAE
10/27/2015,4670,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENOPSIS,NOSTOCALES,CYANOPHYTA,,ANABAENOPSIS
10/27/2015,4671,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON APHANIZOMENOIDES,APHANIZOMENON APHANIZOMENOIDES
10/27/2015,4672,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON CAPRICORNI,APHANIZOMENON CAPRICORNI
10/27/2015,4673,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON FLOS-AQUAE,APHANIZOMENON FLOS-AQUAE
10/27/2015,4674,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON GRACILE,APHANIZOMENON GRACILE
10/27/2015,4675,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON ISSATSCHENKOI,APHANIZOMENON ISSATSCHENKOI
10/27/2015,4676,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON YEZOENSE,APHANIZOMENON YEZOENSE
10/27/2015,4677,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,,APHANIZOMENON
10/27/2015,4678,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,CYLINDROSPERMOPSIS,NOSTOCALES,CYANOPHYTA,CYLINDROSPERMOPSIS PHILLIPINENSIS,CYLINDROSPERMOPSIS PHILLIPINENSIS
10/27/2015,4679,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,CYLINDROSPERMOPSIS,NOSTOCALES,CYANOPHYTA,CYLINDROSPERMOPSIS RACIBORSKII,CYLINDROSPERMOPSIS RACIBORSKII
10/27/2015,4680,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,CYLINDROSPERMOPSIS,NOSTOCALES,CYANOPHYTA,,CYLINDROSPERMOPSIS
10/27/2015,4681,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,CYLINDROSPERMUM,NOSTOCALES,CYANOPHYTA,,CYLINDROSPERMUM
10/27/2015,4682,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOPHYTA,DOLICHOSPERMUM CIRCINALE,DOLICHOSPERMUM CIRCINALE
10/27/2015,4683,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOPHYTA,DOLICHOSPERMUM FLOS-AQUAE,DOLICHOSPERMUM FLOS-AQUAE
10/27/2015,4684,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOPHYTA,,DOLICHOSPERMUM
10/27/2015,4685,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,NODULARIA,NOSTOCALES,CYANOPHYTA,,NODULARIA
10/27/2015,4686,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,RAPHIDIOPSIS,NOSTOCALES,CYANOPHYTA,RAPHIDIOPSIS CURVATA,RAPHIDIOPSIS CURVATA
10/27/2015,4687,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,RAPHIDIOPSIS,NOSTOCALES,CYANOPHYTA,RAPHIDIOPSIS MEDITERRANEA,RAPHIDIOPSIS MEDITERRANEA
10/27/2015,4688,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,RAPHIDIOPSIS,NOSTOCALES,CYANOPHYTA,,RAPHIDIOPSIS
10/27/2015,4689,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,,NOSTOCALES,CYANOPHYTA,,NOSTOCACEAE
10/27/2015,4690,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,ARTHROSPIRA,NOSTOCALES,CYANOPHYTA,,ARTHROSPIRA
10/27/2015,4691,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,LYNGBYA,OSCILLATORIALES,CYANOPHYTA,LYNGBYA HIERONYMUSII,LYNGBYA HIERONYMUSII
10/27/2015,4692,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,LYNGBYA,OSCILLATORIALES,CYANOPHYTA,LYNGBYA LIMNETICA,LYNGBYA LIMNETICA
10/27/2015,4693,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,LYNGBYA,OSCILLATORIALES,CYANOPHYTA,,LYNGBYA
10/27/2015,4694,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA LIMOSA,OSCILLATORIA LIMOSA
10/27/2015,4695,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA ORNATA,OSCILLATORIA ORNATA
10/27/2015,4696,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA PRINCEPS,OSCILLATORIA PRINCEPS
10/27/2015,4697,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA SIMPLICISSIMA,OSCILLATORIA SIMPLICISSIMA
10/27/2015,4698,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA SUBBREVIS,OSCILLATORIA SUBBREVIS
10/27/2015,4699,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA TENUIS,OSCILLATORIA TENUIS
10/27/2015,4700,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,,OSCILLATORIA
10/27/2015,4701,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PHORMIDIUM,OSCILLATORIALES,CYANOPHYTA,,PHORMIDIUM
10/27/2015,4702,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PLANKTOTHRIX,OSCILLATORIALES,CYANOPHYTA,PLANKTOTHRIX AGARDHII,PLANKTOTHRIX AGARDHII
10/27/2015,4703,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PLANKTOTHRIX,OSCILLATORIALES,CYANOPHYTA,PLANKTOTHRIX COMPRESSA,PLANKTOTHRIX COMPRESSA
10/27/2015,4704,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PLANKTOTHRIX,OSCILLATORIALES,CYANOPHYTA,PLANKTOTHRIX ISOTHRIX,PLANKTOTHRIX ISOTHRIX
10/27/2015,4705,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PLANKTOTHRIX,OSCILLATORIALES,CYANOPHYTA,PLANKTOTHRIX SUSPENSA,PLANKTOTHRIX SUSPENSA
10/27/2015,4706,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PLANKTOTHRIX,OSCILLATORIALES,CYANOPHYTA,,PLANKTOTHRIX
10/27/2015,4707,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,TRICHODESMIUM,OSCILLATORIALES,CYANOPHYTA,TRICHODESMIUM LACUSTRE,TRICHODESMIUM LACUSTRE
10/27/2015,4708,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,TYCHONEMA,OSCILLATORIALES,CYANOPHYTA,TYCHONEMA BOURRELLYI,TYCHONEMA BOURRELLYI
10/27/2015,4709,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,TYCHONEMA,OSCILLATORIALES,CYANOPHYTA,,TYCHONEMA
10/27/2015,4710,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,GEITLERINEMA,OSCILLATORIALES,CYANOPHYTA,,GEITLERINEMA
