SITE_ID,VISIT_NO,UID,DATE_COL,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,AREACLS,BORD_LAKE,CAT_UNIQUE,CH0712_CAT,CH0712_USE,CH0712_WGT,CNTYNAME,COMID2007,COMID2012,COMIDS2007,DES_FTYPE,DSGN12,ELEVATION,EPA_REG,EVAL_NAME,EVALSTAT,FEOW_ID,FS_EW,FW_ECO3,FW_ECO9,GNIS_ID,GNIS_NAME,HUC2,HUC8,LAKE_ORIGIN,LAKE_ORIGIN12,LAT_DD83,LON_DD83,MAJ_BASIN,MDCATY,MISS_BASIN,NA_L1CODE,NA_L2CODE,NA_L3CODE,NARS_NAME,NES_LAKE,NESLAKE_ID,NESSTORET,OWN_TYPE,OWNSHP,PANEL,PERIM_KM,RCHCODE,RT_NLA12,SITEID_07,SITESAMP,SITETYPE,SIZE_CLASS,ST_DSGN,ST_MDCATY,ST_PANEL,ST_SITEID,ST_STRATUM,ST_WGT_ALL,ST_WGT_CAT,ST_WGT_DSGN,STATE,STATE_NLA,STATE_PCNT,STATECTY,STATUS,STATUS_ST,STRATUM,TNT,TNT_ST,URBAN,US_L3CODE,US_L3CODE_2015,US_L4CODE,US_L4CODE_2015,WGT_ALL,WGT_CAT,WGT_DSGN,XCOORD,YCOORD,ECO_BIO,IM_COMMENT,INDEX_NLA,INDXSAMP_BENT,INDXSAMP_CHEM,INDXSAMP_CHLA,INDXSAMP_CORE,INDXSAMP_ENTE,INDXSAMP_MICR,INDXSAMP_PHAB,INDXSAMP_SDHG,INDXSAMP_ZOOP,REF_NLA12_NUTR,RT_NLA12_BENT,RT_NLA12_ZOOP,SAMPLED_BENT,SAMPLED_CORE,SAMPLED_ENTE,SAMPLED_MICR,SAMPLED_PHAB,SAMPLED_PHYT,SAMPLED_PROFILE,SAMPLED_SDHG,SAMPLED_ZOCN,SAMPLED_ZOCR,SAMPLED_ZOFN,SAMPLED_ZOFR,SAMPLED_ZOOP,PUBLICATION_DATE
NLA12_ME-103,1,7597,8/1/2012,EHIGH,NAP,272.7762509,E:100-500,No,NLA07RVT,NLA07_RVT12,Include,106.9001716,FRANKLIN,1031477,1031477,1031477,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,385.45,Region_1,Chain of Ponds,TargetSampleable,118,,EHIGH,NAP,563788,Chain of Ponds,1,1030002,NATURAL,NATURAL,45.33651721,-70.66750065,1,REF07,No,5,5.3,5.3.1,Chain of Ponds,,,,Non Federal,Non-Federal,NLA07RVT,23.28124731,1.03E+12,R,NLA06608-1174,Y,PROB,>50,,,,NLA12_ME-103,ME_NLA07RVT,0,,0,ME,ME,100,23007,Target_Sampled,,ME_NLA07RVT,Target,,No,58,58,58m,58m,106.9001716,ME_>4,1,1961361.503,1139340.251,EHIGH,,Y,,,,,,,,,,R,B,R,"Y, <100 organisms",,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-104,1,8128,8/20/2012,EHIGH,NAP,104.3875226,E:100-500,No,NLA07RVT,NLA07_RVT12,Include,106.9001716,PISCATAQUIS,719574,719574,719574,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,307.8,Region_1,Soper Pond,TargetSampleable,118,,EHIGH,NAP,575733,Soper Pond,1,1010002,NATURAL,NATURAL,46.37254151,-69.22930798,1,NonREF07,No,5,5.3,5.3.1,Soper Pond,,,,Non Federal,Non-Federal,NLA07RVT,11.14440316,1.01E+12,R,NLA06608-0913,Y,PROB,>50,,,,NLA12_ME-104,ME_NLA07RVT,0,,0,ME,ME,100,23021,Target_Sampled,,ME_NLA07RVT,Target,,No,58,58,58u,58u,106.9001716,ME_>4,1,2037856.02,1280345.263,EHIGH,,Y,,,,,,,,,,R,B,R,"Y, <100 organisms",,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-105,1,8142,8/21/2012,EHIGH,NAP,47.27535221,C:10-50,No,NLA07RVT,NLA07_RVT12,Include,262.9175026,PISCATAQUIS,1712028,166421038,1712028,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,271.91,Region_1,Hudson Pond,TargetSampleable,118,,EHIGH,NAP,568435,Hudson Pond,1,1020002,NATURAL,NATURAL,46.16781234,-69.00231021,1,NonREF07,No,5,5.3,5.3.1,Hudson Pond,,,,Non Federal,Non-Federal,NLA07RVT,3.340424941,1.02E+12,R,NLA06608-0657,Y,PROB,"(20,50]",,,,NLA12_ME-105,ME_NLA07RVT,0,,0,ME,ME,100,23021,Target_Sampled,,ME_NLA07RVT,Target,,No,58,58,58v,58v,262.9175026,ME_>4,1,2061034.436,1263437.044,EHIGH,,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-106,1,7570,7/31/2012,EHIGH,NAP,51.55268124,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,97.0831352,OXFORD,6709871,6709871,6709871,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,330.37,Region_1,Howard Pond,TargetSampleable,118,,EHIGH,NAP,568392,Howard Pond,1,1040002,NATURAL,NATURAL,44.5061147,-70.72230229,1,NonREF07,No,5,5.3,5.3.1,Howard Pond,,,,Non Federal,Non-Federal,NLA07RVT,3.989093651,1.04E+12,S,NLA06608-0102,Y,PROB,>50,,,,NLA12_ME-106,ME_NLA07RVT,0,,0,ME,ME,100,23017,Target_Sampled,,ME_NLA07RVT,Target,,No,58,58,58p,58p,97.0831352,ME_>4,1,1981513.305,1049039.133,EHIGH,,Y,,,,,,,,,,,S,S,N,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-107,1,8185,8/23/2012,EHIGH,NAP,83.44653561,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,97.0831352,WASHINGTON,2675794,2675794,2675794,Lake/Pond: Hydrographic Category = Perennial,Included,69.91,Region_1,Peaked Mountain Pond,TargetSampleable,118,,EHIGH,NAP,573103,Peaked Mountain Pond,1,1050002,NATURAL,NATURAL,44.76671955,-67.69865499,1,REF07,No,8,8.1,8.1.8,Peaked Mountain Pond,,,,Non Federal,Non-Federal,NLA07RVT,7.084782016,1.05E+12,S,NLA06608-0914,Y,PROB,>50,,,,NLA12_ME-107,ME_NLA07RVT,0,,0,ME,ME,100,23029,Target_Sampled,,ME_NLA07RVT,Target,,No,82,82,82g,82g,97.0831352,ME_>4,1,2203361.999,1143500.805,EHIGH,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-108,1,8407,9/5/2012,EHIGH,NAP,2677.178363,F:500+,No,NLA07RVT,NLA07_RVT12,Include,9.081937449,AROOSTOOK,723898,723898,723898,Lake/Pond: Hydrographic Category = Perennial,Included,177.26,Region_1,Long Lake,TargetSampleable,118,,EHIGH,NAP,570232,Long Lake,1,1010003,NATURAL,NATURAL,47.17249324,-68.24525882,1,NonREF07,No,8,8.1,8.1.8,Long Lake,NESLake,2313,2313,Non Federal,Non-Federal,NLA07RVT,53.32502067,1.01E+12,T,NLA06608-0401,Y,PROB,>50,,,,NLA12_ME-108,ME_NLA07RVT,0,,0,ME,ME,100,23003,Target_Sampled,,ME_NLA07RVT,Target,,No,82,82,82b,82b,9.081937449,ME_>4,1,2085156.491,1386658.202,EHIGH,,Y,,,,,,,,,,,T,T,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-109,1,7463,7/25/2012,EHIGH,NAP,1887.921208,F:500+,No,NLA07RVT,NLA07_RVT12,Include,9.081937449,PENOBSCOT,3319884,3319884,3319884,Lake/Pond: Hydrographic Category = Perennial,Included,60.78,Region_1,Sebasticook Lake,TargetSampleable,118,,EHIGH,NAP,575163,Sebasticook Lake,1,1030003,NATURAL,NATURAL,44.85554819,-69.23749986,1,NonREF07,No,8,8.1,8.1.8,Sebasticook Lake,NESLake,2312,2312,Non Federal,Non-Federal,NLA07RVT,46.67428231,1.03E+12,S,NLA06608-0150,Y,PROB,>50,,,,NLA12_ME-109,ME_NLA07RVT,0,,0,ME,ME,100,23019,Target_Sampled,,ME_NLA07RVT,Target,,No,82,82,82e,82e,9.081937449,ME_>4,1,2084088.241,1118264.529,EHIGH,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-110,1,7534,7/30/2012,EHIGH,NAP,537.0273064,F:500+,No,NLA07RVT,NLA07_RVT12,Include,106.9001716,OXFORD,6718889,6718889,6718889,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,129.68,Region_1,Pleasant Lake,TargetSampleable,118,,EHIGH,NAP,573487,Pleasant Lake,1,1060001,NATURAL,NATURAL,44.0417217,-70.52594229,1,NonREF07,No,5,5.3,5.3.1,Pleasant Lake,,,,Non Federal,Non-Federal,NLA07RVT,14.10139974,1.06E+12,S,NLA06608-1238,Y,PROB,>50,,,,NLA12_ME-110,ME_NLA07RVT,0,,0,ME,ME,100,23017,Target_Sampled,,ME_NLA07RVT,Target,,No,58,58,58r,58r,106.9001716,ME_>4,1,2010245.635,1003238.262,EHIGH,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-111,,,,EHIGH,NAP,17.01750466,,No,NLA12NEW,NLA12_BASE,Include,69.70784816,AROOSTOOK,803367,803367,803367,Lake/Pond: Hydrographic Category = Perennial,Included,263.54,Region_1,Sterling Pond,Inaccessible-Barrier/Safety,118,,EHIGH,NAP,576298,Sterling Pond,1,1010004,NATURAL,NATURAL,46.74895477,-68.64964195,1,"(10,20]",No,8,8.1,8.1.8,Sterling Pond,,,,Non Federal,Non-Federal,NLA12RVT,1.522163062,1.01E+12,,,N,PROB,"(10,20]",,,,NLA12_ME-111,ME_NLA12NEW,0,,0,ME,ME,100,23003,Target_Inacc,,ME_NLA12NEW,Target_Presumed,,No,82,82,82b,82b,69.70784816,ME_>4,68.375,2068930.827,1332901.861,EHIGH,TNT changed (NonTarget),Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_ME-112,,,,EHIGH,NAP,2.242851361,,No,NLA12NEW,NLA12_BASE,Exclude,168.2222222,FRANKLIN,3322922,3322922,3322922,Lake/Pond: Hydrographic Category = Perennial,Included,267.81,Region_1,Ballard Pond,AccessDenied,118,,EHIGH,NAP,561550,Ballard Pond,1,1030003,NATURAL,NATURAL,44.71847918,-70.22618064,1,"(1,4]",No,5,5.3,5.3.1,Ballard Pond,,,,Non Federal,Non-Federal,NLA12NAT,0.607114625,1.03E+12,,,N,PROB,"(1,4]",,,,NLA12_ME-112,ME_NLA12NEW,0,,0,ME,ME,100,23007,Target_Denied,,ME_NLA12NEW,Target_Presumed,,Yes,58,58,58s,58s,168.2222222,"ME_(1,4]",126.3333333,2013119.123,1082270.433,EHIGH,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_ME-113,1,8598,9/13/2012,EHIGH,NAP,4.39936651,B:4-10,No,NLA12NEW,NLA12_BASE,Include,104.1015843,PISCATAQUIS,1718871,1718871,1718871,Lake/Pond: Hydrographic Category = Perennial,Included,111.42,Region_1,Mud Pond,TargetSampleable,118,,EHIGH,NAP,571913,Mud Pond,1,1020004,NATURAL,NATURAL,45.28593111,-68.89350155,1,"(4,10]",No,8,8.1,8.1.8,Mud Pond,,,,Non Federal,Non-Federal,NLA12NAT,0.820081066,1.02E+12,R,,Y,PROB,"(4,10]",,,,NLA12_ME-113,ME_NLA12NEW,0,,0,ME,ME,100,23021,Target_Sampled,,ME_NLA12NEW,Target,,No,82,82,82d,82d,104.1015843,ME_>4,102.1111111,2096677.336,1171804.962,EHIGH,,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-114,1,7314,7/18/2012,EHIGH,NAP,161.622639,E:100-500,No,NLA12NEW,NLA12_BASE,Include,185.2928907,KENNEBEC,19333727,166195999,19333727,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,105.04,Region_1,Flying Pond,TargetSampleable,118,,EHIGH,NAP,566335,Flying Pond,1,1040002,NATURAL,NATURAL,44.52528541,-69.98649383,1,>50,No,8,8.1,8.1.8,Flying Pond,,,,Non Federal,Non-Federal,NLA12NAT,12.05775178,1.04E+12,S,,Y,PROB,>50,,,,NLA12_ME-114,ME_NLA12NEW,0,,0,ME,ME,100,23011,Target_Sampled,,ME_NLA12NEW,Target,,No,82,82,82e,82e,185.2928907,ME_>4,181.75,2037189.172,1066655.234,EHIGH,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-115,1,8314,8/29/2012,EHIGH,NAP,3.390103339,A:1-4,No,NLA12NEW,NLA12_BASE,Exclude,168.2222222,PISCATAQUIS,1701146,1701146,1701146,Lake/Pond: Hydrographic Category = Perennial,Included,340.18,Region_1,Eighth Debsconeag Pond,TargetSampleable,118,,EHIGH,NAP,565823,Eighth Debsconeag Pond,1,1020001,NATURAL,NATURAL,45.77842979,-69.12446592,1,"(1,4]",No,5,5.3,5.3.1,Eighth Debsconeag Pond,,,,Non Federal,Non-Federal,NLA12NAT,0.903905258,1.02E+12,R,,Y,PROB,"(1,4]",,,,NLA12_ME-115,ME_NLA12NEW,0,,0,ME,ME,100,23021,Target_Sampled,,ME_NLA12NEW,Target,,No,58,58,58m,58m,168.2222222,"ME_(1,4]",126.3333333,2064020.402,1219288.611,EHIGH,,Y,,,,,,,,,,R,B,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-116,1,7923,8/14/2012,EHIGH,NAP,13.65672865,C:10-50,No,NLA12NEW,NLA12_BASE,Include,69.70784816,SOMERSET,1021724,1021724,1021724,Lake/Pond: Hydrographic Category = Perennial,Included,403.14,Region_1,Ten Thousand Acre Pond,TargetSampleable,118,,EHIGH,NAP,576720,Ten Thousand Acre Pond,1,1030001,NATURAL,NATURAL,45.50588593,-69.95373547,1,"(10,20]",No,5,5.3,5.3.1,Ten Thousand Acre Pond,,,,Non Federal,Non-Federal,NLA12NAT,1.812984604,1.03E+12,R,,Y,PROB,"(10,20]",,,,NLA12_ME-116,ME_NLA12NEW,0,,0,ME,ME,100,23025,Target_Sampled,,ME_NLA12NEW,Target,,No,58,58,58m,58m,69.70784816,ME_>4,68.375,2010157.719,1172398.83,EHIGH,,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-117,,,,EHIGH,NAP,2.508916453,,No,NLA12NEW,NLA12_BASE,Exclude,168.2222222,SOMERSET,4290225,4290225,4290225,Lake/Pond: Hydrographic Category = Perennial,Included,579.55,Region_1,Unnamed,Nontarget-Ephemeral,118,,EHIGH,NAP,,,1,1010001,,,46.06810687,-69.93242145,1,"(1,4]",No,5,5.3,5.3.1,,,,,Non Federal,Non-Federal,NLA12NAT,0.66671372,1.01E+12,,,N,PROB,"(1,4]",,,,NLA12_ME-117,ME_NLA12NEW,0,,0,ME,ME,100,23025,Non_Target,,ME_NLA12NEW,NonTarget,,No,58,58,58v,58v,168.2222222,"ME_(1,4]",126.3333333,1994848.267,1232954.267,EHIGH,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_ME-118,1,8015,8/15/2012,EHIGH,NAP,29.69501857,C:10-50,No,NLA12NEW,NLA12_BASE,Include,67.86911934,LINCOLN,5202190,5202190,5202190,Lake/Pond: Hydrographic Category = Perennial,Included,54.08,Region_1,Three Corner Pond,TargetSampleable,118,,EHIGH,NAP,577053,Three Corner Pond,1,1050003,NATURAL,NATURAL,44.21313172,-69.52650339,1,"(20,50]",No,8,8.1,8.1.8,Three Corner Pond,,,,Non Federal,Non-Federal,NLA12NAT,3.086700977,1.05E+12,S,,Y,PROB,"(20,50]",,,,NLA12_ME-118,ME_NLA12NEW,0,,0,ME,ME,100,23015,Target_Sampled,,ME_NLA12NEW,Target,,No,82,82,82e,82e,67.86911934,ME_>4,66.57142857,2081849.126,1043157.379,EHIGH,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-119,,,,EHIGH,NAP,11.42793214,,No,NLA12NEW,NLA12_BASE,Include,69.70784816,PISCATAQUIS,1698350,1698350,1698350,Lake/Pond: Hydrographic Category = Perennial,Included,317.11,Region_1,Little Longley Pond,Inaccessible-Barrier/Safety,118,,EHIGH,NAP,569883,Little Longley Pond,1,1020001,NATURAL,NATURAL,46.14577734,-69.39157179,1,"(10,20]",No,5,5.3,5.3.1,Little Longley Pond,,,,Non Federal,Non-Federal,NLA12NAT,1.723928712,1.02E+12,,,N,PROB,"(10,20]",,,,NLA12_ME-119,ME_NLA12NEW,0,,0,ME,ME,100,23021,Target_Inacc,,ME_NLA12NEW,Target_Presumed,,No,58,58,58u,58u,69.70784816,ME_>4,68.375,2032779.892,1252704.711,EHIGH,"TNT, EVALSTAT changed (NonTarget, Inaccessible-Effort)",Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_ME-120,1,7819,8/9/2012,EHIGH,NAP,22.7184264,C:10-50,No,NLA12NEW,NLA12_BASE,Include,67.86911934,PISCATAQUIS,1720331,1720331,1720331,Lake/Pond: Hydrographic Category = Perennial,Included,186.94,Region_1,Second Buttermilk Pond,TargetSampleable,118,,EHIGH,NAP,575185,Second Buttermilk Pond,1,1020004,NATURAL,NATURAL,45.33344114,-69.26658734,1,"(20,50]",No,8,8.1,8.1.8,Second Buttermilk Pond,,,,Non Federal,Non-Federal,NLA12NAT,2.929753632,1.02E+12,R,,Y,PROB,"(20,50]",,,,NLA12_ME-120,ME_NLA12NEW,0,,0,ME,ME,100,23021,Target_Sampled,,ME_NLA12NEW,Target,,No,82,82,82d,82d,67.86911934,ME_>4,66.57142857,2067123.508,1168704.072,EHIGH,,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-121,1,7650,8/2/2012,EHIGH,NAP,20.57426252,C:10-50,No,NLA12NEW,NLA12_BASE,Include,67.86911934,OXFORD,9312129,9312129,9312129,Lake/Pond: Hydrographic Category = Perennial,Included,117.13,Region_1,Trafton Pond,TargetSampleable,118,,EHIGH,NAP,577269,Trafton Pond,1,1060002,NATURAL,NATURAL,43.84598141,-70.89131484,1,"(20,50]",No,5,5.3,5.3.1,Trafton Pond,,,,Non Federal,Non-Federal,NLA12NAT,2.058793348,1.06E+12,S,,Y,PROB,"(20,50]",,,,NLA12_ME-121,ME_NLA12NEW,0,,0,ME,ME,100,23017,Target_Sampled,,ME_NLA12NEW,Target,,No,58,58,58r,58r,67.86911934,ME_>4,66.57142857,1987792.937,974490.5301,EHIGH,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-122,1,8154,8/22/2012,EHIGH,NAP,130.3503971,E:100-500,No,NLA12NEW,NLA12_BASE,Include,185.2928907,WASHINGTON,2677430,2677430,2677430,Lake/Pond: Hydrographic Category = Perennial,Included,22.95,Region_1,Little Lake,TargetSampleable,118,,EHIGH,NAP,569868,Little Lake,1,1050002,NATURAL,NATURAL,44.78163002,-67.20470823,1,>50,No,8,8.1,8.1.8,Little Lake,,,,Non Federal,Non-Federal,NLA12NAT,20.19940667,1.05E+12,R,,Y,PROB,>50,,,,NLA12_ME-122,ME_NLA12NEW,0,,0,ME,ME,100,23029,Target_Sampled,,ME_NLA12NEW,Target,,No,82,82,82g,82g,185.2928907,ME_>4,181.75,2240148.642,1156634.411,EHIGH,,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-123,,,,EHIGH,NAP,25.85941758,,No,NLA12NEW,NLA12_BASE,Include,67.86911934,AROOSTOOK,816327,816327,816327,Lake/Pond: Hydrographic Category = Perennial,Included,197.31,Region_1,Lake Josephine,Nontarget-NoRecAquatUse,118,,EHIGH,NAP,1774154,Lake Josephine,1,1010005,MAN_MADE,MAN_MADE,46.6734875,-67.90359028,1,"(20,50]",No,8,8.1,8.1.8,Lake Josephine,,,,Non Federal,Non-Federal,NLA12NAT,2.075820078,1.01001E+12,,,N,PROB,"(20,50]",,,,NLA12_ME-123,ME_NLA12NEW,0,,0,ME,ME,100,23003,Lake_Special_Purpose,,ME_NLA12NEW,NonTarget,,No,82,82,82a,82a,67.86911934,ME_>4,66.57142857,2126170.562,1341362.898,EHIGH,LAKE_ORIGIN changed (missing). EVALSTAT changed (Nontarget-Other). Comment indicated an industrial waste pond,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_ME-124,,,,EHIGH,NAP,1.062608919,,No,NLA12NEW,NLA12_BASE,Exclude,168.2222222,PISCATAQUIS,1718111,1718111,1718111,Lake/Pond: Hydrographic Category = Perennial,Included,346.97,Region_1,Round Pond,Inaccessible-Barrier/Safety,118,,EHIGH,NAP,574515,Round Pond,1,1020004,NATURAL,NATURAL,45.59947258,-69.14194556,1,"(1,4]",No,5,5.3,5.3.1,Round Pond,,,,Non Federal,Non-Federal,NLA12NAT,0.480298003,1.02E+12,,,N,PROB,"(1,4]",,,,NLA12_ME-124,ME_NLA12NEW,0,,0,ME,ME,100,23021,Target_Inacc,,ME_NLA12NEW,Target_Presumed,,No,58,58,58m,58m,168.2222222,"ME_(1,4]",126.3333333,2068257.807,1199817.961,EHIGH,TNT changed (NonTarget),Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_ME-125,,,,EHIGH,NAP,21.83276263,,No,NLA12NEW,NLA12_BASE,Include,67.86911934,OXFORD,9310885,9310885,9310885,Lake/Pond: Hydrographic Category = Perennial,Included,120.19,Region_1,Kezar River,Nontarget-NotLake,118,,EHIGH,NAP,,,1,1060002,,,44.13150066,-70.88329382,1,"(20,50]",No,5,5.3,5.3.1,,,,,Non Federal,Non-Federal,NLA12ST,4.44631395,1.06E+12,,,N,PROB,"(20,50]",,,,NLA12_ME-125,ME_NLA12NEW,0,,0,ME,ME,100,23017,Not_Lake,,ME_NLA12NEW,NonTarget,,No,58,58,58r,58r,67.86911934,ME_>4,66.57142857,1980095.393,1005393.497,EHIGH,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_ME-126,1,7774,8/7/2012,EHIGH,NAP,11.03774624,C:10-50,No,NLA12NEW,NLA12_BASE,Include,69.70784816,WASHINGTON,2675624,2675624,2675624,Lake/Pond: Hydrographic Category = Perennial,Included,60.31,Region_1,Horseshoe Lake,TargetSampleable,118,,EHIGH,NAP,568307,Horseshoe Lake,1,1050002,NATURAL,NATURAL,44.87076276,-67.58003846,1,"(10,20]",No,8,8.1,8.1.8,Horseshoe Lake,,,,Non Federal,Non-Federal,NLA12ST,1.8555261,1.05E+12,R,,Y,PROB,"(10,20]",,,,NLA12_ME-126,ME_NLA12NEW,0,,0,ME,ME,100,23029,Target_Sampled,,ME_NLA12NEW,Target,,No,82,82,82c,82c,69.70784816,ME_>4,68.375,2208907.971,1157325.035,EHIGH,,Y,,,,,,,,,,R,B,R,"Y, <100 organisms",,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-126,2,8253,8/27/2012,EHIGH,NAP,11.03774624,C:10-50,No,NLA12NEW,NLA12_BASE,Include,69.70784816,WASHINGTON,2675624,2675624,2675624,Lake/Pond: Hydrographic Category = Perennial,Included,60.31,Region_1,Horseshoe Lake,TargetSampleable,118,,EHIGH,NAP,568307,Horseshoe Lake,1,1050002,NATURAL,NATURAL,44.87076276,-67.58003846,1,"(10,20]",No,8,8.1,8.1.8,Horseshoe Lake,,,,Non Federal,Non-Federal,NLA12ST,1.8555261,1.05E+12,R,,Y,PROB,"(10,20]",,,,NLA12_ME-126,ME_NLA12NEW,0,,0,ME,ME,100,23029,Target_Sampled,,ME_NLA12NEW,Target,,No,82,82,82c,82c,69.70784816,ME_>4,68.375,2208907.971,1157325.035,EHIGH,,N,,,,,,,,,,,B,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-127,,,,EHIGH,NAP,12.16818696,,No,NLA12NEW,NLA12_BASE,Include,69.70784816,AROOSTOOK,805747,805747,805747,Lake/Pond: Hydrographic Category = Perennial,Included,452.11,Region_1,Upper Hudson Pond,Inaccessible-Barrier/Safety,118,,EHIGH,NAP,577618,Upper Hudson Pond,1,1010004,NATURAL,NATURAL,46.57446207,-69.02446777,1,"(10,20]",No,5,5.3,5.3.1,Upper Hudson Pond,,,,Non Federal,Non-Federal,NLA12ST,1.465999761,1.01E+12,,,N,PROB,"(10,20]",,,,NLA12_ME-127,ME_NLA12NEW,0,,0,ME,ME,100,23003,Target_Inacc,,ME_NLA12NEW,Target_Presumed,,No,58,58,58v,58v,69.70784816,ME_>4,68.375,2046761.602,1306239.647,EHIGH,TNT changed (NonTarget),Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_ME-128,,,,EHIGH,NAP,1.528442489,,No,NLA12NEW,NLA12_BASE,Exclude,168.2222222,OXFORD,19333403,19333403,19333403,Lake/Pond: Hydrographic Category = Perennial,Included,517.44,Region_1,Caribou Pond,Nontarget-TooSmall,118,,EHIGH,NAP,563536,Caribou Pond,1,1040001,NATURAL,NATURAL,45.21987747,-71.01514695,1,"(1,4]",No,5,5.3,5.3.1,Caribou Pond,,,,Non Federal,Non-Federal,NLA12ST,0.494928415,1.04E+12,,,N,PROB,"(1,4]",,,,NLA12_ME-128,ME_NLA12NEW,0,,0,ME,ME,100,23017,Lake_LT_1ha,,ME_NLA12NEW,NonTarget,,No,58,58,58m,58m,168.2222222,"ME_(1,4]",126.3333333,1938443.542,1119688.302,EHIGH,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_ME-129,1,8013,8/17/2012,EHIGH,NAP,15.42393703,C:10-50,No,NLA12NEW,NLA12_BASE,Include,69.70784816,PENOBSCOT,5009,5009,5009,Lake/Pond: Hydrographic Category = Perennial,Included,114.41,Region_1,Webster Pond,TargetSampleable,118,,EHIGH,NAP,577962,Webster Pond,1,1020003,NATURAL,NATURAL,45.44708588,-68.1886754,1,"(10,20]",No,8,8.1,8.1.8,Webster Pond,,,,Non Federal,Non-Federal,NLA12ST,2.128940369,1.02E+12,R,,Y,PROB,"(10,20]",,,,NLA12_ME-129,ME_NLA12NEW,0,,0,ME,ME,100,23019,Target_Sampled,,ME_NLA12NEW,Target,,No,82,82,82c,82c,69.70784816,ME_>4,68.375,2144481.787,1204707.023,EHIGH,,Y,,,,,,,,,,R,B,R,"Y, <100 organisms",,,,,,,,Y,,Y,,,8/23/2016
NLA12_ME-130,1,7706,8/6/2012,EHIGH,NAP,7.822505529,B:4-10,No,NLA12NEW,NLA12_BASE,Include,104.1015843,ANDROSCOGGIN,6711265,6711265,6711265,Lake/Pond: Hydrographic Category = Perennial,Included,233.06,Region_1,Nelson Pond,TargetSampleable,118,,EHIGH,NAP,572093,Nelson Pond,1,1040002,NATURAL,NATURAL,44.4160406,-70.26430126,1,"(4,10]",No,5,5.3,5.3.1,Nelson Pond,,,,Non Federal,Non-Federal,NLA12ST,1.334754662,1.04E+12,R,,Y,PROB,"(4,10]",,,,NLA12_ME-130,ME_NLA12NEW,0,,0,ME,ME,100,23001,Target_Sampled,,ME_NLA12NEW,Target,,No,58,58,58s,58s,104.1015843,ME_>4,102.1111111,2019226.593,1049003.607,EHIGH,,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
